fuel category,year,nerc,month,generation (mwh)
Coal,2016,RFC,5,20327790.06657889
Coal,2016,RFC,6,27574405.183676593
Coal,2016,RFC,7,32943875.72041314
Coal,2016,RFC,8,33590031.79051042
Coal,2016,RFC,9,27787723.99977348
Coal,2016,RFC,10,22909848.610058714
Coal,2016,RFC,11,21597264.952194754
Coal,2016,RFC,12,30547046.4594776
Coal,2016,SERC,1,33913544.7184232
Coal,2016,SERC,2,28268723.56075679
Coal,2016,SERC,3,21641841.56131201
Coal,2016,SERC,4,22390680.641688317
Coal,2016,SERC,5,25303599.90341558
Coal,2016,SERC,6,36810546.47474473
Coal,2016,SERC,7,43123374.94935557
Coal,2016,SERC,8,42433798.53954256
Coal,2016,SERC,9,34856033.099488154
Coal,2016,SERC,10,28535677.99999828
Coal,2016,SERC,11,24096746.260552157
Coal,2016,SERC,12,34300911.96430536
Coal,2016,SPP,1,5741011.975
Coal,2016,SPP,2,4453988.235
Coal,2016,SPP,3,3807503.0080000004
Coal,2016,SPP,4,3254363.4449999994
Coal,2016,SPP,5,4116754.4999999995
Coal,2016,SPP,6,6519052.904
Coal,2016,SPP,7,7348117.822999999
Coal,2016,SPP,8,7569784.916999999
Coal,2016,SPP,9,6019118.8780000005
Coal,2016,SPP,10,5528028.646
Coal,2016,SPP,11,4734100.988
Coal,2016,SPP,12,6615269.785999999
Coal,2016,TRE,1,6479893.240999999
Coal,2016,TRE,2,4688285.584
Coal,2016,TRE,3,2911550.788
Coal,2016,TRE,4,4745568.075000001
Coal,2016,TRE,5,6926428.019
Coal,2016,TRE,6,10164771.002
Coal,2016,TRE,7,10929099.202000001
Coal,2016,TRE,8,10397776.185
Coal,2016,TRE,9,10437376.975000001
Coal,2016,TRE,10,9640853.728000002
Coal,2016,TRE,11,7218658.207
Coal,2016,TRE,12,9707174.592999998
Coal,2016,WECC,1,15922389.924
Coal,2016,WECC,2,12009416.636
Coal,2016,WECC,3,10259136.313000003
Coal,2016,WECC,4,8761399.015
Coal,2016,WECC,5,10140319.223000001
Coal,2016,WECC,6,14281739.989
Coal,2016,WECC,7,17498809.733
Coal,2016,WECC,8,17437414.259000003
Coal,2016,WECC,9,15214180.766
Coal,2016,WECC,10,15352550.714999998
Coal,2016,WECC,11,13825479.91
Coal,2016,WECC,12,17027775.524
Coal,2017,-,1,4015400.636602435
Coal,2017,-,2,3020971.539285864
Coal,2017,-,3,3152561.588458411
Coal,2017,-,4,2225173.328887337
Coal,2017,-,5,2941019.0649226266
Coal,2017,-,6,4047077.4685069225
Coal,2017,FRCC,1,2663578.47
Coal,2017,FRCC,2,2226480.236
Coal,2017,FRCC,3,2819776.0349999997
Coal,2017,FRCC,4,2843603.6100000003
Coal,2017,FRCC,5,2696824.4110000003
Coal,2017,FRCC,6,2971031.059
Coal,2017,MRO,1,9324764.23797692
Coal,2017,MRO,2,7208784.5075008385
Coal,2017,MRO,3,6717460.732977549
Coal,2017,MRO,4,6036649.666846087
Coal,2017,MRO,5,7078020.084676196
Coal,2017,MRO,6,8360016.547857689
Coal,2017,NPCC,1,476173.164
Coal,2017,NPCC,2,472592.36699999997
Coal,2017,NPCC,3,587631.3339999999
Coal,2017,NPCC,4,97550.28800000002
Coal,2017,NPCC,5,140624.952
Coal,2017,NPCC,6,107003.706
Coal,2017,RFC,1,28470535.752769534
Coal,2017,RFC,2,22813160.408519775
Coal,2017,RFC,3,24247701.187840495
Coal,2017,RFC,4,20614658.281959347
Coal,2017,RFC,5,22623021.68952208
Coal,2017,RFC,6,26253639.14552262
Coal,2017,SERC,1,34195240.96665112
Coal,2017,SERC,2,23455474.89069353
Coal,2017,SERC,3,25725412.98172352
Coal,2017,SERC,4,24873008.23230723
Coal,2017,SERC,5,28848949.76487911
Coal,2017,SERC,6,32944676.19711278
Coal,2017,SPP,1,6099636.177
Coal,2017,SPP,2,4348522.744
Coal,2017,SPP,3,4446135.151000001
Coal,2017,SPP,4,3415665.9430000004
Coal,2017,SPP,5,4151764.3340000007
Coal,2017,SPP,6,5936235.181000002
Coal,2017,TRE,1,9101976.874000002
Coal,2017,TRE,2,6827173.847
Coal,2017,TRE,3,6329846.235999999
Coal,2017,TRE,4,8071727.332
Coal,2017,TRE,5,9638027.856
Coal,2017,TRE,6,10260588.718
Coal,2017,WECC,1,16655536.869
Coal,2017,WECC,2,13317928.973000001
Coal,2017,WECC,3,11870197.172000004
Coal,2017,WECC,4,9562382.576000001
Coal,2017,WECC,5,10947419.021999998
Coal,2017,WECC,6,12967743.436000003
Hydro,2001,-,1,278484.523
Hydro,2001,-,2,504122.13
Hydro,2001,-,3,594847.653
Hydro,2001,-,4,297578.908
Hydro,2001,-,5,174030.471
Hydro,2001,-,6,479684.724
Hydro,2001,-,7,389232.927
Hydro,2001,-,8,282429.129
Hydro,2001,-,9,189568.843
Hydro,2001,-,10,229560.824
Hydro,2001,-,11,176286.647
Hydro,2001,-,12,257327.222
Hydro,2001,FRCC,1,7830.0
Hydro,2001,FRCC,2,7381.0
Hydro,2001,FRCC,3,17460.0
Hydro,2001,FRCC,4,15767.0
Hydro,2001,FRCC,5,14158.0
Hydro,2001,FRCC,6,12829.0
Hydro,2001,FRCC,7,15215.0
Hydro,2001,FRCC,8,17372.0
Hydro,2001,FRCC,9,10418.0
Hydro,2001,FRCC,10,8514.0
Hydro,2001,FRCC,11,8976.0
Hydro,2001,FRCC,12,11798.0
Hydro,2001,MRO,1,733406.7769999999
Hydro,2001,MRO,2,629814.07
Hydro,2001,MRO,3,673328.8509999998
Hydro,2001,MRO,4,620779.3910000001
Hydro,2001,MRO,5,692119.3099999999
Hydro,2001,MRO,6,818901.9019999997
Hydro,2001,MRO,7,814531.1759999997
Hydro,2001,MRO,8,943947.2279999999
Hydro,2001,MRO,9,836927.7390000003
Hydro,2001,MRO,10,755752.4389999998
Hydro,2001,MRO,11,790668.3870000001
Hydro,2001,MRO,12,745592.9960000002
Hydro,2001,NPCC,1,2553970.0620000004
Hydro,2001,NPCC,2,2434734.8309999993
Hydro,2001,NPCC,3,2644227.689999999
Hydro,2001,NPCC,4,2650137.958999999
Hydro,2001,NPCC,5,2538185.171999999
Hydro,2001,NPCC,6,2387793.808
Hydro,2001,NPCC,7,2095074.9660000012
Hydro,2001,NPCC,8,1914791.04
Hydro,2001,NPCC,9,1761473.5920000006
Hydro,2001,NPCC,10,1953196.5380000009
Hydro,2001,NPCC,11,2144568.3909999994
Hydro,2001,NPCC,12,2380529.8149999995
Hydro,2001,RFC,1,240822.88400000002
Hydro,2001,RFC,2,222755.83599999998
Hydro,2001,RFC,3,307803.803
Hydro,2001,RFC,4,273285.31999999995
Hydro,2001,RFC,5,239872.02200000003
Hydro,2001,RFC,6,236475.313
Hydro,2001,RFC,7,139211.72300000003
Hydro,2001,RFC,8,142769.11500000002
Hydro,2001,RFC,9,56748.32600000001
Hydro,2001,RFC,10,172738.16199999998
Hydro,2001,RFC,11,94834.58899999999
Hydro,2001,RFC,12,196430.468
Hydro,2001,SERC,1,1794106.1759999993
Hydro,2001,SERC,2,2162960.536000001
Hydro,2001,SERC,3,2937438.1409999994
Hydro,2001,SERC,4,1788999.0880000002
Hydro,2001,SERC,5,1056433.6659999997
Hydro,2001,SERC,6,2123192.531
Hydro,2001,SERC,7,1936292.8020000006
Hydro,2001,SERC,8,2676163.744
Hydro,2001,SERC,9,1646615.286
Hydro,2001,SERC,10,1818195.2230000005
Hydro,2001,SERC,11,1272704.484
Hydro,2001,SERC,12,2244469.3749999986
Hydro,2001,SPP,1,126280.535
Hydro,2001,SPP,2,206757.181
Hydro,2001,SPP,3,264319.115
Hydro,2001,SPP,4,191455.348
Hydro,2001,SPP,5,170673.061
Hydro,2001,SPP,6,247673.21099999998
Hydro,2001,SPP,7,154856.52899999998
Hydro,2001,SPP,8,94896.081
Hydro,2001,SPP,9,55352.783
Hydro,2001,SPP,10,82812.809
Hydro,2001,SPP,11,79443.13
Hydro,2001,SPP,12,183974.219
Hydro,2001,TRE,1,134873.549
Hydro,2001,TRE,2,105551.091
Hydro,2001,TRE,3,175038.329
Hydro,2001,TRE,4,112578.94099999999
Hydro,2001,TRE,5,103220.899
Hydro,2001,TRE,6,86253.33499999999
Hydro,2001,TRE,7,93034.15400000001
Hydro,2001,TRE,8,74527.63500000001
Hydro,2001,TRE,9,77666.367
Hydro,2001,TRE,10,49075.747
Hydro,2001,TRE,11,45635.458
Hydro,2001,TRE,12,68409.495
Hydro,2001,WECC,1,11679915.535999998
Hydro,2001,WECC,2,9728043.075999992
Hydro,2001,WECC,3,11227697.85999999
Hydro,2001,WECC,4,10284764.298999997
Hydro,2001,WECC,5,12932196.214
Hydro,2001,WECC,6,12927389.580999998
Hydro,2001,WECC,7,11086764.756999992
Hydro,2001,WECC,8,11680169.952
Hydro,2001,WECC,9,9248500.737999994
Hydro,2001,WECC,10,9078137.290999992
Hydro,2001,WECC,11,9476914.877999999
Hydro,2001,WECC,12,11904321.851000002
Hydro,2002,-,1,256876.7
Hydro,2002,-,2,463254.005
Hydro,2002,-,3,407160.305
Hydro,2002,-,4,502945.359
Hydro,2002,-,5,586704.512
Hydro,2002,-,6,695081.461
Hydro,2002,-,7,533079.58
Hydro,2002,-,8,420116.877
Hydro,2002,-,9,339041.99
Hydro,2002,-,10,255460.09999999998
Hydro,2002,-,11,198880.583
Hydro,2002,-,12,188658.006
Hydro,2002,FRCC,1,13119.0
Hydro,2002,FRCC,2,16059.0
Hydro,2002,FRCC,3,21790.0
Hydro,2002,FRCC,4,19949.0
Hydro,2002,FRCC,5,14408.0
Hydro,2002,FRCC,6,8947.0
Hydro,2002,FRCC,7,9905.0
Hydro,2002,FRCC,8,9387.0
Hydro,2002,FRCC,9,12264.0
Hydro,2002,FRCC,10,15280.0
Hydro,2002,FRCC,11,24345.0
Hydro,2002,FRCC,12,18661.0
Hydro,2002,MRO,1,664189.5940000003
Hydro,2002,MRO,2,593584.0740000004
Hydro,2002,MRO,3,757925.7209999997
Hydro,2002,MRO,4,956305.9039999999
Hydro,2002,MRO,5,941443.751
Hydro,2002,MRO,6,1141858.958
Hydro,2002,MRO,7,1127148.7469999997
Hydro,2002,MRO,8,1170213.363
Hydro,2002,MRO,9,1051891.3739999996
Hydro,2002,MRO,10,1015593.7240000002
Hydro,2002,MRO,11,912543.011
Hydro,2002,MRO,12,690240.2359999999
Hydro,2002,NPCC,1,2288220.042999998
Hydro,2002,NPCC,2,2319889.508000002
Hydro,2002,NPCC,3,2850932.57
Hydro,2002,NPCC,4,2818794.058000002
Hydro,2002,NPCC,5,2969108.172
Hydro,2002,NPCC,6,2819769.516000001
Hydro,2002,NPCC,7,2369969.854000002
Hydro,2002,NPCC,8,1998146.8930000018
Hydro,2002,NPCC,9,1881961.6309999994
Hydro,2002,NPCC,10,2004908.7719999999
Hydro,2002,NPCC,11,2504296.8039999986
Hydro,2002,NPCC,12,2594336.784999998
Hydro,2002,RFC,1,175456.75000000003
Hydro,2002,RFC,2,184739.715
Hydro,2002,RFC,3,211565.08299999998
Hydro,2002,RFC,4,264980.90199999994
Hydro,2002,RFC,5,287588.02800000005
Hydro,2002,RFC,6,165293.87100000004
Hydro,2002,RFC,7,101529.25299999998
Hydro,2002,RFC,8,11792.153000000006
Hydro,2002,RFC,9,38518.228
Hydro,2002,RFC,10,139164.34199999998
Hydro,2002,RFC,11,240628.078
Hydro,2002,RFC,12,264706.87200000015
Hydro,2002,SERC,1,2419353.8819999998
Hydro,2002,SERC,2,2471047.6859999998
Hydro,2002,SERC,3,2419888.697
Hydro,2002,SERC,4,2302764.8809999996
Hydro,2002,SERC,5,2459518.383
Hydro,2002,SERC,6,1143471.9910000002
Hydro,2002,SERC,7,1207238.4569999997
Hydro,2002,SERC,8,1381367.1400000004
Hydro,2002,SERC,9,1449191.6770000004
Hydro,2002,SERC,10,1830809.1149999995
Hydro,2002,SERC,11,3070141.4320000005
Hydro,2002,SERC,12,4081606.52
Hydro,2002,SPP,1,122164.04
Hydro,2002,SPP,2,224550.061
Hydro,2002,SPP,3,198550.189
Hydro,2002,SPP,4,309879.977
Hydro,2002,SPP,5,238217.45
Hydro,2002,SPP,6,252982.445
Hydro,2002,SPP,7,169831.619
Hydro,2002,SPP,8,101865.799
Hydro,2002,SPP,9,82280.51
Hydro,2002,SPP,10,129994.262
Hydro,2002,SPP,11,102775.417
Hydro,2002,SPP,12,99600.231
Hydro,2002,TRE,1,89164.701
Hydro,2002,TRE,2,77019.297
Hydro,2002,TRE,3,85808.66200000001
Hydro,2002,TRE,4,114319.558
Hydro,2002,TRE,5,87321.99300000002
Hydro,2002,TRE,6,83123.865
Hydro,2002,TRE,7,181448.55299999999
Hydro,2002,TRE,8,113837.681
Hydro,2002,TRE,9,75011.20300000001
Hydro,2002,TRE,10,44932.047
Hydro,2002,TRE,11,43853.873999999996
Hydro,2002,TRE,12,82606.56899999999
Hydro,2002,WECC,1,14203147.190999996
Hydro,2002,WECC,2,12334299.837999996
Hydro,2002,WECC,3,12454865.693
Hydro,2002,WECC,4,15325094.152999988
Hydro,2002,WECC,5,17423496.91599999
Hydro,2002,WECC,6,20036260.972999997
Hydro,2002,WECC,7,18135740.68799998
Hydro,2002,WECC,8,14540305.128000006
Hydro,2002,WECC,9,10815397.927000016
Hydro,2002,WECC,10,10317715.015999997
Hydro,2002,WECC,11,11058290.895000001
Hydro,2002,WECC,12,11999064.88999999
Hydro,2003,-,1,279005.627
Hydro,2003,-,2,215690.989
Hydro,2003,-,3,313561.047
Hydro,2003,-,4,302092.807
Hydro,2003,-,5,415046.139
Hydro,2003,-,6,420674.894
Hydro,2003,-,7,331242.013
Hydro,2003,-,8,301640.511
Hydro,2003,-,9,235220.027
Hydro,2003,-,10,167701.292
Hydro,2003,-,11,169269.97
Hydro,2003,-,12,256705.684
Hydro,2003,FRCC,1,19005.0
Hydro,2003,FRCC,2,21302.0
Hydro,2003,FRCC,3,18610.0
Hydro,2003,FRCC,4,22677.0
Hydro,2003,FRCC,5,16680.0
Hydro,2003,FRCC,6,21864.0
Hydro,2003,FRCC,7,23285.0
Hydro,2003,FRCC,8,30618.0
Hydro,2003,FRCC,9,24230.0
Hydro,2003,FRCC,10,21973.0
Hydro,2003,FRCC,11,19732.0
Hydro,2003,FRCC,12,22691.0
Hydro,2003,MRO,1,644428.3010000001
Hydro,2003,MRO,2,637234.635
Hydro,2003,MRO,3,783898.4449999997
Hydro,2003,MRO,4,978848.951
Hydro,2003,MRO,5,1023631.3559999997
Hydro,2003,MRO,6,1018683.288
Hydro,2003,MRO,7,1065532.649
Hydro,2003,MRO,8,988910.0060000002
Hydro,2003,MRO,9,914314.0880000003
Hydro,2003,MRO,10,756552.7919999998
Hydro,2003,MRO,11,675133.5950000003
Hydro,2003,MRO,12,617064.8799999999
Hydro,2003,NPCC,1,2374712.558999998
Hydro,2003,NPCC,2,2001439.8309999998
Hydro,2003,NPCC,3,2456246.2819999983
Hydro,2003,NPCC,4,2469769.449999999
Hydro,2003,NPCC,5,2676319.6070000003
Hydro,2003,NPCC,6,2477933.867000002
Hydro,2003,NPCC,7,2245981.257
Hydro,2003,NPCC,8,2539094.398000001
Hydro,2003,NPCC,9,2150208.455
Hydro,2003,NPCC,10,2534389.088999999
Hydro,2003,NPCC,11,2941097.8050000034
Hydro,2003,NPCC,12,3097143.7189999986
Hydro,2003,RFC,1,256831.39600000004
Hydro,2003,RFC,2,244096.91
Hydro,2003,RFC,3,311187.61900000006
Hydro,2003,RFC,4,371561.61699999997
Hydro,2003,RFC,5,368738.38700000005
Hydro,2003,RFC,6,345883.96000000014
Hydro,2003,RFC,7,283754.4469999999
Hydro,2003,RFC,8,273666.5310000001
Hydro,2003,RFC,9,267075.55
Hydro,2003,RFC,10,270144.751
Hydro,2003,RFC,11,263588.7939999999
Hydro,2003,RFC,12,339128.59400000004
Hydro,2003,SERC,1,3007140.8649999993
Hydro,2003,SERC,2,3112195.534000001
Hydro,2003,SERC,3,4180516.189000001
Hydro,2003,SERC,4,3219524.0150000006
Hydro,2003,SERC,5,4815731.573000001
Hydro,2003,SERC,6,3948923.508000001
Hydro,2003,SERC,7,4154221.7080000006
Hydro,2003,SERC,8,3593213.264999999
Hydro,2003,SERC,9,2598164.700000001
Hydro,2003,SERC,10,2565392.5640000007
Hydro,2003,SERC,11,2739783.9520000005
Hydro,2003,SERC,12,3862063.6059999997
Hydro,2003,SPP,1,160471.162
Hydro,2003,SPP,2,116206.929
Hydro,2003,SPP,3,202234.245
Hydro,2003,SPP,4,210858.354
Hydro,2003,SPP,5,245212.212
Hydro,2003,SPP,6,249403.77599999998
Hydro,2003,SPP,7,163188.392
Hydro,2003,SPP,8,149786.415
Hydro,2003,SPP,9,144281.255
Hydro,2003,SPP,10,90945.53499999999
Hydro,2003,SPP,11,93536.33899999999
Hydro,2003,SPP,12,147063.937
Hydro,2003,TRE,1,104382.09200000002
Hydro,2003,TRE,2,76056.933
Hydro,2003,TRE,3,85083.705
Hydro,2003,TRE,4,60764.78200000001
Hydro,2003,TRE,5,73022.88399999999
Hydro,2003,TRE,6,93468.597
Hydro,2003,TRE,7,98574.592
Hydro,2003,TRE,8,111160.591
Hydro,2003,TRE,9,65936.34700000001
Hydro,2003,TRE,10,35944.189000000006
Hydro,2003,TRE,11,28293.106
Hydro,2003,TRE,12,30177.184999999998
Hydro,2003,WECC,1,12045175.151000006
Hydro,2003,WECC,2,11819577.552000003
Hydro,2003,WECC,3,13877463.994
Hydro,2003,WECC,4,15541781.878000002
Hydro,2003,WECC,5,18269260.22299999
Hydro,2003,WECC,6,18273786.221
Hydro,2003,WECC,7,15125140.884999998
Hydro,2003,WECC,8,13499775.361000003
Hydro,2003,WECC,9,10484019.096999992
Hydro,2003,WECC,10,10512630.249999998
Hydro,2003,WECC,11,11113898.488000004
Hydro,2003,WECC,12,13777000.683000002
Hydro,2004,-,1,262817.62799999997
Hydro,2004,-,2,209109.07300000003
Hydro,2004,-,3,536880.963
Hydro,2004,-,4,478249.3980000001
Hydro,2004,-,5,565148.149
Hydro,2004,-,6,461919.568
Hydro,2004,-,7,644967.2290000002
Hydro,2004,-,8,368944.663
Hydro,2004,-,9,180697.864
Hydro,2004,-,10,190180.943
Hydro,2004,-,11,480767.3089999999
Hydro,2004,-,12,649531.093
Hydro,2004,FRCC,1,22104.833
Hydro,2004,FRCC,2,22104.833
Hydro,2004,FRCC,3,22104.833
Hydro,2004,FRCC,4,22104.833
Hydro,2004,FRCC,5,22104.833
Hydro,2004,FRCC,6,22104.833
Hydro,2004,FRCC,7,22104.833
Hydro,2004,FRCC,8,22104.833
Hydro,2004,FRCC,9,22104.833
Hydro,2004,FRCC,10,22104.833
Hydro,2004,FRCC,11,22104.833
Hydro,2004,FRCC,12,22104.833
Hydro,2004,MRO,1,704706.316
Hydro,2004,MRO,2,691398.2590000001
Hydro,2004,MRO,3,720857.1649999998
Hydro,2004,MRO,4,825886.876
Hydro,2004,MRO,5,1028946.8069999999
Hydro,2004,MRO,6,979964.5759999998
Hydro,2004,MRO,7,936717.4179999997
Hydro,2004,MRO,8,890184.5299999999
Hydro,2004,MRO,9,730349.6760000001
Hydro,2004,MRO,10,552207.7679999999
Hydro,2004,MRO,11,519710.3149999998
Hydro,2004,MRO,12,669144.0509999999
Hydro,2004,NPCC,1,2870554.7920000013
Hydro,2004,NPCC,2,2308762.7799999993
Hydro,2004,NPCC,3,2722844.3210000023
Hydro,2004,NPCC,4,2612950.1709999987
Hydro,2004,NPCC,5,2522392.921999999
Hydro,2004,NPCC,6,2293143.3390000043
Hydro,2004,NPCC,7,2347818.6890000016
Hydro,2004,NPCC,8,2488876.946000001
Hydro,2004,NPCC,9,2403478.0859999997
Hydro,2004,NPCC,10,2153547.349999999
Hydro,2004,NPCC,11,2413368.0970000015
Hydro,2004,NPCC,12,2757117.2290000007
Hydro,2004,RFC,1,249329.07999999996
Hydro,2004,RFC,2,266489.99500000017
Hydro,2004,RFC,3,398803.7430000001
Hydro,2004,RFC,4,371299.915
Hydro,2004,RFC,5,411840.1659999999
Hydro,2004,RFC,6,292414.896
Hydro,2004,RFC,7,246703.84100000001
Hydro,2004,RFC,8,284854.944
Hydro,2004,RFC,9,241117.58699999997
Hydro,2004,RFC,10,320184.82200000016
Hydro,2004,RFC,11,299405.50000000006
Hydro,2004,RFC,12,339863.3340000001
Hydro,2004,SERC,1,3280165.489999998
Hydro,2004,SERC,2,3526229.218
Hydro,2004,SERC,3,2689823.661999999
Hydro,2004,SERC,4,1410643.7690000003
Hydro,2004,SERC,5,1389476.075
Hydro,2004,SERC,6,2097098.9170000001
Hydro,2004,SERC,7,2500347.7789999996
Hydro,2004,SERC,8,2383075.0419999994
Hydro,2004,SERC,9,3717527.34
Hydro,2004,SERC,10,3198918.9169999994
Hydro,2004,SERC,11,3909312.761999999
Hydro,2004,SERC,12,5204846.849999997
Hydro,2004,SPP,1,179603.443
Hydro,2004,SPP,2,192844.80599999998
Hydro,2004,SPP,3,235264.845
Hydro,2004,SPP,4,236423.781
Hydro,2004,SPP,5,290395.053
Hydro,2004,SPP,6,240635.119
Hydro,2004,SPP,7,321398.845
Hydro,2004,SPP,8,171254.96399999998
Hydro,2004,SPP,9,98110.496
Hydro,2004,SPP,10,103726.56
Hydro,2004,SPP,11,232554.601
Hydro,2004,SPP,12,282173.489
Hydro,2004,TRE,1,13824.399999999998
Hydro,2004,TRE,2,21975.075
Hydro,2004,TRE,3,170476.20200000002
Hydro,2004,TRE,4,23875.136
Hydro,2004,TRE,5,128965.96199999998
Hydro,2004,TRE,6,177269.317
Hydro,2004,TRE,7,125022.939
Hydro,2004,TRE,8,98567.636
Hydro,2004,TRE,9,67047.26699999999
Hydro,2004,TRE,10,30596.799
Hydro,2004,TRE,11,174072.55699999997
Hydro,2004,TRE,12,266762.707
Hydro,2004,WECC,1,13602194.974000003
Hydro,2004,WECC,2,12175032.258000012
Hydro,2004,WECC,3,13497312.696
Hydro,2004,WECC,4,13103008.041999996
Hydro,2004,WECC,5,15834708.296
Hydro,2004,WECC,6,17102609.551999975
Hydro,2004,WECC,7,14758968.407999987
Hydro,2004,WECC,8,13348258.73800001
Hydro,2004,WECC,9,11377755.572999997
Hydro,2004,WECC,10,10758818.291000009
Hydro,2004,WECC,11,11363986.299999997
Hydro,2004,WECC,12,14189064.176999995
Hydro,2005,-,1,839360.297
Hydro,2005,-,2,644878.7069999999
Hydro,2005,-,3,557904.7169999998
Hydro,2005,-,4,510338.921
Hydro,2005,-,5,335333.49100000004
Hydro,2005,-,6,482529.527
Hydro,2005,-,7,464025.8399999999
Hydro,2005,-,8,355704.593
Hydro,2005,-,9,275111.17400000006
Hydro,2005,-,10,208860.816
Hydro,2005,-,11,191422.34399999995
Hydro,2005,-,12,211096.57099999997
Hydro,2005,FRCC,1,26683.652000000002
Hydro,2005,FRCC,2,23070.614
Hydro,2005,FRCC,3,25272.895
Hydro,2005,FRCC,4,24140.784
Hydro,2005,FRCC,5,21837.482
Hydro,2005,FRCC,6,24597.861
Hydro,2005,FRCC,7,26402.764
Hydro,2005,FRCC,8,22340.044
Hydro,2005,FRCC,9,18485.15
Hydro,2005,FRCC,10,15776.778
Hydro,2005,FRCC,11,16884.289
Hydro,2005,FRCC,12,20666.686
Hydro,2005,MRO,1,739130.8980000006
Hydro,2005,MRO,2,540845.5919999998
Hydro,2005,MRO,3,752981.8550000001
Hydro,2005,MRO,4,730875.3100000003
Hydro,2005,MRO,5,729136.8020000001
Hydro,2005,MRO,6,751168.2610000004
Hydro,2005,MRO,7,845598.276
Hydro,2005,MRO,8,863323.3949999997
Hydro,2005,MRO,9,699865.3110000005
Hydro,2005,MRO,10,475455.56899999984
Hydro,2005,MRO,11,475569.1929999999
Hydro,2005,MRO,12,650699.4369999996
Hydro,2005,NPCC,1,3042874.8709999984
Hydro,2005,NPCC,2,2789438.1159999976
Hydro,2005,NPCC,3,3097340.6070000017
Hydro,2005,NPCC,4,3238549.453000001
Hydro,2005,NPCC,5,2992948.670000003
Hydro,2005,NPCC,6,2696275.021999997
Hydro,2005,NPCC,7,2467943.5829999996
Hydro,2005,NPCC,8,2226618.5400000005
Hydro,2005,NPCC,9,2026063.8580000012
Hydro,2005,NPCC,10,2531757.9769999967
Hydro,2005,NPCC,11,2962695.0420000004
Hydro,2005,NPCC,12,3020093.8059999985
Hydro,2005,RFC,1,305595.931
Hydro,2005,RFC,2,295889.78299999994
Hydro,2005,RFC,3,302693.6780000002
Hydro,2005,RFC,4,305070.50800000003
Hydro,2005,RFC,5,258024.8490000001
Hydro,2005,RFC,6,205252.3909999999
Hydro,2005,RFC,7,184217.11200000014
Hydro,2005,RFC,8,106169.425
Hydro,2005,RFC,9,40626.344999999994
Hydro,2005,RFC,10,126913.58499999999
Hydro,2005,RFC,11,218181.20300000007
Hydro,2005,RFC,12,247575.18800000002
Hydro,2005,SERC,1,3807469.992000001
Hydro,2005,SERC,2,3274067.0360000003
Hydro,2005,SERC,3,3618288.662
Hydro,2005,SERC,4,3285735.7029999983
Hydro,2005,SERC,5,2433720.0479999995
Hydro,2005,SERC,6,2963887.0870000008
Hydro,2005,SERC,7,3461841.296
Hydro,2005,SERC,8,2749853.0620000004
Hydro,2005,SERC,9,2309705.9860000014
Hydro,2005,SERC,10,1927248.661999999
Hydro,2005,SERC,11,1775584.684
Hydro,2005,SERC,12,2563278.781999998
Hydro,2005,SPP,1,282068.419
Hydro,2005,SPP,2,283037.94
Hydro,2005,SPP,3,216280.524
Hydro,2005,SPP,4,237364.45
Hydro,2005,SPP,5,177347.21600000001
Hydro,2005,SPP,6,216251.42
Hydro,2005,SPP,7,197016.035
Hydro,2005,SPP,8,129458.798
Hydro,2005,SPP,9,127954.256
Hydro,2005,SPP,10,62323.648
Hydro,2005,SPP,11,46657.061
Hydro,2005,SPP,12,53906.232
Hydro,2005,TRE,1,130989.22100000002
Hydro,2005,TRE,2,145618.295
Hydro,2005,TRE,3,156089.197
Hydro,2005,TRE,4,112249.415
Hydro,2005,TRE,5,95185.49
Hydro,2005,TRE,6,108030.205
Hydro,2005,TRE,7,108802.48
Hydro,2005,TRE,8,94736.21299999999
Hydro,2005,TRE,9,84625.76299999999
Hydro,2005,TRE,10,60264.899000000005
Hydro,2005,TRE,11,59196.33000000001
Hydro,2005,TRE,12,69172.49600000001
Hydro,2005,WECC,1,13253857.306
Hydro,2005,WECC,2,12325437.306000004
Hydro,2005,WECC,3,12754834.430000007
Hydro,2005,WECC,4,13359552.427000005
Hydro,2005,WECC,5,19010519.95
Hydro,2005,WECC,6,18355042.283000015
Hydro,2005,WECC,7,17036190.635999996
Hydro,2005,WECC,8,14016209.471999995
Hydro,2005,WECC,9,10582234.296000015
Hydro,2005,WECC,10,11242130.78400001
Hydro,2005,WECC,11,12235396.64099999
Hydro,2005,WECC,12,13685574.754
Hydro,2006,-,1,144489.444
Hydro,2006,-,2,138693.14200000002
Hydro,2006,-,3,159491.345
Hydro,2006,-,4,149336.846
Hydro,2006,-,5,313151.10699999996
Hydro,2006,-,6,198805.259
Hydro,2006,-,7,168551.31399999998
Hydro,2006,-,8,179506.084
Hydro,2006,-,9,98632.04900000001
Hydro,2006,-,10,96476.01400000001
Hydro,2006,-,11,121047.86300000001
Hydro,2006,-,12,209111.53399999999
Hydro,2006,FRCC,1,19545.938000000002
Hydro,2006,FRCC,2,17624.658000000003
Hydro,2006,FRCC,3,15527.573
Hydro,2006,FRCC,4,16901.253
Hydro,2006,FRCC,5,19982.905
Hydro,2006,FRCC,6,19634.504999999997
Hydro,2006,FRCC,7,20589.464
Hydro,2006,FRCC,8,20440.681
Hydro,2006,FRCC,9,13268.421
Hydro,2006,FRCC,10,11697.052000000001
Hydro,2006,FRCC,11,13701.112
Hydro,2006,FRCC,12,14508.438
