fuel category,year,quarter,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),year_quarter
Coal,2016,2,5542887,244829706.0,22479618.877,238051320.0,14329.956024,-30318.067161,23812042125.1,23163309537.2,23812042125.1,23163309537.2,2016 Q2
Coal,2016,3,5530542,363311454.0,33912308.794,356064449.0,13946.567826,-29482.022697,35340259992.5,34646055167.5,35340259992.5,34646055167.5,2016 Q3
Coal,2016,4,5532696,305241142.0,28305391.175,298801877.0,14030.662492,-29667.741585,29693734793.0,29076672119.0,29693734793.0,29076672119.0,2016 Q4
Coal,2017,1,5498291,304226047.0,27453409.599,291415274.0,13970.484442,-29538.904199,29587267912.6,28359194061.7,29587267912.6,28359194061.7,2017 Q1
Hydro,2001,1,3141606,20494487.93,1983401.516,20494487.93,14285.832,-29241.22512,0.0,0.0,0.0,0.0,2001 Q1
Hydro,2001,2,3141606,20976945.21,2030092.436,20976945.21,14285.832,-29241.22512,0.0,0.0,0.0,0.0,2001 Q2
Hydro,2001,3,3141606,26483781.06,2563029.223,26483781.06,14285.832,-29241.22512,0.0,0.0,0.0,0.0,2001 Q3
Hydro,2001,4,3141606,23158909.77,2241257.11,23158909.77,14285.832,-29241.22512,0.0,0.0,0.0,0.0,2001 Q4
Hydro,2002,1,2987850,19667619.0,1933315.535,19667619.0,14120.391516,-28966.789653,0.0,0.0,0.0,0.0,2002 Q1
Hydro,2002,2,2987850,29517434.0,2901546.632,29517434.0,14120.391516,-28966.789653,0.0,0.0,0.0,0.0,2002 Q2
Hydro,2002,3,2987850,33350569.97,3278341.672,33350569.97,14120.391516,-28966.789653,0.0,0.0,0.0,0.0,2002 Q3
Hydro,2002,4,2987850,25656542.15,2522023.204,25656542.15,14120.391516,-28966.789653,0.0,0.0,0.0,0.0,2002 Q4
Hydro,2003,1,3333252,20495289.57,2001297.673,20495289.57,14805.633915,-30344.552187,0.0,0.0,0.0,0.0,2003 Q1
Hydro,2003,2,3333252,29591124.11,2889476.027,29591124.11,14805.633915,-30344.552187,0.0,0.0,0.0,0.0,2003 Q2
Hydro,2003,3,3333252,30083559.2,2937560.693,30083559.2,14805.633915,-30344.552187,0.0,0.0,0.0,0.0,2003 Q3
Hydro,2003,4,3333252,20558137.75,2007434.592,20558137.75,14805.633915,-30344.552187,0.0,0.0,0.0,0.0,2003 Q4
Hydro,2004,1,3365310,20423556.57,2037872.334,20423556.57,14947.33839,-30625.163694,0.0,0.0,0.0,0.0,2004 Q1
Hydro,2004,2,3365310,27482605.06,2742227.597,27482605.06,14947.33839,-30625.163694,0.0,0.0,0.0,0.0,2004 Q2
Hydro,2004,3,3365310,25187151.62,2513186.146,25187151.62,14947.33839,-30625.163694,0.0,0.0,0.0,0.0,2004 Q3
Hydro,2004,4,3365310,16856869.68,1681986.599,16856869.68,14947.33839,-30625.163694,0.0,0.0,0.0,0.0,2004 Q4
Hydro,2005,1,3363714,19779120.1,1978109.802,19779120.1,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2005 Q1
Hydro,2005,2,3363714,21572565.84,2157472.32,21572565.84,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2005 Q2
Hydro,2005,3,3363714,23610713.7,2361307.48,23610713.7,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2005 Q3
Hydro,2005,4,3363714,15617471.51,1561903.321,15617471.51,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2005 Q4
Hydro,2006,1,3363714,18685334.0,1883792.94,18685334.0,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2006 Q1
Hydro,2006,2,3363714,21749258.0,2192686.441,21749258.0,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2006 Q2
Hydro,2006,3,3363714,26822990.0,2704203.192,26822990.0,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2006 Q3
Hydro,2006,4,3363714,15102531.0,1522586.478,15102531.0,14959.609251,-30591.25278,0.0,0.0,0.0,0.0,2006 Q4
Hydro,2007,1,3362580,16758922.0,1695561.659,16758922.0,14817.747633,-30310.757982,0.0,0.0,0.0,0.0,2007 Q1
Hydro,2007,2,3362580,16989996.0,1718939.71,16989996.0,14817.747633,-30310.757982,0.0,0.0,0.0,0.0,2007 Q2
Hydro,2007,3,3362580,19131829.0,1935635.651,19131829.0,14817.747633,-30310.757982,0.0,0.0,0.0,0.0,2007 Q3
Hydro,2007,4,3362580,15985273.0,1617288.69,15985273.0,14817.747633,-30310.757982,0.0,0.0,0.0,0.0,2007 Q4
Hydro,2008,1,3514035,16345609.0,1658779.376,16345609.0,14800.508472,-30361.837896,0.0,0.0,0.0,0.0,2008 Q1
Hydro,2008,2,3514035,17163082.0,1741737.82,17163082.0,14800.508472,-30361.837896,0.0,0.0,0.0,0.0,2008 Q2
Hydro,2008,3,3514035,20023587.0,2032026.056,20023587.0,14800.508472,-30361.837896,0.0,0.0,0.0,0.0,2008 Q3
Hydro,2008,4,3514035,16836067.0,1708551.328,16836067.0,14800.508472,-30361.837896,0.0,0.0,0.0,0.0,2008 Q4
Hydro,2009,1,3685605,16387337.0,1679030.746,16387337.0,14937.829272,-30625.806096,0.0,0.0,0.0,0.0,2009 Q1
Hydro,2009,2,3685605,21833268.0,2237014.779,21833268.0,14937.829272,-30625.806096,0.0,0.0,0.0,0.0,2009 Q2
Hydro,2009,3,3685605,27297553.0,2796879.422,27297553.0,14937.829272,-30625.806096,0.0,0.0,0.0,0.0,2009 Q3
Hydro,2009,4,3685605,20243659.0,2074145.973,20243659.0,14937.829272,-30625.806096,0.0,0.0,0.0,0.0,2009 Q4
Hydro,2010,1,3706953,19281707.0,1976394.593,19281707.0,15077.544372,-30888.235296,0.0,0.0,0.0,0.0,2010 Q1
Hydro,2010,2,3706953,24518013.0,2513121.154,24518013.0,15077.544372,-30888.235296,0.0,0.0,0.0,0.0,2010 Q2
Hydro,2010,3,3706953,35849419.0,3674602.003,35849419.0,15077.544372,-30888.235296,0.0,0.0,0.0,0.0,2010 Q3
Hydro,2010,4,3706953,35377293.0,3626209.31,35377293.0,15077.544372,-30888.235296,0.0,0.0,0.0,0.0,2010 Q4
Hydro,2011,1,3873921,25158914.0,2589431.291,25158914.0,15078.851739,-30882.625227,0.0,0.0,0.0,0.0,2011 Q1
Hydro,2011,2,3873921,37090878.0,3817504.21,37090878.0,15078.851739,-30882.625227,0.0,0.0,0.0,0.0,2011 Q2
Hydro,2011,3,3873921,42342903.0,4358058.77,42342903.0,15078.851739,-30882.625227,0.0,0.0,0.0,0.0,2011 Q3
Hydro,2011,4,3873921,30789833.0,3168982.639,30789833.0,15078.851739,-30882.625227,0.0,0.0,0.0,0.0,2011 Q4
Hydro,2012,1,4049235,25570149.0,2687068.938,25570149.0,15212.286738,-31194.189393,0.0,0.0,0.0,0.0,2012 Q1
Hydro,2012,2,3990742,31669383.0,3328013.764,31669383.0,15078.114342,-30923.453007,0.0,0.0,0.0,0.0,2012 Q2
Hydro,2012,3,3873756,33101552.0,3478514.58,33101552.0,14809.76955,-30381.980235,0.0,0.0,0.0,0.0,2012 Q3
Hydro,2012,4,3873756,24086347.0,2531141.028,24086347.0,14809.76955,-30381.980235,0.0,0.0,0.0,0.0,2012 Q4
Hydro,2013,1,3869187,20436043.0,2141917.187,20436043.0,14811.666168,-30385.475133,0.0,0.0,0.0,0.0,2013 Q1
Hydro,2013,2,3869187,25255232.0,2647021.345,25255232.0,14811.666168,-30385.475133,0.0,0.0,0.0,0.0,2013 Q2
Hydro,2013,3,3869187,27559047.0,2888486.093,27559047.0,14811.666168,-30385.475133,0.0,0.0,0.0,0.0,2013 Q3
Hydro,2013,4,3875214,19724097.0,2067297.485,19724097.0,14945.295468,-30670.828533,0.0,0.0,0.0,0.0,2013 Q4
Hydro,2014,1,4044033,20458302.0,2151241.699,20458302.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2014 Q1
Hydro,2014,2,4044033,30961886.0,3255718.342,30961886.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2014 Q2
Hydro,2014,3,4044033,35812309.0,3765751.883,35812309.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2014 Q3
Hydro,2014,4,4044033,31179848.0,3278638.536,31179848.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2014 Q4
Hydro,2015,1,4044033,24469793.0,2625762.702,24469793.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2015 Q1
Hydro,2015,2,4044033,30271789.0,3248340.987,30271789.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2015 Q2
Hydro,2015,3,4044033,30255577.0,3246602.139,30255577.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2015 Q3
Hydro,2015,4,4044033,27353026.0,2935145.552,27353026.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2015 Q4
Hydro,2016,1,4044033,14276055.0,1531929.95,14276055.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2016 Q1
Hydro,2016,2,4044033,12910885.0,1385436.62,12910885.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2016 Q2
Hydro,2016,3,4044033,17269962.0,1853199.12,17269962.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2016 Q3
Hydro,2016,4,4044033,12323977.0,1322456.93,12323977.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2016 Q4
Hydro,2017,1,4044033,588345.0,63133.91,588345.0,15354.946056,-31495.234191,0.0,0.0,0.0,0.0,2017 Q1
Natural Gas,2001,1,4257000,9938336.0,523459.494,6835571.0,21118.839924,-45757.070586,527427491.52,362763752.97,527427491.52,362763752.97,2001 Q1
Natural Gas,2001,2,4475609,11162299.0,671194.601,8198114.0,21291.05216,-46114.251569,592383207.93,435073909.98,592383207.93,435073909.98,2001 Q2
Natural Gas,2001,3,4586391,20023846.0,1357202.524,17236696.0,21377.00556,-46292.349969,1062665507.22,914751456.72,1062665507.22,914751456.72,2001 Q3
Natural Gas,2001,4,4586391,9110338.0,517826.989,6114829.0,21377.00556,-46292.349969,483485637.66,324513975.03,483485637.66,324513975.03,2001 Q4
Natural Gas,2002,1,4897647,13810232.0,749330.6,8640328.0,25647.250068,-55672.765218,732909012.24,458542206.96,732909012.24,458542206.96,2002 Q1
Natural Gas,2002,2,4897647,14797578.0,868009.435,10301413.0,25647.250068,-55672.765218,785307464.46,546695987.91,785307464.46,546695987.91,2002 Q2
Natural Gas,2002,3,4955574,24165172.0,1616845.852,19136710.0,25682.681368,-55763.683618,1282445678.04,1015585199.7,1282445678.04,1015585199.7,2002 Q3
Natural Gas,2002,4,5227827,11979673.0,625696.227,7960388.0,25894.091568,-56248.162818,635761246.11,422457791.16,635761246.11,422457791.16,2002 Q4
Natural Gas,2003,1,5948999,10237306.0,719417.602,8562532.0,26845.356198,-58251.475618,543293829.42,454413573.24,543293829.42,454413573.24,2003 Q1
Natural Gas,2003,2,6003866,8582831.0,597279.087,7273812.0,27095.793198,-58807.114818,455490841.17,386021202.84,455490841.17,386021202.84,2003 Q2
Natural Gas,2003,3,6053904,20552581.0,1638857.547,19231486.0,27406.091562,-59461.903122,1090725473.67,1020614962.02,1090725473.67,1020614962.02,2003 Q3
Natural Gas,2003,4,6085512,11528468.0,855653.891,9772671.0,27576.365103,-59846.872032,611815796.76,518635649.97,611815796.76,518635649.97,2003 Q4
Natural Gas,2004,1,6955059,16501037.76,1051252.48511,11515893.58,28486.485015,-61801.941606,875710073.923,611148472.291,875710073.923,611148472.291,2004 Q1
Natural Gas,2004,2,7018731,12497331.17,838650.55759,9044739.57,28572.162071,-61984.269661,663233365.192,480004328.98,663233365.192,480004328.98,2004 Q2
Natural Gas,2004,3,7146075,14623557.53,1165403.14556,11748448.3,28743.516183,-62348.925771,776072198.117,623490151.281,776072198.117,623490151.281,2004 Q3
Natural Gas,2004,4,7146075,13838117.25,1212396.8034,10403292.95,28743.516183,-62348.925771,734388882.458,552102756.857,734388882.458,552102756.857,2004 Q4
Natural Gas,2005,1,7488294,19870205.38,1840112.10114,16023637.67,28982.470773,-62932.100418,1054511799.52,850374451.147,1054511799.52,850374451.147,2005 Q1
Natural Gas,2005,2,7488294,29393442.77,2717371.31603,26130773.83,28982.470773,-62932.100418,1559910007.8,1386760167.16,1559910007.8,1386760167.16,2005 Q2
Natural Gas,2005,3,7488294,38612362.89,3526950.5561,35560772.69,28982.470773,-62932.100418,2049158098.57,1887210206.66,2049158098.57,1887210206.66,2005 Q3
Natural Gas,2005,4,7488294,18724402.62,1755285.7335,16722005.43,28982.470773,-62932.100418,993704047.043,887436828.17,993704047.043,887436828.17,2005 Q4
Natural Gas,2006,1,7432932,11402595.0,935947.16644,8796521.89,28995.217959,-62918.816844,605135716.65,466831416.702,605135716.65,466831416.702,2006 Q1
Natural Gas,2006,2,7432932,15220710.04,1359439.69074,12894002.65,28995.217959,-62918.816844,807763081.823,684284720.636,807763081.823,684284720.636,2006 Q2
Natural Gas,2006,3,7769958,33624221.18,3201539.11695,31047990.9,29263.934859,-63495.121911,1784437418.02,1647716877.06,1784437418.02,1647716877.06,2006 Q3
Natural Gas,2006,4,7769958,25062672.97,2468389.54708,22310170.06,29263.934859,-63495.121911,1330076054.52,1184000725.08,1330076054.52,1184000725.08,2006 Q4
Natural Gas,2007,1,8126847,29291200.0,2986839.786,26449777.0,29477.120226,-63933.793888,1554483984.0,1403689665.39,1554483984.0,1403689665.39,2007 Q1
Natural Gas,2007,2,8126847,24198440.0,2233055.601,21705484.0,29477.120226,-63933.793888,1284211210.8,1151910035.88,1284211210.8,1151910035.88,2007 Q2
Natural Gas,2007,3,8126847,33645425.0,3292697.125,31346080.0,29477.120226,-63933.793888,1785562704.75,1663536465.6,1785562704.75,1663536465.6,2007 Q3
Natural Gas,2007,4,8124057,23286217.0,2368248.053,20762079.0,29430.253326,-63832.910288,1235799536.19,1101843532.53,1235799536.19,1101843532.53,2007 Q4
Natural Gas,2008,1,8501226,21987550.0,2231192.625,19387229.0,30065.18349,-65124.905172,1166879278.5,1028880243.03,1166879278.5,1028880243.03,2008 Q1
Natural Gas,2008,2,8501226,12054747.0,1066701.623,10202566.0,30065.18349,-65124.905172,639745423.29,541450177.62,639745423.29,541450177.62,2008 Q2
Natural Gas,2008,3,8501226,23098194.0,2424456.831,21340649.0,30065.18349,-65124.905172,1225821155.58,1132548242.43,1225821155.58,1132548242.43,2008 Q3
Natural Gas,2008,4,8501226,19355753.0,1988640.846,17065554.0,30065.18349,-65124.905172,1027209811.71,905668950.78,1027209811.71,905668950.78,2008 Q4
Natural Gas,2009,1,8671467,16298702.0,1539600.966,12937318.0,30219.67689,-65396.125272,864972115.14,686583466.26,864972115.14,686583466.26,2009 Q1
Natural Gas,2009,2,8671467,13818804.0,1218535.589,11008848.0,30219.67689,-65396.125272,733363928.28,584239563.36,733363928.28,584239563.36,2009 Q2
Natural Gas,2009,3,8671467,18080094.0,1700229.855,14989124.0,30219.67689,-65396.125272,959510588.58,795472810.68,959510588.58,795472810.68,2009 Q3
Natural Gas,2009,4,8671467,16707893.0,1476032.216,13515540.0,30219.67689,-65396.125272,886687881.51,717269707.8,886687881.51,717269707.8,2009 Q4
Natural Gas,2010,1,8848080,14333198.0,1259210.601,11566735.0,30485.98359,-65999.654373,760662817.86,613846626.45,760662817.86,613846626.45,2010 Q1
Natural Gas,2010,2,8905752,16212906.0,1558648.231,13816338.0,30527.68889,-66091.257673,860418921.42,733233057.66,860418921.42,733233057.66,2010 Q2
Natural Gas,2010,3,9021096,35936510.0,3600216.435,32562808.0,30611.09949,-66274.464273,1907150585.7,1728108220.56,1907150585.7,1728108220.56,2010 Q3
Natural Gas,2010,4,9021096,12850208.0,1159051.825,10500133.0,30611.09949,-66274.464273,681960538.56,557242058.31,681960538.56,557242058.31,2010 Q4
Natural Gas,2011,1,9499857,13080782.0,1147049.71,10343435.0,30625.189524,-66283.256889,694197100.74,548926095.45,694197100.74,548926095.45,2011 Q1
Natural Gas,2011,2,9499857,12256116.0,1035635.099,9803669.0,30625.189524,-66283.256889,650432076.12,520280713.83,650432076.12,520280713.83,2011 Q2
Natural Gas,2011,3,9499857,34757324.0,3438163.473,31810901.0,30625.189524,-66283.256889,1844571184.68,1688204516.07,1844571184.68,1688204516.07,2011 Q3
Natural Gas,2011,4,9496473,11354924.0,924367.366,9150180.0,30500.006124,-66005.913189,602605816.68,485600052.6,602605816.68,485600052.6,2011 Q4
Natural Gas,2012,1,9840100,17651525.0,1666226.538,14411412.0,30659.679457,-66367.807887,936766431.75,764813634.84,936766431.75,764813634.84,2012 Q1
Natural Gas,2012,2,9837309,37350021.0,3729323.02,32862752.0,30611.534457,-66264.671487,1982165614.47,1744026248.64,1982165614.47,1744026248.64,2012 Q2
Natural Gas,2012,3,9951657,53681332.0,5194093.115,47465913.0,30741.843923,-66550.172721,2848868289.24,2519016002.91,2848868289.24,2519016002.91,2012 Q3
Natural Gas,2012,4,10013314,19952737.0,1840613.591,16499757.0,30917.735356,-66934.731588,1058891752.59,875642103.99,1058891752.59,875642103.99,2012 Q4
Natural Gas,2013,1,10503244,24703687.0,2374291.408,20254607.0,31635.472428,-68422.892762,1311024669.09,1074911993.49,1311024669.09,1074911993.49,2013 Q1
Natural Gas,2013,2,10610049,23075192.0,2151338.148,19213849.0,31677.91425,-68509.646454,1224600439.44,1019678966.43,1224600439.44,1019678966.43,2013 Q2
Natural Gas,2013,3,10667930,39765238.0,4017729.488,35636094.0,31726.14675,-68613.599234,2110341180.66,1891207508.58,2110341180.66,1891207508.58,2013 Q3
Natural Gas,2013,4,10899578,24536295.0,2321386.933,20299850.0,31918.205084,-69028.662014,1302141175.65,1077313039.5,1302141175.65,1077313039.5,2013 Q4
