fuel category,datetime,nerc,% generation
Coal,2001-01-01,ASCC,0.0519977020311981
Coal,2001-02-01,ASCC,0.06847506579984115
Coal,2001-03-01,ASCC,0.05775700958401388
Coal,2001-04-01,ASCC,0.049084925548718045
Coal,2001-05-01,ASCC,0.05892392654933735
Coal,2001-06-01,ASCC,0.05644055938717084
Coal,2001-07-01,ASCC,0.07373657994993517
Coal,2001-08-01,ASCC,0.08412146306826938
Coal,2001-09-01,ASCC,0.06752287741753282
Coal,2001-10-01,ASCC,0.04388968817239848
Coal,2001-11-01,ASCC,0.047689965305588417
Coal,2001-12-01,ASCC,0.041170388548625196
Coal,2002-01-01,ASCC,0.09327429791327982
Coal,2002-02-01,ASCC,0.0940554844257841
Coal,2002-03-01,ASCC,0.09775366104155622
Coal,2002-04-01,ASCC,0.09554139534016508
Coal,2002-05-01,ASCC,0.10940106777599184
Coal,2002-06-01,ASCC,0.07998021297628524
Coal,2002-07-01,ASCC,0.10068331621435456
Coal,2002-08-01,ASCC,0.1108939131872314
Coal,2002-09-01,ASCC,0.11568230074759758
Coal,2002-10-01,ASCC,0.11169605683939776
Coal,2002-11-01,ASCC,0.09907371596736456
Coal,2002-12-01,ASCC,0.09876829191215024
Coal,2003-01-01,ASCC,0.07710303291327704
Coal,2003-02-01,ASCC,0.07898265814637218
Coal,2003-03-01,ASCC,0.08209929567009706
Coal,2003-04-01,ASCC,0.07674935468610991
Coal,2003-05-01,ASCC,0.0865398980125806
Coal,2003-06-01,ASCC,0.06644360297421407
Coal,2003-07-01,ASCC,0.047575747693250035
Coal,2003-08-01,ASCC,0.05403078251858114
Coal,2003-09-01,ASCC,0.08284938487783776
Coal,2003-10-01,ASCC,0.08468444486701827
Coal,2003-11-01,ASCC,0.08009186806751137
Coal,2003-12-01,ASCC,0.07834046344317576
Coal,2004-01-01,ASCC,0.08712224956718509
Coal,2004-02-01,ASCC,0.09648284169531769
Coal,2004-03-01,ASCC,0.10271520158393256
Coal,2004-04-01,ASCC,0.1106425936293691
Coal,2004-05-01,ASCC,0.10542580808799953
Coal,2004-06-01,ASCC,0.10304886482948553
Coal,2004-07-01,ASCC,0.08455777681658043
Coal,2004-08-01,ASCC,0.10059019305536354
Coal,2004-09-01,ASCC,0.10190710697424872
Coal,2004-10-01,ASCC,0.10901286262750623
Coal,2004-11-01,ASCC,0.10530968219883555
Coal,2004-12-01,ASCC,0.09458018942652974
Coal,2005-01-01,ASCC,0.09187025385087187
Coal,2005-02-01,ASCC,0.09819028695083881
Coal,2005-03-01,ASCC,0.10119226531567249
Coal,2005-04-01,ASCC,0.09846919983200934
Coal,2005-05-01,ASCC,0.09219035744700621
Coal,2005-06-01,ASCC,0.09126271876051122
Coal,2005-07-01,ASCC,0.09788750723688004
Coal,2005-08-01,ASCC,0.09564783465685543
Coal,2005-09-01,ASCC,0.09819830599503111
Coal,2005-10-01,ASCC,0.09442841096468307
Coal,2005-11-01,ASCC,0.09411162894561803
Coal,2005-12-01,ASCC,0.09007911541421605
Coal,2006-01-01,ASCC,0.09034554990886301
Coal,2006-02-01,ASCC,0.09750984110871644
Coal,2006-03-01,ASCC,0.09398205669361971
Coal,2006-04-01,ASCC,0.0963234467240056
Coal,2006-05-01,ASCC,0.09165047313545761
Coal,2006-06-01,ASCC,0.08094869506429112
Coal,2006-07-01,ASCC,0.09377429073482543
Coal,2006-08-01,ASCC,0.09293425594768935
Coal,2006-09-01,ASCC,0.10527174989760589
Coal,2006-10-01,ASCC,0.09231100404489612
Coal,2006-11-01,ASCC,0.08679739289155547
Coal,2006-12-01,ASCC,0.09331691738015481
Coal,2007-01-01,ASCC,0.0942845277824535
Coal,2007-02-01,ASCC,0.09814411649219253
Coal,2007-03-01,ASCC,0.09262136330680618
Coal,2007-04-01,ASCC,0.10556377307825388
Coal,2007-05-01,ASCC,0.10342666766439325
Coal,2007-06-01,ASCC,0.07333879590365802
Coal,2007-07-01,ASCC,0.088434664093257
Coal,2007-08-01,ASCC,0.09207313674832783
Coal,2007-09-01,ASCC,0.10648154395614758
Coal,2007-10-01,ASCC,0.08617457391520633
Coal,2007-11-01,ASCC,0.09851867464681878
Coal,2007-12-01,ASCC,0.09214833735233643
Coal,2008-01-01,ASCC,0.08200857962495826
Coal,2008-02-01,ASCC,0.08321127364179938
Coal,2008-03-01,ASCC,0.09019395946916879
Coal,2008-04-01,ASCC,0.09224732631019421
Coal,2008-05-01,ASCC,0.10383238731120639
Coal,2008-06-01,ASCC,0.10427733117009799
Coal,2008-07-01,ASCC,0.10035233532175294
Coal,2008-08-01,ASCC,0.09398893996506141
Coal,2008-09-01,ASCC,0.09609025064415103
Coal,2008-10-01,ASCC,0.09148438631268496
Coal,2008-11-01,ASCC,0.08865986047561471
Coal,2008-12-01,ASCC,0.07952243116626642
Coal,2009-01-01,ASCC,0.08145576950388939
Coal,2009-02-01,ASCC,0.09059675537181999
Coal,2009-03-01,ASCC,0.09044581608725254
Coal,2009-04-01,ASCC,0.07607501750712163
Coal,2009-05-01,ASCC,0.10474744603167221
Coal,2009-06-01,ASCC,0.09386126969939489
Coal,2009-07-01,ASCC,0.10646471686540887
Coal,2009-08-01,ASCC,0.10923867688671411
Coal,2009-09-01,ASCC,0.11091837506156978
Coal,2009-10-01,ASCC,0.10257285234520633
Coal,2009-11-01,ASCC,0.09066483579683271
Coal,2009-12-01,ASCC,0.08338732908066465
Coal,2010-01-01,ASCC,0.08662437834022715
Coal,2010-02-01,ASCC,0.09452990824848699
Coal,2010-03-01,ASCC,0.09575942238500981
Coal,2010-04-01,ASCC,0.07324080240863277
Coal,2010-05-01,ASCC,0.0679680741506042
Coal,2010-06-01,ASCC,0.09810501681218528
Coal,2010-07-01,ASCC,0.10259003965211899
Coal,2010-08-01,ASCC,0.09233302544625951
Coal,2010-09-01,ASCC,0.10518644372707474
Coal,2010-10-01,ASCC,0.10033451135366644
Coal,2010-11-01,ASCC,0.10003684499308062
Coal,2010-12-01,ASCC,0.08967632023492957
Coal,2011-01-01,ASCC,0.07832079405923309
Coal,2011-02-01,ASCC,0.09152699840966187
Coal,2011-03-01,ASCC,0.08396458805639138
Coal,2011-04-01,ASCC,0.0963406421352406
Coal,2011-05-01,ASCC,0.08755397156469857
Coal,2011-06-01,ASCC,0.09901008950555966
Coal,2011-07-01,ASCC,0.1221131511142828
Coal,2011-08-01,ASCC,0.12468843320402054
Coal,2011-09-01,ASCC,0.1066609664409534
Coal,2011-10-01,ASCC,0.08239487215991773
Coal,2011-11-01,ASCC,0.0946308657337714
Coal,2011-12-01,ASCC,0.09476557504799356
Coal,2012-01-01,ASCC,0.08254980130543464
Coal,2012-02-01,ASCC,0.0960870490196655
Coal,2012-03-01,ASCC,0.09350977428887243
Coal,2012-04-01,ASCC,0.10519808963702126
Coal,2012-05-01,ASCC,0.09930040068377154
Coal,2012-06-01,ASCC,0.1135319036488948
Coal,2012-07-01,ASCC,0.11191380439107894
Coal,2012-08-01,ASCC,0.10608200284976105
Coal,2012-09-01,ASCC,0.1050777145985718
Coal,2012-10-01,ASCC,0.08667376014663329
Coal,2012-11-01,ASCC,0.09678417526625312
Coal,2012-12-01,ASCC,0.10115118574331253
Coal,2013-01-01,ASCC,0.09220165508068781
Coal,2013-02-01,ASCC,0.09948693119032626
Coal,2013-03-01,ASCC,0.10240530147912238
Coal,2013-04-01,ASCC,0.07803097825519417
Coal,2013-05-01,ASCC,0.07333579192331756
Coal,2013-06-01,ASCC,0.11389415949139223
Coal,2013-07-01,ASCC,0.10676537963289892
Coal,2013-08-01,ASCC,0.10870549118773087
Coal,2013-09-01,ASCC,0.10753233187673325
Coal,2013-10-01,ASCC,0.09622873792202355
Coal,2013-11-01,ASCC,0.09800437439720903
Coal,2013-12-01,ASCC,0.08293042431089002
Coal,2014-01-01,ASCC,0.10138447194032549
Coal,2014-02-01,ASCC,0.10260965842292848
Coal,2014-03-01,ASCC,0.11059220711020168
Coal,2014-04-01,ASCC,0.10322877260886455
Coal,2014-05-01,ASCC,0.10813554310034257
Coal,2014-06-01,ASCC,0.11397322322867831
Coal,2014-07-01,ASCC,0.09336106097251778
Coal,2014-08-01,ASCC,0.0725373246572659
Coal,2014-09-01,ASCC,0.07322997763734007
Coal,2014-10-01,ASCC,0.07586481766365266
Coal,2014-11-01,ASCC,0.07679408910494165
Coal,2014-12-01,ASCC,0.07652169385990455
Coal,2015-01-01,ASCC,0.07239363776557144
Coal,2015-02-01,ASCC,0.08628178203240013
Coal,2015-03-01,ASCC,0.09212807035937627
Coal,2015-04-01,ASCC,0.0675791372189745
Coal,2015-05-01,ASCC,0.10666732959816153
Coal,2015-06-01,ASCC,0.11036479560139138
Coal,2015-07-01,ASCC,0.11932797181526045
Coal,2015-08-01,ASCC,0.10907957731708079
Coal,2015-09-01,ASCC,0.12908888680097824
Coal,2015-10-01,ASCC,0.13655817356861621
Coal,2015-11-01,ASCC,0.11942831821360518
Coal,2015-12-01,ASCC,0.13578111881822164
Coal,2016-01-01,ASCC,0.11246542203889409
Coal,2016-02-01,ASCC,0.13615423725151454
Coal,2016-03-01,ASCC,0.09406099280047092
Coal,2016-04-01,ASCC,0.07335206675651777
Coal,2016-05-01,ASCC,0.09042330437785846
Coal,2016-06-01,ASCC,0.09629605067777378
Coal,2016-07-01,ASCC,0.09815501211475806
Coal,2016-08-01,ASCC,0.10105539814606053
Coal,2016-09-01,ASCC,0.07289227388299063
Coal,2016-10-01,ASCC,0.08784612989583834
Coal,2016-11-01,ASCC,0.08109643885077229
Coal,2016-12-01,ASCC,0.0797022121586841
Coal,2017-01-01,ASCC,0.1536956126329424
Coal,2017-02-01,ASCC,0.18367683901220822
Coal,2017-03-01,ASCC,0.1597893768202376
Coal,2017-04-01,ASCC,0.25075405161639747
Coal,2017-05-01,ASCC,0.2596353769562677
Coal,2017-06-01,ASCC,0.04759337972595502
Coal,2017-07-01,ASCC,0.23363601038117557
Coal,2017-08-01,ASCC,0.27765436294426915
Coal,2017-09-01,ASCC,0.2768309001773735
Coal,2017-10-01,ASCC,0.28548213779845627
Coal,2017-11-01,ASCC,0.22670833159020415
Coal,2017-12-01,ASCC,0.22140753286127152
Hydro,2001-01-01,ASCC,0.20400087737001385
Hydro,2001-02-01,ASCC,0.19622163125950165
Hydro,2001-03-01,ASCC,0.20147382272105407
Hydro,2001-04-01,ASCC,0.2018453039536279
Hydro,2001-05-01,ASCC,0.20697874989557313
Hydro,2001-06-01,ASCC,0.2989457775898811
Hydro,2001-07-01,ASCC,0.2830321567212584
Hydro,2001-08-01,ASCC,0.28093313320049224
Hydro,2001-09-01,ASCC,0.304218990847151
Hydro,2001-10-01,ASCC,0.28898879241364955
Hydro,2001-11-01,ASCC,0.2157332218038544
Hydro,2001-12-01,ASCC,0.23657321304815537
Hydro,2002-01-01,ASCC,0.21491128759838546
Hydro,2002-02-01,ASCC,0.23501270553318734
Hydro,2002-03-01,ASCC,0.22932709869431153
Hydro,2002-04-01,ASCC,0.24456276597436724
Hydro,2002-05-01,ASCC,0.24368916954652084
Hydro,2002-06-01,ASCC,0.26087056040456197
Hydro,2002-07-01,ASCC,0.26870350454776143
Hydro,2002-08-01,ASCC,0.27842613923605086
Hydro,2002-09-01,ASCC,0.24001863467080833
Hydro,2002-10-01,ASCC,0.24888669187566184
Hydro,2002-11-01,ASCC,0.2987475628118053
Hydro,2002-12-01,ASCC,0.25757184306322406
Hydro,2003-01-01,ASCC,0.2310344558105091
Hydro,2003-02-01,ASCC,0.2424598245025526
Hydro,2003-03-01,ASCC,0.27646552911621153
Hydro,2003-04-01,ASCC,0.2532611905497226
Hydro,2003-05-01,ASCC,0.25199007543315627
Hydro,2003-06-01,ASCC,0.23614259421940653
Hydro,2003-07-01,ASCC,0.2513112654356614
Hydro,2003-08-01,ASCC,0.29227355743847777
Hydro,2003-09-01,ASCC,0.29310237860481997
Hydro,2003-10-01,ASCC,0.3004626993998681
Hydro,2003-11-01,ASCC,0.2715477522396891
Hydro,2003-12-01,ASCC,0.231604143955339
Hydro,2004-01-01,ASCC,0.19698460780718344
Hydro,2004-02-01,ASCC,0.20363733465442257
Hydro,2004-03-01,ASCC,0.23488603112133594
Hydro,2004-04-01,ASCC,0.22819337325720132
Hydro,2004-05-01,ASCC,0.1958608598836115
Hydro,2004-06-01,ASCC,0.2044292050725869
Hydro,2004-07-01,ASCC,0.24758552853600987
Hydro,2004-08-01,ASCC,0.2918043584300756
Hydro,2004-09-01,ASCC,0.278595766506117
Hydro,2004-10-01,ASCC,0.23949988768479832
Hydro,2004-11-01,ASCC,0.2418910312391784
Hydro,2004-12-01,ASCC,0.20245283560315086
Hydro,2005-01-01,ASCC,0.20458209708577071
Hydro,2005-02-01,ASCC,0.22433567601295015
Hydro,2005-03-01,ASCC,0.23651539903551122
Hydro,2005-04-01,ASCC,0.23287464347923056
Hydro,2005-05-01,ASCC,0.2328923225149989
Hydro,2005-06-01,ASCC,0.25511243630850555
Hydro,2005-07-01,ASCC,0.23512889802016815
Hydro,2005-08-01,ASCC,0.229432150212692
Hydro,2005-09-01,ASCC,0.2423863714269954
Hydro,2005-10-01,ASCC,0.21785518301736664
Hydro,2005-11-01,ASCC,0.19805906334186352
Hydro,2005-12-01,ASCC,0.1852601662492262
Hydro,2006-01-01,ASCC,0.16934827283301604
Hydro,2006-02-01,ASCC,0.17461578568348976
Hydro,2006-03-01,ASCC,0.1827309221176173
Hydro,2006-04-01,ASCC,0.19302379605263945
Hydro,2006-05-01,ASCC,0.19401834430960746
Hydro,2006-06-01,ASCC,0.2023196274098059
Hydro,2006-07-01,ASCC,0.17421007306006028
Hydro,2006-08-01,ASCC,0.18097694035421721
Hydro,2006-09-01,ASCC,0.20353702066423288
Hydro,2006-10-01,ASCC,0.19616154158691138
Hydro,2006-11-01,ASCC,0.1736891565469145
Hydro,2006-12-01,ASCC,0.17052300602439185
Hydro,2007-01-01,ASCC,0.19733759974184922
Hydro,2007-02-01,ASCC,0.23023392294178033
Hydro,2007-03-01,ASCC,0.20610430479243724
Hydro,2007-04-01,ASCC,0.23180550755004425
Hydro,2007-05-01,ASCC,0.2215399407748757
Hydro,2007-06-01,ASCC,0.2270175326975287
Hydro,2007-07-01,ASCC,0.2133830114029635
Hydro,2007-08-01,ASCC,0.19046041362151392
Hydro,2007-09-01,ASCC,0.14999155083750051
Hydro,2007-10-01,ASCC,0.13707668019508162
Hydro,2007-11-01,ASCC,0.1420352853545991
Hydro,2007-12-01,ASCC,0.1422923312694015
Hydro,2008-01-01,ASCC,0.15515725649776807
Hydro,2008-02-01,ASCC,0.18086496872413776
Hydro,2008-03-01,ASCC,0.18481229564983265
Hydro,2008-04-01,ASCC,0.19522777478305367
Hydro,2008-05-01,ASCC,0.1528361866444471
Hydro,2008-06-01,ASCC,0.20506973501426418
Hydro,2008-07-01,ASCC,0.14276785062564923
Hydro,2008-08-01,ASCC,0.17174199102828577
Hydro,2008-09-01,ASCC,0.1838180927042862
Hydro,2008-10-01,ASCC,0.17169473278809386
Hydro,2008-11-01,ASCC,0.14367752522026137
Hydro,2008-12-01,ASCC,0.19096359720834322
Hydro,2009-01-01,ASCC,0.1362640783257389
Hydro,2009-02-01,ASCC,0.17314438437191754
Hydro,2009-03-01,ASCC,0.17709704651582123
Hydro,2009-04-01,ASCC,0.1939780303109838
Hydro,2009-05-01,ASCC,0.16271345055489542
Hydro,2009-06-01,ASCC,0.21497890260044666
Hydro,2009-07-01,ASCC,0.20447736391865567
Hydro,2009-08-01,ASCC,0.2305994656773227
Hydro,2009-09-01,ASCC,0.18717375544314466
Hydro,2009-10-01,ASCC,0.2545615171047995
Hydro,2009-11-01,ASCC,0.21265806523509398
Hydro,2009-12-01,ASCC,0.22464396564695363
Hydro,2010-01-01,ASCC,0.19649385972590888
Hydro,2010-02-01,ASCC,0.17106717215926037
Hydro,2010-03-01,ASCC,0.19778050660587831
Hydro,2010-04-01,ASCC,0.23563516272213136
Hydro,2010-05-01,ASCC,0.20330333746359394
Hydro,2010-06-01,ASCC,0.24912206561501082
Hydro,2010-07-01,ASCC,0.26698228987653977
Hydro,2010-08-01,ASCC,0.24446020899066506
Hydro,2010-09-01,ASCC,0.21851119487751228
Hydro,2010-10-01,ASCC,0.1941212776476933
Hydro,2010-11-01,ASCC,0.18772136874078627
Hydro,2010-12-01,ASCC,0.1835184950595854
Hydro,2011-01-01,ASCC,0.1968099888696947
Hydro,2011-02-01,ASCC,0.2104629019879859
Hydro,2011-03-01,ASCC,0.232907004261927
Hydro,2011-04-01,ASCC,0.18893867473593182
Hydro,2011-05-01,ASCC,0.1914794741620895
Hydro,2011-06-01,ASCC,0.1860921129547722
Hydro,2011-07-01,ASCC,0.16887438509513789
Hydro,2011-08-01,ASCC,0.17427439933004327
Hydro,2011-09-01,ASCC,0.17848605176052432
Hydro,2011-10-01,ASCC,0.156115563232438
Hydro,2011-11-01,ASCC,0.2058303131242375
Hydro,2011-12-01,ASCC,0.21946947757973725
Hydro,2012-01-01,ASCC,0.2245329227791654
Hydro,2012-02-01,ASCC,0.2352217293370669
Hydro,2012-03-01,ASCC,0.2103983506072812
Hydro,2012-04-01,ASCC,0.20148931270168466
Hydro,2012-05-01,ASCC,0.20269852338235372
Hydro,2012-06-01,ASCC,0.22271930657281205
Hydro,2012-07-01,ASCC,0.1509480466167638
Hydro,2012-08-01,ASCC,0.22150758161509904
Hydro,2012-09-01,ASCC,0.23431451500973377
Hydro,2012-10-01,ASCC,0.3114445619901174
Hydro,2012-11-01,ASCC,0.24703468390284522
Hydro,2012-12-01,ASCC,0.2424455563027622
Hydro,2013-01-01,ASCC,0.20303558864392654
Hydro,2013-02-01,ASCC,0.2244440039154576
Hydro,2013-03-01,ASCC,0.20267859804233346
Hydro,2013-04-01,ASCC,0.21934268977900298
Hydro,2013-05-01,ASCC,0.20094158554557812
Hydro,2013-06-01,ASCC,0.19503101098654554
Hydro,2013-07-01,ASCC,0.18886362129549558
Hydro,2013-08-01,ASCC,0.21511533621132312
Hydro,2013-09-01,ASCC,0.18114489403717865
Hydro,2013-10-01,ASCC,0.35284750435355533
Hydro,2013-11-01,ASCC,0.23235217122269256
Hydro,2013-12-01,ASCC,0.2209973314842717
Hydro,2014-01-01,ASCC,0.24604820591932805
Hydro,2014-02-01,ASCC,0.24109488522134573
Hydro,2014-03-01,ASCC,0.2211721762150695
Hydro,2014-04-01,ASCC,0.24703794933995293
Hydro,2014-05-01,ASCC,0.22906456004575984
Hydro,2014-06-01,ASCC,0.21874700480909773
Hydro,2014-07-01,ASCC,0.20191229137169925
Hydro,2014-08-01,ASCC,0.250847277119282
Hydro,2014-09-01,ASCC,0.3976535763992589
Hydro,2014-10-01,ASCC,0.27330906391874954
Hydro,2014-11-01,ASCC,0.2599940354870237
Hydro,2014-12-01,ASCC,0.2725246581314065
Hydro,2015-01-01,ASCC,0.25076605976682065
Hydro,2015-02-01,ASCC,0.22077700333246772
Hydro,2015-03-01,ASCC,0.1908301148773973
Hydro,2015-04-01,ASCC,0.25929541826853153
Hydro,2015-05-01,ASCC,0.2476608060387232
Hydro,2015-06-01,ASCC,0.22670092862801314
Hydro,2015-07-01,ASCC,0.20260888393336682
Hydro,2015-08-01,ASCC,0.22988998076591174
Hydro,2015-09-01,ASCC,0.28719250800236135
Hydro,2015-10-01,ASCC,0.2776353301757018
Hydro,2015-11-01,ASCC,0.3068179120476837
Hydro,2015-12-01,ASCC,0.29568916423812824
Hydro,2016-01-01,ASCC,0.26340646559407155
Hydro,2016-02-01,ASCC,0.236630469217372
Hydro,2016-03-01,ASCC,0.28769720353149675
Hydro,2016-04-01,ASCC,0.21237150264308552
Hydro,2016-05-01,ASCC,0.15315470393749253
Hydro,2016-06-01,ASCC,0.1793160520092327
Hydro,2016-07-01,ASCC,0.21626137605527895
Hydro,2016-08-01,ASCC,0.29559370868157997
Hydro,2016-09-01,ASCC,0.3758688111273523
Hydro,2016-10-01,ASCC,0.351287227198189
Hydro,2016-11-01,ASCC,0.2673383385372271
Hydro,2016-12-01,ASCC,0.2664821630973598
Natural Gas,2001-01-01,ASCC,0.6166852178239732
Natural Gas,2001-02-01,ASCC,0.601791371026666
Natural Gas,2001-03-01,ASCC,0.5698512729952091
Natural Gas,2001-04-01,ASCC,0.5773520208292856
Natural Gas,2001-05-01,ASCC,0.5621821350776762
Natural Gas,2001-06-01,ASCC,0.5084276487979447
Natural Gas,2001-07-01,ASCC,0.5084512401146429
Natural Gas,2001-08-01,ASCC,0.4988277440845757
Natural Gas,2001-09-01,ASCC,0.503363996509301
Natural Gas,2001-10-01,ASCC,0.4829457809787086
Natural Gas,2001-11-01,ASCC,0.5379879238588959
Natural Gas,2001-12-01,ASCC,0.5355805860195663
Natural Gas,2002-01-01,ASCC,0.502842213628092
Natural Gas,2002-02-01,ASCC,0.475647437323106
Natural Gas,2002-03-01,ASCC,0.4843326073152134
Natural Gas,2002-04-01,ASCC,0.5142664284677275
Natural Gas,2002-05-01,ASCC,0.4947956024714528
Natural Gas,2002-06-01,ASCC,0.4429485436791944
Natural Gas,2002-07-01,ASCC,0.4894944248652966
Natural Gas,2002-08-01,ASCC,0.46200621359858846
Natural Gas,2002-09-01,ASCC,0.4992692219637347
Natural Gas,2002-10-01,ASCC,0.4937853445538241
Natural Gas,2002-11-01,ASCC,0.4741710810788466
Natural Gas,2002-12-01,ASCC,0.5141270614771845
Natural Gas,2003-01-01,ASCC,0.564762361622269
Natural Gas,2003-02-01,ASCC,0.5534434859125992
Natural Gas,2003-03-01,ASCC,0.5327445203270579
Natural Gas,2003-04-01,ASCC,0.5436258482594767
Natural Gas,2003-05-01,ASCC,0.5345215950236185
Natural Gas,2003-06-01,ASCC,0.5675656779429316
Natural Gas,2003-07-01,ASCC,0.5525547107745474
Natural Gas,2003-08-01,ASCC,0.5092690250734215
Natural Gas,2003-09-01,ASCC,0.47861066354767307
Natural Gas,2003-10-01,ASCC,0.46407083386049247
Natural Gas,2003-11-01,ASCC,0.5067615445280068
Natural Gas,2003-12-01,ASCC,0.5218056489712127
Natural Gas,2004-01-01,ASCC,0.5696841351174596
Natural Gas,2004-02-01,ASCC,0.5609651150182751
Natural Gas,2004-03-01,ASCC,0.5323402610405257
Natural Gas,2004-04-01,ASCC,0.5500595750985343
Natural Gas,2004-05-01,ASCC,0.5987393486760519
Natural Gas,2004-06-01,ASCC,0.5985077795102849
Natural Gas,2004-07-01,ASCC,0.5487132668441208
Natural Gas,2004-08-01,ASCC,0.48853614447300503
Natural Gas,2004-09-01,ASCC,0.5093015482448381
Natural Gas,2004-10-01,ASCC,0.5452683372571201
Natural Gas,2004-11-01,ASCC,0.5623389413849454
Natural Gas,2004-12-01,ASCC,0.6093958762010506
Natural Gas,2005-01-01,ASCC,0.5435402554450527
Natural Gas,2005-02-01,ASCC,0.568179078106347
Natural Gas,2005-03-01,ASCC,0.5680094037935063
Natural Gas,2005-04-01,ASCC,0.5714839307942275
Natural Gas,2005-05-01,ASCC,0.5650571552799936
Natural Gas,2005-06-01,ASCC,0.5297983435775482
Natural Gas,2005-07-01,ASCC,0.5682547664685121
Natural Gas,2005-08-01,ASCC,0.5668246077325191
Natural Gas,2005-09-01,ASCC,0.5578847429008603
Natural Gas,2005-10-01,ASCC,0.5765766615315934
Natural Gas,2005-11-01,ASCC,0.5937924396418383
Natural Gas,2005-12-01,ASCC,0.5952808590826363
Natural Gas,2006-01-01,ASCC,0.6004934132480614
Natural Gas,2006-02-01,ASCC,0.6152625298572814
Natural Gas,2006-03-01,ASCC,0.6105503975080944
Natural Gas,2006-04-01,ASCC,0.5934071350758271
Natural Gas,2006-05-01,ASCC,0.6080484965744967
Natural Gas,2006-06-01,ASCC,0.6080565685573099
Natural Gas,2006-07-01,ASCC,0.6135518671188691
Natural Gas,2006-08-01,ASCC,0.5952187994016661
Natural Gas,2006-09-01,ASCC,0.5853005244332188
Natural Gas,2006-10-01,ASCC,0.6136053764393304
Natural Gas,2006-11-01,ASCC,0.6275305654651262
Natural Gas,2006-12-01,ASCC,0.6358115140718659
Natural Gas,2007-01-01,ASCC,0.5938182404982367
Natural Gas,2007-02-01,ASCC,0.5734462934027362
Natural Gas,2007-03-01,ASCC,0.5337374059275066
Natural Gas,2007-04-01,ASCC,0.5409266011959494
Natural Gas,2007-05-01,ASCC,0.5612538985801192
Natural Gas,2007-06-01,ASCC,0.5839815631762891
Natural Gas,2007-07-01,ASCC,0.5403128875889669
Natural Gas,2007-08-01,ASCC,0.516329983651002
Natural Gas,2007-09-01,ASCC,0.5679860133324923
Natural Gas,2007-10-01,ASCC,0.5869024732776779
Natural Gas,2007-11-01,ASCC,0.621526367241973
Natural Gas,2007-12-01,ASCC,0.5904884613565762
Natural Gas,2008-01-01,ASCC,0.5776322072176584
Natural Gas,2008-02-01,ASCC,0.5543301457517364
Natural Gas,2008-03-01,ASCC,0.5967572429065613
Natural Gas,2008-04-01,ASCC,0.5696202369870955
Natural Gas,2008-05-01,ASCC,0.5848606151803166
Natural Gas,2008-06-01,ASCC,0.5787040725466122
Natural Gas,2008-07-01,ASCC,0.6465124079541857
Natural Gas,2008-08-01,ASCC,0.624658837570547
Natural Gas,2008-09-01,ASCC,0.6077599419504672
Natural Gas,2008-10-01,ASCC,0.6241979524238489
Natural Gas,2008-11-01,ASCC,0.6293764200567188
Natural Gas,2008-12-01,ASCC,0.5286300980064317
Natural Gas,2009-01-01,ASCC,0.5371784635918062
Natural Gas,2009-02-01,ASCC,0.5254044051726521
Natural Gas,2009-03-01,ASCC,0.5204341070322811
Natural Gas,2009-04-01,ASCC,0.49726626114761197
Natural Gas,2009-05-01,ASCC,0.5776192833347011
Natural Gas,2009-06-01,ASCC,0.5363224420423549
Natural Gas,2009-07-01,ASCC,0.5209635606921061
Natural Gas,2009-08-01,ASCC,0.4881711593481656
Natural Gas,2009-09-01,ASCC,0.5856710324699664
Natural Gas,2009-10-01,ASCC,0.5464255177746963
Natural Gas,2009-11-01,ASCC,0.5312897142661193
Natural Gas,2009-12-01,ASCC,0.5412911270421509
Natural Gas,2010-01-01,ASCC,0.5329936313735366
Natural Gas,2010-02-01,ASCC,0.5569689436842099
Natural Gas,2010-03-01,ASCC,0.5597281301022262
Natural Gas,2010-04-01,ASCC,0.5512257735968643
Natural Gas,2010-05-01,ASCC,0.6047902521115808
Natural Gas,2010-06-01,ASCC,0.5511153880936854
Natural Gas,2010-07-01,ASCC,0.5157593649010068
Natural Gas,2010-08-01,ASCC,0.5459054889270718
Natural Gas,2010-09-01,ASCC,0.5651113307562131
Natural Gas,2010-10-01,ASCC,0.5866659633030752
Natural Gas,2010-11-01,ASCC,0.5830321354307169
Natural Gas,2010-12-01,ASCC,0.5254400298555785
Natural Gas,2011-01-01,ASCC,0.556824079595155
Natural Gas,2011-02-01,ASCC,0.5311435542600245
Natural Gas,2011-03-01,ASCC,0.5413769710718037
Natural Gas,2011-04-01,ASCC,0.6055270242653132
Natural Gas,2011-05-01,ASCC,0.6035204763807654
Natural Gas,2011-06-01,ASCC,0.5994800240994052
Natural Gas,2011-07-01,ASCC,0.590627538146493
Natural Gas,2011-08-01,ASCC,0.5895323714080781
Natural Gas,2011-09-01,ASCC,0.5972673713209492
Natural Gas,2011-10-01,ASCC,0.5718334962658607
Natural Gas,2011-11-01,ASCC,0.5457940524223318
Natural Gas,2011-12-01,ASCC,0.5412765702729865
Natural Gas,2012-01-01,ASCC,0.5318274742788506
Natural Gas,2012-02-01,ASCC,0.5539352885074382
Natural Gas,2012-03-01,ASCC,0.5314353958739204
Natural Gas,2012-04-01,ASCC,0.5685941615163493
Natural Gas,2012-05-01,ASCC,0.5399357267489099
Natural Gas,2012-06-01,ASCC,0.5271203501312527
Natural Gas,2012-07-01,ASCC,0.5176154744040327
