fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Other,2012,11,1990052,661182.0,71751.246,644504.0,6561.115441,-16201.70944,4,48032163.27,46812000.79,48032163.27,46812000.79,2012-11-01
Other,2012,12,1990052,1096316.0,110965.245,1066024.0,6561.115441,-16201.70944,4,81130034.19,78913871.47,81130034.19,78913871.47,2012-12-01
Other,2013,1,1990360,893236.0,95132.96,882451.0,6503.359241,-16076.91594,1,65863586.92,65074556.32,65863586.92,65074556.32,2013-01-01
Other,2013,2,1990360,595989.0,65409.511,581982.0,6503.359241,-16076.91594,1,43492171.7,42467419.58,43492171.7,42467419.58,2013-02-01
Other,2013,3,1990360,609787.0,66110.629,600997.0,6503.359241,-16076.91594,1,44607047.87,43963971.47,44607047.87,43963971.47,2013-03-01
Other,2013,4,1990360,683626.0,76357.718,678590.0,6503.359241,-16076.91594,2,49889815.76,49521382.0,49889815.76,49521382.0,2013-04-01
Other,2013,5,1990360,731790.0,76818.412,708235.0,6503.359241,-16076.91594,2,53680308.79,51957024.99,53680308.79,51957024.99,2013-05-01
Other,2013,6,1990360,510217.0,54982.892,507641.0,6503.359241,-16076.91594,2,37246416.7,37057956.54,37246416.7,37057956.54,2013-06-01
Other,2013,7,1990360,494873.0,52026.663,492431.0,6503.359241,-16076.91594,3,36285043.73,36106387.01,36285043.73,36106387.01,2013-07-01
Other,2013,8,1990360,483106.0,51174.408,480571.0,6503.359241,-16076.91594,3,35291920.57,35106459.97,35291920.57,35106459.97,2013-08-01
Other,2013,9,1990360,564813.0,60384.842,561856.0,6503.359241,-16076.91594,3,41417375.94,41201041.82,41417375.94,41201041.82,2013-09-01
Other,2013,10,1990360,531113.0,57980.557,527889.0,6503.359241,-16076.91594,4,38729435.23,38493567.39,38729435.23,38493567.39,2013-10-01
Other,2013,11,1990360,714378.0,75991.145,698287.0,6503.359241,-16076.91594,4,52422403.49,51245185.93,52422403.49,51245185.93,2013-11-01
Other,2013,12,1990360,818697.0,86144.369,795974.0,6503.359241,-16076.91594,4,60160602.32,58498187.64,60160602.32,58498187.64,2013-12-01
Other,2014,1,2048638,699556.0,46249.163,693889.0,6573.594519,-16225.299551,1,51367552.11,50937491.39,51367552.11,50937491.39,2014-01-01
Other,2014,2,2048638,660759.0,43909.843,653794.0,6573.594519,-16225.299551,1,48467553.96,47943260.53,48467553.96,47943260.53,2014-02-01
Other,2014,3,2048638,648803.0,42805.827,642596.0,6573.594519,-16225.299551,1,47684823.13,47216382.6,47684823.13,47216382.6,2014-03-01
Other,2014,4,2048638,603394.0,40140.943,598658.0,6573.594519,-16225.299551,2,44187800.72,43827773.79,44187800.72,43827773.79,2014-04-01
Other,2014,5,2048638,529681.0,33662.408,514516.0,6573.594519,-16225.299551,2,38768074.14,37647182.21,38768074.14,37647182.21,2014-05-01
Other,2014,6,2048638,358002.0,20217.59,351525.0,6573.594519,-16225.299551,2,26972844.46,26492161.33,26972844.46,26492161.33,2014-06-01
