fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Other Renewables,2014,4,3212126,13406952.0,615163.569,8434837.0,3609.957581,-5958.751177,2,0.0,0.0,1243741752.9,778622781.3,2014-04-01
Other Renewables,2014,5,3182716,13403440.0,659079.117,9084350.0,3650.424681,-6032.856236,2,0.0,0.0,1241875932.76,838500442.18,2014-05-01
Other Renewables,2014,6,3182716,14393614.0,709333.649,9667100.0,3650.424681,-6032.856236,2,0.0,0.0,1334732075.93,893753667.43,2014-06-01
Other Renewables,2014,7,3182716,14949871.0,777615.105,10326688.0,3650.424681,-6032.856236,3,0.0,0.0,1386951793.94,955125263.06,2014-07-01
Other Renewables,2014,8,3182716,14512120.0,749252.234,10073272.0,3650.424681,-6032.856236,3,0.0,0.0,1346124934.38,931470541.9,2014-08-01
Other Renewables,2014,9,3182716,13745126.0,706462.826,9380068.0,3650.424681,-6032.856236,3,0.0,0.0,1274788746.2,867146836.6,2014-09-01
Other Renewables,2014,10,3182716,13610574.0,720703.928,9859670.0,3650.424681,-6032.856236,4,0.0,0.0,1261289855.58,911843159.44,2014-10-01
Other Renewables,2014,11,3182716,15188034.0,768198.337,10433198.0,3650.424681,-6032.856236,4,0.0,0.0,1409311706.05,965636124.55,2014-11-01
Other Renewables,2014,12,3182716,15642605.0,769485.488,10362946.0,3650.424681,-6032.856236,4,0.0,0.0,1451402324.77,958815722.77,2014-12-01
Other Renewables,2015,1,3029778,15750294.0,764455.571,10298073.0,3556.677314,-5898.287214,1,0.0,0.0,1462436801.86,953678881.24,2015-01-01
Other Renewables,2015,2,3029778,14455375.0,696573.49,9719666.0,3556.677314,-5898.287214,1,0.0,0.0,1342787367.91,900717894.37,2015-02-01
Other Renewables,2015,3,3029778,15194866.0,739976.239,10333537.0,3556.677314,-5898.287214,1,0.0,0.0,1411230324.31,957183938.91,2015-03-01
Other Renewables,2015,4,3029778,13319441.0,620328.386,8546346.0,3556.677314,-5898.287214,2,0.0,0.0,1237199775.91,789961960.73,2015-04-01
Other Renewables,2015,5,3029778,12610209.0,623229.398,9009016.0,3556.677314,-5898.287214,2,0.0,0.0,1168402569.87,832615794.57,2015-05-01
Other Renewables,2015,6,3029778,13379734.0,654186.146,9301751.0,3556.677314,-5898.287214,2,0.0,0.0,1240727575.44,860111640.04,2015-06-01
Other Renewables,2015,7,3029778,15033718.0,743595.721,10480067.0,3556.677314,-5898.287214,3,0.0,0.0,1395346787.09,969905558.75,2015-07-01
Other Renewables,2015,8,3029778,14960047.0,768451.649,10462508.0,3556.677314,-5898.287214,3,0.0,0.0,1388462931.47,968467578.83,2015-08-01
Other Renewables,2015,9,3029778,13545705.0,704429.392,9447925.0,3556.677314,-5898.287214,3,0.0,0.0,1256738305.76,873905401.18,2015-09-01
Other Renewables,2015,10,3029778,13050424.0,671443.937,9308029.0,3556.677314,-5898.287214,4,0.0,0.0,1209146638.29,860557699.09,2015-10-01
Other Renewables,2015,11,3019424,13495169.0,692651.043,9461107.0,3512.245647,-5828.125314,4,0.0,0.0,1250900652.36,874906081.28,2015-11-01
Other Renewables,2015,12,3019424,14801450.0,759345.554,10641205.0,3512.245647,-5828.125314,4,0.0,0.0,1372614561.7,985176566.64,2015-12-01
Solar,2008,1,10823,15.0,1.494,15.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2008-01-01
Solar,2008,2,10823,33.0,3.329,33.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2008-02-01
Solar,2008,3,10823,68.0,6.923,68.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2008-03-01
Solar,2008,4,10823,86.0,8.773,86.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2008-04-01
Solar,2008,5,10823,90.0,9.158,90.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2008-05-01
Solar,2008,6,10823,118.0,12.003,118.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2008-06-01
Solar,2008,7,10823,103.0,10.423,103.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2008-07-01
Solar,2008,8,10823,97.0,9.893,97.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2008-08-01
Solar,2008,9,10823,85.0,8.612,85.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2008-09-01
Solar,2008,10,10823,54.0,5.521,54.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2008-10-01
Solar,2008,11,10823,26.0,2.621,26.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2008-11-01
Solar,2008,12,10823,14.0,1.44,14.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2008-12-01
Solar,2009,1,10823,3.0,0.275,3.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2009-01-01
Solar,2009,2,10823,14.0,1.465,14.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2009-02-01
Solar,2009,3,10823,36.0,3.738,36.0,42.353333,-70.962778,1,0.0,0.0,0.0,0.0,2009-03-01
Solar,2009,4,10823,47.0,4.798,47.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2009-04-01
Solar,2009,5,10823,52.0,5.303,52.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2009-05-01
Solar,2009,6,10823,50.0,5.075,50.0,42.353333,-70.962778,2,0.0,0.0,0.0,0.0,2009-06-01
Solar,2009,7,10823,57.0,5.862,57.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2009-07-01
Solar,2009,8,10823,54.0,5.556,54.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2009-08-01
Solar,2009,9,10823,44.0,4.482,44.0,42.353333,-70.962778,3,0.0,0.0,0.0,0.0,2009-09-01
Solar,2009,10,10823,32.0,3.229,32.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2009-10-01
Solar,2009,11,10823,18.0,1.878,18.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2009-11-01
Solar,2009,12,10823,9.0,0.909,9.0,42.353333,-70.962778,4,0.0,0.0,0.0,0.0,2009-12-01
Solar,2010,1,125362,22.0,2.237,22.0,127.239626,-213.758319,1,0.0,0.0,0.0,0.0,2010-01-01
Solar,2010,2,125362,75.0,7.693,75.0,127.239626,-213.758319,1,0.0,0.0,0.0,0.0,2010-02-01
Solar,2010,3,125362,174.0,17.786,174.0,127.239626,-213.758319,1,0.0,0.0,0.0,0.0,2010-03-01
Solar,2010,4,125362,253.0,25.893,253.0,127.239626,-213.758319,2,0.0,0.0,0.0,0.0,2010-04-01
