year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,910064.127,715764577.53,2001-01-01,1,786.499056819,0.0726661126291,1733.91582066
2001,2,784900.799,617793597.804,2001-02-01,1,787.097679849,0.0734825441719,1735.23554499
2001,3,849832.607,686595473.346,2001-03-01,1,807.918486171,0.101878984302,1781.13709461
2001,4,809229.399,624591469.24,2001-04-01,2,771.83487156,0.0526663752363,1701.58715784
2001,5,860800.427,674937976.627,2001-05-01,2,784.081832973,0.0693693838115,1728.58680897
2001,6,847996.842,671276146.791,2001-06-01,2,791.602177677,0.0796259999501,1745.16616091
2001,7,911553.029,719679887.965,2001-07-01,3,789.509622665,0.0767720704623,1740.55291413
2001,8,931288.363,735184169.454,2001-08-01,3,789.426990245,0.0766593723023,1740.37074269
2001,9,874859.768,704714980.386,2001-09-01,3,805.517645414,0.0986045995461,1775.84420108
2001,10,888941.788,694756941.313,2001-10-01,4,781.555047464,0.0659232294058,1723.01625764
2001,11,842397.961,664850916.184,2001-11-01,4,789.236141307,0.0763990831291,1739.94999712
2001,12,851027.92,673609702.009,2001-12-01,4,791.524797458,0.0795204649998,1744.99556848
2002,1,929729.321,730652433.863,2002-01-01,1,785.876509818,0.0718170523978,1732.54335355
2002,2,831180.783,650775390.158,2002-02-01,1,782.952882776,0.0678296659835,1726.09792537
2002,3,931920.137,728952698.694,2002-03-01,1,782.205115816,0.0668098246107,1724.44939833
2002,4,943386.042,745900450.307,2002-04-01,2,790.663012912,0.0783451208331,1743.09567827
2002,5,977569.904,771271285.642,2002-05-01,2,788.967911641,0.0760332583128,1739.358658
2002,6,978583.283,757792825.407,2002-06-01,2,774.377448063,0.0561340661759,1707.192522
2002,7,1023536.224,784888964.037,2002-07-01,3,766.840435768,0.0458547179564,1690.57642469
2002,8,1053361.645,811554778.126,2002-08-01,3,770.44268887,0.0507676479819,1698.51795188
2002,9,998233.106,772023369.104,2002-09-01,3,773.38986702,0.0547871545556,1705.01530083
