fuel category,year,quarter,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),year_quarter
Coal,2015,1,9226497,1078077609.0,102015184.133,1047907386.0,19874.493831,-47393.270682,1.02309574893e+11,99482146795.0,1.02309574893e+11,99482146795.0,2015 Q1
Coal,2015,2,9225079,986359817.0,92707550.946,961970832.0,19808.103831,-47226.674082,93627625375.1,91337593718.6,93627625375.1,91337593718.6,2015 Q2
Coal,2015,3,9221650,1199932250.0,113617234.278,1176511322.0,19739.195531,-47062.999082,1.13926463447e+11,1.11726549809e+11,1.13926463447e+11,1.11726549809e+11,2015 Q3
Coal,2015,4,9212805,738764158.0,68712506.973,715076551.0,19631.392231,-46819.281782,70271340381.3,68053309646.7,70271340381.3,68053309646.7,2015 Q4
Hydro,2001,1,948636,85229539.66,6265457.673,85229539.66,12948.657609,-31523.128419,0.0,0.0,0.0,0.0,2001 Q1
Hydro,2001,2,948636,75864661.39,4362946.492,75864661.39,12948.657609,-31523.128419,0.0,0.0,0.0,0.0,2001 Q2
Hydro,2001,3,948636,96796858.28,6056191.243,96796858.28,12948.657609,-31523.128419,0.0,0.0,0.0,0.0,2001 Q3
Hydro,2001,4,948636,75598766.53,5358978.591,75598766.53,12948.657609,-31523.128419,0.0,0.0,0.0,0.0,2001 Q4
Hydro,2002,1,5153439,105677094.29,7452784.961,105677094.29,19084.819662,-45933.461745,0.0,0.0,0.0,0.0,2002 Q1
Hydro,2002,2,5153439,101661479.43,5817001.774,101661479.43,19084.819662,-45933.461745,0.0,0.0,0.0,0.0,2002 Q2
Hydro,2002,3,5153439,96389360.81,4130014.673,96389360.81,19084.819662,-45933.461745,0.0,0.0,0.0,0.0,2002 Q3
Hydro,2002,4,5153439,130998950.08,9115274.446,130998950.08,19084.819662,-45933.461745,0.0,0.0,0.0,0.0,2002 Q4
Hydro,2003,1,5077845,117653918.58,10575980.456,117653918.58,18354.489963,-44193.342708,0.0,0.0,0.0,0.0,2003 Q1
Hydro,2003,2,5077845,132741146.22,12080401.521,132741146.22,18354.489963,-44193.342708,0.0,0.0,0.0,0.0,2003 Q2
Hydro,2003,3,5077845,119320297.6,10479348.252,119320297.6,18354.489963,-44193.342708,0.0,0.0,0.0,0.0,2003 Q3
Hydro,2003,4,5077845,102090299.73,9215678.711,102090299.73,18354.489963,-44193.342708,0.0,0.0,0.0,0.0,2003 Q4
Hydro,2004,1,4693458,102931205.71,9410819.943,102931205.71,18030.966813,-43473.549249,0.0,0.0,0.0,0.0,2004 Q1
Hydro,2004,2,4693458,59364712.57,4857972.98,59364712.57,18030.966813,-43473.549249,0.0,0.0,0.0,0.0,2004 Q2
Hydro,2004,3,4693458,97802604.27,8633367.138,97802604.27,18030.966813,-43473.549249,0.0,0.0,0.0,0.0,2004 Q3
Hydro,2004,4,4693458,132023708.55,12314482.968,132023708.55,18030.966813,-43473.549249,0.0,0.0,0.0,0.0,2004 Q4
Hydro,2005,1,5038245,113937438.55,10653353.321,113937438.55,18652.510329,-44965.831899,0.0,0.0,0.0,0.0,2005 Q1
Hydro,2005,2,5038245,94590639.97,8730752.974,94590639.97,18652.510329,-44965.831899,0.0,0.0,0.0,0.0,2005 Q2
Hydro,2005,3,5038245,95324431.97,8525137.51,95324431.97,18652.510329,-44965.831899,0.0,0.0,0.0,0.0,2005 Q3
Hydro,2005,4,5038245,69641317.37,6278150.195,69641317.37,18652.510329,-44965.831899,0.0,0.0,0.0,0.0,2005 Q4
Hydro,2006,1,5107806,81555193.0,7484229.383,81555193.0,19327.121142,-46553.771871,0.0,0.0,0.0,0.0,2006 Q1
Hydro,2006,2,5105698,58749154.0,4974045.262,58749154.0,19289.600309,-46462.937149,0.0,0.0,0.0,0.0,2006 Q2
Hydro,2006,3,5107806,60535401.0,5027663.262,60535401.0,19327.121142,-46553.771871,0.0,0.0,0.0,0.0,2006 Q3
Hydro,2006,4,5103590,77046679.0,7116161.102,77046679.0,19252.079476,-46372.102427,0.0,0.0,0.0,0.0,2006 Q4
Hydro,2007,1,5187711,80506162.0,7606433.464,80506162.0,19792.131504,-47651.997273,0.0,0.0,0.0,0.0,2007 Q1
Hydro,2007,2,5187711,48573320.0,4328336.201,48573320.0,19792.131504,-47651.997273,0.0,0.0,0.0,0.0,2007 Q2
Hydro,2007,3,5187711,47131325.0,3919952.467,47131325.0,19792.131504,-47651.997273,0.0,0.0,0.0,0.0,2007 Q3
Hydro,2007,4,5187711,28635602.0,2285620.694,28635602.0,19792.131504,-47651.997273,0.0,0.0,0.0,0.0,2007 Q4
Hydro,2008,1,4869219,71179828.0,6400796.817,71179828.0,19590.508947,-47146.357806,0.0,0.0,0.0,0.0,2008 Q1
Hydro,2008,2,4869219,57601570.0,5141797.78,57601570.0,19590.508947,-47146.357806,0.0,0.0,0.0,0.0,2008 Q2
Hydro,2008,3,4869219,55215270.0,4639098.158,55215270.0,19590.508947,-47146.357806,0.0,0.0,0.0,0.0,2008 Q3
Hydro,2008,4,4869219,57035540.0,5256620.005,57035540.0,19590.508947,-47146.357806,0.0,0.0,0.0,0.0,2008 Q4
Hydro,2009,1,5383668,91110262.0,8974025.698,91110262.0,19912.544088,-47972.116284,0.0,0.0,0.0,0.0,2009 Q1
Hydro,2009,2,5383668,99606362.0,9631036.504,99606362.0,19912.544088,-47972.116284,0.0,0.0,0.0,0.0,2009 Q2
Hydro,2009,3,5383668,72813239.0,6772193.982,72813239.0,19912.544088,-47972.116284,0.0,0.0,0.0,0.0,2009 Q3
Hydro,2009,4,5383668,148744565.0,14923294.546,148744565.0,19912.544088,-47972.116284,0.0,0.0,0.0,0.0,2009 Q4
Hydro,2010,1,5576175,136282408.0,13491795.744,136282408.0,20138.895747,-48494.352528,0.0,0.0,0.0,0.0,2010 Q1
Hydro,2010,2,5582499,73350479.0,6868371.659,73350479.0,20251.458246,-48766.856694,0.0,0.0,0.0,0.0,2010 Q2
Hydro,2010,3,5582499,60620831.0,5338404.284,60620831.0,20251.458246,-48766.856694,0.0,0.0,0.0,0.0,2010 Q3
Hydro,2010,4,5582499,68723014.0,6602541.353,68723014.0,20251.458246,-48766.856694,0.0,0.0,0.0,0.0,2010 Q4
Hydro,2011,1,5569815,91783575.0,8793322.572,91783575.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2011 Q1
Hydro,2011,2,5569815,86892117.0,8173516.572,86892117.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2011 Q2
Hydro,2011,3,5569815,62333468.0,5287375.307,62333468.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2011 Q3
Hydro,2011,4,5569815,81786124.0,7635396.549,81786124.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2011 Q4
Hydro,2012,1,5569815,103653884.0,10324564.895,103653884.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2012 Q1
Hydro,2012,2,5569815,46250251.0,4066135.619,46250251.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2012 Q2
Hydro,2012,3,5569815,54820546.0,4784340.057,54820546.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2012 Q3
Hydro,2012,4,5569815,65678092.0,6320942.429,65678092.0,20254.786023,-48763.575951,0.0,0.0,0.0,0.0,2012 Q4
Hydro,2013,1,5738145,122449961.0,12281841.602,122449961.0,20329.049568,-48918.209209,0.0,0.0,0.0,0.0,2013 Q1
Hydro,2013,2,5796402,114790155.0,11488860.506,114790155.0,20363.970957,-48999.954765,0.0,0.0,0.0,0.0,2013 Q2
Hydro,2013,3,5796402,111325028.0,11104545.008,111325028.0,20363.970957,-48999.954765,0.0,0.0,0.0,0.0,2013 Q3
Hydro,2013,4,5796402,95307030.0,9450350.594,95307030.0,20363.970957,-48999.954765,0.0,0.0,0.0,0.0,2013 Q4
Hydro,2014,1,5776323,116048321.0,11765081.701,116048321.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2014 Q1
Hydro,2014,2,5776323,72846005.0,6864144.368,72846005.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2014 Q2
Hydro,2014,3,5776323,65112545.0,5706764.833,65112545.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2014 Q3
Hydro,2014,4,5776323,86570100.0,8395127.458,86570100.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2014 Q4
Hydro,2015,1,5776323,95455488.0,9605236.517,95455488.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2015 Q1
Hydro,2015,2,5776323,71347794.0,6907926.589,71347794.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2015 Q2
Hydro,2015,3,5776323,70070740.0,6314843.899,70070740.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2015 Q3
Hydro,2015,4,5776323,113478009.0,11689714.595,113478009.0,20364.619023,-48958.065816,0.0,0.0,0.0,0.0,2015 Q4
Natural Gas,2001,1,557667,74687579.0,6365553.048,74687579.0,6618.022062,-17665.747968,3963669817.53,3963669817.53,3963669817.53,3963669817.53,2001 Q1
Natural Gas,2001,2,557667,128299443.0,12544170.63,128299443.0,6618.022062,-17665.747968,6808851440.01,6808851440.01,6808851440.01,6808851440.01,2001 Q2
Natural Gas,2001,3,557667,202830237.0,19617250.051,202830237.0,6618.022062,-17665.747968,10764200677.6,10764200677.6,10764200677.6,10764200677.6,2001 Q3
Natural Gas,2001,4,557667,126359062.0,12856976.27,126359062.0,6618.022062,-17665.747968,6705875420.34,6705875420.34,6705875420.34,6705875420.34,2001 Q4
Natural Gas,2002,1,21074123,269185672.0,22788124.248,219561422.0,24219.56505,-63350.682426,14285683613.0,11665115617.8,14285683613.0,11665115617.8,2002 Q1
Natural Gas,2002,2,21956857,336829237.0,29399274.207,289666003.0,24913.176213,-65217.354412,17875527607.6,15386205278.0,17875527607.6,15386205278.0,2002 Q2
Natural Gas,2002,3,23319681,458765341.0,42894468.403,410306488.0,25831.185407,-67704.703942,24346676646.9,21792244697.9,24346676646.9,21792244697.9,2002 Q3
Natural Gas,2002,4,23842607,243392509.0,19672577.71,193989297.0,26353.346574,-69116.153308,12916840452.6,10310042954.8,12916840452.6,10310042954.8,2002 Q4
Natural Gas,2003,1,23351532,210002286.0,19294039.052,184982687.0,26713.035968,-69608.922192,11144821318.0,9823842945.87,11144821318.0,9823842945.87,2003 Q1
Natural Gas,2003,2,23929946,234585010.0,22135416.64,209769805.0,27185.883954,-70821.586792,12449426480.7,11132483551.4,12449426480.7,11132483551.4,2003 Q2
Natural Gas,2003,3,24703458,310589316.0,31449646.093,282003152.0,27866.052565,-72538.14516,16482975000.1,14965907276.6,16482975000.1,14965907276.6,2003 Q3
Natural Gas,2003,4,24605836,185137347.0,16434679.538,159094914.0,27901.956909,-72604.579563,9825239005.29,8443167085.98,9825239005.29,8443167085.98,2003 Q4
Natural Gas,2004,1,26318300,269085578.65,24450017.7825,208880104.78,29262.999225,-76403.090606,14280371659.0,11085267160.7,14280371659.0,11085267160.7,2004 Q1
Natural Gas,2004,2,26499499,311559360.62,29311559.0785,253208269.6,29437.131725,-76817.422706,16534455268.1,13437762867.7,16534455268.1,13437762867.7,2004 Q2
Natural Gas,2004,3,26775650,364877109.8,35156088.2862,304446145.39,29602.882225,-77233.030206,19364028217.1,16156956935.8,19364028217.1,16156956935.8,2004 Q3
Natural Gas,2004,4,26839413,246757044.66,20916958.6099,186647799.85,29673.769925,-77391.922506,13095396360.1,9905398738.04,13095396360.1,9905398738.04,2004 Q4
Natural Gas,2005,1,26579574,249935053.63,22336183.6133,190945871.63,29101.676166,-75716.557413,13264053296.1,10133497407.4,13264053296.1,10133497407.4,2005 Q1
Natural Gas,2005,2,26579574,303055813.74,28096065.8492,246505820.48,29101.676166,-75716.557413,16083172035.2,13082063892.9,16083172035.2,13082063892.9,2005 Q2
Natural Gas,2005,3,26579574,469660227.28,46327942.1165,402568109.58,29101.676166,-75716.557413,24924868261.7,21364289575.4,24924868261.7,21364289575.4,2005 Q3
Natural Gas,2005,4,26579574,240931508.89,21418166.0074,184385638.31,29101.676166,-75716.557413,12786235176.8,9785345825.11,12786235176.8,9785345825.11,2005 Q4
Natural Gas,2006,1,30212454,215576277.32,19460901.8774,161893674.15,37675.06296,-95525.406105,11440633037.4,8591697287.14,11440633037.4,8591697287.14,2006 Q1
Natural Gas,2006,2,30212454,344050006.17,34335530.845,289074656.96,37675.06296,-95525.406105,18258733827.4,15341192044.9,18258733827.4,15341192044.9,2006 Q2
Natural Gas,2006,3,30379536,512784334.33,52865329.9476,453030650.96,37775.20056,-95793.032805,27213464622.9,24042336646.4,27213464622.9,24042336646.4,2006 Q3
Natural Gas,2006,4,30324163,271321170.96,25188973.557,213388745.74,37740.223893,-95702.993361,14399014542.8,11324540736.4,14399014542.8,11324540736.4,2006 Q4
Natural Gas,2007,1,31654035,292535226.0,28463337.326,239249394.0,39535.059615,-100107.159486,15524844443.8,12696965339.6,15524844443.8,12696965339.6,2007 Q1
Natural Gas,2007,2,31686348,364508654.0,36567041.661,313224416.0,39646.953117,-100339.008432,19344474267.8,16622819757.1,19344474267.8,16622819757.1,2007 Q2
Natural Gas,2007,3,31797028,576281334.0,59324916.996,521231685.0,39718.676917,-100519.059032,30583250395.4,27661765523.0,30583250395.4,27661765523.0,2007 Q3
Natural Gas,2007,4,31852368,315638513.0,30526110.869,261595259.0,39754.538817,-100609.084332,16750935884.9,13882860395.1,16750935884.9,13882860395.1,2007 Q4
Natural Gas,2008,1,31690878,313845836.0,32486223.286,267800006.0,39591.542127,-100068.304569,16655798516.5,14212146318.4,16655798516.5,14212146318.4,2008 Q1
Natural Gas,2008,2,31690878,326063660.0,33257340.437,284465227.0,39591.542127,-100068.304569,17304198436.2,15096569596.9,17304198436.2,15096569596.9,2008 Q2
Natural Gas,2008,3,31690878,450144965.0,47723488.051,405741557.0,39591.542127,-100068.304569,23889193292.6,21532704430.0,23889193292.6,21532704430.0,2008 Q3
Natural Gas,2008,4,31690878,304722651.0,31958757.864,262156384.0,39591.542127,-100068.304569,16171631088.6,13912639298.9,16171631088.6,13912639298.9,2008 Q4
Natural Gas,2009,1,31264539,352434964.0,38611439.733,307530457.0,38572.532199,-97786.715511,18703723539.5,16320641353.0,18703723539.5,16320641353.0,2009 Q1
Natural Gas,2009,2,31264539,400558415.0,43566008.367,354081290.0,38572.532199,-97786.715511,21257635084.1,18791094060.3,21257635084.1,18791094060.3,2009 Q2
Natural Gas,2009,3,31264539,519778181.0,57063807.574,468887295.0,38572.532199,-97786.715511,27584628065.7,24883848745.6,27584628065.7,24883848745.6,2009 Q3
Natural Gas,2009,4,31264539,341080475.0,36470007.595,290262739.0,38572.532199,-97786.715511,18101140808.3,15404243558.7,18101140808.3,15404243558.7,2009 Q4
Natural Gas,2010,1,31390542,377372714.0,41296582.096,328774966.0,38361.629949,-97198.551273,20027169932.0,17448087445.6,20027169932.0,17448087445.6,2010 Q1
Natural Gas,2010,2,31445953,458259780.0,49871635.726,413025583.0,38394.630618,-97284.454551,24319846524.6,21919267689.8,24319846524.6,21919267689.8,2010 Q2
Natural Gas,2010,3,31556775,654862460.0,71894075.038,604669460.0,38460.631956,-97456.261107,34753550752.2,32089808242.2,34753550752.2,32089808242.2,2010 Q3
Natural Gas,2010,4,31556775,435321473.0,48595608.437,385659765.0,38460.631956,-97456.261107,23102510572.1,20466963728.5,23102510572.1,20466963728.5,2010 Q4
Natural Gas,2011,1,31651659,444691664.0,49414623.394,389453071.0,37760.998062,-95945.417481,23599786608.5,20668274478.0,23599786608.5,20668274478.0,2011 Q1
Natural Gas,2011,2,31765273,536879064.0,57950186.578,479933350.0,37836.389174,-96101.988037,28492171926.5,25470062884.5,28492171926.5,25470062884.5,2011 Q2
Natural Gas,2011,3,31822080,688715976.0,76061985.152,625725290.0,37874.08473,-96180.273315,36550156846.3,33207241140.3,36550156846.3,33207241140.3,2011 Q3
Natural Gas,2011,4,31824588,503069488.0,57180419.9,445278242.0,37870.28333,-96175.489115,26697897728.2,23630916302.9,26697897728.2,23630916302.9,2011 Q4
Natural Gas,2012,1,32726394,594794851.0,69163503.829,531206090.0,38481.334062,-97649.569674,31565762742.6,28191107196.3,31565762742.6,28191107196.3,2012 Q1
Natural Gas,2012,2,32625852,727356913.0,81928402.018,664187957.0,38412.770062,-97493.651274,38600831372.9,35248454878.0,38600831372.9,35248454878.0,2012 Q2
Natural Gas,2012,3,32575581,793014552.0,89935176.337,728201183.0,38378.488062,-97415.692074,42085282274.6,38645636781.8,42085282274.6,38645636781.8,2012 Q3
Natural Gas,2012,4,32629887,567666263.0,65428029.466,506004092.0,38377.172409,-97417.387922,30126048577.4,26853637162.4,30126048577.4,26853637162.4,2012 Q4
Natural Gas,2013,1,33451406,594230664.0,69927133.845,532640627.0,38964.343012,-98660.014458,31535821338.5,28267238074.9,31535821338.5,28267238074.9,2013 Q1
Natural Gas,2013,2,33449617,569846814.0,64736086.233,509368086.0,38884.321912,-98480.895858,30241770419.0,27032164324.0,30241770419.0,27032164324.0,2013 Q2
Natural Gas,2013,3,33390108,691523606.0,78281304.003,628116560.0,38776.376612,-98241.538258,36699157770.4,33334145839.2,36699157770.4,33334145839.2,2013 Q3
