fuel category,year,nerc,month,generation (mwh)
Natural Gas,2001,TRE,8,19867016.619000003
Natural Gas,2001,TRE,9,14587161.904999996
Natural Gas,2001,TRE,10,12900129.176000005
Natural Gas,2001,TRE,11,10604558.103999998
Natural Gas,2001,TRE,12,10559781.124999998
Natural Gas,2001,WECC,1,14952939.741999993
Natural Gas,2001,WECC,2,13890027.488999981
Natural Gas,2001,WECC,3,15079043.543999996
Natural Gas,2001,WECC,4,14440980.92500001
Natural Gas,2001,WECC,5,14951518.098000014
Natural Gas,2001,WECC,6,14485862.154000003
Natural Gas,2001,WECC,7,16690618.217
Natural Gas,2001,WECC,8,17670002.099999998
Natural Gas,2001,WECC,9,14699649.640999999
Natural Gas,2001,WECC,10,14516493.931000007
Natural Gas,2001,WECC,11,11453853.835000006
Natural Gas,2001,WECC,12,12367220.707999997
Natural Gas,2002,ASCC,1,278301.715
Natural Gas,2002,ASCC,2,226043.40899999999
Natural Gas,2002,ASCC,3,242509.60199999998
Natural Gas,2002,ASCC,4,234060.059
Natural Gas,2002,ASCC,5,220310.309
Natural Gas,2002,ASCC,6,198374.98500000002
Natural Gas,2002,ASCC,7,217065.031
Natural Gas,2002,ASCC,8,193436.81699999998
Natural Gas,2002,ASCC,9,226583.012
Natural Gas,2002,ASCC,10,240853.32100000003
Natural Gas,2002,ASCC,11,236279.279
Natural Gas,2002,ASCC,12,284095.599
Natural Gas,2002,FRCC,1,3966103.35
Natural Gas,2002,FRCC,2,3348519.2069999995
Natural Gas,2002,FRCC,3,3946461.019000001
Natural Gas,2002,FRCC,4,4531956.748
Natural Gas,2002,FRCC,5,4772753.9860000005
Natural Gas,2002,FRCC,6,5922572.038
Natural Gas,2002,FRCC,7,6380217.090999998
Natural Gas,2002,FRCC,8,6779561.2020000005
Natural Gas,2002,FRCC,9,6349267.464000001
Natural Gas,2002,FRCC,10,6029944.249
Natural Gas,2002,FRCC,11,4449907.389999999
Natural Gas,2002,FRCC,12,3743690.4729999998
Natural Gas,2002,MRO,1,214312.78299999994
Natural Gas,2002,MRO,2,256580.14399999997
Natural Gas,2002,MRO,3,281650.176
Natural Gas,2002,MRO,4,256924.95399999997
Natural Gas,2002,MRO,5,233180.37300000002
Natural Gas,2002,MRO,6,381460.91
Natural Gas,2002,MRO,7,800354.8179999999
Natural Gas,2002,MRO,8,430993.8810000001
Natural Gas,2002,MRO,9,389267.0919999999
Natural Gas,2002,MRO,10,210448.94000000003
Natural Gas,2002,MRO,11,216496.94499999995
Natural Gas,2002,MRO,12,200241.09599999996
Natural Gas,2002,NPCC,1,6495863.478999999
Natural Gas,2002,NPCC,2,5503267.388999998
Natural Gas,2002,NPCC,3,6061516.947
Natural Gas,2002,NPCC,4,5255852.698000001
Natural Gas,2002,NPCC,5,6139140.804
Natural Gas,2002,NPCC,6,6889567.842999999
Natural Gas,2002,NPCC,7,9190989.48
Natural Gas,2002,NPCC,8,9589371.536000002
Natural Gas,2002,NPCC,9,8186049.291999996
Natural Gas,2002,NPCC,10,6996528.460000001
Natural Gas,2002,NPCC,11,6104403.815999999
Natural Gas,2002,NPCC,12,6253801.641
Natural Gas,2002,RFC,1,3527463.600999997
Natural Gas,2002,RFC,2,3684843.288
Natural Gas,2002,RFC,3,4170686.1819999996
Natural Gas,2002,RFC,4,4314410.729
Natural Gas,2002,RFC,5,3420125.2220000015
Natural Gas,2002,RFC,6,5992017.044000003
Natural Gas,2002,RFC,7,9826255.781000007
Natural Gas,2002,RFC,8,9029336.828000005
Natural Gas,2002,RFC,9,5833777.974000001
Natural Gas,2002,RFC,10,3553530.4739999995
Natural Gas,2002,RFC,11,2896965.7159999986
Natural Gas,2002,RFC,12,3311859.5590000027
Natural Gas,2002,SERC,1,8783140.143000003
Natural Gas,2002,SERC,2,7753970.259000002
Natural Gas,2002,SERC,3,8674719.880999995
Natural Gas,2002,SERC,4,9011870.197
Natural Gas,2002,SERC,5,9638590.278000006
Natural Gas,2002,SERC,6,13113505.212000009
Natural Gas,2002,SERC,7,17085888.839
Natural Gas,2002,SERC,8,16427657.138999997
Natural Gas,2002,SERC,9,12244655.659999996
Natural Gas,2002,SERC,10,7868026.7639999995
Natural Gas,2002,SERC,11,6084590.460999999
Natural Gas,2002,SERC,12,6503598.913000002
Natural Gas,2002,SPP,1,2662018.4439999997
Natural Gas,2002,SPP,2,2775949.369
Natural Gas,2002,SPP,3,3520854.557000001
Natural Gas,2002,SPP,4,3942682.899
Natural Gas,2002,SPP,5,3386920.421000001
Natural Gas,2002,SPP,6,4877750.015000001
Natural Gas,2002,SPP,7,6805390.110999999
Natural Gas,2002,SPP,8,7018157.272
Natural Gas,2002,SPP,9,4726289.990999999
Natural Gas,2002,SPP,10,2862510.346
Natural Gas,2002,SPP,11,2059678.739
Natural Gas,2002,SPP,12,2194966.291
Natural Gas,2002,TRE,1,11379716.398
Natural Gas,2002,TRE,2,10481408.127999999
Natural Gas,2002,TRE,3,11341839.740999999
Natural Gas,2002,TRE,4,12442170.254
Natural Gas,2002,TRE,5,13256749.656999998
Natural Gas,2002,TRE,6,16002040.602999998
Natural Gas,2002,TRE,7,17989175.707000002
Natural Gas,2002,TRE,8,19137603.254
Natural Gas,2002,TRE,9,15190682.298
Natural Gas,2002,TRE,10,13467532.948000003
Natural Gas,2002,TRE,11,11530712.691000003
Natural Gas,2002,TRE,12,10983646.252
Natural Gas,2002,WECC,1,11408903.039000006
Natural Gas,2002,WECC,2,10455084.564000003
Natural Gas,2002,WECC,3,12965812.233999997
Natural Gas,2002,WECC,4,9262267.914999994
Natural Gas,2002,WECC,5,9364915.041999996
Natural Gas,2002,WECC,6,12592768.865000002
Natural Gas,2002,WECC,7,16027180.571000008
Natural Gas,2002,WECC,8,15813362.801999995
Natural Gas,2002,WECC,9,14906280.456000004
Natural Gas,2002,WECC,10,12854241.908999993
Natural Gas,2002,WECC,11,11323897.400000015
Natural Gas,2002,WECC,12,12514209.398999998
Natural Gas,2003,ASCC,1,330404.25499999995
Natural Gas,2003,ASCC,2,286876.479
Natural Gas,2003,ASCC,3,285214.753
Natural Gas,2003,ASCC,4,255552.564
Natural Gas,2003,ASCC,5,246459.841
Natural Gas,2003,ASCC,6,249054.39700000003
Natural Gas,2003,ASCC,7,259518.25000000003
Natural Gas,2003,ASCC,8,229088.21900000004
Natural Gas,2003,ASCC,9,230237.32
Natural Gas,2003,ASCC,10,240618.181
Natural Gas,2003,ASCC,11,275706.14400000003
Natural Gas,2003,ASCC,12,317191.595
Natural Gas,2003,FRCC,1,4527815.509
Natural Gas,2003,FRCC,2,3544874.4570000004
Natural Gas,2003,FRCC,3,5055955.392
Natural Gas,2003,FRCC,4,5027944.457
Natural Gas,2003,FRCC,5,6226286.999999998
Natural Gas,2003,FRCC,6,6013758.186999999
Natural Gas,2003,FRCC,7,6292604.810000001
Natural Gas,2003,FRCC,8,6145160.239000001
Natural Gas,2003,FRCC,9,6053063.101999999
Natural Gas,2003,FRCC,10,5411038.016
Natural Gas,2003,FRCC,11,5778313.1450000005
Natural Gas,2003,FRCC,12,4792251.623000002
Natural Gas,2003,MRO,1,210074.75999999995
Natural Gas,2003,MRO,2,266704.0310000001
Natural Gas,2003,MRO,3,237206.88099999996
Natural Gas,2003,MRO,4,248356.83999999994
Natural Gas,2003,MRO,5,122485.05099999999
Natural Gas,2003,MRO,6,232251.96099999995
Natural Gas,2003,MRO,7,550199.355
Natural Gas,2003,MRO,8,830307.133
Natural Gas,2003,MRO,9,274453.23000000004
Natural Gas,2003,MRO,10,291118.8410000001
Natural Gas,2003,MRO,11,293298.16199999995
Natural Gas,2003,MRO,12,267305.89
Natural Gas,2003,NPCC,1,5288775.944999998
Natural Gas,2003,NPCC,2,4586643.122999999
Natural Gas,2003,NPCC,3,5344828.428
Natural Gas,2003,NPCC,4,5322468.822
Natural Gas,2003,NPCC,5,4752007.086999999
Natural Gas,2003,NPCC,6,5748987.209999999
Natural Gas,2003,NPCC,7,8395066.409000002
Natural Gas,2003,NPCC,8,9006199.776000004
Natural Gas,2003,NPCC,9,7386753.245
Natural Gas,2003,NPCC,10,6813420.923999999
Natural Gas,2003,NPCC,11,5517329.758999999
Natural Gas,2003,NPCC,12,4985315.4350000005
Natural Gas,2003,RFC,1,3064523.2640000028
Natural Gas,2003,RFC,2,2802847.7110000025
Natural Gas,2003,RFC,3,3403125.348
Natural Gas,2003,RFC,4,3084648.4860000005
Natural Gas,2003,RFC,5,2836935.0679999995
Natural Gas,2003,RFC,6,3288662.5229999986
Natural Gas,2003,RFC,7,5157393.265000002
Natural Gas,2003,RFC,8,7065856.4350000005
Natural Gas,2003,RFC,9,3138692.373999998
Natural Gas,2003,RFC,10,2642317.815000001
Natural Gas,2003,RFC,11,2517134.0390000013
Natural Gas,2003,RFC,12,2869368.8210000014
Natural Gas,2003,SERC,1,8801099.229
Natural Gas,2003,SERC,2,6167223.294000002
Natural Gas,2003,SERC,3,5725481.718999998
Natural Gas,2003,SERC,4,7734532.210999999
Natural Gas,2003,SERC,5,7464129.466999997
Natural Gas,2003,SERC,6,7708404.297
Natural Gas,2003,SERC,7,11388963.381000003
Natural Gas,2003,SERC,8,13838250.185000004
Natural Gas,2003,SERC,9,7766524.481999999
Natural Gas,2003,SERC,10,5679298.128999998
Natural Gas,2003,SERC,11,5527305.370000001
Natural Gas,2003,SERC,12,5686538.534000002
Natural Gas,2003,SPP,1,2946369.5090000005
Natural Gas,2003,SPP,2,2464387.6690000007
Natural Gas,2003,SPP,3,2679092.8049999997
Natural Gas,2003,SPP,4,3390542.9160000007
Natural Gas,2003,SPP,5,3441722.0639999993
Natural Gas,2003,SPP,6,4272591.199
Natural Gas,2003,SPP,7,6503795.3259999985
Natural Gas,2003,SPP,8,7592949.494
Natural Gas,2003,SPP,9,3659314.8980000005
Natural Gas,2003,SPP,10,2938957.505000001
Natural Gas,2003,SPP,11,2223963.835000001
Natural Gas,2003,SPP,12,2856870.66
Natural Gas,2003,TRE,1,11065402.647999998
Natural Gas,2003,TRE,2,10859012.606
Natural Gas,2003,TRE,3,10884643.430999996
Natural Gas,2003,TRE,4,10156549.365999999
Natural Gas,2003,TRE,5,14305165.87
Natural Gas,2003,TRE,6,14497506.559
Natural Gas,2003,TRE,7,17053436.340000004
Natural Gas,2003,TRE,8,17841949.671000004
Natural Gas,2003,TRE,9,11871199.495000003
Natural Gas,2003,TRE,10,10256528.023
Natural Gas,2003,TRE,11,8680685.485
Natural Gas,2003,TRE,12,8680147.559000002
Natural Gas,2003,WECC,1,12101380.071999993
Natural Gas,2003,WECC,2,11534134.548000004
Natural Gas,2003,WECC,3,11662663.391999999
Natural Gas,2003,WECC,4,8901222.858000001
Natural Gas,2003,WECC,5,8581136.323999997
Natural Gas,2003,WECC,6,10532298.855000002
Natural Gas,2003,WECC,7,19660774.638999976
Natural Gas,2003,WECC,8,18752865.090000004
Natural Gas,2003,WECC,9,17289166.39100001
Natural Gas,2003,WECC,10,15565422.32499999
Natural Gas,2003,WECC,11,12014047.929999998
Natural Gas,2003,WECC,12,11804890.238999996
Natural Gas,2004,ASCC,1,358271.98155
Natural Gas,2004,ASCC,2,317002.15557999996
Natural Gas,2004,ASCC,3,291329.96272
Natural Gas,2004,ASCC,4,266157.20723999996
Natural Gas,2004,ASCC,5,294931.85421
Natural Gas,2004,ASCC,6,298881.8651
Natural Gas,2004,ASCC,7,304597.98183
Natural Gas,2004,ASCC,8,267587.2581
Natural Gas,2004,ASCC,9,266196.46604
Natural Gas,2004,ASCC,10,283658.93987
Natural Gas,2004,ASCC,11,305038.82712000003
Natural Gas,2004,ASCC,12,369778.07758000004
Natural Gas,2004,FRCC,1,4568960.476700001
Natural Gas,2004,FRCC,2,4619484.949260002
Natural Gas,2004,FRCC,3,4876615.9975499995
Natural Gas,2004,FRCC,4,5358546.893320001
Natural Gas,2004,FRCC,5,6374699.393380001
Natural Gas,2004,FRCC,6,7496155.70322
Natural Gas,2004,FRCC,7,7805205.09098
Natural Gas,2004,FRCC,8,7440875.492939998
Natural Gas,2004,FRCC,9,7713829.85824
Natural Gas,2004,FRCC,10,7208345.783019999
Natural Gas,2004,FRCC,11,5258558.38994
Natural Gas,2004,FRCC,12,4938354.632169999
Natural Gas,2004,MRO,1,483287.66801999987
Natural Gas,2004,MRO,2,273518.87388
Natural Gas,2004,MRO,3,301157.71538999985
Natural Gas,2004,MRO,4,238885.93861
Natural Gas,2004,MRO,5,278859.9534599999
Natural Gas,2004,MRO,6,327452.62129
Natural Gas,2004,MRO,7,496431.2297200001
Natural Gas,2004,MRO,8,239465.53558
Natural Gas,2004,MRO,9,436670.34825999994
Natural Gas,2004,MRO,10,333461.7257299999
Natural Gas,2004,MRO,11,380705.90386
Natural Gas,2004,MRO,12,503515.95470000006
Natural Gas,2004,NPCC,1,4697020.988439998
Natural Gas,2004,NPCC,2,5086494.8997100005
Natural Gas,2004,NPCC,3,5571476.476870002
Natural Gas,2004,NPCC,4,6213919.944530001
Natural Gas,2004,NPCC,5,6555986.483359999
Natural Gas,2004,NPCC,6,7080696.879540001
Natural Gas,2004,NPCC,7,7324068.896270001
Natural Gas,2004,NPCC,8,7839895.7630900005
Natural Gas,2004,NPCC,9,7622491.062379999
Natural Gas,2004,NPCC,10,5996250.029620001
Natural Gas,2004,NPCC,11,6046668.89361
Natural Gas,2004,NPCC,12,5744257.507900001
Natural Gas,2004,RFC,1,3424583.260549998
Natural Gas,2004,RFC,2,3784081.3432299993
Natural Gas,2004,RFC,3,3132046.5866800016
Natural Gas,2004,RFC,4,3303606.7980200006
Natural Gas,2004,RFC,5,6147377.877830001
Natural Gas,2004,RFC,6,5011430.35076
Natural Gas,2004,RFC,7,6081939.981809999
Natural Gas,2004,RFC,8,5845365.517689999
Natural Gas,2004,RFC,9,4765872.554290001
Natural Gas,2004,RFC,10,2542716.6439
Natural Gas,2004,RFC,11,3181365.3908299957
Natural Gas,2004,RFC,12,3813827.3851400027
Natural Gas,2004,SERC,1,8693434.2977
Natural Gas,2004,SERC,2,8855450.630699998
Natural Gas,2004,SERC,3,8052309.339650001
Natural Gas,2004,SERC,4,8403098.356819998
Natural Gas,2004,SERC,5,11588143.350039996
Natural Gas,2004,SERC,6,11432722.689840004
Natural Gas,2004,SERC,7,14023333.673420003
Natural Gas,2004,SERC,8,13613496.973010004
Natural Gas,2004,SERC,9,9843646.598820003
Natural Gas,2004,SERC,10,8381095.588219998
Natural Gas,2004,SERC,11,6331755.460610002
Natural Gas,2004,SERC,12,7747233.7267200025
Natural Gas,2004,SPP,1,3164242.3023999995
Natural Gas,2004,SPP,2,3648861.4309599996
Natural Gas,2004,SPP,3,3695411.920809999
Natural Gas,2004,SPP,4,3956387.7683999995
Natural Gas,2004,SPP,5,4735322.10128
Natural Gas,2004,SPP,6,4638249.664280001
Natural Gas,2004,SPP,7,5992980.41573
Natural Gas,2004,SPP,8,5634792.670609999
Natural Gas,2004,SPP,9,5028400.291719999
Natural Gas,2004,SPP,10,3904329.9924300006
Natural Gas,2004,SPP,11,2455133.96067
Natural Gas,2004,SPP,12,2829031.0974999997
Natural Gas,2004,TRE,1,9851463.47654
Natural Gas,2004,TRE,2,9783570.45751
Natural Gas,2004,TRE,3,10564901.398699999
Natural Gas,2004,TRE,4,11285217.243529998
Natural Gas,2004,TRE,5,12708359.72556
Natural Gas,2004,TRE,6,14539937.89656
Natural Gas,2004,TRE,7,16890885.421950005
Natural Gas,2004,TRE,8,16724740.050949996
Natural Gas,2004,TRE,9,14536553.624679996
Natural Gas,2004,TRE,10,13054624.0214
Natural Gas,2004,TRE,11,10086019.408460002
Natural Gas,2004,TRE,12,10432340.5593
Natural Gas,2004,WECC,1,12967438.064399987
Natural Gas,2004,WECC,2,13517877.568580009
Natural Gas,2004,WECC,3,12822907.852749996
Natural Gas,2004,WECC,4,12227152.020089993
Natural Gas,2004,WECC,5,12819592.342129994
Natural Gas,2004,WECC,6,13330783.592099998
Natural Gas,2004,WECC,7,19910221.209130023
Natural Gas,2004,WECC,8,19710943.8218
Natural Gas,2004,WECC,9,17255084.243259992
Natural Gas,2004,WECC,10,15163261.180019993
Natural Gas,2004,WECC,11,14915409.346020002
Natural Gas,2004,WECC,12,14558932.155770004
Natural Gas,2005,ASCC,1,338814.93824000005
Natural Gas,2005,ASCC,2,297983.62148
Natural Gas,2005,ASCC,3,304060.82994
Natural Gas,2005,ASCC,4,280792.44993999996
Natural Gas,2005,ASCC,5,280640.43293999997
Natural Gas,2005,ASCC,6,262751.85248
Natural Gas,2005,ASCC,7,318597.39119000005
Natural Gas,2005,ASCC,8,321079.11465
Natural Gas,2005,ASCC,9,277861.88148
Natural Gas,2005,ASCC,10,321321.72057
Natural Gas,2005,ASCC,11,341739.03771
Natural Gas,2005,ASCC,12,377982.36782
Natural Gas,2005,FRCC,1,5760818.5457299985
Natural Gas,2005,FRCC,2,4799971.887939999
Natural Gas,2005,FRCC,3,5928063.023330002
Natural Gas,2005,FRCC,4,5593934.9452599995
Natural Gas,2005,FRCC,5,6675699.837379999
Natural Gas,2005,FRCC,6,7850598.469039998
Natural Gas,2005,FRCC,7,9410466.39758
Natural Gas,2005,FRCC,8,9613250.51575
Natural Gas,2005,FRCC,9,7683734.18169
Natural Gas,2005,FRCC,10,6991095.72441
Natural Gas,2005,FRCC,11,5986806.240789999
Natural Gas,2005,FRCC,12,4786229.11337
Natural Gas,2005,MRO,1,521337.02881999983
Natural Gas,2005,MRO,2,489791.33595999994
Natural Gas,2005,MRO,3,827249.2858600001
Natural Gas,2005,MRO,4,816390.2093299999
Natural Gas,2005,MRO,5,545241.96045
Natural Gas,2005,MRO,6,1352685.9597999998
Natural Gas,2005,MRO,7,1442931.7044599997
Natural Gas,2005,MRO,8,1280003.8612399998
Natural Gas,2005,MRO,9,797659.3016999996
Natural Gas,2005,MRO,10,525445.44967
Natural Gas,2005,MRO,11,539328.7494500001
Natural Gas,2005,MRO,12,687865.0936200002
Natural Gas,2005,NPCC,1,5378378.956839998
Natural Gas,2005,NPCC,2,5529427.94098
Natural Gas,2005,NPCC,3,6012395.233099999
Natural Gas,2005,NPCC,4,6745453.853680001
Natural Gas,2005,NPCC,5,6595445.5820700005
Natural Gas,2005,NPCC,6,8491402.528740002
Natural Gas,2005,NPCC,7,10253194.961409999
Natural Gas,2005,NPCC,8,10360172.167240001
Natural Gas,2005,NPCC,9,7595093.003350001
Natural Gas,2005,NPCC,10,5596480.17641
Natural Gas,2005,NPCC,11,4912046.562469999
Natural Gas,2005,NPCC,12,4541147.46086
Natural Gas,2005,RFC,1,3575043.3648600006
Natural Gas,2005,RFC,2,2382913.65933
Natural Gas,2005,RFC,3,3635708.873930001
Natural Gas,2005,RFC,4,3343528.140860001
Natural Gas,2005,RFC,5,2542307.9564200006
Natural Gas,2005,RFC,6,7455536.891260001
Natural Gas,2005,RFC,7,9790622.887929998
Natural Gas,2005,RFC,8,10244515.48879999
Natural Gas,2005,RFC,9,5617306.965530003
Natural Gas,2005,RFC,10,3323072.432170002
Natural Gas,2005,RFC,11,2614917.943559999
Natural Gas,2005,RFC,12,3383915.9730300014
Natural Gas,2005,SERC,1,8621304.714589998
Natural Gas,2005,SERC,2,6670722.209100002
Natural Gas,2005,SERC,3,8737660.19112
Natural Gas,2005,SERC,4,7499919.092680003
Natural Gas,2005,SERC,5,9240165.265209999
Natural Gas,2005,SERC,6,14081535.40799
Natural Gas,2005,SERC,7,18322784.579069998
Natural Gas,2005,SERC,8,19731479.115900006
Natural Gas,2005,SERC,9,12028417.175330002
Natural Gas,2005,SERC,10,6957381.647460001
Natural Gas,2005,SERC,11,7039295.905570002
Natural Gas,2005,SERC,12,9149686.230089998
Natural Gas,2005,SPP,1,3079599.0497200005
Natural Gas,2005,SPP,2,2609818.26675
Natural Gas,2005,SPP,3,3638608.30805
Natural Gas,2005,SPP,4,4264694.8537
Natural Gas,2005,SPP,5,5021184.092110001
Natural Gas,2005,SPP,6,6533461.969130001
Natural Gas,2005,SPP,7,7827407.03948
Natural Gas,2005,SPP,8,7878518.864669998
Natural Gas,2005,SPP,9,6205490.848639998
Natural Gas,2005,SPP,10,3892754.2814300004
Natural Gas,2005,SPP,11,3040922.80096
Natural Gas,2005,SPP,12,3917771.5272199996
Natural Gas,2005,TRE,1,10353134.93112
Natural Gas,2005,TRE,2,9684739.0462
Natural Gas,2005,TRE,3,10666190.41157
Natural Gas,2005,TRE,4,11257963.590350002
Natural Gas,2005,TRE,5,12469139.522
Natural Gas,2005,TRE,6,16952196.504739996
Natural Gas,2005,TRE,7,18007018.717779998
Natural Gas,2005,TRE,8,19108688.04181
Natural Gas,2005,TRE,9,16219223.80679
Natural Gas,2005,TRE,10,13300998.316070002
Natural Gas,2005,TRE,11,10245950.17442
Natural Gas,2005,TRE,12,10727417.330959998
Natural Gas,2005,WECC,1,13903145.580559986
Natural Gas,2005,WECC,2,12594003.60575
Natural Gas,2005,WECC,3,12256516.894229995
Natural Gas,2005,WECC,4,12429930.436129993
Natural Gas,2005,WECC,5,11493589.637389999
Natural Gas,2005,WECC,6,12739027.64167
Natural Gas,2005,WECC,7,21540066.186639994
Natural Gas,2005,WECC,8,22398533.459290016
Natural Gas,2005,WECC,9,17051416.724359997
Natural Gas,2005,WECC,10,15157102.67395002
Natural Gas,2005,WECC,11,14806513.170039995
Natural Gas,2005,WECC,12,16552836.292900003
Natural Gas,2006,ASCC,1,377472.77892
Natural Gas,2006,ASCC,2,330222.93163999997
Natural Gas,2006,ASCC,3,346697.55454
Natural Gas,2006,ASCC,4,312890.35172
Natural Gas,2006,ASCC,5,317473.78608
Natural Gas,2006,ASCC,6,313620.78891
Natural Gas,2006,ASCC,7,344812.25388
Natural Gas,2006,ASCC,8,331793.16772
Natural Gas,2006,ASCC,9,273866.68775
Natural Gas,2006,ASCC,10,340645.13676
Natural Gas,2006,ASCC,11,382117.3383
Natural Gas,2006,ASCC,12,386117.55104
Natural Gas,2006,FRCC,1,5516075.132489999
Natural Gas,2006,FRCC,2,5689635.863480002
Natural Gas,2006,FRCC,3,7252690.11505
Natural Gas,2006,FRCC,4,7926671.917090001
Natural Gas,2006,FRCC,5,8959898.606390001
Natural Gas,2006,FRCC,6,9723695.7507
Natural Gas,2006,FRCC,7,9740285.247700002
Natural Gas,2006,FRCC,8,9522960.590680001
Natural Gas,2006,FRCC,9,9224934.164489998
Natural Gas,2006,FRCC,10,8206190.355679998
Natural Gas,2006,FRCC,11,6240738.081410001
Natural Gas,2006,FRCC,12,5699202.90832
Natural Gas,2006,MRO,1,376014.36128000007
Natural Gas,2006,MRO,2,326210.97664999997
Natural Gas,2006,MRO,3,322954.15382
Natural Gas,2006,MRO,4,242385.37844000006
Natural Gas,2006,MRO,5,508744.2672400001
Natural Gas,2006,MRO,6,685487.25361
Natural Gas,2006,MRO,7,1630785.51897
Natural Gas,2006,MRO,8,1173453.2365700006
Natural Gas,2006,MRO,9,475941.5586899999
Natural Gas,2006,MRO,10,975082.7779399997
Natural Gas,2006,MRO,11,805252.24972
Natural Gas,2006,MRO,12,768895.7382499999
Natural Gas,2006,NPCC,1,5601275.203289998
Natural Gas,2006,NPCC,2,5675509.986550001
Natural Gas,2006,NPCC,3,7355122.279450001
Natural Gas,2006,NPCC,4,6335573.143460003
Natural Gas,2006,NPCC,5,7532618.6323500015
Natural Gas,2006,NPCC,6,9022003.081789998
Natural Gas,2006,NPCC,7,12380447.777140003
Natural Gas,2006,NPCC,8,10904695.186750006
Natural Gas,2006,NPCC,9,8611289.20986
Natural Gas,2006,NPCC,10,9305015.27883
Natural Gas,2006,NPCC,11,6457610.063270004
Natural Gas,2006,NPCC,12,6201731.86793
Natural Gas,2006,RFC,1,2465505.456379999
Natural Gas,2006,RFC,2,2702871.31105
Natural Gas,2006,RFC,3,3652567.686299997
Natural Gas,2006,RFC,4,3378565.653089999
Natural Gas,2006,RFC,5,4063495.0354100005
Natural Gas,2006,RFC,6,5634299.932480004
Natural Gas,2006,RFC,7,11024129.57995
Natural Gas,2006,RFC,8,9696131.621130003
Natural Gas,2006,RFC,9,3772583.7961400016
Natural Gas,2006,RFC,10,3903377.994299999
Natural Gas,2006,RFC,11,3085047.266230002
Natural Gas,2006,RFC,12,2832283.547159998
Natural Gas,2006,SERC,1,5650312.73107
Natural Gas,2006,SERC,2,6954394.954420001
Natural Gas,2006,SERC,3,7956838.562130005
Natural Gas,2006,SERC,4,9148158.826500004
Natural Gas,2006,SERC,5,10849027.837070001
Natural Gas,2006,SERC,6,15655824.272300003
Natural Gas,2006,SERC,7,21058099.926960006
Natural Gas,2006,SERC,8,22352897.81244001
Natural Gas,2006,SERC,9,11066044.503620002
Natural Gas,2006,SERC,10,10112574.351779994
Natural Gas,2006,SERC,11,7418808.040340003
Natural Gas,2006,SERC,12,8346291.31096
Natural Gas,2006,SPP,1,2848084.10975
Natural Gas,2006,SPP,2,4138381.178140001
Natural Gas,2006,SPP,3,4177403.3567799996
Natural Gas,2006,SPP,4,5396469.41892
Natural Gas,2006,SPP,5,5911174.340210004
Natural Gas,2006,SPP,6,6428098.324219999
Natural Gas,2006,SPP,7,8610931.091949997
Natural Gas,2006,SPP,8,9114460.216240002
Natural Gas,2006,SPP,9,4561730.34933
Natural Gas,2006,SPP,10,4906473.790570001
Natural Gas,2006,SPP,11,3321690.93028
Natural Gas,2006,SPP,12,3788762.7647900004
Natural Gas,2006,TRE,1,8539984.750740003
Natural Gas,2006,TRE,2,9473906.57427
Natural Gas,2006,TRE,3,10892469.281669999
Natural Gas,2006,TRE,4,12646994.328779997
Natural Gas,2006,TRE,5,14731931.34202
Natural Gas,2006,TRE,6,16791909.44039
Natural Gas,2006,TRE,7,18520506.604659997
Natural Gas,2006,TRE,8,20652986.41176
Natural Gas,2006,TRE,9,14290974.514719998
Natural Gas,2006,TRE,10,13079275.129129998
Natural Gas,2006,TRE,11,9764412.679779999
Natural Gas,2006,TRE,12,10241344.810390001
Natural Gas,2006,WECC,1,12778370.969779983
Natural Gas,2006,WECC,2,12455277.006489998
Natural Gas,2006,WECC,3,13367071.474679995
Natural Gas,2006,WECC,4,10971139.89378999
Natural Gas,2006,WECC,5,12966102.16778999
Natural Gas,2006,WECC,6,17175689.138990007
Natural Gas,2006,WECC,7,25184443.60713001
Natural Gas,2006,WECC,8,23232200.35501001
Natural Gas,2006,WECC,9,20537651.76715
Natural Gas,2006,WECC,10,20038196.668009996
Natural Gas,2006,WECC,11,16024125.36342999
Natural Gas,2006,WECC,12,17960530.068470005
Natural Gas,2007,ASCC,1,366189.41099999996
Natural Gas,2007,ASCC,2,316270.26
Natural Gas,2007,ASCC,3,340900.768
Natural Gas,2007,ASCC,4,291084.00899999996
Natural Gas,2007,ASCC,5,298247.374
Natural Gas,2007,ASCC,6,297901.419
Natural Gas,2007,ASCC,7,296240.009
Natural Gas,2007,ASCC,8,279395.54000000004
Natural Gas,2007,ASCC,9,291852.746
Natural Gas,2007,ASCC,10,338735.909
Natural Gas,2007,ASCC,11,361905.25700000004
Natural Gas,2007,ASCC,12,388816.786
Natural Gas,2007,FRCC,1,5683902.342000002
Natural Gas,2007,FRCC,2,5673497.057999999
Natural Gas,2007,FRCC,3,6158380.745999998
Natural Gas,2007,FRCC,4,7467474.5589999985
Natural Gas,2007,FRCC,5,8120055.176999999
Natural Gas,2007,FRCC,6,9207334.686000003
Natural Gas,2007,FRCC,7,10252112.82
Natural Gas,2007,FRCC,8,10937955.032000002
Natural Gas,2007,FRCC,9,10079210.497999998
Natural Gas,2007,FRCC,10,9679187.836
Natural Gas,2007,FRCC,11,7329162.225000001
Natural Gas,2007,FRCC,12,6986422.734
Natural Gas,2007,MRO,1,990239.0790000001
Natural Gas,2007,MRO,2,1311154.9360000005
Natural Gas,2007,MRO,3,679603.6849999998
