fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Coal,2002,2,9127893,1499841718.0,142711869.562,1467434291.0,26280.945202,-59535.710649,1,1.42518115899e+11,1.39499220462e+11,1.42518115899e+11,1.39499220462e+11,2002-02-01
Coal,2002,3,9139151,1590081659.0,151120835.314,1553516803.0,26364.302702,-59713.875649,1,1.51002346985e+11,1.47596773159e+11,1.51002346985e+11,1.47596773159e+11,2002-03-01
Coal,2002,4,9203940,1495016005.0,141925529.802,1462069261.0,26429.401446,-59893.81696,2,1.41996780394e+11,1.38931502498e+11,1.41996780394e+11,1.38931502498e+11,2002-04-01
Coal,2002,5,9203940,1593020853.0,151025588.761,1559387800.0,26429.401446,-59893.81696,2,1.51346107545e+11,1.4821603654e+11,1.51346107545e+11,1.4821603654e+11,2002-05-01
Coal,2002,6,9203940,1743243854.0,164125752.925,1710955511.0,26429.401446,-59893.81696,2,1.65573003871e+11,1.62570981394e+11,1.65573003871e+11,1.62570981394e+11,2002-06-01
Coal,2002,7,9203940,1939645038.0,182530626.517,1902221453.0,26429.401446,-59893.81696,3,1.84198576567e+11,1.80721157703e+11,1.84198576567e+11,1.80721157703e+11,2002-07-01
Coal,2002,8,9203940,1912243067.0,179353237.876,1878523445.0,26429.401446,-59893.81696,3,1.81607984407e+11,1.78475971727e+11,1.81607984407e+11,1.78475971727e+11,2002-08-01
Coal,2002,9,9323844,1739542759.0,164914094.704,1704468072.0,26539.213846,-60136.89646,3,1.65327371776e+11,1.62064481105e+11,1.65327371776e+11,1.62064481105e+11,2002-09-01
Coal,2002,10,9334321,1671479033.0,158651174.91,1637325465.0,26583.609146,-60226.72246,4,1.58837381538e+11,1.55657579473e+11,1.58837381538e+11,1.55657579473e+11,2002-10-01
Coal,2002,11,9323844,1637890629.0,155571050.272,1603942004.0,26539.213846,-60136.89646,4,1.55685118825e+11,1.5252167974e+11,1.55685118825e+11,1.5252167974e+11,2002-11-01
Coal,2002,12,9324412,1800245716.0,171685332.312,1765582659.0,26580.384446,-60210.08086,4,1.71042031167e+11,1.67814712463e+11,1.71042031167e+11,1.67814712463e+11,2002-12-01
Coal,2003,1,7913940,1867466942.0,180729364.308,1843164310.0,26234.176686,-59489.016032,1,1.77379427876e+11,1.75101141161e+11,1.77379427876e+11,1.75101141161e+11,2003-01-01
Coal,2003,2,7913940,1622140438.0,156248494.484,1599248621.0,26234.176686,-59489.016032,1,1.540683959e+11,1.51921500664e+11,1.540683959e+11,1.51921500664e+11,2003-02-01
Coal,2003,3,7912690,1621569495.0,154704439.959,1594428379.0,26195.169486,-59393.746865,1,1.54058118944e+11,1.51513360509e+11,1.54058118944e+11,1.51513360509e+11,2003-03-01
Coal,2003,4,7901206,1477579454.0,141521389.892,1456613120.0,26110.677286,-59217.949465,2,1.40410899588e+11,1.38443288568e+11,1.40410899588e+11,1.38443288568e+11,2003-04-01
Coal,2003,5,7850961,1571334237.0,149852800.166,1548465122.0,26075.942286,-59130.638665,2,1.49314671986e+11,1.47169805548e+11,1.49314671986e+11,1.47169805548e+11,2003-05-01
Coal,2003,6,7854093,1700720222.0,161861224.531,1679449533.0,26117.778233,-59209.827333,2,1.61638465209e+11,1.59643072898e+11,1.61638465209e+11,1.59643072898e+11,2003-06-01
Coal,2003,7,7851168,1906908692.0,181427978.954,1883296808.0,26106.373086,-59212.189465,3,1.81184604722e+11,1.78970079043e+11,1.81184604722e+11,1.78970079043e+11,2003-07-01
Coal,2003,8,7861402,1944428941.0,184884845.369,1920859975.0,26150.803086,-59301.969465,3,1.84730372991e+11,1.82519166374e+11,1.84730372991e+11,1.82519166374e+11,2003-08-01
Coal,2003,9,7861402,1728018679.0,164462081.563,1706453213.0,26150.803086,-59301.969465,3,1.64179267053e+11,1.62157710079e+11,1.64179267053e+11,1.62157710079e+11,2003-09-01
Coal,2003,10,7861402,1650140874.0,158734037.818,1629512400.0,26150.803086,-59301.969465,4,1.56861093234e+11,1.54929125554e+11,1.56861093234e+11,1.54929125554e+11,2003-10-01
Coal,2003,11,7861402,1652192969.0,157700366.182,1631064623.0,26150.803086,-59301.969465,4,1.57083490153e+11,1.55104128934e+11,1.57083490153e+11,1.55104128934e+11,2003-11-01
Coal,2003,12,7858272,1832569832.0,175743586.221,1808596753.0,26110.396836,-59222.935805,4,1.74163836975e+11,1.71916115741e+11,1.74163836975e+11,1.71916115741e+11,2003-12-01
Coal,2004,1,9631739,1897270921.98,180281329.932,1845231086.93,29090.764323,-65904.397952,1,1.80245926742e+11,1.75364622366e+11,1.80245926742e+11,1.75364622366e+11,2004-01-01
Coal,2004,2,9631739,1698991381.21,161178056.382,1650789604.76,29090.764323,-65904.397952,1,1.61456723862e+11,1.56936314801e+11,1.61456723862e+11,1.56936314801e+11,2004-02-01
Coal,2004,3,9631739,1621779979.72,153981416.74,1575477415.36,29090.764323,-65904.397952,1,1.54080257381e+11,1.49737629601e+11,1.54080257381e+11,1.49737629601e+11,2004-03-01
Coal,2004,4,9631739,1493151830.8,141165734.247,1450455237.79,29090.764323,-65904.397952,2,1.41943363828e+11,1.37938242994e+11,1.41943363828e+11,1.37938242994e+11,2004-04-01
Coal,2004,5,9632595,1662823688.27,156684169.106,1618569989.82,29131.360123,-65994.061052,2,1.58008264294e+11,1.53856356114e+11,1.58008264294e+11,1.53856356114e+11,2004-05-01
Coal,2004,6,9632595,1770183798.27,167300223.196,1724205242.4,29131.360123,-65994.061052,2,1.68222478598e+11,1.63908759195e+11,1.68222478598e+11,1.63908759195e+11,2004-06-01
Coal,2004,7,9632595,1923036155.58,181133916.722,1873707240.24,29131.360123,-65994.061052,3,1.8279123006e+11,1.78163230146e+11,1.8279123006e+11,1.78163230146e+11,2004-07-01
Coal,2004,8,9632595,1882049823.51,177823937.858,1834605214.59,29131.360123,-65994.061052,3,1.78968349971e+11,1.7451869808e+11,1.78968349971e+11,1.7451869808e+11,2004-08-01
Coal,2004,9,9632595,1743200602.45,163921372.739,1698808296.91,29131.360123,-65994.061052,3,1.65833367434e+11,1.61669652876e+11,1.65833367434e+11,1.61669652876e+11,2004-09-01
Coal,2004,10,9628555,1663340818.01,157282496.488,1619185057.97,29087.975923,-65906.192152,4,1.58239998541e+11,1.54095399996e+11,1.58239998541e+11,1.54095399996e+11,2004-10-01
Coal,2004,11,9682152,1666251896.27,157114255.614,1621561473.55,29089.093456,-65910.589085,4,1.58517790172e+11,1.54324533107e+11,1.58517790172e+11,1.54324533107e+11,2004-11-01
Coal,2004,12,9695394,1861188406.5,176383253.714,1811772929.17,29170.306356,-66076.912985,4,1.76996117491e+11,1.72360567069e+11,1.76996117491e+11,1.72360567069e+11,2004-12-01
Coal,2005,1,9571118,1866968588.18,176929681.795,1821197305.04,29218.315204,-66146.14881,1,1.77596652762e+11,1.73303742493e+11,1.77596652762e+11,1.73303742493e+11,2005-01-01
Coal,2005,2,9571118,1642978586.5,155743652.566,1600838181.38,29218.315204,-66146.14881,1,1.56253766142e+11,1.52301409986e+11,1.56253766142e+11,1.52301409986e+11,2005-02-01
Coal,2005,3,9571118,1724147079.74,163568970.078,1678838246.22,29218.315204,-66146.14881,1,1.63894238821e+11,1.59646023524e+11,1.63894238821e+11,1.59646023524e+11,2005-03-01
Coal,2005,4,9571118,1514067507.6,142814770.868,1474087363.3,29218.315204,-66146.14881,2,1.43967013817e+11,1.40219684168e+11,1.43967013817e+11,1.40219684168e+11,2005-04-01
Coal,2005,5,9571118,1623214273.26,153921252.033,1582469775.13,29218.315204,-66146.14881,2,1.54365317115e+11,1.50547294279e+11,1.54365317115e+11,1.50547294279e+11,2005-05-01
Coal,2005,6,9571118,1840914871.85,174748092.841,1798625206.2,29218.315204,-66146.14881,2,1.75000877898e+11,1.71035990406e+11,1.75000877898e+11,1.71035990406e+11,2005-06-01
Coal,2005,7,9571118,1983664358.5,186046373.118,1938638155.16,29218.315204,-66146.14881,3,1.88541555884e+11,1.84320019762e+11,1.88541555884e+11,1.84320019762e+11,2005-07-01
Coal,2005,8,9571118,2003794335.73,187507588.834,1960120724.5,29218.315204,-66146.14881,3,1.90415366171e+11,1.86320118007e+11,1.90415366171e+11,1.86320118007e+11,2005-08-01
Coal,2005,9,9571118,1824011990.77,171612517.918,1782007179.31,29218.315204,-66146.14881,3,1.73345893049e+11,1.69407399929e+11,1.73345893049e+11,1.69407399929e+11,2005-09-01
Coal,2005,10,9571118,1726185872.33,162393663.346,1683986969.56,29218.315204,-66146.14881,4,1.64086024953e+11,1.60128877972e+11,1.64086024953e+11,1.60128877972e+11,2005-10-01
Coal,2005,11,9571118,1674625300.39,158756737.217,1632677289.01,29218.315204,-66146.14881,4,1.59172904613e+11,1.55239245823e+11,1.59172904613e+11,1.55239245823e+11,2005-11-01
Coal,2005,12,9571118,1884544547.6,177944487.238,1837379151.51,29218.315204,-66146.14881,4,1.79149681913e+11,1.7472797867e+11,1.79149681913e+11,1.7472797867e+11,2005-12-01
Coal,2006,1,9994992,1784584524.38,169234000.433,1736651924.11,29593.395001,-66947.835975,1,1.69680684319e+11,1.65184242568e+11,1.69680684319e+11,1.65184242568e+11,2006-01-01
Coal,2006,2,9995980,1670348639.04,158614207.807,1626236898.53,29632.476401,-67032.695375,1,1.58723704764e+11,1.54586992713e+11,1.58723704764e+11,1.54586992713e+11,2006-02-01
Coal,2006,3,9995980,1706883185.58,161323090.929,1661755663.82,29632.476401,-67032.695375,1,1.62198067386e+11,1.5796650586e+11,1.62198067386e+11,1.5796650586e+11,2006-03-01
Coal,2006,4,9995980,1497576698.14,141424511.4,1456004723.27,29632.476401,-67032.695375,2,1.42329147594e+11,1.38430608634e+11,1.42329147594e+11,1.38430608634e+11,2006-04-01
Coal,2006,5,9995980,1658042189.03,157007914.547,1615567621.38,29632.476401,-67032.695375,2,1.57603573542e+11,1.53619605103e+11,1.57603573542e+11,1.53619605103e+11,2006-05-01
Coal,2006,6,9995980,1800187961.36,169691484.264,1756436074.32,29632.476401,-67032.695375,2,1.71081830412e+11,1.66979496481e+11,1.71081830412e+11,1.66979496481e+11,2006-06-01
Coal,2006,7,9995980,1994403056.15,187818603.416,1948310122.69,29632.476401,-67032.695375,3,1.89586250725e+11,1.85262779978e+11,1.89586250725e+11,1.85262779978e+11,2006-07-01
Coal,2006,8,9995980,2019263787.28,189452645.206,1973480803.79,29632.476401,-67032.695375,3,1.91941020291e+11,1.87646966124e+11,1.91941020291e+11,1.87646966124e+11,2006-08-01
Coal,2006,9,9995980,1714238376.58,161588456.043,1671725317.24,29632.476401,-67032.695375,3,1.6307552131e+11,1.59087912882e+11,1.6307552131e+11,1.59087912882e+11,2006-09-01
Coal,2006,10,9995980,1702843705.99,161387695.839,1660444888.37,29632.476401,-67032.695375,4,1.61970777892e+11,1.57994697173e+11,1.61970777892e+11,1.57994697173e+11,2006-10-01
Coal,2006,11,10039126,1681500581.94,159437576.06,1637702682.82,29647.740479,-67003.179675,4,1.59871872121e+11,1.55762818982e+11,1.59871872121e+11,1.55762818982e+11,2006-11-01
Coal,2006,12,10039126,1829858076.79,173506849.584,1782852731.83,29647.740479,-67003.179675,4,1.7404238759e+11,1.69633591394e+11,1.7404238759e+11,1.69633591394e+11,2006-12-01
Coal,2007,1,10056394,1857654329.0,175739437.696,1809688922.0,30582.989412,-69391.149848,1,1.76717623347e+11,1.72217045323e+11,1.76717623347e+11,1.72217045323e+11,2007-01-01
Coal,2007,2,10047558,1728307133.0,163602812.558,1682216292.0,30518.249241,-69137.469439,1,1.64214137515e+11,1.59890576893e+11,1.64214137515e+11,1.59890576893e+11,2007-02-01
Coal,2007,3,10059200,1686347224.0,159811073.876,1640703508.0,30570.521121,-69405.91866,1,1.60213555431e+11,1.55931601065e+11,1.60213555431e+11,1.55931601065e+11,2007-03-01
Coal,2007,4,10060906,1549236305.0,146249541.206,1507730120.0,30580.668921,-69379.17086,2,1.47290566231e+11,1.43396420437e+11,1.47290566231e+11,1.43396420437e+11,2007-04-01
Coal,2007,5,10046522,1667702785.0,157513281.162,1625818153.0,30570.443602,-69209.670932,2,1.58445212029e+11,1.54516203041e+11,1.58445212029e+11,1.54516203041e+11,2007-05-01
Coal,2007,6,10052967,1835355607.0,173512884.043,1793035158.0,30507.928621,-69207.47026,2,1.74456342012e+11,1.70486214159e+11,1.74456342012e+11,1.70486214159e+11,2007-06-01
Coal,2007,7,10061813,1966530729.0,185053787.612,1924460477.0,30587.084421,-69372.97026,3,1.8698934359e+11,1.8304103685e+11,1.8698934359e+11,1.8304103685e+11,2007-07-01
Coal,2007,8,10012672,2026751917.0,190134816.332,1983041180.0,30590.138174,-69380.797879,3,1.92635386901e+11,1.88534082479e+11,1.92635386901e+11,1.88534082479e+11,2007-08-01
Coal,2007,9,10011007,1801212926.0,169391272.833,1761093356.0,30579.127874,-69404.455979,3,1.71249568473e+11,1.67485037094e+11,1.71249568473e+11,1.67485037094e+11,2007-09-01
Coal,2007,10,10013835,1709270493.0,162234356.125,1668534577.0,30619.380074,-69485.104579,4,1.62483040622e+11,1.58659693421e+11,1.62483040622e+11,1.58659693421e+11,2007-10-01
Coal,2007,11,10058457,1681864159.0,159382454.551,1638347873.0,30508.349977,-69187.376094,4,1.59893669671e+11,1.5581071177e+11,1.59893669671e+11,1.5581071177e+11,2007-11-01
Coal,2007,12,10080204,1853354351.0,173829865.529,1807201259.0,30795.477366,-69823.217503,4,1.76266432726e+11,1.71933242748e+11,1.76266432726e+11,1.71933242748e+11,2007-12-01
Coal,2008,1,10397921,1923493527.0,182875504.3,1876616950.0,31655.331144,-71693.722449,1,1.82865885284e+11,1.78465484164e+11,1.82865885284e+11,1.78465484164e+11,2008-01-01
Coal,2008,2,10397921,1762415545.0,166666354.793,1718092323.0,31655.331144,-71693.722449,1,1.67578554603e+11,1.63418560723e+11,1.67578554603e+11,1.63418560723e+11,2008-02-01
Coal,2008,3,10400682,1704006189.0,160743243.042,1660730482.0,31695.630944,-71777.402849,1,1.61970233512e+11,1.5790825632e+11,1.61970233512e+11,1.5790825632e+11,2008-03-01
Coal,2008,4,10395086,1559551795.0,146983023.907,1519311704.0,31613.422544,-71612.952749,2,1.48353608767e+11,1.44575730584e+11,1.48353608767e+11,1.44575730584e+11,2008-04-01
Coal,2008,5,10395086,1644810421.0,154915901.354,1603483020.0,31613.422544,-71612.952749,2,1.56428476691e+11,1.52550924022e+11,1.56428476691e+11,1.52550924022e+11,2008-05-01
Coal,2008,6,10397921,1816389623.0,171043279.031,1776063339.0,31655.331144,-71693.722449,2,1.72709356377e+11,1.68925773264e+11,1.72709356377e+11,1.68925773264e+11,2008-06-01
Coal,2008,7,10397921,1984277715.0,186733456.33,1941696196.0,31655.331144,-71693.722449,3,1.88739520117e+11,1.84742334993e+11,1.88739520117e+11,1.84742334993e+11,2008-07-01
Coal,2008,8,10397921,1926093872.0,180576492.954,1884164232.0,31655.331144,-71693.722449,3,1.83333927773e+11,1.79398754464e+11,1.83333927773e+11,1.79398754464e+11,2008-08-01
Coal,2008,9,10397921,1718349661.0,161356347.319,1678324580.0,31655.331144,-71693.722449,3,1.63567676081e+11,1.59810158128e+11,1.63567676081e+11,1.59810158128e+11,2008-09-01
Coal,2008,10,10405990,1608224635.0,151840715.191,1568783189.0,31694.710344,-71804.800549,4,1.53158833897e+11,1.49454647903e+11,1.53158833897e+11,1.49454647903e+11,2008-10-01
Coal,2008,11,10395086,1622417783.0,154281197.975,1582268955.0,31613.422544,-71612.952749,4,1.5447847989e+11,1.50709323495e+11,1.5447847989e+11,1.50709323495e+11,2008-11-01
Coal,2008,12,10395086,1781675401.0,167785730.463,1739075082.0,31613.422544,-71612.952749,4,1.69648870234e+11,1.65647542737e+11,1.69648870234e+11,1.65647542737e+11,2008-12-01
Coal,2009,1,9974691,1822802680.0,171925150.336,1777739357.0,29665.195368,-66987.063287,1,1.73540929228e+11,1.69308637417e+11,1.73540929228e+11,1.69308637417e+11,2009-01-01
Coal,2009,2,9971901,1490934433.0,140915784.755,1450761728.0,29618.328468,-66886.179687,1,1.41998826424e+11,1.38225416119e+11,1.41998826424e+11,1.38225416119e+11,2009-02-01
Coal,2009,3,9969040,1444522059.0,135530327.798,1403493083.0,29577.16154,-66805.431997,1,1.3765079125e+11,1.33793236538e+11,1.3765079125e+11,1.33793236538e+11,2009-03-01
Coal,2009,4,9975678,1344111576.0,125934973.123,1309454773.0,29648.021534,-67010.211334,2,1.28067484896e+11,1.24810492673e+11,1.28067484896e+11,1.24810492673e+11,2009-04-01
Coal,2009,5,9965601,1406569622.0,131673057.522,1370993821.0,29541.010134,-66730.944134,2,1.34046949922e+11,1.30701431186e+11,1.34046949922e+11,1.30701431186e+11,2009-05-01
Coal,2009,6,9966966,1584611331.0,148086771.105,1548141679.0,29535.652801,-66746.56609,2,1.50956920645e+11,1.47529244746e+11,1.50956920645e+11,1.47529244746e+11,2009-06-01
Coal,2009,7,9968092,1687408297.0,158233869.118,1649434826.0,29571.468679,-66819.77469,3,1.60798572274e+11,1.57228449684e+11,1.60798572274e+11,1.57228449684e+11,2009-07-01
Coal,2009,8,9968208,1741766059.0,163260483.078,1703828430.0,29613.890412,-66934.714934,3,1.65896865105e+11,1.62328945148e+11,1.65896865105e+11,1.62328945148e+11,2009-08-01
Coal,2009,9,9975063,1464597431.0,137144647.98,1428231474.0,29672.555759,-67088.010915,3,1.3967570416e+11,1.36255963733e+11,1.3967570416e+11,1.36255963733e+11,2009-09-01
Coal,2009,10,9969824,1483871757.0,139955577.377,1447245906.0,29588.750326,-66884.553171,4,1.41510529532e+11,1.38065206134e+11,1.41510529532e+11,1.38065206134e+11,2009-10-01
Coal,2009,11,9964734,1457228115.0,136809575.208,1419153434.0,29521.603626,-66715.750071,4,1.38975378188e+11,1.3539536961e+11,1.38975378188e+11,1.3539536961e+11,2009-11-01
Coal,2009,12,10015065,1774860695.0,166434035.555,1732132023.0,29599.851959,-66886.306015,4,1.69060734314e+11,1.65043598715e+11,1.69060734314e+11,1.65043598715e+11,2009-12-01
Coal,2010,1,9951309,1836969065.0,173320160.913,1792454831.0,29927.222833,-67705.621579,1,1.74795110622e+11,1.7061236107e+11,1.74795110622e+11,1.7061236107e+11,2010-01-01
Coal,2010,2,10013448,1625406668.0,153044159.091,1584519258.0,30008.656733,-67878.866879,1,1.54673704109e+11,1.50829850761e+11,1.54673704109e+11,1.50829850761e+11,2010-02-01
Coal,2010,3,10016309,1535455996.0,144405633.191,1493926504.0,30049.823661,-67959.614569,1,1.46263364687e+11,1.4235962295e+11,1.46263364687e+11,1.4235962295e+11,2010-03-01
Coal,2010,4,10029299,1366458361.0,126951885.343,1316582469.0,30153.218761,-68227.021169,2,1.30137797732e+11,1.25459020753e+11,1.30137797732e+11,1.25459020753e+11,2010-04-01
Coal,2010,5,10019628,1527483657.0,143272493.617,1489806060.0,30039.837033,-67975.353479,2,1.45410431193e+11,1.4186903983e+11,1.45410431193e+11,1.4186903983e+11,2010-05-01
Coal,2010,6,10023035,1760264180.0,165491488.891,1722718045.0,30075.736233,-68059.872879,2,1.6749088518e+11,1.63959509843e+11,1.6749088518e+11,1.63959509843e+11,2010-06-01
Coal,2010,7,10030244,1917007207.0,179600499.095,1876585847.0,30108.311833,-68121.642379,3,1.82463986607e+11,1.78660856556e+11,1.82463986607e+11,1.78660856556e+11,2010-07-01
Coal,2010,8,10026438,1905714328.0,177745320.077,1865191814.0,30112.051833,-68146.273479,3,1.81446295719e+11,1.7763455113e+11,1.81446295719e+11,1.7763455113e+11,2010-08-01
Coal,2010,9,10079491,1588834350.0,148745671.689,1550912128.0,30111.400633,-68149.821779,3,1.51371982604e+11,1.47805385898e+11,1.51371982604e+11,1.47805385898e+11,2010-09-01
Coal,2010,10,10070969,1408993173.0,132269835.056,1371704543.0,30036.015333,-67955.971479,4,1.34359325968e+11,1.30851058817e+11,1.34359325968e+11,1.30851058817e+11,2010-10-01
Coal,2010,11,10077233,1440057957.0,135185045.383,1401176928.0,30113.497861,-68123.119769,4,1.37349949807e+11,1.33692051911e+11,1.37349949807e+11,1.33692051911e+11,2010-11-01
Coal,2010,12,10129961,1774601205.0,167258086.161,1730736519.0,30203.537533,-68309.304079,4,1.69007086057e+11,1.64881344656e+11,1.69007086057e+11,1.64881344656e+11,2010-12-01
Coal,2011,1,10671955,1809295346.0,170750491.033,1762602507.0,29998.673395,-68110.599735,1,1.72310101228e+11,1.67915863031e+11,1.72310101228e+11,1.67915863031e+11,2011-01-01
Coal,2011,2,10655372,1472685173.0,138278970.131,1431785660.0,29870.161595,-67858.600035,1,1.40331506274e+11,1.36482462943e+11,1.40331506274e+11,1.36482462943e+11,2011-02-01
Coal,2011,3,10651843,1442073110.0,134811694.367,1400036205.0,29801.685995,-67661.294735,1,1.37429027479e+11,1.33473837939e+11,1.37429027479e+11,1.33473837939e+11,2011-03-01
Coal,2011,4,10651969,1333563944.0,124319507.294,1295549928.0,29833.845995,-67772.199435,2,1.27087869862e+11,1.23507227794e+11,1.27087869862e+11,1.23507227794e+11,2011-04-01
Coal,2011,5,10655087,1471257301.0,137067043.576,1431779409.0,29874.230195,-67851.260535,2,1.40097874598e+11,1.36380023132e+11,1.40097874598e+11,1.36380023132e+11,2011-05-01
Coal,2011,6,10643238,1682108863.0,157803670.174,1643611087.0,29785.715184,-67674.298935,2,1.60179435828e+11,1.56555171733e+11,1.60179435828e+11,1.56555171733e+11,2011-06-01
Coal,2011,7,10657052,1887467924.0,176535103.083,1846591838.0,29865.970755,-67832.385368,3,1.79709328154e+11,1.75862699705e+11,1.79709328154e+11,1.75862699705e+11,2011-07-01
Coal,2011,8,10657052,1837804869.0,171240859.183,1797486158.0,29865.970755,-67832.385368,3,1.75107344215e+11,1.71312628096e+11,1.75107344215e+11,1.71312628096e+11,2011-08-01
Coal,2011,9,10657052,1508010139.0,140880138.138,1470292808.0,29865.970755,-67832.385368,3,1.43826701324e+11,1.40277121469e+11,1.43826701324e+11,1.40277121469e+11,2011-09-01
Coal,2011,10,10653916,1359110724.0,126612622.273,1321086933.0,29825.310355,-67753.044268,4,1.29765892262e+11,1.26184851242e+11,1.29765892262e+11,1.26184851242e+11,2011-10-01
Coal,2011,11,10699852,1308831733.0,121452071.849,1271651905.0,29848.395825,-67700.398573,4,1.24949526427e+11,1.2144849182e+11,1.24949526427e+11,1.2144849182e+11,2011-11-01
Coal,2011,12,10819528,1434502674.0,132913555.155,1394416136.0,29967.585901,-67953.652574,4,1.36974510375e+11,1.33197836314e+11,1.36974510375e+11,1.33197836314e+11,2011-12-01
Coal,2012,1,11379617,1390922092.0,129039885.762,1348135126.0,30353.685735,-68709.963042,1,1.32759385812e+11,1.28723993351e+11,1.32759385812e+11,1.28723993351e+11,2012-01-01
Coal,2012,2,11376481,1231902810.0,113824207.585,1193949966.0,30313.025335,-68630.621942,1,1.17590246416e+11,1.1400873515e+11,1.17590246416e+11,1.1400873515e+11,2012-02-01
Coal,2012,3,11332182,1140338697.0,105480692.404,1105076977.0,30301.791813,-68694.332081,1,1.08718657965e+11,1.05396835064e+11,1.08718657965e+11,1.05396835064e+11,2012-03-01
Coal,2012,4,11328775,1037484374.0,96246604.22,1007492281.0,30265.892613,-68609.812681,2,98835112846.8,96008180170.3,98835112846.8,96008180170.3,2012-04-01
Coal,2012,5,11273141,1249065030.0,115928190.29,1215728372.0,30216.567269,-68510.04496,2,1.19022927254e+11,1.15885424964e+11,1.19022927254e+11,1.15885424964e+11,2012-05-01
Coal,2012,6,11332115,1415381541.0,131203682.497,1382756685.0,30295.230636,-68678.773004,2,1.34947520549e+11,1.31877935815e+11,1.34947520549e+11,1.31877935815e+11,2012-06-01
Coal,2012,7,11392062,1722884313.0,160382135.015,1688087093.0,30324.823425,-68765.857459,3,1.64116466299e+11,1.60839524373e+11,1.64116466299e+11,1.60839524373e+11,2012-07-01
Coal,2012,8,11385805,1636177634.0,152115000.522,1601091363.0,30291.762825,-68682.049959,3,1.55996957212e+11,1.52692731912e+11,1.55996957212e+11,1.52692731912e+11,2012-08-01
Coal,2012,9,11388056,1353538989.0,125525529.391,1321689847.0,30290.318545,-68673.388149,3,1.29215691875e+11,1.262171121e+11,1.29215691875e+11,1.262171121e+11,2012-09-01
Coal,2012,10,11373044,1295681631.0,120942941.429,1262402139.0,30131.166323,-68351.685649,4,1.23737816577e+11,1.20602132659e+11,1.23737816577e+11,1.20602132659e+11,2012-10-01
Coal,2012,11,11363415,1372029310.0,128666225.836,1337776883.0,30015.475623,-68115.862649,4,1.30882842712e+11,1.27656071026e+11,1.30882842712e+11,1.27656071026e+11,2012-11-01
Coal,2012,12,11534006,1433257828.0,134014008.211,1396980597.0,30167.993164,-68489.991108,4,1.36772105199e+11,1.33354877681e+11,1.36772105199e+11,1.33354877681e+11,2012-12-01
Coal,2013,1,11537812,1474343878.0,138104821.082,1437357117.0,29873.901288,-67812.434354,1,1.40639043124e+11,1.37156121861e+11,1.40639043124e+11,1.37156121861e+11,2013-01-01
Coal,2013,2,11531433,1318570322.0,123546804.838,1285304509.0,29826.090788,-67709.865204,1,1.25764833405e+11,1.22633510822e+11,1.25764833405e+11,1.22633510822e+11,2013-02-01
