year,nerc,month,final co2 (kg),generation (mwh),index,datetime
2001,SERC,8,65226838264.763275,101317657.42399998,643.7854952745131,2001-08-01
2001,SERC,9,52920404036.24179,83764573.96800001,631.7754813205235,2001-09-01
2001,SERC,10,48408434251.04622,78941452.91600001,613.2194488813963,2001-10-01
2001,SERC,11,45283591126.26952,73452126.012,616.504839068531,2001-11-01
2001,SERC,12,50036470790.26186,82315727.07699996,607.860400035787,2001-12-01
2001,SPP,1,13970715481.44473,15579723.933999998,896.7242000325891,2001-01-01
2001,SPP,2,10979830375.93177,13040625.584000003,841.9711389768989,2001-02-01
2001,SPP,3,10827784612.393755,13169557.386000002,822.1828794264804,2001-03-01
2001,SPP,4,10906347614.052504,13057697.6,835.2427777200556,2001-04-01
2001,SPP,5,12935126999.770054,15084627.173999999,857.503924396962,2001-05-01
2001,SPP,6,14169506487.883314,16714976.383,847.7132221553385,2001-06-01
2001,SPP,7,16594208366.819162,20336329.025999997,815.9883893304178,2001-07-01
2001,SPP,8,16666449052.625177,19756255.207999997,843.6036524713626,2001-08-01
2001,SPP,9,13606972863.879894,15554980.165,874.7663268961742,2001-09-01
2001,SPP,10,12222412888.92855,14393660.432999998,849.1525102889408,2001-10-01
2001,SPP,11,11758028194.668726,13349564.13,880.7799326005953,2001-11-01
2001,SPP,12,13348909965.082058,14979817.979,891.1263130029824,2001-12-01
2001,TRE,1,15408747219.28286,25309272.935000006,608.8182485074163,2001-01-01
2001,TRE,2,12784682454.881615,20879911.880999997,612.2958050658842,2001-02-01
2001,TRE,3,13894519094.743582,22129849.879,627.8632331766836,2001-03-01
2001,TRE,4,13465802384.285868,22048313.054,610.740710697724,2001-04-01
2001,TRE,5,15633448941.605417,25768119.116,606.6973251415258,2001-05-01
2001,TRE,6,17240104726.642845,28329327.167,608.560331313669,2001-06-01
2001,TRE,7,19941966438.980217,32627857.405,611.1944830286111,2001-07-01
2001,TRE,8,20015127853.688953,32281974.292000003,620.0094105969544,2001-08-01
2001,TRE,9,15872118409.737997,26513795.891999993,598.6362146857701,2001-09-01
2001,TRE,10,13650336127.18527,22757278.186,599.8228793275811,2001-10-01
2001,TRE,11,12907836730.597765,21832347.538000003,591.2253232562921,2001-11-01
2001,TRE,12,14185782116.126972,22967227.863000005,617.6532144299459,2001-12-01
2001,WECC,1,29411201800.145187,56111438.869,524.1569703605311,2001-01-01
2001,WECC,2,26855246723.9363,49909518.26899998,538.0786602505989,2001-02-01
2001,WECC,3,26998097970.11344,53218008.947,507.31131254836953,2001-03-01
2001,WECC,4,25353366010.05999,49175317.866000004,515.5709634485027,2001-04-01
2001,WECC,5,27622485639.32607,53780541.06800001,513.6148705607155,2001-05-01
2001,WECC,6,27304040329.7129,54850182.121000014,497.7930660189957,2001-06-01
2001,WECC,7,30732254071.979897,58082871.21999999,529.1104490267983,2001-07-01
2001,WECC,8,30728967348.41821,59451334.84999999,516.8759864845695,2001-08-01
2001,WECC,9,27389137835.340954,51465891.75699999,532.1803800594924,2001-09-01
2001,WECC,10,27505033594.65349,50735528.115,542.1256980376559,2001-10-01
2001,WECC,11,25849027326.378338,48862794.06700001,529.0124688926813,2001-11-01
2001,WECC,12,26970334821.92256,53541233.248,503.73017552654187,2001-12-01
2002,ASCC,1,291283029.78999984,563325.9140000001,517.0772772047546,2002-01-01
2002,ASCC,2,253805518.65999997,483614.24299999996,524.8098506891989,2002-02-01
2002,ASCC,3,277521276.3,509637.38600000006,544.5465421565442,2002-03-01
2002,ASCC,4,239236949.18999997,463376.453,516.2906911672527,2002-04-01
2002,ASCC,5,238781968.33000004,453404.936,526.641748624457,2002-05-01
2002,ASCC,6,250734275.84999996,455713.536,550.2015104725789,2002-06-01
2002,ASCC,7,250046375.57999995,451402.83099999995,553.9317842248978,2002-07-01
2002,ASCC,8,240036110.53000012,426316.198,563.0471271232348,2002-08-01
2002,ASCC,9,256268745.12999994,462117.335,554.5534125656635,2002-09-01
2002,ASCC,10,270923196.57,496702.1700000001,545.4439560229824,2002-10-01
2002,ASCC,11,246467907.15000007,507289.9499999999,485.85213870292546,2002-11-01
2002,ASCC,12,283344800.77000004,562565.414,503.6655182111854,2002-12-01
2002,FRCC,1,9280289141.312721,14769569.342,628.3385064534349,2002-01-01
2002,FRCC,2,7591872515.09803,12554960.955999998,604.6910493552658,2002-02-01
2002,FRCC,3,8795253681.621828,14597853.517,602.5032153788413,2002-03-01
2002,FRCC,4,9343374494.616316,15061730.647,620.3387056637699,2002-04-01
2002,FRCC,5,10964903003.060762,16969107.185999997,646.1685274819363,2002-05-01
2002,FRCC,6,10556779493.239977,17137272.902999997,616.0128016279615,2002-06-01
2002,FRCC,7,11975159184.012436,18590373.135999996,644.1591621860838,2002-07-01
2002,FRCC,8,12150762336.058744,19189292.087,633.2053460320411,2002-08-01
2002,FRCC,9,11654437121.976482,18539068.063,628.6420160049057,2002-09-01
2002,FRCC,10,10845274009.3214,17525071.647,618.8433478489048,2002-10-01
2002,FRCC,11,8142017800.625158,14152184.550999999,575.3187976940168,2002-11-01
2002,FRCC,12,8910340050.327564,14517603.453,613.7610852351999,2002-12-01
2002,HICC,1,739816944.2832001,935422.2570000001,790.8908931201538,2002-01-01
2002,HICC,2,658924089.778,836241.585,787.9590080156083,2002-02-01
2002,HICC,3,737535648.6138,937254.9469999998,786.9103822546164,2002-03-01
2002,HICC,4,753556349.7073,948139.7440000002,794.7735072555927,2002-04-01
2002,HICC,5,779226072.3017001,982512.935,793.0949756928137,2002-05-01
2002,HICC,6,765962546.8269001,983655.6740000001,778.6897052218906,2002-06-01
2002,HICC,7,794808298.1566998,1029697.7889999999,771.8850197091176,2002-07-01
2002,HICC,8,818717073.2862,1057813.696,773.9709519569315,2002-08-01
2002,HICC,9,781327797.1838999,1004011.2929999997,778.2061841648031,2002-09-01
2002,HICC,10,792583229.1318998,1010664.774,784.2197032305985,2002-10-01
2002,HICC,11,735204933.9629999,942161.323,780.3386914907353,2002-11-01
2002,HICC,12,744222845.9031,950509.066,782.9729063342779,2002-12-01
2002,MRO,1,14436944583.866014,17271098.734000005,835.9019195139765,2002-01-01
2002,MRO,2,12902399440.060337,15389083.883,838.4124447013606,2002-02-01
2002,MRO,3,13537971102.651,16537254.933000002,818.6347224796089,2002-03-01
2002,MRO,4,11634566574.687038,15014347.904,774.896562213498,2002-04-01
2002,MRO,5,12205947384.661055,14874696.091999998,820.5846565985125,2002-05-01
2002,MRO,6,13690193934.34196,16832121.981000006,813.3373765824277,2002-06-01
2002,MRO,7,15966105751.450855,19116214.114999995,835.2127495225463,2002-07-01
2002,MRO,8,14963516320.941603,17973755.58,832.5202962920009,2002-08-01
2002,MRO,9,13279992639.489304,16274800.217000002,815.9849867537887,2002-09-01
2002,MRO,10,13326923506.892534,16563283.365999999,804.6063822254682,2002-10-01
2002,MRO,11,13896736740.016293,16561030.523999998,839.122705551285,2002-11-01
2002,MRO,12,14999956849.087296,17675661.767000005,848.6220797170843,2002-12-01
2002,NPCC,1,8205315553.742503,22024579.73999999,372.5526502937262,2002-01-01
2002,NPCC,2,6990029845.019403,19136731.010999996,365.2677064333224,2002-02-01
2002,NPCC,3,7768884487.54255,20511850.198,378.75103477013755,2002-03-01
2002,NPCC,4,6959423772.700184,19040935.449,365.49799726702406,2002-04-01
2002,NPCC,5,7326195456.335046,20353509.566,359.9475280947745,2002-05-01
2002,NPCC,6,8478305423.525577,22240894.365,381.20343923163887,2002-06-01
2002,NPCC,7,10850898873.82926,25556719.480000008,424.5810532263688,2002-07-01
2002,NPCC,8,11005693729.910294,25380928.113,433.6206178478251,2002-08-01
2002,NPCC,9,9147434984.932404,21930555.908999994,417.10912495284373,2002-09-01
2002,NPCC,10,8700911007.832418,21064600.431,413.05844069216744,2002-10-01
2002,NPCC,11,8337524017.683393,20803568.819,400.7737369594342,2002-11-01
2002,NPCC,12,9441526501.506882,22772645.73,414.5994546900142,2002-12-01
2002,RFC,1,53307197958.7778,80949159.25,658.5268883910959,2002-01-01
2002,RFC,2,47205632421.06867,71424203.63999999,660.9192684737462,2002-02-01
2002,RFC,3,51093342247.66624,76758102.405,665.6410287226959,2002-03-01
2002,RFC,4,47973129970.1429,72814000.61500002,658.844859023722,2002-04-01
2002,RFC,5,49763504540.71042,74400771.07,668.8573764093171,2002-05-01
2002,RFC,6,57337210397.53308,83571113.484,686.0888650060946,2002-06-01
2002,RFC,7,66441329061.13983,96263169.37399998,690.2050856335629,2002-07-01
2002,RFC,8,64742202910.29651,94117160.84400001,687.889459581205,2002-08-01
2002,RFC,9,55540802549.79953,81352004.903,682.7219884257747,2002-09-01
2002,RFC,10,52839100548.29358,77856845.586,678.66993776325,2002-10-01
2002,RFC,11,51385781504.14335,77792828.39799999,660.5465126071242,2002-11-01
2002,RFC,12,56468059139.46138,85255213.33899999,662.3414208692159,2002-12-01
2002,SERC,1,52429831204.54882,86849767.052,603.6841891948569,2002-01-01
2002,SERC,2,45688206279.13712,76218947.207,599.4337097710671,2002-02-01
2002,SERC,3,49795795563.97123,80299843.523,620.1231955042153,2002-03-01
2002,SERC,4,48046620804.60941,76571965.809,627.470123001102,2002-04-01
2002,SERC,5,50742164456.020966,82374362.147,615.9946266469385,2002-05-01
2002,SERC,6,58980818238.747375,92382903.882,638.4386694975851,2002-06-01
2002,SERC,7,66305885790.46872,102717191.693,645.5188727184346,2002-07-01
2002,SERC,8,64693474522.14577,101048464.835,640.2222401674527,2002-08-01
2002,SERC,9,58370737237.30744,89988356.51300001,648.6476639772281,2002-09-01
2002,SERC,10,52669221985.0644,81114080.85699998,649.3227985646238,2002-10-01
2002,SERC,11,48526170484.321754,78205069.36600001,620.4990402504357,2002-11-01
2002,SERC,12,53979169514.096985,88073781.49400002,612.8857941426563,2002-12-01
2002,SPP,1,13942000020.507744,15627140.182999998,892.1657998355043,2002-01-01
2002,SPP,2,12060278266.231684,14009760.055,860.8483099557043,2002-02-01
2002,SPP,3,12623506358.370651,14772335.070999999,854.5369637026596,2002-03-01
2002,SPP,4,12328377819.444485,14337112.447,859.892664231992,2002-04-01
2002,SPP,5,13486842014.567848,15767265.889999999,855.3697330062498,2002-05-01
2002,SPP,6,15179689106.134308,18444231.939,823.0046746504595,2002-06-01
2002,SPP,7,17187467730.42467,21197543.847,810.8235489206049,2002-07-01
2002,SPP,8,17215157281.678314,21284355.957999997,808.8173922503762,2002-08-01
2002,SPP,9,14797355470.822262,17646030.703,838.5656649858693,2002-09-01
2002,SPP,10,13143538978.296608,15095304.305000002,870.7038104520416,2002-10-01
2002,SPP,11,13159214011.056446,14624082.652,899.8317586270467,2002-11-01
2002,SPP,12,14299130150.66732,15741880.006000001,908.3495837356925,2002-12-01
2002,TRE,1,14754369846.858648,24435899.263,603.7989307477302,2002-01-01
2002,TRE,2,13137114392.020044,22044201.824,595.9442077742812,2002-02-01
2002,TRE,3,13283871664.877321,22860751.593,581.077643525284,2002-03-01
2002,TRE,4,14222733639.500124,23460198.641999997,606.249497565534,2002-04-01
2002,TRE,5,15763964226.895237,26244127.468000006,600.6663489238329,2002-05-01
2002,TRE,6,17604174530.596386,28875789.611999996,609.6517105554948,2002-06-01
2002,TRE,7,18948074467.48284,31300370.345,605.3626285770019,2002-07-01
2002,TRE,8,19545154644.67125,32598758.571000006,599.567452917017,2002-08-01
2002,TRE,9,16758727295.82843,27795898.845,602.920862148807,2002-09-01
2002,TRE,10,14998181557.765377,23673690.400000002,633.5379615239615,2002-10-01
2002,TRE,11,13627811239.260565,21482023.035000008,634.3821164821017,2002-11-01
2002,TRE,12,14985555619.130661,23660381.741,633.3606863647036,2002-12-01
2002,WECC,1,26226200877.76582,55102892.46100001,475.9496227231238,2002-01-01
2002,WECC,2,23004915020.654106,48486933.835,474.4559657853256,2002-02-01
2002,WECC,3,25860100723.086163,53349807.539,484.7271605278389,2002-03-01
2002,WECC,4,22467657628.27402,50525047.23199998,444.6835551703187,2002-04-01
2002,WECC,5,23829684127.460197,53734750.03399999,443.46878160561397,2002-05-01
2002,WECC,6,24029907572.11774,58265996.851,412.4173423749691,2002-06-01
2002,WECC,7,28223600525.5995,62993786.17099998,448.03785009818324,2002-07-01
2002,WECC,8,28799545840.864258,59233100.721,486.20696013392916,2002-08-01
2002,WECC,9,27464700831.363583,54328351.09100002,505.53164747003257,2002-09-01
2002,WECC,10,26105180069.066124,50798496.534,513.8967066002364,2002-10-01
2002,WECC,11,25167029741.873608,49549768.12100001,507.9141779314888,2002-11-01
2002,WECC,12,27063522685.07349,53946107.89199999,501.6770206898821,2002-12-01
2003,ASCC,1,312950707.79,594532.4969999999,526.3811639719336,2003-01-01
2003,ASCC,2,278975124.0499999,526763.862,529.6018656078573,2003-02-01
2003,ASCC,3,272977087.44000006,544059.1840000001,501.741530090594,2003-03-01
2003,ASCC,4,245817531.85999998,477722.53599999996,514.5613056445803,2003-04-01
2003,ASCC,5,249203945.91,468577.2349999999,531.8310991143222,2003-05-01
2003,ASCC,6,244525062.64999995,445942.48699999996,548.3331814714483,2003-06-01
2003,ASCC,7,246602701.12000003,477301.10800000007,516.6606508694717,2003-07-01
2003,ASCC,8,236054464.64,457151.2430000001,516.3596692659544,2003-08-01
2003,ASCC,9,263656995.4,488876.75899999996,539.3117806199497,2003-09-01
2003,ASCC,10,287255254.11999995,526923.87,545.155136205919,2003-10-01
2003,ASCC,11,290726188.35,552891.058,525.8290654973842,2003-11-01
2003,ASCC,12,341110721.72,617742.2139999999,552.1894311079088,2003-12-01
2003,FRCC,1,10148025317.835388,16297630.575,622.6687536654628,2003-01-01
2003,FRCC,2,7870317927.052107,12914531.718999999,609.4156643305316,2003-02-01
2003,FRCC,3,9155839153.441784,15177674.541,603.2438716951524,2003-03-01
2003,FRCC,4,8804336957.772095,14743418.144000003,597.1706745192679,2003-04-01
2003,FRCC,5,11636237402.266247,17974753.698999997,647.3656105181354,2003-05-01
2003,FRCC,6,11308758692.434025,18066835.582,625.9402008230456,2003-06-01
2003,FRCC,7,12156884389.08401,19349841.573,628.2679030327175,2003-07-01
2003,FRCC,8,11722535757.214455,18867199.308000002,621.3182765416543,2003-08-01
2003,FRCC,9,11108695145.830915,18112407.672999997,613.3196285323539,2003-09-01
2003,FRCC,10,10713709258.564383,15245602.314999998,702.7409634070849,2003-10-01
2003,FRCC,11,8088671589.004435,14634165.511,552.7251678904723,2003-11-01
2003,FRCC,12,8830361647.427176,14851228.640999999,594.5879536895062,2003-12-01
2003,HICC,1,649349120.2978998,849822.356,764.0998329983918,2003-01-01
2003,HICC,2,571660870.9827001,772744.387,739.7800367105094,2003-02-01
2003,HICC,3,691432335.3248997,892493.8130000001,774.7194717246736,2003-03-01
2003,HICC,4,658302730.5419999,859953.855,765.5093662461691,2003-04-01
2003,HICC,5,676839237.2799997,916040.6020000001,738.874713415814,2003-05-01
2003,HICC,6,680380243.4265,915492.967,743.1845660770653,2003-06-01
2003,HICC,7,704580063.9372998,970146.664,726.2613892133116,2003-07-01
2003,HICC,8,710805472.2496,963838.4610000001,737.4736545708357,2003-08-01
2003,HICC,9,709245252.1983001,956405.3169999999,741.5739327161228,2003-09-01
2003,HICC,10,782301476.211,989758.9450000001,790.3959647578632,2003-10-01
2003,HICC,11,660279130.5523,904411.722,730.0647641896662,2003-11-01
2003,HICC,12,681893678.9144,914532.022,745.6203418915385,2003-12-01
2003,MRO,1,15055092293.704187,17862893.566,842.8137489639336,2003-01-01
2003,MRO,2,13575135700.402369,15806882.901000002,858.8116825704805,2003-02-01
2003,MRO,3,14018498470.3952,16307729.893999998,859.6229249267208,2003-03-01
2003,MRO,4,12761476363.178638,14736512.936000003,865.9766675197276,2003-04-01
2003,MRO,5,12329091794.495026,15008445.093,821.4769563467547,2003-05-01
2003,MRO,6,13340140282.412045,15893288.082000004,839.3568538860417,2003-06-01
2003,MRO,7,15568793983.034586,18726974.628,831.3566014959299,2003-07-01
2003,MRO,8,15986325410.588444,19119425.424999997,836.1300120287714,2003-08-01
2003,MRO,9,13773774627.30467,16368053.785,841.5035048288528,2003-09-01
2003,MRO,10,14032488789.577318,16615950.763,844.5191605180082,2003-10-01
2003,MRO,11,14103859891.504837,16545096.251000002,852.4495522745832,2003-11-01
2003,MRO,12,14777563411.404062,17554329.766,841.8187198480172,2003-12-01
2003,NPCC,1,9760017013.448837,23240517.299999993,419.9569608310242,2003-01-01
2003,NPCC,2,9065061233.314552,20803762.148,435.74143795842406,2003-02-01
2003,NPCC,3,8876463428.78436,21191357.152,418.8718714481492,2003-03-01
2003,NPCC,4,8131144699.559484,19888227.453999996,408.8421011056024,2003-04-01
2003,NPCC,5,6655042642.272048,19379153.253000006,343.41245746853303,2003-05-01
2003,NPCC,6,8309437844.889619,21342150.726,389.34397716377646,2003-06-01
2003,NPCC,7,10539268142.984306,25160173.732000005,418.8869383513009,2003-07-01
2003,NPCC,8,11271785939.010925,25808225.76,436.7516792448783,2003-08-01
2003,NPCC,9,8630235615.983152,21937105.596000005,393.4081266198027,2003-09-01
2003,NPCC,10,8582590638.449788,21180632.858,405.2093578123712,2003-10-01
2003,NPCC,11,7780746279.448007,20663670.846,376.5423064195864,2003-11-01
2003,NPCC,12,9101423365.79993,23018366.992,395.39830818420427,2003-12-01
2003,RFC,1,61357707918.34132,89551549.119,685.1663485665281,2003-01-01
2003,RFC,2,53968632175.53993,78867329.48699999,684.2964320788343,2003-02-01
2003,RFC,3,53184505491.25052,78868742.34700002,674.3420005007032,2003-03-01
2003,RFC,4,48413111438.3471,72061801.91999999,671.8276555461841,2003-04-01
2003,RFC,5,47703557389.16125,72119576.63899997,661.450879390835,2003-05-01
2003,RFC,6,52467194613.84965,78306889.68100002,670.020158220893,2003-06-01
2003,RFC,7,61807651381.65262,89020165.77699998,694.3106749147594,2003-07-01
2003,RFC,8,63543950337.843605,92314099.796,688.345014231477,2003-08-01
2003,RFC,9,53563450671.33764,77874606.732,687.8166442069172,2003-09-01
2003,RFC,10,51630821570.818565,76212308.541,677.4604071078977,2003-10-01
2003,RFC,11,51867355798.934265,75608482.73700002,685.9991620166752,2003-11-01
2003,RFC,12,57131467412.7995,84975705.36299998,672.3270747650141,2003-12-01
2003,SERC,1,58760687615.53299,92861311.28099999,632.7789991864545,2003-01-01
2003,SERC,2,49935206833.22687,80642708.66199999,619.2153966767371,2003-02-01
2003,SERC,3,48594217226.26346,78329294.011,620.3836998637985,2003-03-01
2003,SERC,4,42708412640.44367,73638298.54200003,579.9755492189256,2003-04-01
2003,SERC,5,48909654787.461494,81382002.13800001,600.9885908744917,2003-05-01
2003,SERC,6,54940374894.01416,87555761.088,627.4901184263024,2003-06-01
2003,SERC,7,62522297770.100716,99868338.56200002,626.0472405004092,2003-07-01
2003,SERC,8,65603809828.6746,103364771.52600001,634.6824828241685,2003-08-01
2003,SERC,9,54913781598.237015,85056912.647,645.6122129207549,2003-09-01
2003,SERC,10,49610959762.40145,78082878.34200002,635.3628454256942,2003-10-01
2003,SERC,11,49321225418.90637,77120570.54200001,639.5339800040242,2003-11-01
2003,SERC,12,57123866491.632324,89787967.11699997,636.2084845644846,2003-12-01
2003,SPP,1,15233005570.773441,17053917.112,893.2261996309767,2003-01-01
2003,SPP,2,12997753944.121868,14542452.155,893.7800726855387,2003-02-01
2003,SPP,3,13138545763.518341,14861465.528,884.0679769276077,2003-03-01
2003,SPP,4,11741894262.920433,14042323.171000002,836.1788943278003,2003-04-01
2003,SPP,5,13548258556.713358,15819502.275,856.4276120193774,2003-05-01
2003,SPP,6,14890480950.651499,17397922.054,855.8769779766883,2003-06-01
2003,SPP,7,17425060740.9604,21001377.208,829.7103836753485,2003-07-01
2003,SPP,8,17552124050.513737,21631819.444999997,811.4030396352423,2003-08-01
2003,SPP,9,13713088137.52737,15832683.839000002,866.12530616878,2003-09-01
2003,SPP,10,13217869442.850338,14501763.639000002,911.4663410526944,2003-10-01
2003,SPP,11,13117621541.33157,13479575.366,973.1479801966611,2003-11-01
2003,SPP,12,14524065824.456036,16394593.311000003,885.9058318153625,2003-12-01
2003,TRE,1,15868712295.065079,24701270.07499999,642.424954137306,2003-01-01
2003,TRE,2,13770916675.617058,21587351.514000006,637.9159882900054,2003-02-01
2003,TRE,3,13351809452.519545,21606321.898999996,617.9584621081437,2003-03-01
2003,TRE,4,14058515786.97878,21971093.873,639.8641719088513,2003-04-01
2003,TRE,5,17404347003.14907,26697859.246000003,651.9004704752375,2003-05-01
2003,TRE,6,17874005512.245113,27592589.441999998,647.7828240737072,2003-06-01
2003,TRE,7,18666750045.716114,29789194.176000003,626.6282308755834,2003-07-01
2003,TRE,8,19224828711.279415,31825344.727000006,604.0729134653942,2003-08-01
2003,TRE,9,15692726893.682066,25830168.527,607.5348241448222,2003-09-01
2003,TRE,10,15110046991.79287,23659632.748999998,638.6424993190781,2003-10-01
2003,TRE,11,13505311226.705158,21826573.649,618.755442053724,2003-11-01
2003,TRE,12,14423078987.311827,23035215.711,626.1317093038716,2003-12-01
2003,WECC,1,27046051817.196503,53685173.75800001,503.78996516084067,2003-01-01
2003,WECC,2,23826079189.44812,48496493.998,491.2948797995729,2003-02-01
2003,WECC,3,24508480666.13039,52234668.449,469.19950664680806,2003-03-01
2003,WECC,4,21612269193.232258,49434923.225,437.18625990102885,2003-04-01
2003,WECC,5,23024222036.39324,53626661.80599998,429.34281681909937,2003-05-01
2003,WECC,6,24811841815.98867,56716220.539,437.47347020288856,2003-06-01
2003,WECC,7,31745463613.803883,65234930.36599999,486.63290411588156,2003-07-01
2003,WECC,8,30808846967.714073,62401102.297000006,493.72280029731525,2003-08-01
2003,WECC,9,27939741934.70919,56065337.804000005,498.34252372445025,2003-09-01
2003,WECC,10,27549734129.320473,54510723.522999994,505.4002652835138,2003-10-01
2003,WECC,11,25731219004.270985,51253085.74600001,502.04233812944915,2003-11-01
2003,WECC,12,27097867152.276646,55995204.903000005,483.9319223711752,2003-12-01
2004,ASCC,1,348328309.0559,636962.51,546.8584156638983,2004-01-01
2004,ASCC,2,311884448.38460004,573069.2910000001,544.2351444802858,2004-02-01
2004,ASCC,3,280448057.61649984,555788.902,504.59456208519225,2004-03-01
2004,ASCC,4,253946902.6288,490931.59199999995,517.2755364841137,2004-04-01
2004,ASCC,5,276373934.3883,499206.35799999995,553.6266314707074,2004-05-01
2004,ASCC,6,290350645.5013001,506054.06700000004,573.7541982866825,2004-06-01
2004,ASCC,7,299067417.7334,564352.854,529.9298401942696,2004-07-01
2004,ASCC,8,287705853.0092001,558268.8690000001,515.3535670447711,2004-08-01
2004,ASCC,9,279877241.9239,532096.4,525.989730289286,2004-09-01
2004,ASCC,10,267763723.43799996,528164.035,506.9707622897874,2004-10-01
2004,ASCC,11,273642016.39070004,550260.295,497.29558697434277,2004-11-01
2004,ASCC,12,322821040.44420004,614127.6900000001,525.6578488493167,2004-12-01
2004,FRCC,1,8880329526.344164,15321909.79623,579.5837232072203,2004-01-01
2004,FRCC,2,7841629310.592594,14112131.142650003,555.6658474419532,2004-02-01
2004,FRCC,3,8131720494.503258,14662221.02652,554.6035951712342,2004-03-01
2004,FRCC,4,8311958493.733598,14860759.159000002,559.3226028900208,2004-04-01
2004,FRCC,5,10359185925.706772,17696337.422,585.3858727189663,2004-05-01
2004,FRCC,6,11766242020.867937,20243605.81399,581.2325199859648,2004-06-01
2004,FRCC,7,11968718845.400188,20621933.49799,580.3878111898075,2004-07-01
2004,FRCC,8,11712573621.021557,20045486.793990005,584.299784853975,2004-08-01
2004,FRCC,9,10671089809.32368,18044480.51501,591.376947673673,2004-09-01
2004,FRCC,10,9962613032.282331,17357921.55502,573.9519562122397,2004-10-01
2004,FRCC,11,8412112827.433081,14929816.489979997,563.443819492275,2004-11-01
2004,FRCC,12,9110575295.045122,15457152.779989999,589.4083745383681,2004-12-01
2004,HICC,1,671601416.6300001,908399.5449,739.3238145049187,2004-01-01
2004,HICC,2,629574272.1685001,870255.6857300001,723.4359769110749,2004-02-01
2004,HICC,3,653956140.9502001,904960.6178,722.6349170199217,2004-03-01
2004,HICC,4,650573709.0537001,906498.5560999999,717.677601002083,2004-04-01
2004,HICC,5,727394938.116,938714.46023,774.8841303006845,2004-05-01
2004,HICC,6,700256183.4418001,951579.53168,735.8882364835106,2004-06-01
2004,HICC,7,742551678.7691001,1006264.77172,737.928723769056,2004-07-01
2004,HICC,8,767103877.1169,1032281.3354699998,743.1151283653076,2004-08-01
2004,HICC,9,745535370.5614997,1000617.3591999998,745.0753914139168,2004-09-01
2004,HICC,10,742298614.3624,995297.5256999999,745.8057467191392,2004-10-01
2004,HICC,11,706456252.7781001,940046.9157199999,751.5116968784604,2004-11-01
2004,HICC,12,687631031.6056,953255.9911900002,721.3498136499447,2004-12-01
2004,MRO,1,15329609268.03976,18154523.1663,844.3961390567345,2004-01-01
2004,MRO,2,13933804691.900675,16843836.748680003,827.2346081122297,2004-02-01
2004,MRO,3,13192396836.237617,16340975.673649997,807.3200217481814,2004-03-01
2004,MRO,4,11776831262.499964,14812027.461389996,795.085702696557,2004-04-01
2004,MRO,5,11680285543.343645,15089847.96473,774.0492528913719,2004-05-01
2004,MRO,6,13075045447.767628,16286851.419900004,802.7976132815918,2004-06-01
2004,MRO,7,14673311332.6243,18070591.525879998,811.9995027063588,2004-07-01
2004,MRO,8,14521838025.525208,17812758.931399994,815.2492312645845,2004-08-01
2004,MRO,9,13726188050.59547,16717337.348330006,821.075017186673,2004-09-01
2004,MRO,10,13768437637.511972,15988681.399200004,861.1365311338857,2004-10-01
2004,MRO,11,13776803538.8262,15946082.180779997,863.9616541943792,2004-11-01
2004,MRO,12,14608872476.366613,17910548.059499998,815.6574789244302,2004-12-01
2004,NPCC,1,11332529501.375513,25532202.473189995,443.85240612419545,2004-01-01
2004,NPCC,2,8968810246.134274,21788467.026910003,411.63108148256964,2004-02-01
2004,NPCC,3,8903185336.896822,22240380.03919,400.31624105381417,2004-03-01
2004,NPCC,4,8137576765.893797,20126373.336319998,404.32404934120683,2004-04-01
2004,NPCC,5,8000442896.824136,21765888.823799998,367.56793906233776,2004-05-01
2004,NPCC,6,8924562208.581488,22799964.449280005,391.4287773752785,2004-06-01
2004,NPCC,7,10157558731.377853,24480758.832000006,414.9200930038332,2004-07-01
2004,NPCC,8,9887351533.16105,24611855.334170006,401.73125507664963,2004-08-01
2004,NPCC,9,8365680422.050406,22204618.366359998,376.75407359058306,2004-09-01
2004,NPCC,10,7179363605.146031,19785831.578220002,362.85377123340044,2004-10-01
2004,NPCC,11,7555472236.592279,20605798.01841,366.66729576995436,2004-11-01
2004,NPCC,12,8847475892.744005,23223353.482010007,380.97322592095543,2004-12-01
2004,RFC,1,61754618073.997856,90305754.42821997,683.8392355504195,2004-01-01
2004,RFC,2,53871873044.65023,80623070.43951002,668.1942619026063,2004-02-01
2004,RFC,3,52778816224.63706,79768424.61082001,661.6504773930059,2004-03-01
2004,RFC,4,46892149613.68536,73085949.53457,641.602796601899,2004-04-01
2004,RFC,5,51307628814.22414,79671246.53784999,643.9917918172531,2004-05-01
2004,RFC,6,54767667128.83023,83340090.15625998,657.158721884541,2004-06-01
2004,RFC,7,59910463360.80154,90097121.02655,664.9542480180583,2004-07-01
