end,f,geography,last_updated,sector,series_id,start,type,units,year,month,generation (MWh),datetime,quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg)
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2017,3,5438002.91,2017-03-01,1,57351710.0,57268260.0,5462750377.5,5454801765.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2017,2,5547691.42,2017-02-01,1,58736420.0,58736420.0,5594644005.0,5594644005.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2017,1,7281752.25,2017-01-01,1,77180850.0,77114610.0,7351475962.5,7345166602.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,12,7061352.51,2016-12-01,4,76006820.0,75801930.0,7239649605.0,7220133832.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,11,4864110.66,2016-11-01,4,52594250.0,52398790.0,5009602312.5,4990984747.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,10,5590953.26,2016-10-01,4,59258270.0,59134400.0,5644350217.5,5632551600.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,9,6089990.21,2016-09-01,3,65915300.0,65714410.0,6278432325.0,6259297552.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,8,7231731.38,2016-08-01,3,77466440.0,77265120.0,7378678410.0,7359502680.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,7,7258334.53,2016-07-01,3,78644320.0,78444810.0,7490871480.0,7471868152.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,6,6597097.44,2016-06-01,2,70872170.0,70675300.0,6750574192.5,6731822325.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,5,5011443.58,2016-05-01,2,54404970.0,54221040.0,5182073392.5,5164554060.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,4,5120110.23,2016-04-01,2,54530810.0,54444010.0,5194059652.5,5185791952.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,3,5190160.71,2016-03-01,1,55959180.0,55718040.0,5330111895.0,5307143310.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,2,5882738.31,2016-02-01,1,63323770.0,63079470.0,6031589092.5,6008319517.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2016,1,6684375.67,2016-01-01,1,72120960.0,71878570.0,6869521440.0,6846433792.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,12,4953222.22,2015-12-01,4,53456700.0,53281850.0,5091750675.0,5075096212.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,11,5096864.64,2015-11-01,4,54086820.0,53880850.0,5151769605.0,5132150962.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,10,6030424.15,2015-10-01,4,64353240.0,64197620.0,6129646110.0,6114823305.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,9,6635334.97,2015-09-01,3,72024620.0,71806840.0,6860345055.0,6839601510.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,8,7696728.89,2015-08-01,3,82984160.0,82727540.0,7904241240.0,7879798185.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,7,7873830.7,2015-07-01,3,84733890.0,84472600.0,8070903022.5,8046015150.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,6,6929169.98,2015-06-01,2,75318640.0,75041240.0,7174100460.0,7147678110.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,5,6012369.15,2015-05-01,2,64178830.0,63925160.0,6113033557.5,6088871490.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,4,5439825.56,2015-04-01,2,57786260.0,57633820.0,5504141265.0,5489621355.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,3,6318014.17,2015-03-01,1,67779880.0,67551650.0,6456033570.0,6434294662.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,2,7353231.58,2015-02-01,1,79060240.0,78707150.0,7530487860.0,7496856037.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2015,1,7891671.52,2015-01-01,1,84043480.0,83678620.0,8005141470.0,7970388555.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,12,7517120.68,2014-12-01,4,80055710.0,79851190.0,7625306377.5,7605825847.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,11,6913569.49,2014-11-01,4,73307190.0,73129150.0,6982509847.5,6965551537.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,10,7157727.13,2014-10-01,4,75373580.0,75310650.0,7179333495.0,7173339412.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,9,7502589.12,2014-09-01,3,79504950.0,79347160.0,7572846487.5,7557816990.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,8,9154749.53,2014-08-01,3,98507120.0,98327140.0,9382803180.0,9365660085.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,7,8540538.57,2014-07-01,3,91785680.0,91517900.0,8742586020.0,8717079975.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,6,8839230.86,2014-06-01,2,93510560.0,93372420.0,8906880840.0,8893723005.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,5,7580214.26,2014-05-01,2,80502790.0,80289940.0,7667890747.5,7647616785.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,4,6805911.33,2014-04-01,2,72891020.0,72535470.0,6942869655.0,6909003517.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,3,8627092.4,2014-03-01,1,90677070.0,90029840.0,8636990917.5,8575342260.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,2,9023159.25,2014-02-01,1,95470610.0,94825590.0,9093575602.5,9032137447.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2014,1,9886835.89,2014-01-01,1,105195970.0,104628940.0,10019916142.5,9965906535.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,12,8663088.67,2013-12-01,4,92101610.0,91588330.0,8772678352.5,8723788432.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,11,7356244.4,2013-11-01,4,79358890.0,78253630.0,7558934272.5,7453658257.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,10,7362878.73,2013-10-01,4,78255020.0,77980970.0,7453790655.0,7427687392.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,9,7576342.61,2013-09-01,3,81865030.0,81313520.0,7797644107.5,7745112780.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,8,8184285.97,2013-08-01,3,88276880.0,87757570.0,8408372820.0,8358908542.5
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,7,9111721.7,2013-07-01,3,97565100.0,96966120.0,9293075775.0,9236022930.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,6,7647381.42,2013-06-01,2,82344560.0,81821660.0,7843319340.0,7793513115.0
201703,M,USA-IN,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-IN-99.M,200101,COW,megawatthours,2013,5,7050860.25,2013-05-01,2,74909570.0,74441340.0,7135136542.5,7090537635.0
