fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,36699004.0,373077000.0,366380000.0,35535584250.0,34897695000.0,35198655133.7,959.117449992,2114.47033025
Coal,2002,36947722.0,368717000.0,361261000.0,35120294250.0,34410110250.0,36278303206.6,981.882000914,2164.65705921
Coal,2003,37432022.0,379995000.0,373007000.0,36194523750.0,35528916750.0,36628151494.6,978.524523592,2157.25516471
Coal,2004,38922220.47,400578660.0,389990660.0,38155117365.0,37146610365.0,38091203888.5,978.649301827,2157.53025081
Coal,2005,39692058.82,404730500.0,394629900.0,38550580125.0,37588497975.0,38596528375.9,972.399253739,2143.75139479
Coal,2006,39472845.93,405299370.0,395276450.0,38604764992.5,37650081862.5,38553075416.8,976.698652161,2153.22984855
Coal,2007,41582669.52,420020160.0,413420930.0,40006920240.0,39378343582.5,39699123377.7,954.703578101,2104.73950828
Coal,2008,41539694.68,423151280.0,417389420.0,40305159420.0,39756342255.0,39168842305.4,942.925618667,2078.77381891
Coal,2009,34477512.34,355121170.0,348498760.0,33825291442.5,33194506890.0,33027036382.6,957.929796586,2111.85202955
Coal,2010,37671117.96,388023840.0,380673920.0,36959270760.0,36259190880.0,36593657160.8,971.39822608,2141.54452922
Coal,2011,34168548.98,352531240.0,343607820.0,33578600610.0,32728644855.0,32927049429.1,963.665429525,2124.49680593
Coal,2012,28396144.84,291390760.0,286906150.0,27754969890.0,27327810787.5,27406109856.6,965.134880493,2127.73635753
Coal,2013,24407147.78,249871020.0,245636100.0,23800214655.0,23396838525.0,23344940373.6,956.479658503,2108.65505513
Coal,2014,28914306.79,298480680.0,290145690.0,28430284770.0,27636376972.5,27556950077.5,953.05587914,2101.10699115
Coal,2015,22631173.47,234828680.0,228899750.0,22367431770.0,21802701187.5,21919624166.7,968.558886076,2135.28492024
Coal,2016,21006141.57,216910330.0,212373740.0,20660708932.5,20228598735.0,20314062686.2,967.053498067,2131.96614184
Coal,2017,4162586.09,43080010.0,42245530.0,4103370952.5,4023886732.5,4011602396.71,963.72839143,2124.63561175
Hydro,2001,1225444.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,1389752.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,3665425.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,2446909.39,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,2938147.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,1806948.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,1555911.59,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,1123115.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,2332005.28,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,2376444.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,1554181.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,1420272.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,3160274.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,2569126.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,2564359.6,,,0.0,0.0,0.0,0.0,0.0
