fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,3611680.0,37778000.0,37778000.0,3598354500.0,3598354500.0,3879869016.8,1074.25602955,2368.30484274
Coal,2002,3271523.0,34773000.0,34773000.0,3312128250.0,3312128250.0,3530000421.42,1079.00828495,2378.78166501
Coal,2003,3431203.0,36827000.0,36827000.0,3507771750.0,3507771750.0,3815982628.16,1112.14131841,2451.82675057
Coal,2004,3620001.01,39473590.0,39473590.0,3759859447.5,3759859447.5,4027438550.98,1112.5517755,2452.73164426
Coal,2005,2996347.0,32330310.0,32330310.0,3079462027.5,3079462027.5,3262957276.6,1088.97843828,2400.76186503
Coal,2006,3315910.99,34966530.0,34966530.0,3330561982.5,3330561982.5,3615996276.48,1090.49859522,2404.11320303
Coal,2007,2655333.56,28631970.0,28631970.0,2727195142.5,2727195142.5,2849272299.17,1073.03743006,2365.6183183
Coal,2008,3660482.35,39604910.0,39604910.0,3772367677.5,3772367677.5,3856773149.22,1053.62429878,2322.82012909
Coal,2009,3217352.72,35229280.0,35229280.0,3355588920.0,3355588920.0,3361595880.19,1044.83287123,2303.43854791
Coal,2010,3298255.52,36204500.0,36204500.0,3448478625.0,3448478625.0,3514257983.21,1065.48991183,2348.97905963
Coal,2011,2585565.06,29000440.0,29000440.0,2762291910.0,2762291910.0,2811292987.89,1087.30313206,2397.06848495
Coal,2012,2918755.98,32183290.0,32183290.0,3065458372.5,3065458372.5,3000573486.04,1028.03163628,2266.39854535
Coal,2013,2849383.44,30836230.0,30836230.0,2937150907.5,2937150907.5,3025630865.67,1061.85458341,2340.9646146
Coal,2014,2689215.75,29528630.0,29528630.0,2812602007.5,2812602007.5,2857452475.98,1062.55977267,2342.51927483
Coal,2015,1495079.45,16268210.0,16268210.0,1549547002.5,1549547002.5,1591283081.77,1064.34683573,2346.45903404
Coal,2016,2082680.51,23191990.0,23191990.0,2209037047.5,2209037047.5,2256284143.13,1083.3558639,2388.36633755
Coal,2017,542446.81,5943890.0,5943890.0,566155522.5,566155522.5,588354348.028,1084.6304876,2391.17637296
Hydro,2001,3431865.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,4353653.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,4276303.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,3597509.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,3074566.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,3396833.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,2917283.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,2993107.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,4432451.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,5238801.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,6608164.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,5980965.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,4062609.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,5498214.28,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,4850485.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,4134463.04,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,1528718.31,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,304801.0,4615000.0,4615000.0,244918050.0,244918050.0,264079026.636,866.398163508,1910.06139127
Natural Gas,2002,85778.0,1241000.0,1241000.0,65859870.0,65859870.0,70192139.7079,818.300026906,1804.02423932
Natural Gas,2003,176024.0,2174000.0,2174000.0,115374180.0,115374180.0,125511549.21,713.036570071,1571.96042238
Natural Gas,2004,112255.0,1647700.0,1647700.0,87443439.0,87443439.0,93666553.8105,834.408746252,1839.53752199
Natural Gas,2005,270945.99,3597480.0,3597480.0,190918263.6,190918263.6,202294469.581,746.622858605,1646.00475408
Natural Gas,2006,265816.99,3362840.0,3362840.0,178465918.8,178465918.8,193760723.04,728.925276899,1606.98866545
Natural Gas,2007,351041.56,4276650.0,4276650.0,226961815.5,226961815.5,237121283.987,675.479233818,1489.16151888
