year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,590145.0,354260173.915,2001-01-01,1,600.293442993,0.117945642989,1323.40692442
2001,2,546167.0,361546833.49,2001-02-01,1,661.971216661,0.232810129926,1459.38174425
2001,3,587115.0,390253538.21,2001-03-01,1,664.696930261,0.237886313381,1465.39085245
2001,4,488698.0,303029823.455,2001-04-01,2,620.075841225,0.154787034761,1367.01919956
2001,5,484687.0,300428497.02,2001-05-01,2,619.840220637,0.154348231018,1366.49975042
2001,6,488004.0,293648819.505,2001-06-01,2,601.734451982,0.120629280033,1326.58377284
2001,7,553925.0,349970816.755,2001-07-01,3,631.801808467,0.176624677902,1392.87026695
2001,8,586796.0,398739656.81,2001-08-01,3,679.520066275,0.265491912802,1498.06993811
2001,9,640166.0,370213172.21,2001-09-01,3,578.308082919,0.0770016050505,1274.9379996
2001,10,579703.0,356177766.625,2001-10-01,4,614.414220083,0.144243216964,1354.5375896
2001,11,564436.0,345802916.705,2001-11-01,4,612.652128328,0.140961617234,1350.65288211
2001,12,633924.0,367932584.08,2001-12-01,4,580.404881468,0.0809065399283,1279.56060169
2002,1,646618.0,355953353.5,2002-01-01,1,550.484758389,0.0251853395308,1213.59869834
2002,2,550132.0,307966164.135,2002-02-01,1,559.804127255,0.0425410976865,1234.14417895
2002,3,585608.0,338900057.375,2002-03-01,1,578.714869631,0.077759176931,1275.83480159
2002,4,539384.0,293214861.04,2002-04-01,2,543.610602168,0.0123833789467,1198.44393354
2002,5,530593.0,297550188.325,2002-05-01,2,560.788001962,0.0443733989632,1236.31322913
2002,6,524325.0,307572759.97,2002-06-01,2,586.607085243,0.0924571020202,1293.23398013
2002,7,531314.0,314377289.485,2002-07-01,3,591.697733327,0.101937578464,1304.45682289
2002,8,507302.0,306694901.51,2002-08-01,3,604.560797139,0.125892872848,1332.81473337
2002,9,539958.0,314744656.77,2002-09-01,3,582.905812619,0.0855641038507,1285.0741545
2002,10,578506.0,335810178.91,2002-10-01,4,580.478299119,0.0810432679623,1279.72245824
