fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,4308855.0,44388000.0,44388000.0,4227957000.0,4227957000.0,2001 Q1,3863176628.21,896.566867116,1976.57131524
Coal,2001,2,3971853.0,41414000.0,41414000.0,3944683500.0,3944683500.0,2001 Q2,3669071011.89,923.768077994,2036.53910475
Coal,2001,3,4808536.0,49165000.0,49165000.0,4682966250.0,4682966250.0,2001 Q3,4452786446.23,926.017075931,2041.4972456
Coal,2001,4,4647726.0,48715000.0,48715000.0,4640103750.0,4640103750.0,2001 Q4,4482197486.1,964.385053271,2126.08328844
Coal,2002,1,4185033.0,42450000.0,42450000.0,4043362500.0,4043362500.0,2002 Q1,4255505614.94,1016.83920173,2241.72370414
Coal,2002,2,3798400.0,35292000.0,35292000.0,3361563000.0,3361563000.0,2002 Q2,3808159387.7,1002.56934175,2210.26437082
Coal,2002,3,4419367.0,40807000.0,40807000.0,3886866750.0,3886866750.0,2002 Q3,4214412486.03,953.623558765,2102.35849765
Coal,2002,4,4010225.0,41947000.0,41947000.0,3995451750.0,3995451750.0,2002 Q4,4279115926.29,1067.05133161,2352.42136566
Coal,2003,1,4290615.0,44664000.0,44664000.0,4254246000.0,4254246000.0,2003 Q1,4083791806.49,951.796375692,2098.33028985
Coal,2003,2,3372019.0,35559000.0,35559000.0,3386994750.0,3386994750.0,2003 Q2,3354854268.89,994.909657653,2193.37783126
Coal,2003,3,4438973.0,45026000.0,45026000.0,4288726500.0,4288726500.0,2003 Q3,4267972949.14,961.47756455,2119.67343881
Coal,2003,4,4984352.0,52060000.0,52060000.0,4958715000.0,4958715000.0,2003 Q4,4662045110.64,935.336250458,2062.04229776
Coal,2004,1,4399966.0,45572410.0,45572410.0,4340772052.5,4340772052.5,2004 Q1,4174131172.37,948.673506198,2091.44561176
Coal,2004,2,4048542.0,42190880.0,42190880.0,4018681320.0,4018681320.0,2004 Q2,4152540513.9,1025.68789305,2261.23152902
Coal,2004,3,4845716.0,49675450.0,49675450.0,4731586612.5,4731586612.5,2004 Q3,4791656640.5,988.843886125,2180.00523135
Coal,2004,4,4963041.0,51294570.0,51294570.0,4885807792.5,4885807792.5,2004 Q4,4969855366.45,1001.3730224,2207.62696517
Coal,2005,1,4598287.0,47364800.0,47364800.0,4511497200.0,4511497200.0,2005 Q1,4515535491.57,982.003840033,2164.92566574
Coal,2005,2,4149668.0,43365070.0,43365070.0,4130522917.5,4130522917.5,2005 Q2,4249545215.92,1024.06872451,2257.66191006
Coal,2005,3,4755674.0,50465150.0,50465150.0,4806805537.5,4806805537.5,2005 Q3,4841151364.14,1017.97376442,2244.22496104
Coal,2005,4,4880632.0,51992110.0,51992110.0,4952248477.5,4952248477.5,2005 Q4,4853159905.34,994.371201381,2192.19075057
Coal,2006,1,1847472.0,20425750.0,20425750.0,1945552687.5,1945552687.5,2006 Q1,1992482403.65,1078.49125922,2377.64183008
Coal,2006,2,1353141.0,15073410.0,15073410.0,1435742302.5,1435742302.5,2006 Q2,1553935135.36,1148.39113984,2531.7431069
Coal,2006,3,2005693.0,21681060.0,21681060.0,2065120965.0,2065120965.0,2006 Q3,2249919330.38,1121.76655669,2473.04655088
Coal,2006,4,2047215.0,22341110.0,22341110.0,2127990727.5,2127990727.5,2006 Q4,2357535183.21,1151.58162831,2538.77685778
Coal,2007,1,1773619.65,19671220.0,19671220.0,1873683705.0,1873683705.0,2007 Q1,2001905738.93,1128.7119755,2488.35842118
Coal,2007,2,1352844.56,14920620.0,14920620.0,1421189055.0,1421189055.0,2007 Q2,1497640717.4,1107.03089008,2440.56030027
Coal,2007,3,2010422.32,22279140.0,22279140.0,2122088085.0,2122088085.0,2007 Q3,2213531184.3,1101.02795929,2427.32623905
Coal,2007,4,1954024.07,21330530.0,21330530.0,2031732982.5,2031732982.5,2007 Q4,2075133020.14,1061.97925194,2341.23945883
Coal,2008,1,1759079.75,19459290.0,19459290.0,1853497372.5,1853497372.5,2008 Q1,1879576207.58,1068.49971275,2355.61446673
Coal,2008,2,1410317.64,15289740.0,15289740.0,1456347735.0,1456347735.0,2008 Q2,1498664936.76,1062.64354515,2342.70395964
Coal,2008,3,2438892.76,25895590.0,25895590.0,2466554947.5,2466554947.5,2008 Q3,2424825565.73,994.232139067,2191.88417379
Coal,2008,4,2204062.3,23594790.0,23594790.0,2247403747.5,2247403747.5,2008 Q4,2200274225.72,998.281321593,2200.81100158
Coal,2009,1,2094038.81,22014220.0,22014220.0,2096854455.0,2096854455.0,2009 Q1,2113940652.36,1009.50404657,2225.55262106
Coal,2009,2,1508399.67,16479340.0,16479340.0,1569657135.0,1569657135.0,2009 Q2,1575685141.98,1044.60719086,2302.94101298
Coal,2009,3,1829079.09,19896920.0,19896920.0,1895181630.0,1895181630.0,2009 Q3,1866495208.11,1020.45626038,2249.69787163
Coal,2009,4,2108418.89,22028050.0,22028050.0,2098171762.5,2098171762.5,2009 Q4,2145904565.34,1017.77904548,2243.79568366
Coal,2010,1,1965319.15,20494090.0,20494090.0,1952062072.5,1952062072.5,2010 Q1,1988772545.15,1011.93363182,2230.90888471
Coal,2010,2,1386137.19,15480710.0,15480710.0,1474537627.5,1474537627.5,2010 Q2,1487143915.41,1072.86921247,2365.24746581
Coal,2010,3,2057633.23,22683950.0,22683950.0,2160646237.5,2160646237.5,2010 Q3,2125192130.45,1032.8333055,2276.98430531
Coal,2010,4,1588212.92,17377330.0,17377330.0,1655190682.5,1655190682.5,2010 Q4,1671525835.77,1052.45701929,2320.24674472
Coal,2011,1,1066350.75,12208020.0,12208020.0,1162813905.0,1162813905.0,2011 Q1,1194109180.77,1119.80901291,2468.73094986
Coal,2011,2,969401.71,11014620.0,11014620.0,1049142555.0,1049142555.0,2011 Q2,1088163271.38,1122.51016287,2474.68590506
Coal,2011,3,1805112.42,19668270.0,19668270.0,1873402717.5,1873402717.5,2011 Q3,1878218382.38,1040.49939581,2293.88496801
Coal,2011,4,1566439.43,17310730.0,17310730.0,1648847032.5,1648847032.5,2011 Q4,1672432095.51,1067.66470728,2353.77361367
Coal,2012,1,682062.09,7735980.0,7735980.0,736852095.0,736852095.0,2012 Q1,756948899.151,1109.79470967,2446.65341695
Coal,2012,2,328744.1,4074850.0,4074850.0,388129462.5,388129462.5,2012 Q2,393896211.713,1198.18488518,2641.51839788
Coal,2012,3,1615760.77,18040490.0,18040490.0,1718356672.5,1718356672.5,2012 Q3,1709726365.98,1058.15563648,2332.80991618
Coal,2012,4,1452864.68,16076980.0,16076980.0,1531332345.0,1531332345.0,2012 Q4,1539025252.88,1059.30392146,2335.34142526
Coal,2013,1,1209410.2,13144530.0,13144530.0,1252016482.5,1252016482.5,2013 Q1,1285798782.47,1063.16184738,2343.84660873
Coal,2013,2,1319686.99,14319800.0,14319800.0,1363960950.0,1363960950.0,2013 Q2,1378760475.48,1044.76325518,2303.28507236
Coal,2013,3,1618074.38,17797820.0,17797820.0,1695242355.0,1695242355.0,2013 Q3,1721422912.8,1063.87131153,2345.4106934
Coal,2013,4,1107381.69,11992880.0,11992880.0,1142321820.0,1142321820.0,2013 Q4,1194495524.13,1078.66649315,2378.0281508
Coal,2014,1,1940316.25,20742490.0,20742490.0,1975722172.5,1975722172.5,2014 Q1,2045806226.05,1054.36741358,2324.45839999
Coal,2014,2,1657646.83,18692120.0,18692120.0,1780424430.0,1780424430.0,2014 Q2,1766108516.15,1065.43111849,2348.84944382
Coal,2014,3,1805257.56,19995650.0,19995650.0,1904585662.5,1904585662.5,2014 Q3,1856129889.06,1028.18009473,2266.72583685
Coal,2014,4,1144642.95,12479950.0,12479950.0,1188715237.5,1188715237.5,2014 Q4,1210604442.77,1057.62626046,2331.6428538
Coal,2015,1,537426.03,6041690.0,6041690.0,575470972.5,575470972.5,2015 Q1,592949549.592,1103.31378923,2432.36557974
