fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,11051333.0,108627000.0,107533000.0,10346721750.0,10242518250.0,10854902219.3,982.225602948,2165.41456426
Coal,2002,11502859.0,116162000.0,115258000.0,11064430500.0,10978324500.0,11242126750.8,977.333265655,2154.62891746
Coal,2003,10896489.0,108078000.0,106808000.0,10294429500.0,10173462000.0,10618475693.6,974.485973747,2148.35177772
Coal,2004,10526361.72,104189030.0,102907400.0,9924005107.5,9801929850.0,10405989305.1,988.564670485,2179.38967255
Coal,2005,12033546.49,118235470.0,116603380.0,11261928517.5,11106471945.0,11668685110.1,969.679646797,2137.75574933
Coal,2006,11138341.47,111772150.0,109977070.0,10646297287.5,10475315917.5,10904833066.9,979.035621799,2158.38193182
Coal,2007,12024346.95,119580220.0,117594120.0,11390015955.0,11200839930.0,11453677667.9,952.540517632,2099.97082517
Coal,2008,10628688.38,106862470.0,104907770.0,10178650267.5,9992465092.5,10242220671.2,963.639190937,2124.43896034
Coal,2009,9028109.92,91998260.0,90859380.0,8762834265.0,8654355945.0,8939282539.52,990.16102138,2182.90898774
Coal,2010,8305890.41,83803110.0,82251020.0,7982246227.5,7834409655.0,8222973872.62,990.017140452,2182.59178784
Coal,2011,4058807.36,43011100.0,41486050.0,4096807275.0,3951546262.5,4297487791.67,1058.80555801,2334.24273319
Coal,2012,2136922.07,23958570.0,22515020.0,2282053792.5,2144555655.0,2365079703.59,1106.76928129,2439.98355753
Coal,2013,3959229.28,42092380.0,40727200.0,4009299195.0,3879265800.0,4234103940.39,1069.42630521,2357.65723247
Coal,2014,2794889.02,29729400.0,28449600.0,2831725350.0,2709824400.0,3016905969.68,1079.43676765,2379.72629796
Coal,2015,2252664.32,24050170.0,23055380.0,2290778692.5,2196024945.0,2427981410.48,1077.82654918,2376.17641031
Coal,2016,1892479.83,20796650.0,20091800.0,1980880912.5,1913743950.0,2035832466.24,1075.74856755,2371.59529202
Coal,2017,1032589.88,11069110.0,11069110.0,1054332727.5,1054332727.5,1143874579.25,1107.77240936,2442.19505368
Hydro,2001,702505.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,875078.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,1075182.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,998281.27,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,1041950.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,1512644.55,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,797482.22,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,1155811.3,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,1201076.36,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,996338.79,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,1148761.96,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,912482.06,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,991504.06,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,902077.07,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,827184.48,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,652762.93,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,230710.07,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,11697003.0,112018000.0,101950000.0,5944795260.0,5410486500.0,5733970932.04,490.208554451,1080.71377914
Natural Gas,2002,15868976.0,141150000.0,133207000.0,7490830500.0,7069295490.0,7239166225.93,456.183576428,1005.70231259
Natural Gas,2003,22423931.0,181382000.0,178512000.0,9625942740.0,9473631840.0,9888033141.82,440.958953264,972.138108365
Natural Gas,2004,20971721.03,170437340.0,164894980.0,9045109633.8,8750976588.6,9290269384.1,442.990318763,976.616456746
Natural Gas,2005,20369466.72,167375140.0,161095760.0,8882598679.8,8549351983.2,8982122917.32,440.960141018,972.140726889
Natural Gas,2006,23306676.12,186415960.0,178640470.0,9893094997.2,9480449742.9,9869174606.25,423.448395448,933.534332605
Natural Gas,2007,24925042.68,200911010.0,194189850.0,10662347300.7,10305655339.5,10538285981.5,422.799114802,932.102928493
Natural Gas,2008,21514434.16,171501880.0,164624220.0,9101604771.6,8736607355.4,8954973534.91,416.230957706,917.622769358
Natural Gas,2009,20987835.97,167509270.0,160489650.0,8889716958.9,8517185725.5,8797596277.03,419.175959332,924.115319944
Natural Gas,2010,25581751.63,204708160.0,197087680.0,10863862051.2,10459443177.6,10978201518.6,429.141900732,946.086234354
Natural Gas,2011,25939672.08,205036700.0,197569010.0,10881297669.0,10484987360.7,11402904631.5,439.593245295,969.127268577
Natural Gas,2012,24672380.73,198038700.0,191040870.0,10509913809.0,10138538970.9,11181082052.2,453.182130033,999.085323871
Natural Gas,2013,21256887.12,172387320.0,164989390.0,9148595072.4,8755986927.3,9556900883.39,449.590799887,991.167877431
Natural Gas,2014,18497714.68,150789730.0,144202900.0,8002410971.1,7652847903.0,8520080682.58,460.601800275,1015.44272889
Natural Gas,2015,21007410.92,173752260.0,166547280.0,9221032438.2,8838664149.6,9772253406.11,465.181237389,1025.53855595
Natural Gas,2016,21414959.76,178516370.0,168997070.0,9473863755.9,8968674504.9,9540836816.86,445.522052051,982.197915951
Natural Gas,2017,5392013.19,50293950.0,43711130.0,2669099926.5,2319749669.1,2516760229.0,466.757060919,1029.0126165
Nuclear,2001,5144033.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,5768766.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,4977955.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,5938600.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,5475057.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,5829658.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,5119789.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,5868639.0,,,0.0,0.0,0.0,0.0,0.0
