year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,1703914.0,37443739.8777,21.9751348235,2001 Q1,-0.633244437106,48.446382232
2001,2,2452995.0,69003317.2394,28.1302315086,2001 Q2,-0.530518516764,62.0159083838
2001,3,3015175.0,94559133.131,31.3610762662,2001 Q3,-0.476597105258,69.1386287365
2001,4,2174858.0,184312949.112,84.747118714,2001 Q4,0.414393016343,186.833497917
2002,1,2083163.0,125575820.409,60.2813223971,2002 Q1,0.006069382749,132.896203357
2002,2,3098937.0,110575279.743,35.6816804419,2002 Q2,-0.404488077068,78.6638327021
2002,3,3080373.0,114043865.231,37.0227453723,2002 Q3,-0.382106279305,81.6203444478
2002,4,1524459.0,77139626.1255,50.6013124167,2002 Q4,-0.155485826704,111.555653354
2003,1,2026519.0,145969471.458,72.0296584724,2003 Q1,0.202144066475,158.796585068
2003,2,3333140.0,82880348.8898,24.8655468687,2003 Q2,-0.585004701372,54.8185846267
2003,3,3221137.0,242444438.658,75.2667268291,2003 Q3,0.256169347176,165.933025967
2003,4,1842139.0,171366115.122,93.0256159398,2003 Q4,0.552557579807,205.084272901
2004,1,2363592.49,212119143.98,89.7443805892,2004 Q1,0.497795170945,197.850461447
2004,2,3169608.86,97286572.9914,30.6935578769,2004 Q2,-0.487737700508,67.6670176953
2004,3,3456012.64,192145566.637,55.5974721889,2004 Q3,-0.0721020657269,122.570187188
2004,4,1873824.71,177033861.06,94.4772796066,2004 Q4,0.576785222982,208.284610621
2005,1,2138027.33,183335505.284,85.749841787,2005 Q1,0.431128033807,189.044101204
2005,2,3327584.94,85792039.1711,25.782073401,2005 Q2,-0.569708267154,56.8391590198
2005,3,3241341.96,185288953.227,57.1642719321,2005 Q3,-0.0459528508812,126.024353902
2005,4,2118029.67,194191198.377,91.6848338468,2005 Q4,0.530180502479,202.128384699
2006,1,3103629.37,76668012.5929,24.7026959256,2006 Q1,-0.587722613675,54.4595634376
2006,2,4392573.55,66331973.4732,15.1009363231,2006 Q2,-0.747971857926,33.2915242179
