fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Hydro,2001,1,96687.0,1,,,0.0,0.0,2001-01-01,0.0,0.0,0.0
Hydro,2001,2,84041.0,1,,,0.0,0.0,2001-02-01,0.0,0.0,0.0
Hydro,2001,3,79614.0,1,,,0.0,0.0,2001-03-01,0.0,0.0,0.0
Hydro,2001,4,110832.0,2,,,0.0,0.0,2001-04-01,0.0,0.0,0.0
Hydro,2001,5,91361.0,2,,,0.0,0.0,2001-05-01,0.0,0.0,0.0
Hydro,2001,6,95212.0,2,,,0.0,0.0,2001-06-01,0.0,0.0,0.0
Hydro,2001,7,68195.0,3,,,0.0,0.0,2001-07-01,0.0,0.0,0.0
Hydro,2001,8,47491.0,3,,,0.0,0.0,2001-08-01,0.0,0.0,0.0
Hydro,2001,9,43512.0,3,,,0.0,0.0,2001-09-01,0.0,0.0,0.0
Hydro,2001,10,44261.0,4,,,0.0,0.0,2001-10-01,0.0,0.0,0.0
Hydro,2001,11,57270.0,4,,,0.0,0.0,2001-11-01,0.0,0.0,0.0
Hydro,2001,12,65737.0,4,,,0.0,0.0,2001-12-01,0.0,0.0,0.0
Hydro,2002,1,73796.0,1,,,0.0,0.0,2002-01-01,0.0,0.0,0.0
Hydro,2002,2,101053.0,1,,,0.0,0.0,2002-02-01,0.0,0.0,0.0
Hydro,2002,3,136246.0,1,,,0.0,0.0,2002-03-01,0.0,0.0,0.0
Hydro,2002,4,114954.0,2,,,0.0,0.0,2002-04-01,0.0,0.0,0.0
Hydro,2002,5,125913.0,2,,,0.0,0.0,2002-05-01,0.0,0.0,0.0
Hydro,2002,6,148552.0,2,,,0.0,0.0,2002-06-01,0.0,0.0,0.0
Hydro,2002,7,95331.0,3,,,0.0,0.0,2002-07-01,0.0,0.0,0.0
Hydro,2002,8,50275.0,3,,,0.0,0.0,2002-08-01,0.0,0.0,0.0
Hydro,2002,9,47737.0,3,,,0.0,0.0,2002-09-01,0.0,0.0,0.0
Hydro,2002,10,43666.0,4,,,0.0,0.0,2002-10-01,0.0,0.0,0.0
Hydro,2002,11,88695.0,4,,,0.0,0.0,2002-11-01,0.0,0.0,0.0
Hydro,2002,12,88705.0,4,,,0.0,0.0,2002-12-01,0.0,0.0,0.0
Hydro,2003,1,89321.0,1,,,0.0,0.0,2003-01-01,0.0,0.0,0.0
Hydro,2003,2,67925.0,1,,,0.0,0.0,2003-02-01,0.0,0.0,0.0
Hydro,2003,3,84651.0,1,,,0.0,0.0,2003-03-01,0.0,0.0,0.0
Hydro,2003,4,132988.0,2,,,0.0,0.0,2003-04-01,0.0,0.0,0.0
Hydro,2003,5,129140.0,2,,,0.0,0.0,2003-05-01,0.0,0.0,0.0
Hydro,2003,6,83939.0,2,,,0.0,0.0,2003-06-01,0.0,0.0,0.0
Hydro,2003,7,60790.0,3,,,0.0,0.0,2003-07-01,0.0,0.0,0.0
Hydro,2003,8,92239.0,3,,,0.0,0.0,2003-08-01,0.0,0.0,0.0
Hydro,2003,9,64066.0,3,,,0.0,0.0,2003-09-01,0.0,0.0,0.0
Hydro,2003,10,97102.0,4,,,0.0,0.0,2003-10-01,0.0,0.0,0.0
Hydro,2003,11,125662.0,4,,,0.0,0.0,2003-11-01,0.0,0.0,0.0
Hydro,2003,12,126214.0,4,,,0.0,0.0,2003-12-01,0.0,0.0,0.0
Hydro,2004,1,82920.58,1,,,0.0,0.0,2004-01-01,0.0,0.0,0.0
Hydro,2004,2,51495.76,1,,,0.0,0.0,2004-02-01,0.0,0.0,0.0
Hydro,2004,3,141799.47,1,,,0.0,0.0,2004-03-01,0.0,0.0,0.0
Hydro,2004,4,166616.7,2,,,0.0,0.0,2004-04-01,0.0,0.0,0.0
Hydro,2004,5,146918.02,2,,,0.0,0.0,2004-05-01,0.0,0.0,0.0
Hydro,2004,6,100261.62,2,,,0.0,0.0,2004-06-01,0.0,0.0,0.0
Hydro,2004,7,81183.38,3,,,0.0,0.0,2004-07-01,0.0,0.0,0.0
Hydro,2004,8,103611.95,3,,,0.0,0.0,2004-08-01,0.0,0.0,0.0
Hydro,2004,9,93095.65,3,,,0.0,0.0,2004-09-01,0.0,0.0,0.0
Hydro,2004,10,32572.62,4,,,0.0,0.0,2004-10-01,0.0,0.0,0.0
Hydro,2004,11,73334.92,4,,,0.0,0.0,2004-11-01,0.0,0.0,0.0
Hydro,2004,12,113445.78,4,,,0.0,0.0,2004-12-01,0.0,0.0,0.0
Hydro,2005,1,122274.22,1,,,0.0,0.0,2005-01-01,0.0,0.0,0.0
Hydro,2005,2,100773.84,1,,,0.0,0.0,2005-02-01,0.0,0.0,0.0
Hydro,2005,3,110183.79,1,,,0.0,0.0,2005-03-01,0.0,0.0,0.0
Hydro,2005,4,129657.21,2,,,0.0,0.0,2005-04-01,0.0,0.0,0.0
Hydro,2005,5,102632.91,2,,,0.0,0.0,2005-05-01,0.0,0.0,0.0
Hydro,2005,6,98584.81,2,,,0.0,0.0,2005-06-01,0.0,0.0,0.0
Hydro,2005,7,90792.28,3,,,0.0,0.0,2005-07-01,0.0,0.0,0.0
Hydro,2005,8,72799.09,3,,,0.0,0.0,2005-08-01,0.0,0.0,0.0
Hydro,2005,9,62838.38,3,,,0.0,0.0,2005-09-01,0.0,0.0,0.0
Hydro,2005,10,97012.11,4,,,0.0,0.0,2005-10-01,0.0,0.0,0.0
Hydro,2005,11,106976.0,4,,,0.0,0.0,2005-11-01,0.0,0.0,0.0
Hydro,2005,12,116286.79,4,,,0.0,0.0,2005-12-01,0.0,0.0,0.0
Hydro,2006,1,146288.47,1,,,0.0,0.0,2006-01-01,0.0,0.0,0.0
Hydro,2006,2,131819.51,1,,,0.0,0.0,2006-02-01,0.0,0.0,0.0
Hydro,2006,3,115137.25,1,,,0.0,0.0,2006-03-01,0.0,0.0,0.0
Hydro,2006,4,126919.55,2,,,0.0,0.0,2006-04-01,0.0,0.0,0.0
Hydro,2006,5,148356.59,2,,,0.0,0.0,2006-05-01,0.0,0.0,0.0
Hydro,2006,6,145731.67,2,,,0.0,0.0,2006-06-01,0.0,0.0,0.0
Hydro,2006,7,152783.84,3,,,0.0,0.0,2006-07-01,0.0,0.0,0.0
Hydro,2006,8,149775.46,3,,,0.0,0.0,2006-08-01,0.0,0.0,0.0
Hydro,2006,9,96781.59,3,,,0.0,0.0,2006-09-01,0.0,0.0,0.0
