fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,18351319.0,184608000.0,178733000.0,17583912000.0,17024318250.0,2001 Q1,16917134994.2,921.848451012,2032.3070951
Coal,2001,2,17527447.0,178258000.0,173148000.0,16979074500.0,16492347000.0,2001 Q2,16437145185.4,937.794602111,2067.46197981
Coal,2001,3,20523306.0,210016000.0,204547000.0,20004024000.0,19483101750.0,2001 Q3,19306976332.1,940.734223428,2073.94266897
Coal,2001,4,16555695.0,166617000.0,161517000.0,15870269250.0,15384494250.0,2001 Q4,15276269873.4,922.719938574,2034.22837658
Coal,2002,1,17522743.0,177437000.0,169461000.0,16900874250.0,16141160250.0,2002 Q1,16093163079.0,918.415745699,2024.73935297
Coal,2002,2,17171798.0,172827000.0,167851000.0,16461771750.0,15987807750.0,2002 Q2,15901143141.1,926.003388877,2041.46707112
Coal,2002,3,21703111.0,219733000.0,215050000.0,20929568250.0,20483512500.0,2002 Q3,20028583577.4,922.843899079,2034.50165991
Coal,2002,4,18790088.0,186196000.0,181576000.0,17735169000.0,17295114000.0,2002 Q4,17041125124.7,906.9209854,1999.39800441
Coal,2003,1,20079551.0,201684000.0,195789000.0,19210401000.0,18648902250.0,2003 Q1,18293100369.2,911.031345731,2008.4597048
Coal,2003,2,16164265.0,165388000.0,160092000.0,15753207000.0,15248763000.0,2003 Q2,14971813467.8,926.229152255,2041.96478906
Coal,2003,3,20492556.0,209485000.0,203456000.0,19953446250.0,19379184000.0,2003 Q3,18912222426.8,922.882554365,2034.58687935
Coal,2003,4,18039860.0,180191000.0,174929000.0,17163192750.0,16661987250.0,2003 Q4,16222510868.9,899.25924419,1982.50692974
Coal,2004,1,20978881.5,209680760.0,201491240.0,19972092390.0,19192040610.0,2004 Q1,18796499152.7,895.972416483,1975.26078938
Coal,2004,2,18462041.11,187169300.0,180205290.0,17827875825.0,17164553872.5,2004 Q2,16700045534.4,904.56117148,1994.19555864
Coal,2004,3,19070635.8,194736200.0,188256220.0,18548623050.0,17931404955.0,2004 Q3,17361207570.5,910.363333063,2006.98700407
Coal,2004,4,17034556.81,170396570.0,163127150.0,16230273292.5,15537861037.5,2004 Q4,15114485224.1,887.283736973,1956.10572653
Coal,2005,1,19101725.14,190511550.0,183145040.0,18146225137.5,17444565060.0,2005 Q1,16978500650.2,888.846453696,1959.55089182
Coal,2005,2,17904507.95,181901680.0,175228210.0,17326135020.0,16690487002.5,2005 Q2,15891429091.6,887.565809456,1956.72758353
Coal,2005,3,22731274.3,232317760.0,225438160.0,22128266640.0,21472984740.0,2005 Q3,20663225800.8,909.021884481,2004.02964653
Coal,2005,4,18698192.6,191703240.0,184400500.0,18259733610.0,17564147625.0,2005 Q4,16710741538.7,893.708921294,1970.27068788
Coal,2006,1,18218579.27,183786190.0,176847720.0,17505634597.5,16844745330.0,2006 Q1,16205682449.8,889.51406197,1961.02270102
Coal,2006,2,18771514.02,192699630.0,186244170.0,18354639757.5,17739757192.5,2006 Q2,16807014241.5,895.346759114,1973.88146514
Coal,2006,3,20844951.78,214440740.0,208073230.0,20425480485.0,19818975157.5,2006 Q3,19104034633.5,916.482553432,2020.4774373
Coal,2006,4,17651960.05,175153650.0,168877400.0,16683385162.5,16085572350.0,2006 Q4,15839710896.5,897.334395251,1978.26340777
Coal,2007,1,19561155.31,197422940.0,190816950.0,18804535035.0,18175314487.5,2007 Q1,16958611962.6,866.953495019,1911.28567512
