fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,59730032.0,651548000.0,605809000.0,62059947000.0,57703307250.0,57330574899.5,959.828297087,2116.03746376
Coal,2002,59705681.0,627667000.0,583509000.0,59785281750.0,55579232250.0,59720255777.9,1000.2441104,2205.1381658
Coal,2003,54921297.0,589278000.0,547561000.0,56128729500.0,52155185250.0,54605752393.0,994.254603874,2191.9336997
Coal,2004,58059632.09,624754520.0,573494550.0,59507868030.0,54625355887.5,55698584675.3,959.334096175,2114.94794843
Coal,2005,59051476.1,636807300.0,586053650.0,60655895325.0,55821610162.5,55404206584.1,938.235760445,2068.43455748
Coal,2006,60497845.73,652659260.0,604837220.0,62165794515.0,57610745205.0,56951762232.5,941.384962477,2075.37728828
Coal,2007,60237330.14,645519610.0,600499260.0,61485742852.5,57197554515.0,57885408809.1,960.95575077,2118.52304815
Coal,2008,57058129.4,616400990.0,571619600.0,58712194297.5,54446766900.0,54556123772.6,956.149883397,2107.92803294
Coal,2009,41633240.28,454093500.0,415464700.0,43252405875.0,39573012675.0,38661480288.9,928.620497201,2047.23674813
Coal,2010,43670195.93,492352890.0,450914700.0,46896612772.5,42949625175.0,41522517976.1,950.820510232,2096.17889686
Coal,2011,40777224.25,460705500.0,419267460.0,43882198875.0,39935225565.0,39370776838.6,965.508995836,2128.56113222
Coal,2012,35419309.11,401340710.0,363725970.0,38227702627.5,34644898642.5,35262109893.8,995.561765034,2194.81546719
Coal,2013,32485830.81,377354330.0,340012990.0,35942999932.5,32386237297.5,33148124776.1,1020.38716417,2249.54554214
Coal,2014,35874581.99,408494920.0,364229690.0,38909141130.0,34692877972.5,35132931770.6,979.32658227,2159.02338327
Coal,2015,30586331.35,352473920.0,314007530.0,33573140880.0,29909217232.5,29744298390.7,972.470285839,2143.90799216
Coal,2016,31167633.58,360680950.0,325912080.0,34354860487.5,31043125620.0,31149951890.8,999.432690674,2203.34930986
Coal,2017,5603507.75,65988960.0,58197270.0,6285448440.0,5543289967.5,5602939242.14,999.89854429,2204.37633074
Hydro,2001,6946529.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,7973662.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,12003646.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,10408112.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,9309541.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,7748650.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,4939601.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,5646073.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,10211962.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,8137795.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,9575638.99,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,8295660.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,12443283.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,8900650.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,9581240.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,7418294.09,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,2621593.44,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,455503.0,10693000.0,5117000.0,567477510.0,271559190.0,269805063.59,592.323351526,1305.83606077
Natural Gas,2002,469574.0,9584000.0,6002000.0,508622880.0,318526140.0,342258462.067,728.870129239,1606.86708692
Natural Gas,2003,626987.0,10816000.0,9477000.0,574005120.0,502944390.0,526575769.909,839.851176993,1851.5359048
Natural Gas,2004,292486.2,6059960.0,3267340.0,321602077.2,173397733.8,176804493.109,604.488324948,1332.65496118
Natural Gas,2005,531164.77,8425850.0,6458830.0,447159859.5,342770108.1,340207060.039,640.492516171,1412.02980115
Natural Gas,2006,664273.65,10675670.0,7826520.0,566557806.9,415353416.4,410602378.585,618.122333447,1362.71249632
Natural Gas,2007,721838.1,10640070.0,8473000.0,564668514.9,449662110.0,455069719.047,630.431836511,1389.85002677
Natural Gas,2008,467229.98,6854410.0,5374970.0,363763538.7,285249657.9,285822584.674,611.73853757,1348.63877993
Natural Gas,2009,409321.42,6344920.0,4662810.0,336724904.4,247455326.7,241755393.105,590.624827563,1302.09149484
Natural Gas,2010,2302383.79,25710850.0,23378940.0,1364474809.5,1240720345.8,1199494353.02,520.979325094,1148.5510201
Natural Gas,2011,3259358.81,31086790.0,27717400.0,1649775945.3,1470962418.0,1450171678.7,444.925447991,980.882642642
Natural Gas,2012,8075159.5,68226960.0,65243340.0,3620804767.2,3462464053.8,3524149088.4,436.418511411,962.128250257
Natural Gas,2013,5016698.26,42570400.0,39248240.0,2259211128.0,2082904096.8,2131904495.82,424.961675056,936.870508829
Natural Gas,2014,6199617.81,52973220.0,47763620.0,2811288785.4,2534815313.4,2566967592.81,414.052554768,912.820262241
Natural Gas,2015,9323730.43,82790730.0,72474310.0,4393704041.1,3846211631.7,3825003695.61,410.243917317,904.423740117
Natural Gas,2016,11296126.52,105902500.0,91255990.0,5620245675.0,4842955389.3,4859621071.43,430.202429375,948.4242758
Natural Gas,2017,2548470.44,24060930.0,19106870.0,1276913555.1,1014001590.9,1024912883.61,402.167852339,886.619247268
Nuclear,2001,28576431.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,27573925.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,24152580.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,28612271.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,27803108.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,24678777.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,28700371.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,27029617.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,26962001.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,27739221.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,26919177.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,25102101.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,28493814.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,27670006.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,24960472.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,29578086.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,8970398.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,-308544.15,5861000.0,5380000.0,445289475.0,408745500.0,406105223.762,-1316.19809924,-2901.69032959
Other,2002,-408807.71,3614000.0,2829000.0,274573650.0,214933275.0,230947237.638,-564.928772107,-1245.44197099
Other,2003,-312551.5,6231000.0,5127000.0,473400225.0,389523825.0,407826018.394,-1304.82822317,-2876.6243008
Other,2004,-607888.13,3233120.0,1939160.0,245636292.0,147327681.0,150222239.871,-247.121521967,-544.804107329
Other,2005,-344210.02,3825480.0,2490680.0,290640843.0,189229413.0,187814458.578,-545.639137926,-1202.91604347
Other,2006,-489044.08,2790960.0,1635000.0,212043186.0,124219125.0,122798239.227,-251.098508803,-553.571772507
Other,2007,-456257.86,4483770.0,2020090.0,340654425.75,153476337.75,155322034.806,-340.425992454,-750.503142965
Other,2008,-503047.06,2753510.0,2283100.0,209197922.25,173458522.5,173806915.667,-345.508262521,-761.707515554
Other,2009,-450104.07,2239870.0,2043050.0,170174123.25,155220723.75,151645339.741,-336.911727418,-742.755594265
Other,2010,-488520.43,2513400.0,2330980.0,190955565.0,177096205.5,171211747.4,-350.469984233,-772.64612724
Other,2011,-447313.45,2219330.0,2172710.0,168613596.75,165071642.25,162738502.098,-363.813120527,-802.062405514
Other,2012,-4423.61,1729390.0,1723620.0,131390405.25,130952029.5,133284986.708,-30130.3656307,-66425.4040694
Other,2013,101804.03,1513600.0,1477260.0,114995760.0,112234828.5,114875157.159,1128.3949875,2487.65958944
Other,2014,-278967.83,2147010.0,2019120.0,163119084.75,153402642.0,155348442.383,-556.868662538,-1227.67265343
Other,2015,-362949.12,1585500.0,1521970.0,120458362.5,115631670.75,114994079.968,-316.832508005,-698.488947147
Other,2016,-551028.04,1432800.0,1366780.0,108856980.0,103841110.5,104198450.76,-189.09827304,-416.886052743
Other,2017,-100363.12,271870.0,244880.0,20655323.25,18604758.0,18804956.8577,-187.369193562,-413.074124126
Other Renewables,2001,822025.15,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2002,796161.71,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2003,825902.5,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2004,826115.72,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2005,762746.36,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2006,756001.3,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2007,920589.41,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2008,915193.25,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2009,898721.08,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2010,946979.57,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2011,966633.63,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2012,776782.63,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2013,1043050.35,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2014,1062377.56,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2015,1003823.53,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2016,1000967.6,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2017,246738.26,,,0.0,0.0,0.0,0.0,0.0
Solar,2012,,,,0.0,0.0,,,
Solar,2013,20394.0,,,0.0,0.0,,,
Solar,2014,87128.78,,,0.0,0.0,,,
Solar,2015,135830.29,,,0.0,0.0,,,
Solar,2016,132541.63,,,0.0,0.0,,,
Solar,2017,31353.65,,,0.0,0.0,,,
Wind,2001,0.0,,,0.0,0.0,0.0,,
Wind,2002,4068.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2003,3933.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2004,3813.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2005,3339.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2006,54598.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2007,49937.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2008,50117.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2009,51747.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2010,40570.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2011,53143.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2012,47492.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2013,46745.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2014,51140.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2015,45841.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2016,37747.0,,,0.0,0.0,0.0,0.0,0.0
Wind,2017,,,,0.0,0.0,0.0,,
