year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,7595003.0,5221890377.35,2001-01-01,1,687.54289858,0.312007464591,1515.75707421
2001,2,6105164.0,3625027102.62,2001-02-01,1,593.764082769,0.133053530781,1309.01229687
2001,3,6320906.0,3265146517.57,2001-03-01,1,516.563055608,-0.0142657479428,1138.81491239
2001,4,6926936.0,3827231581.64,2001-04-01,2,552.51435579,0.0543385155856,1218.07314877
2001,5,7624188.01,4415861744.73,2001-05-01,2,579.191087488,0.10524453351,1276.88467148
2001,6,7787179.0,4615052721.16,2001-06-01,2,592.64757124,0.1309229416,1306.55083555
2001,7,9024895.0,5358630470.52,2001-07-01,3,593.760976778,0.133047603755,1309.0054494
2001,8,9254092.0,5478959780.17,2001-08-01,3,592.058062549,0.129798008444,1305.2512047
2001,9,7525832.01,4469813119.24,2001-09-01,3,593.929430434,0.133369056358,1309.37682233
2001,10,6571928.01,3784653143.4,2001-10-01,4,575.881710457,0.0989293968436,1269.58881887
2001,11,6190750.0,3465221926.24,2001-11-01,4,559.741861041,0.068130441674,1234.00690685
2001,12,6967506.0,3961771440.95,2001-12-01,4,568.606821573,0.0850470506814,1253.55059884
2002,1,7608765.0,4163033355.94,2002-01-01,1,547.136540022,0.044076269483,1206.21721613
2002,2,6866890.0,3836129933.21,2002-02-01,1,558.641529602,0.0660307282386,1231.58111616
2002,3,7600606.0,4175417569.67,2002-03-01,1,549.353244948,0.0483063086792,1211.10416381
2002,4,6709074.0,3680690755.61,2002-04-01,2,548.613825933,0.0468953083339,1209.47404065
2002,5,8170343.0,4457029469.96,2002-05-01,2,545.513140631,0.0409784087922,1202.63826983
2002,6,8457393.0,4806999167.85,2002-06-01,2,568.378360548,0.0846110886911,1253.04693366
2002,7,9764707.0,5316917545.88,2002-07-01,3,544.503541773,0.0390518362977,1200.41250819
2002,8,9092457.0,4517823285.62,2002-08-01,3,496.875958349,-0.0518337580445,1095.41273778
2002,9,8837488.0,5040070345.65,2002-09-01,3,570.305763997,0.0882890667746,1257.29608731
2002,10,7676726.0,4197513026.49,2002-10-01,4,546.784270598,0.0434040494458,1205.44060296
2002,11,6846423.0,3535526662.86,2002-11-01,4,516.404940633,-0.0145674717011,1138.46633212
2002,12,7340091.0,4169076767.25,2002-12-01,4,567.987068178,0.0838644029046,1252.18429051
2003,1,8483142.0,4772552567.93,2003-01-01,1,562.592559211,0.073570301915,1240.29155604
2003,2,6891152.0,3973421934.94,2003-02-01,1,576.59763345,0.100295560777,1271.1671427
2003,3,7196978.0,4157347767.95,2003-03-01,1,577.65186554,0.10230730488,1273.49130277
2003,4,6895171.01,3549972733.85,2003-04-01,2,514.84912103,-0.0175363728952,1135.03637222
2003,5,8407825.0,4675262062.28,2003-05-01,2,556.060819805,0.0611060747738,1225.89168334
2003,6,8415161.0,4572069002.94,2003-06-01,2,543.313313071,0.0367805759225,1197.78853
