fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,8977507.0,108302000.0,100079000.0,10315765500.0,9532524750.0,2001 Q1,9457993139.49,1053.52110998,2322.59263906
Coal,2001,2,8088480.0,97865000.0,90501000.0,9321641250.0,8620220250.0,2001 Q2,8656092902.8,1070.17547213,2359.30884585
Coal,2001,3,9314032.0,113201000.0,105206000.0,10782395250.0,10020871500.0,2001 Q3,10170677865.2,1091.97368715,2407.36519068
Coal,2001,4,8285077.0,99479000.0,91316000.0,9475374750.0,8697849000.0,2001 Q4,8776482731.09,1059.31215016,2335.35956624
Coal,2002,1,8792965.0,103190000.0,94525000.0,9828847500.0,9003506250.0,2002 Q1,9174148008.16,1043.35090702,2300.17140962
Coal,2002,2,8163305.0,96798000.0,88514000.0,9220009500.0,8430958500.0,2002 Q2,8634648115.58,1057.7392509,2331.89195254
Coal,2002,3,9539410.0,112838000.0,104270000.0,10747819500.0,9931717500.0,2002 Q3,10123154483.6,1061.19293369,2339.50594162
Coal,2002,4,8876379.0,106358000.0,99884000.0,10130599500.0,9513951000.0,2002 Q4,9759017383.61,1099.43676173,2423.8182849
Coal,2003,1,9194922.0,107536000.0,100011000.0,10242804000.0,9526047750.0,2003 Q1,9730205161.24,1058.2150845,2332.9409753
Coal,2003,2,8287322.0,97175000.0,89929000.0,9255918750.0,8565737250.0,2003 Q2,8702302801.33,1050.0741737,2314.99352334
Coal,2003,3,9527303.0,113683000.0,105963000.0,10828305750.0,10092975750.0,2003 Q3,9937788066.56,1043.08512772,2299.58547257
Coal,2003,4,8810396.0,103606000.0,97906000.0,9868471500.0,9325546500.0,2003 Q4,9205219849.74,1044.81340563,2303.39563406
Coal,2004,1,9199275.31,110082710.0,100544380.0,10485378127.5,9576852195.0,2004 Q1,9449877295.49,1027.24149208,2264.65659344
Coal,2004,2,7839451.14,96176730.0,86943070.0,9160833532.5,8281327417.5,2004 Q2,8088248604.32,1031.73659225,2274.56649128
Coal,2004,3,9452402.92,113879990.0,104221730.0,10847069047.5,9927119782.5,2004 Q3,9714610863.79,1027.73981875,2265.75520442
Coal,2004,4,8781066.97,105820200.0,96733490.0,10079374050.0,9213864922.5,2004 Q4,9321234220.47,1061.51499041,2340.21594786
Coal,2005,1,8088313.11,96822190.0,87468250.0,9222313597.5,8331350812.5,2005 Q1,8579007101.59,1060.66703711,2338.34655001
Coal,2005,2,8333101.58,98467290.0,89810840.0,9379009372.5,8554482510.0,2005 Q2,8805608024.2,1056.70235022,2329.60600129
Coal,2005,3,9433477.5,112617360.0,103071190.0,10726803540.0,9817530847.5,2005 Q3,10163258208.8,1077.36073031,2375.14946605
Coal,2005,4,8397441.57,100207340.0,92116410.0,9544749135.0,8774088052.5,2005 Q4,8763909199.22,1043.64039049,2300.80960487
Coal,2006,1,8436397.32,100096990.0,91229010.0,9534238297.5,8689563202.5,2006 Q1,8781476139.5,1040.90357607,2294.77602379
Coal,2006,2,8253394.86,98870830.0,90082730.0,9417446557.5,8580380032.5,2006 Q2,8611667963.3,1043.40918003,2300.29987829
Coal,2006,3,8794839.8,106330730.0,96911110.0,10128002032.5,9230783227.5,2006 Q3,9217292435.27,1048.03414785,2310.49608235
Coal,2006,4,8920562.26,106867130.0,97814860.0,10179094132.5,9316865415.0,2006 Q4,9216651055.57,1033.19171897,2277.77446364
Coal,2007,1,9072523.14,106889100.0,97346070.0,10181186775.0,9272213167.5,2007 Q1,9299646758.72,1025.03422865,2259.79046048
Coal,2007,2,8384752.62,98214730.0,89224400.0,9354953032.5,8498624100.0,2007 Q2,8798719202.15,1049.37135309,2313.44408502
Coal,2007,3,10934709.25,124959650.0,116047600.0,11902406662.5,11053533900.0,2007 Q3,11181766908.0,1022.59389366,2254.41049796
Coal,2007,4,9593581.42,111606820.0,102762980.0,10630549605.0,9788173845.0,2007 Q4,9785052091.31,1019.95820569,2248.59986027
Coal,2008,1,10297905.38,120415910.0,111329880.0,11469615427.5,10604171070.0,2008 Q1,10506342248.8,1020.24070538,2249.22265908
Coal,2008,2,9357236.53,107980420.0,99777010.0,10285135005.0,9503760202.5,2008 Q2,9613055391.61,1027.33914664,2264.87188268
Coal,2008,3,10415582.78,118808750.0,109891400.0,11316533437.5,10467155850.0,2008 Q3,10619945161.2,1019.6208302,2247.85608226
Coal,2008,4,10339382.4,116848930.0,108790560.0,11129860582.5,10362300840.0,2008 Q4,10469808373.1,1012.61448393,2232.40989127
Coal,2009,1,9741669.64,112871720.0,104067890.0,10751031330.0,9912466522.5,2009 Q1,9901697359.35,1016.4271347,2240.81526115
Coal,2009,2,8051240.18,94683070.0,85812460.0,9018562417.5,8173636815.0,2009 Q2,8130872693.95,1009.890714,2226.40506808
Coal,2009,3,9829112.73,114180120.0,104390610.0,10875656430.0,9943205602.5,2009 Q3,10084073816.4,1025.93937962,2261.78595631
Coal,2009,4,9729413.13,112851640.0,103187270.0,10749118710.0,9828587467.5,2009 Q4,9921933168.56,1019.78742561,2248.2233585
Coal,2010,1,10631696.21,122964000.0,112910990.0,11712321000.0,10754771797.5,2010 Q1,10810241469.0,1016.79367576,2241.62333759
Coal,2010,2,9585973.66,110703900.0,101495820.0,10544546475.0,9667476855.0,2010 Q2,9785606024.57,1020.82546559,2250.51182143
Coal,2010,3,11016359.76,127362380.0,116920710.0,12131266695.0,11136697627.5,2010 Q3,11169240151.7,1013.87757798,2235.19450842
