fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,8127068.0,89911000.0,85327000.0,8564022750.0,8127396750.0,2001 Q1,8637087403.28,1062.7556461,2342.9510974
Coal,2001,2,6727441.0,76404000.0,72093000.0,7277481000.0,6866858250.0,2001 Q2,7480544765.29,1111.94505686,2451.39407236
Coal,2001,3,8524834.0,95484000.0,91114000.0,9094851000.0,8678608500.0,2001 Q3,9323331929.41,1093.66727017,2411.09886381
Coal,2001,4,8439819.0,92834000.0,88798000.0,8842438500.0,8458009500.0,2001 Q4,9240090013.41,1094.82087393,2413.64209867
Coal,2002,1,8554432.0,93043000.0,90507000.0,8862345750.0,8620791750.0,2002 Q1,9442917110.24,1103.8625487,2433.57537487
Coal,2002,2,7452386.0,79210000.0,76789000.0,7544752500.0,7314152250.0,2002 Q2,8246271089.22,1106.5276395,2439.45083404
Coal,2002,3,8864244.0,96752000.0,94168000.0,9215628000.0,8969502000.0,2002 Q3,10001905743.2,1128.34278289,2487.54449916
Coal,2002,4,9049146.0,97626000.0,95097000.0,9298876500.0,9057989250.0,2002 Q4,9900007150.16,1094.02667944,2411.8912175
Coal,2003,1,8690009.0,94177000.0,91708000.0,8970359250.0,8735187000.0,2003 Q1,9634571394.74,1108.69521479,2444.22947052
Coal,2003,2,8468850.0,92155000.0,90018000.0,8777763750.0,8574214500.0,2003 Q2,9436294858.79,1114.23568239,2456.44398539
Coal,2003,3,9384598.0,102615000.0,100330000.0,9774078750.0,9556432500.0,2003 Q3,10324434404.5,1100.14668764,2425.38338757
Coal,2003,4,9112071.0,99437000.0,96981000.0,9471374250.0,9237440250.0,2003 Q4,10053279443.3,1103.29248349,2432.3186091
Coal,2004,1,8607711.75,95820550.0,92496290.0,9126907387.5,8810271622.5,2004 Q1,9676875998.14,1124.21004318,2478.43346119
Coal,2004,2,7533646.8,83692870.0,80769900.0,7971745867.5,7693332975.0,2004 Q2,8347896620.98,1108.08176207,2442.87705267
Coal,2004,3,8949712.81,99015630.0,95550520.0,9431238757.5,9101187030.0,2004 Q3,9698453492.48,1083.66086135,2389.03873492
Coal,2004,4,8909136.25,98779370.0,95338920.0,9408734992.5,9081032130.0,2004 Q4,9536935260.49,1070.46687724,2359.95127757
Coal,2005,1,9148275.38,100656990.0,97359780.0,9587578297.5,9273519045.0,2005 Q1,10030353661.1,1096.42017151,2417.16791011
Coal,2005,2,8384095.37,92490240.0,89682520.0,8809695360.0,8542260030.0,2005 Q2,8992973905.78,1072.62304505,2364.70476512
Coal,2005,3,8143207.85,97584260.0,94103640.0,9294900765.0,8963371710.0,2005 Q3,9518051159.36,1168.83313489,2576.80952917
Coal,2005,4,7274266.78,84258380.0,81086870.0,8025610695.0,7723524367.5,2005 Q4,8144726872.85,1119.66293225,2468.40890043
Coal,2006,1,8643963.92,95253180.0,92308580.0,9072865395.0,8792392245.0,2006 Q1,9368798384.75,1083.85440655,2389.46542468
Coal,2006,2,7919440.67,87885960.0,84961830.0,8371137690.0,8092614307.5,2006 Q2,8612257100.26,1087.48300027,2397.46502239
Coal,2006,3,8288351.8,92354410.0,89306350.0,8796757552.5,8506429837.5,2006 Q3,8961538178.6,1081.22077765,2383.6593264
Coal,2006,4,8218694.84,90302900.0,87417930.0,8601351225.0,8326557832.5,2006 Q4,8928415366.37,1086.35440787,2394.97692759
Coal,2007,1,8561903.24,96010520.0,92300710.0,9145002030.0,8791642627.5,2007 Q1,9475536504.28,1106.70913215,2439.85095274
Coal,2007,2,7518070.71,84716100.0,81321470.0,8069208525.0,7745870017.5,2007 Q2,8476658694.6,1127.50451832,2485.6964611
Coal,2007,3,8555820.61,96629200.0,92981870.0,9203931300.0,8856523117.5,2007 Q3,9364214531.13,1094.484674,2412.9009123
Coal,2007,4,7554578.03,84987020.0,81516370.0,8095013655.0,7764434242.5,2007 Q4,8251246153.63,1092.2180062,2407.90381648
