year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,11782259.0,10820115492.6,918.339640354,2001 Q1,0.0574309894821,2024.57157112
2001,2,11575681.0,10838725548.0,936.335887966,2001 Q2,0.078152941453,2064.24609861
2001,3,12178407.0,11156653390.4,916.101210146,2001 Q3,0.0548535275442,2019.63672789
2001,4,11339656.0,10264266502.9,905.16559787,2001 Q4,0.0422616118724,1995.52807706
2002,1,10811083.0,9913678096.61,916.992136367,2002 Q1,0.0558793930891,2021.60086384
2002,2,11357411.0,10317436366.5,908.432068407,2002 Q2,0.0460228207101,2002.72933801
2002,3,12035598.0,11039666082.5,917.251148009,2002 Q3,0.0561776345287,2022.1718809
2002,4,11393412.0,10717505050.8,940.675633501,2002 Q4,0.083149983085,2073.81350162
2003,1,11229620.0,10312144744.7,918.298637419,2003 Q1,0.0573837762597,2024.48117605
2003,2,10806262.0,10171824943.1,941.289869065,2003 Q2,0.0838572505181,2075.16764534
2003,3,12901444.0,11589739900.6,898.328892536,2003 Q3,0.0343894219236,1980.45587649
2003,4,11675462.0,10865898045.4,930.661077518,2003 Q4,0.0716186265176,2051.7354115
2004,1,11666069.79,10660007359.3,913.761665338,2004 Q1,0.0521596362292,2014.4789674
2004,2,11109246.04,10031843533.5,903.017495284,2004 Q2,0.03978815854,1990.7923701
2004,3,12849528.23,11241794226.3,874.879919718,2004 Q3,0.00738887720219,1928.76027101
2004,4,12242895.35,10726285553.9,876.123273728,2004 Q4,0.00882054910487,1931.50136926
2005,1,12438687.89,10890334598.9,875.52117194,2005 Q1,0.00812725322501,1930.17397566
2005,2,12027294.17,10536205352.9,876.024582417,2005 Q2,0.00870691004886,1931.2837944
2005,3,13214468.03,11312628180.3,856.078970008,2005 Q3,-0.0142596567197,1887.31169728
2005,4,11933814.24,10348982408.7,867.198215132,2005 Q4,-0.00145629524207,1911.82518508
2006,1,12094068.06,10175256443.3,841.34274694,2006 Q1,-0.0312278221513,1854.8242199
2006,2,12359896.64,10789043697.3,872.907275159,2006 Q2,0.00511745669848,1924.41137882
2006,3,13416310.8,11567954192.3,862.230635883,2006 Q3,-0.00717626202796,1900.87365987
2006,4,12825558.37,10971454544.8,855.436794894,2006 Q4,-0.0149990954158,1885.89595802
2007,1,12926291.58,10844336553.4,838.936402311,2007 Q1,-0.0339986307604,1849.51919254
2007,2,12800376.46,10727598197.8,838.06896081,2007 Q2,-0.0349974545997,1847.606831
2007,3,14424065.01,11831433958.8,820.256560867,2007 Q3,-0.0555077134065,1808.33761409
2007,4,13754847.69,10806468491.0,785.647993678,2007 Q4,-0.0953580801326,1732.03956686
2008,1,13768703.74,10906324899.5,792.109780662,2008 Q1,-0.087917593515,1746.28522245
2008,2,12350224.44,9820815164.25,795.193254338,2008 Q2,-0.0843670981677,1753.08304851
2008,3,14168954.34,11448334285.7,807.987238225,2008 Q3,-0.0696353426752,1781.28866539
2008,4,13153711.09,10241789521.6,778.623572584,2008 Q4,-0.103446417194,1716.55352812
2009,1,12815392.61,9512027153.73,742.234548968,2009 Q1,-0.145346907555,1636.33028666
2009,2,11529364.94,8807840160.34,763.948422673,2009 Q2,-0.120344259353,1684.20069263
2009,3,13457849.59,10919835808.3,811.410153995,2009 Q3,-0.065693993472,1788.8348255
2009,4,12763344.47,10442893645.2,818.194139458,2009 Q4,-0.0578825083253,1803.79079985
2010,1,12743288.76,10190704049.1,799.691841019,2010 Q1,-0.0791871573743,1763.00063271
2010,2,11451420.39,9675605443.93,844.926228748,2010 Q2,-0.0271015876434,1862.7243639
2010,3,14145084.31,11434992642.0,808.407528115,2010 Q3,-0.069151395849,1782.21523648
2010,4,12380998.41,10191836255.6,823.183714117,2010 Q4,-0.0521372147141,1814.79081614
2011,1,13241266.831,10416852439.9,786.696059588,2011 Q1,-0.0941512745851,1734.35013297
2011,2,11593424.42,8438161932.79,727.840336651,2011 Q2,-0.161921261426,1604.59680618
2011,3,13938395.565,11195038777.2,803.179872822,2011 Q3,-0.0751708296901,1770.69034762
2011,4,12681982.574,9654855572.21,761.304907642,2011 Q4,-0.123388160098,1678.37279939
2012,1,12730034.713,9434371318.8,741.111201305,2012 Q1,-0.146640396999,1633.8537544
2012,2,12527726.971,9228136760.88,736.617008197,2012 Q2,-0.151815278771,1623.94585627
2012,3,14506876.925,11062607905.4,762.576808405,2012 Q3,-0.121923617762,1681.17683181
2012,4,12813542.531,10002346026.7,780.607392725,2012 Q4,-0.10116212846,1720.927058
2013,1,13311372.24,9685394555.07,727.603013457,2013 Q1,-0.162194529495,1604.07360347
2013,2,12753302.39,9442676484.09,740.410302785,2013 Q2,-0.147447453324,1632.30855352
2013,3,14048480.602,10726147801.4,763.509457376,2013 Q3,-0.120849710155,1683.23294973
2013,4,12869298.748,9563159248.83,743.09870616,2013 Q4,-0.144351865465,1638.2354076
2014,1,13882534.429,9719027855.08,700.090311664,2014 Q1,-0.193874293933,1543.41910109
2014,2,12948683.103,8888094082.27,686.409112924,2014 Q2,-0.20962764148,1513.25753035
2014,3,14367226.484,10900932809.2,758.736059556,2014 Q3,-0.126346084872,1672.7095169
2014,4,13046326.404,9142452067.95,700.768307096,2014 Q4,-0.193093609588,1544.91380982
2015,1,13113987.435,9590683139.57,731.332341677,2015 Q1,-0.157900358736,1612.29528046
2015,2,12253593.118,8993036791.31,733.910184931,2015 Q2,-0.154932076389,1617.9783937
2015,3,14253434.114,10635980299.9,746.204754225,2015 Q3,-0.140775376621,1645.08300116
2015,4,13207664.369,9033452281.45,683.955317842,2015 Q4,-0.212453087369,1507.84789371
2016,1,13339718.742,8493208870.67,636.685752896,2016 Q1,-0.266882081433,1403.63741083
2016,2,13299101.608,8420023164.41,633.127215101,2016 Q2,-0.270979593918,1395.79225841
2016,3,14752676.372,10222623402.3,692.933481662,2016 Q3,-0.202115094502,1527.64115367
2016,4,13449354.484,9100442802.4,676.645322511,2016 Q4,-0.220870251625,1491.73227801
2017,1,13587330.926,9047613337.34,665.885992371,2017 Q1,-0.23325918554,1468.01225878
