year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,2965823.0,1914968487.64,2001-01-01,1,645.678615223,-0.0176507842588,1423.46307512
2001,2,2968734.0,1875515729.09,2001-02-01,1,631.756071474,-0.0388328392481,1392.76943517
2001,3,3040196.0,1841085656.54,2001-03-01,1,605.581237702,-0.0786557895858,1335.06439664
2001,4,2040506.0,1287651586.49,2001-04-01,2,631.045234119,-0.0399143223609,1391.20232314
2001,5,2805571.0,1923139750.81,2001-05-01,2,685.471781257,0.0428913872229,1511.19108896
2001,6,2887826.0,2002359502.74,2001-06-01,2,693.379553594,0.054922440707,1528.62456385
2001,7,2923845.0,2097102636.73,2001-07-01,3,717.241384798,0.0912263396078,1581.23035693
2001,8,3234749.0,2217959744.02,2001-08-01,3,685.666722214,0.0431879745528,1511.62085579
2001,9,2895516.0,1897032926.31,2001-09-01,3,655.162301403,-0.00322210184405,1444.37080967
2001,10,2997104.0,2051597888.49,2001-10-01,4,684.52675933,0.0414536107079,1509.10769362
2001,11,2653470.0,1879098365.19,2001-11-01,4,708.166425545,0.077419503057,1561.22370176
2001,12,2462626.0,1834493943.87,2001-12-01,4,744.934043526,0.133358541205,1642.28159236
2002,1,2760479.0,2020482589.47,2002-01-01,1,731.931881919,0.113576775236,1613.61702688
2002,2,2492998.0,1804393074.04,2002-02-01,1,723.784404977,0.101181030053,1595.65509921
2002,3,2604701.0,1824474841.87,2002-03-01,1,700.454617199,0.0656865933671,1544.22224908
2002,4,1931633.0,1327191218.61,2002-04-01,2,687.082493731,0.0453419595331,1514.74206568
2002,5,2591063.0,1898953848.14,2002-05-01,2,732.886019422,0.115028420382,1615.72051842
2002,6,2855076.0,1960763429.77,2002-06-01,2,686.764005502,0.0448574047487,1514.03992653
2002,7,3110486.0,2180962537.95,2002-07-01,3,701.164556906,0.0667667107794,1545.78738216
2002,8,2958197.0,2017370289.27,2002-08-01,3,681.959412868,0.0375475950463,1503.44772161
2002,9,2789156.0,1933299897.55,2002-09-01,3,693.148715077,0.0545712380643,1528.11565726
2002,10,2581222.0,1855133983.4,2002-10-01,4,718.703770307,0.0934512441102,1584.45433202
2002,11,2634448.0,1824324243.21,2002-11-01,4,692.488234049,0.0535663681426,1526.65956078
2002,12,2779479.0,2175528818.58,2002-12-01,4,782.711011156,0.190833225435,1725.56469519
2003,1,2790622.0,2004462770.69,2003-01-01,1,718.285303668,0.0928145800407,1583.53178047
2003,2,2379930.0,1568012428.78,2003-02-01,1,658.848129472,0.00238559558894,1452.49658623
2003,3,2633116.0,1670038629.47,2003-03-01,1,634.244229828,-0.0350473020624,1398.25482908
2003,4,1984482.0,1311542218.03,2003-04-01,2,660.899024548,0.00550587109689,1457.01798952
2003,5,2028938.0,1259846191.14,2003-05-01,2,620.938733044,-0.0552905686403,1368.92153087
2003,6,2933056.0,2049641617.14,2003-06-01,2,698.807529464,0.0631806789598,1540.59107946
2003,7,3175095.0,2275148101.26,2003-07-01,3,716.56063874,0.090190638037,1579.72958417
2003,8,3317687.0,2121657381.19,2003-08-01,3,639.49895852,-0.0270526457625,1409.83940395
2003,9,3081491.0,2038984953.74,2003-09-01,3,661.687784822,0.00670590780025,1458.75689042
2003,10,2956483.0,2047643204.72,2003-10-01,4,692.594276617,0.0537277035667,1526.89334223
2003,11,2906495.0,2015677027.37,2003-11-01,4,693.507825532,0.0551175963696,1528.90735217
2003,12,3007493.0,2049523966.7,2003-12-01,4,681.472564258,0.0368068931885,1502.37441516
2004,1,2573519.64,1785847550.97,2004-01-01,1,693.93196897,0.0557628972413,1529.84241879
2004,2,2818037.9,1850302149.34,2004-02-01,1,656.592357874,-0.0010463834305,1447.52351217
2004,3,2712844.26,1892117776.75,2004-03-01,1,697.466420998,0.0611402879382,1537.63447173
2004,4,2056431.71,1403024207.65,2004-04-01,2,682.26151193,0.0380072150027,1504.1137292
2004,5,2827952.09,2007898526.84,2004-05-01,2,710.018579856,0.0802374101264,1565.30696115
2004,6,3474028.74,2290142651.39,2004-06-01,2,659.218107503,0.0029484880556,1453.3122398
2004,7,3717402.9,2283194957.61,2004-07-01,3,614.190879769,-0.0655568965248,1354.04521354
2004,8,3978800.36,2605429105.64,2004-08-01,3,654.827804842,-0.00373101204572,1443.63337856
2004,9,3542135.29,2414845237.24,2004-09-01,3,681.748448191,0.0372266288882,1502.98262888
2004,10,3281856.32,2252539483.49,2004-10-01,4,686.361395459,0.0442448652437,1513.15233243
2004,11,3394694.25,2467214591.01,2004-11-01,4,726.785509773,0.105746974894,1602.27133484
2004,12,3289731.58,2198958129.94,2004-12-01,4,668.430866308,0.0169649757843,1473.62268786
2005,1,3367492.1,2303220060.58,2005-01-01,1,683.957079092,0.0405868870451,1507.85177657
2005,2,2986762.23,1930880098.12,2005-02-01,1,646.479347678,-0.0164325328251,1425.22836989
2005,3,3047029.43,2079444280.61,2005-03-01,1,682.449686943,0.0382935084803,1504.52857983
2005,4,2538691.87,1572179034.45,2005-04-01,2,619.287063953,-0.0578034532198,1365.28026119
2005,5,2914447.05,2010604185.41,2005-05-01,2,689.875009193,0.0495905521142,1520.89844527
2005,6,3342392.56,2305570828.87,2005-06-01,2,689.796541693,0.0494711699854,1520.72545582
