year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,10400604.0,5780990360.55,555.832176723,2001 Q1,0.0125191176821,1225.3876168
2001,2,11173171.0,6620357958.03,592.522745605,2001 Q2,0.079355662934,1306.27564496
2001,3,13323344.0,8438340201.66,633.35002096,2001 Q3,0.153727746004,1396.28345621
2001,4,12294917.0,7293501337.28,593.212734765,2001 Q4,0.0806125660876,1307.79679506
2002,1,11117060.0,5903701923.57,531.048849567,2002 Q1,-0.0326268698935,1170.75029376
2002,2,11414458.0,6393477883.22,560.121022235,2002 Q2,0.020331796142,1234.84280562
2002,3,14210639.0,7945886529.3,559.150544131,2002 Q3,0.0185639466449,1232.70328959
2002,4,10869484.0,6485763087.81,596.694662581,2002 Q4,0.0869553411683,1315.47305313
2003,1,11150775.0,5347828863.63,479.592572142,2003 Q1,-0.126361034268,1057.30978454
2003,2,12454316.0,6153668663.57,494.099287634,2003 Q2,-0.0999352039816,1089.29128952
2003,3,14825155.0,8803205037.77,593.801888599,2003 Q3,0.0816857848486,1309.09564361
2003,4,11970857.0,7673742112.46,641.035317059,2003 Q4,0.167727491882,1413.22645999
2004,1,12307267.48,6684917941.31,543.168331408,2004 Q1,-0.0105496898125,1197.46890342
2004,2,12251499.96,6575996469.86,536.75031558,2004 Q2,-0.0222409232386,1183.31974573
2004,3,14605232.85,8333370840.36,570.574322638,2004 Q3,0.039373814478,1257.88815169
2004,4,12763631.96,6782998527.76,531.431691937,2004 Q4,-0.0319294737474,1171.59430804
2005,1,11927161.26,6465033984.84,542.04297602,2005 Q1,-0.0125996680114,1194.98794493
2005,2,12064294.81,6311990281.2,523.19595804,2005 Q2,-0.046931912195,1153.4378091
2005,3,13868842.2,7440299222.01,536.475872659,2005 Q3,-0.0227408559807,1182.71470886
2005,4,9934210.61,6019935090.31,605.980215906,2005 Q4,0.103870159443,1335.94398399
2006,1,11110680.93,5750229308.74,517.540675047,2006 Q1,-0.0572337305966,1140.97017221
2006,2,13858254.23,7187435271.18,518.639299864,2006 Q2,-0.0552324455388,1143.39220048
2006,3,15785722.1,9184982360.7,581.853798167,2006 Q3,0.0599208160532,1282.75488344
2006,4,11421452.709,6362040275.64,557.02548859,2006 Q4,0.0146928872656,1228.01839215
2007,1,12831273.394,7069958892.06,550.994330412,2007 Q1,0.00370636433081,1214.72210083
2007,2,13036476.459,7015590438.93,538.150815598,2007 Q2,-0.0196897340455,1186.40728807
2007,3,16519617.344,9183246639.72,555.899476876,2007 Q3,0.0126417134852,1225.53598672
2007,4,12242306.363,6338640284.54,517.765206701,2007 Q4,-0.0568247175856,1141.46517469
2008,1,12743800.279,7074276506.15,555.115142365,2008 Q1,0.0112129482567,1223.80684286
2008,2,13084273.832,6437723015.01,492.019893322,2008 Q2,-0.103723085617,1084.70705682
2008,3,15975977.903,8363270812.01,523.4903843,2008 Q3,-0.0463955772554,1154.08690123
2008,4,13282226.906,7471658172.84,562.530532396,2008 Q4,0.0247210258489,1240.15481172
2009,1,13237714.263,6469855339.93,488.744145053,2009 Q1,-0.109690278386,1077.48534218
2009,2,14308916.151,6834912162.91,477.668056112,2009 Q2,-0.129866785383,1053.0669965
2009,3,16620196.188,9051025547.77,544.579946313,2009 Q3,-0.00797825343759,1200.58094964
2009,4,13325283.458,6603353186.59,495.55067308,2009 Q4,-0.0972913204985,1092.49101387
2010,1,14138679.22,6898911422.46,487.945961225,2010 Q1,-0.111144271911,1075.72566612
2010,2,15104844.97,8130003364.47,538.238120326,2010 Q2,-0.0195306973615,1186.59976007
2010,3,17990925.275,9879687546.92,549.148384305,2010 Q3,0.000343738341542,1210.65252804
2010,4,13804058.095,7492100744.81,542.746248476,2010 Q4,-0.0113185676432,1196.53837939
