year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,7643258.81,3519171396.74,2001-01-01,1,460.428134677,0.1336240434,1015.05986571
2001,2,6635748.54,2951281734.95,2001-02-01,1,444.754908532,0.0950348594252,980.506671349
2001,3,7382951.23,2950448520.12,2001-03-01,1,399.629962085,-0.0160676566832,881.024214412
2001,4,6370210.3,2416274914.96,2001-04-01,2,379.308500218,-0.0661013015329,836.22351958
2001,5,7186845.09,3057660184.07,2001-05-01,2,425.452357158,0.047509882803,937.95226659
2001,6,8240080.12,3371038821.28,2001-06-01,2,409.10267524,0.00725519129343,901.907757834
2001,7,8635237.84,3591736790.3,2001-07-01,3,415.939532512,0.0240882759842,916.980293376
2001,8,8916249.47,3789922775.67,2001-08-01,3,425.057956086,0.046538824555,937.082769987
2001,9,7268570.11,3027337331.01,2001-09-01,3,416.496956787,0.0254607150541,918.209190934
2001,10,6961391.58,2454125350.48,2001-10-01,4,352.53373155,-0.132023688182,777.195864575
2001,11,6887297.33,2369253914.27,2001-11-01,4,344.003431353,-0.153026213163,758.389964761
2001,12,7002906.98,2628331516.92,2001-12-01,4,375.320066999,-0.0759212570308,827.430619705
2002,1,8405891.0,3003176571.51,2002-01-01,1,357.270463239,-0.120361340629,787.638463256
2002,2,7596407.0,2773042982.66,2002-02-01,1,365.046657276,-0.101215506865,804.781860631
2002,3,8029892.0,3042910354.26,2002-03-01,1,378.947855619,-0.0669892476789,835.428442499
2002,4,7095124.0,2992904773.58,2002-04-01,2,421.825576773,0.0385803558391,929.956666555
2002,5,7566333.0,3490963788.83,2002-05-01,2,461.381198638,0.135970590319,1017.16099052
2002,6,8601344.0,3683256658.53,2002-06-01,2,428.218736343,0.0543210086254,944.051026141
2002,7,9462466.0,4056228725.31,2002-07-01,3,428.665077931,0.0554199500616,945.035030806
2002,8,9087354.0,3811705485.0,2002-08-01,3,419.451634106,0.0327354513191,924.72307255
2002,9,8363194.0,3339521198.81,2002-09-01,3,399.311698236,-0.0168512568239,880.32256993
2002,10,7152165.0,2814048512.58,2002-10-01,4,393.454081748,-0.0312733444151,867.408868621
2002,11,6786441.0,2644335529.97,2002-11-01,4,389.64982234,-0.0406398439994,859.021998331
2002,12,8401366.0,3119194047.67,2002-12-01,4,371.272248783,-0.0858874248372,818.506799666
2003,1,8851012.74,3496066816.72,2003-01-01,1,394.990598186,-0.0274902741684,870.79627276
2003,2,7714498.83,2977860034.07,2003-02-01,1,386.008229399,-0.0496058410865,850.993742533
2003,3,7464820.85,2802394911.2,2003-03-01,1,375.413552114,-0.0756910865288,827.636716992
2003,4,7524478.6,2326444704.19,2003-04-01,2,309.183509963,-0.238756639051,681.625966065
2003,5,7575071.5,2855089187.17,2003-05-01,2,376.90590606,-0.0720167491323,830.926760499
2003,6,8162467.92,3250000107.88,2003-06-01,2,398.163905787,-0.0196772464176,877.792146697
2003,7,9151383.01,3644663881.9,2003-07-01,3,398.263724501,-0.019431481908,878.012207035
2003,8,9138174.74,3745913973.57,2003-08-01,3,409.919276021,0.00926575105195,903.708035916
2003,9,7662729.44,3250211698.43,2003-09-01,3,424.15848346,0.0443242253191,935.099792635
2003,10,6965442.27,2920771023.45,2003-10-01,4,419.323125544,0.0324190492911,924.439762574
2003,11,6175507.16,3082246543.3,2003-11-01,4,499.108245435,0.228858674505,1100.33403789
2003,12,7335402.27,3491073575.6,2003-12-01,4,475.92121701,0.171769693755,1049.21591502
2004,1,9097146.72,3804669202.04,2004-01-01,1,418.226650525,0.0297194087803,922.022473747
2004,2,8292192.62,3378145677.11,2004-02-01,1,407.388712723,0.0030352295388,898.129156068
2004,3,7799572.92,2927817944.88,2004-03-01,1,375.381828583,-0.0757691933062,827.566779294
2004,4,6814816.53,2784731286.32,2004-04-01,2,408.628944604,0.0060888150473,900.863371273
2004,5,7629735.25,3473270412.72,2004-05-01,2,455.228169644,0.120821165073,1003.5960228
2004,6,8547953.8,3700419115.21,2004-06-01,2,432.901159949,0.0658496437852,954.373897225
2004,7,9407713.98,3996314535.45,2004-07-01,3,424.791245137,0.0458821532488,936.494779028
2004,8,9351901.62,3900204413.67,2004-08-01,3,417.049341637,0.02682074651,919.426978572
2004,9,7952091.48,3207589193.93,2004-09-01,3,403.364222104,-0.00687350319049,889.256764051
2004,10,7010375.25,2856893874.46,2004-10-01,4,407.523673495,0.00336751760962,898.426690587
2004,11,7411561.17,2933855972.68,2004-11-01,4,395.848581072,-0.0253778271738,872.687781832
2004,12,8555907.76,3609121319.2,2004-12-01,4,421.827983709,0.0385862819745,929.961972884
2005,1,8991548.38,3552960899.18,2005-01-01,1,395.14450115,-0.0271113483654,871.135567235
2005,2,7866490.94,2989006133.39,2005-02-01,1,379.966894539,-0.0644802632495,837.675015701
2005,3,8853303.3,3194216185.83,2005-03-01,1,360.793714797,-0.111686712873,795.40582364
2005,4,7495469.87,2725060459.91,2005-04-01,2,363.560991795,-0.104873376537,801.506562511
2005,5,7173623.4,3452030744.28,2005-05-01,2,481.211593054,0.184795173804,1060.87907805
2005,6,8874236.53,3663144761.91,2005-06-01,2,412.784215243,0.0163195423822,910.024080924
2005,7,10070477.78,4165369859.39,2005-07-01,3,413.621870818,0.0183819413295,911.870776405
2005,8,10008617.46,4153334060.43,2005-08-01,3,414.975802305,0.02171546761,914.855653763
2005,9,8673441.23,3728346723.12,2005-09-01,3,429.857841225,0.0583566627561,947.664596764
2005,10,7676421.88,3196686178.47,2005-10-01,4,416.429194283,0.0252938764134,918.059801717
2005,11,7535441.08,3084177030.92,2005-11-01,4,409.289515794,0.0077152130167,902.319666519
2005,12,9207933.78,3697003329.81,2005-12-01,4,401.501945837,-0.0114586294954,885.151189792
2006,1,8682290.35,3260131373.72,2006-01-01,1,375.492092788,-0.0754977108653,827.809867761
2006,2,8242487.34,3277230697.09,2006-02-01,1,397.602151136,-0.0210603473421,876.553702394
2006,3,8260894.67,3198152641.59,2006-03-01,1,387.143616927,-0.0468103937559,853.496817876
2006,4,7208562.01,2870642415.27,2006-04-01,2,398.226776893,-0.0195224509305,877.930752337
2006,5,7539273.62,3360323780.35,2006-05-01,2,445.709222097,0.0973844830071,982.610551036
2006,6,8523742.64,3662276434.59,2006-06-01,2,429.655913989,0.0578594959842,947.21942798
2006,7,10093661.37,4285443127.1,2006-07-01,3,424.56775297,0.0453318912753,936.002068197
2006,8,10155560.38,4392952274.87,2006-08-01,3,432.56621107,0.0650249632889,953.635468926
2006,9,8324184.51,3256452755.7,2006-09-01,3,391.203817237,-0.0368137398881,862.447935481
2006,10,7740510.13,3313133424.48,2006-10-01,4,428.025203615,0.0538445100433,943.62436389
2006,11,7085376.88,3423396333.28,2006-11-01,4,483.163618713,0.189601272851,1065.18251381
2006,12,7411061.87,3238459433.55,2006-12-01,4,436.976440131,0.0758834259324,963.358259914
2007,1,8710969.55,3286322372.96,2007-01-01,1,377.262525612,-0.0711387130872,831.712963964
2007,2,8179582.55,3274227377.7,2007-02-01,1,400.292723704,-0.0144358656379,882.485338678
2007,3,8548028.85,3094716922.8,2007-03-01,1,362.038661439,-0.10862151911,798.150433008
2007,4,7992344.94,3097574446.36,2007-04-01,2,387.567662509,-0.0457663475041,854.431668768
2007,5,7824726.68,3305777654.85,2007-05-01,2,422.478354842,0.040187566297,931.395781084
2007,6,9332421.71,3883167753.22,2007-06-01,2,416.094329413,0.0244694027556,917.321558623
2007,7,9784957.08,4159515592.82,2007-07-01,3,425.092880717,0.0466248127868,937.159764828
2007,8,10664381.15,4621374210.85,2007-08-01,3,433.346684242,0.0669465729514,955.35610008
2007,9,8606844.62,3660704685.75,2007-09-01,3,425.324825459,0.0471958859185,937.671110207
2007,10,7707929.22,3284016658.64,2007-10-01,4,426.056929806,0.048998406286,939.285107451
2007,11,7438574.65,3348611531.3,2007-11-01,4,450.168438021,0.108363556625,992.441338462
2007,12,8611380.67,3639536184.4,2007-12-01,4,422.642584723,0.0405919180909,931.757842281
2008,1,9608438.81,4072786722.64,2008-01-01,1,423.876011824,0.0436287494924,934.477055668
2008,2,8513112.88,3430833631.76,2008-02-01,1,403.005772403,-0.00775604526177,888.46652584
2008,3,8466552.02,3252851461.72,2008-03-01,1,384.200256969,-0.0540572654503,847.007886513
2008,4,7553422.68,2851400611.53,2008-04-01,2,377.497822157,-0.0705593874536,832.231698727
2008,5,6839208.28,3609413617.78,2008-05-01,2,527.753136036,0.299385504342,1163.48456371
2008,6,8968301.85,4105560862.78,2008-06-01,2,457.785758268,0.127118225872,1009.23448268
2008,7,9828157.41,4284745091.26,2008-07-01,3,435.966266362,0.0733962684668,961.131230823
2008,8,9713601.6,4211834965.07,2008-08-01,3,433.601782172,0.0675746517445,955.918488977
