year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,13159957.0,10674470352.4,2001-01-01,1,811.132616348,0.000612205777578,1788.222966
2001,2,11159711.0,9604331973.51,2001-02-01,1,860.62551024,0.0616665792919,1897.33499988
2001,3,12105530.0,10738647086.4,2001-03-01,1,887.086074413,0.0943082989684,1955.66995965
2001,4,11176293.0,9254138341.29,2001-04-01,2,828.015008311,0.0214383039041,1825.44188732
2001,5,10689686.0,9417064901.98,2001-05-01,2,880.948692224,0.0867372317881,1942.13948688
2001,6,11902098.0,10032635521.5,2001-06-01,2,842.930004568,0.0398374250866,1858.32348807
2001,7,12412582.0,10926676347.6,2001-07-01,3,880.290365659,0.0859251209418,1940.68814013
2001,8,13743152.0,11345769567.3,2001-08-01,3,825.558035547,0.0184073852996,1820.02524517
2001,9,11457904.0,9196535770.13,2001-09-01,3,802.636832193,-0.0098681831893,1769.49316025
2001,10,11215182.0,8795487300.16,2001-10-01,4,784.248289521,-0.0325522669917,1728.95377908
2001,11,11091760.0,8822362372.42,2001-11-01,4,795.397878463,-0.0187981476771,1753.53416286
2001,12,12120066.0,9894900126.22,2001-12-01,4,816.406455726,0.00711800759919,1799.84967229
2002,1,12803601.0,10237739023.0,2002-01-01,1,799.598411654,-0.0136163750587,1762.79465833
2002,2,10933496.0,8887818846.82,2002-02-01,1,812.898166041,0.0027901857254,1792.11529685
2002,3,12213734.0,10313120365.6,2002-03-01,1,844.387176401,0.0416349904818,1861.53596909
2002,4,11273262.0,9621342656.96,2002-04-01,2,853.465718881,0.0528342694072,1881.55052384
2002,5,12133863.0,10176156726.8,2002-05-01,2,838.657625097,0.034567022985,1848.90460029
2002,6,12608042.0,11278418112.9,2002-06-01,2,894.541603917,0.103505431067,1972.10641999
2002,7,14119699.0,11970227110.5,2002-07-01,3,847.767867465,0.0458054068534,1868.98904061
2002,8,13380458.0,11573049312.0,2002-08-01,3,864.921762169,0.0669664304291,1906.80651688
2002,9,11614058.0,10243433974.7,2002-09-01,3,881.985777472,0.0880165788853,1944.42584502
2002,10,11468779.0,9819314777.6,2002-10-01,4,856.177870163,0.0561799759202,1887.52973256
2002,11,11525158.0,9620963075.06,2002-11-01,4,834.779278086,0.0297826988435,1840.35439647
2002,12,12727645.0,10671664652.6,2002-12-01,4,838.463411933,0.0343274418623,1848.47643795
2003,1,13400282.0,11622500719.8,2003-01-01,1,867.332547162,0.069940371855,1912.12133347
2003,2,11761640.0,10117098048.4,2003-02-01,1,860.177496367,0.0611139099241,1896.34730849
2003,3,11767285.0,10054930372.2,2003-03-01,1,854.481757874,0.0540876538693,1883.79048341
