State,datetime,Coal,Natural Gas,Nuclear,Other,Renewables,monthly index (g/kWh),rolling std,normalized rolling std,Year,Total gen,percent Coal,change in Coal,percent Natural Gas,change in Natural Gas,percent Renewables,change in Renewables,percent Nuclear,change in Nuclear,percent Other,change in Other
DE,2002-06-01,280591.0,113363.0,0.0,91047.0,0.0,1256.79500542,226.01326194,0.237226660649,2002,485001.0,0.57853695147,0.169211560632,0.233737662397,0.00998192191629,0.0,,0.0,,0.187725386133,-0.314277629942
DE,2002-07-01,395959.0,273733.0,0.0,180274.0,0.0,885.261779193,226.707457925,0.238708142427,2002,849966.0,0.465852751757,-0.0585209440426,0.322051705598,0.391587462803,0.0,,0.0,,0.212095542645,-0.225258441721
DE,2002-08-01,409430.0,219692.0,0.0,154351.0,0.0,882.387861791,223.26353903,0.233487260106,2002,783473.0,0.522583420233,0.0561305976704,0.280407876213,0.211644211865,0.0,,0.0,,0.197008703555,-0.280367573581
DE,2002-09-01,305403.0,167511.0,0.0,94265.0,0.0,959.275934574,215.905722555,0.222229234962,2002,567179.0,0.538459639726,0.0882161184365,0.295340624388,0.276168711458,0.0,,0.0,,0.166199735886,-0.392906419626
DE,2002-10-01,353791.0,112742.0,0.0,104275.0,0.0,874.569722911,205.465701319,0.208973866459,2002,570808.0,0.619807360794,0.252618229075,0.197512999117,-0.146545077904,0.0,,0.0,,0.182679640089,-0.332708706353
DE,2002-11-01,255982.0,24189.0,0.0,47662.0,0.0,1001.66032257,192.849675612,0.19217537595,2002,327833.0,0.780830483813,0.578042727,0.0737845183371,-0.681176628218,0.0,,0.0,,0.14538499785,-0.468938392672
DE,2002-12-01,365347.0,30167.0,0.0,68608.0,0.0,958.753673132,189.315592309,0.187364312738,2002,464122.0,0.787178802125,0.59087255082,0.0649979962165,-0.719143246038,0.0,,0.0,,0.147823201658,-0.460032133754
DE,2003-01-01,405289.0,52067.0,0.0,311328.0,0.0,827.030832294,194.585144192,0.193845766545,2003,768684.0,0.527250469634,0.0655626107855,0.067735246213,-0.707315571439,0.0,,0.0,,0.405014284153,0.479434191387
DE,2003-02-01,418107.0,41037.0,0.0,299174.0,0.0,930.525356896,190.660608302,0.188783972819,2003,758318.0,0.551361038509,0.114289586289,0.0541158194847,-0.766165200726,0.0,,0.0,,0.394523142006,0.441112198791
DE,2003-03-01,477629.0,173463.0,0.0,211436.0,0.0,768.814085065,199.902610736,0.199732117094,2003,862528.0,0.553754776657,0.119127283014,0.201109992951,-0.13100244473,0.0,,0.0,,0.245135230393,-0.104571232309
DE,2003-04-01,338571.0,101282.0,0.0,130352.0,0.0,875.987856234,187.89114576,0.193555052899,2003,570205.0,0.593770661429,0.199998582532,0.177623837041,-0.2324862734,0.0,,0.0,,0.22860550153,-0.164950944853
DE,2003-05-01,192836.0,37528.0,0.0,68185.0,0.0,1007.99554598,122.897590671,0.131335245681,2003,298549.0,0.645910721523,0.305372596896,0.125701308663,-0.456843847889,0.0,,0.0,,0.228387969814,-0.16574554364
DE,2003-06-01,227219.0,112376.0,0.0,119038.0,0.0,833.196128745,73.0133793028,0.0810849907973,2003,458633.0,0.495426626518,0.00124726294163,0.245023798985,0.0587493897089,0.0,,0.0,,0.259549574496,-0.0519185868398
DE,2003-07-01,440710.0,286828.0,0.0,252288.0,0.0,783.152346047,80.5101298578,0.090263477175,2003,979826.0,0.44978394123,-0.0909956874203,0.292733607804,0.264903776258,0.0,,0.0,,0.257482450966,-0.0594693655373
DE,2003-08-01,483845.0,271853.0,0.0,206395.0,0.0,790.46129325,85.7078734135,0.096923331724,2003,962093.0,0.502908762459,0.016368509419,0.282564159598,0.220961526051,0.0,,0.0,,0.214527077944,-0.216376541504
DE,2003-09-01,391411.0,147400.0,0.0,111946.0,0.0,853.215202014,82.6870196854,0.0944512146976,2003,650757.0,0.60147028768,0.215559372561,0.22650543905,-0.0212685610405,0.0,,0.0,,0.172024273269,-0.371630578029
DE,2003-10-01,170097.0,113735.0,0.0,74687.0,0.0,870.626425519,82.6986571938,0.0944999794717,2003,358519.0,0.474443474404,-0.041159266093,0.317235627679,0.370777159568,0.0,,0.0,,0.208320897916,-0.23904644548
DE,2003-11-01,226605.0,54077.0,0.0,43516.0,0.0,906.5374171,73.5156046069,0.084774375198,2003,324198.0,0.698970999204,0.412606352523,0.166802386196,-0.279245831146,0.0,,0.0,,0.1342266146,-0.509697680297
DE,2003-12-01,254175.0,72134.0,0.0,73666.0,0.0,842.014834374,67.7995169439,0.0790698936549,2003,399975.0,0.635477217326,0.284286694441,0.180346271642,-0.220722616219,0.0,,0.0,,0.184176511032,-0.327240943512
DE,2004-01-01,500548.56,155764.34,0.0,373290.31,0.0,795.070753093,69.7046246109,0.0815449734873,2004,1029603.21,0.48615675936,-0.0174869524267,0.151285794845,-0.346293120802,0.0,,0.0,,0.362557445795,0.324348060397
DE,2004-02-01,426561.71,105208.36,0.0,93620.05,0.0,757.809613792,70.4743110098,0.0838573791885,2004,625390.12,0.682072991495,0.378455818292,0.168228369198,-0.27308414955,0.0,,0.0,,0.149698639307,-0.453181544305
DE,2004-03-01,436764.4,112780.44,0.0,65137.57,0.0,763.174707678,71.011870058,0.0845442971036,2004,614682.41,0.710552950425,0.43601324335,0.183477578283,-0.20719222036,0.0,,0.0,,0.105969471292,-0.612915234829
DE,2004-04-01,447716.78,86203.17,0.0,142049.01,0.0,758.927664916,73.6023900793,0.0886581561083,2004,675968.96,0.66233334146,0.338562381986,0.12752533785,-0.448962206202,0.0,,0.0,,0.21014132069,-0.232396814096
DE,2004-05-01,340781.02,225095.83,0.0,61197.43,0.0,684.99943386,60.5705937658,0.0754054480049,2004,627074.28,0.543446017272,0.0982934873211,0.358961987725,0.551077026013,0.0,,0.0,,0.0975919950026,-0.643516439144
DE,2004-06-01,376905.98,139839.74,0.0,97158.26,0.0,736.603015108,62.615193807,0.0787398507695,2004,613903.98,0.613949399709,0.240779407363,0.22778764197,-0.0157281540919,0.0,,0.0,,0.158262958321,-0.4218978418
DE,2004-07-01,492907.2,141648.91,0.0,119862.19,0.0,776.529108549,62.7602224847,0.0789770428948,2004,754418.3,0.653360609094,0.320428670068,0.187759111888,-0.188691686494,0.0,,0.0,,0.158880279018,-0.419642895787
DE,2004-08-01,367664.1,130036.6,0.0,96382.7,0.0,760.538469551,63.5320839395,0.0802000069745,2004,594083.4,0.618876238589,0.250736449797,0.218886102524,-0.0541917625046,0.0,,0.0,,0.162237658888,-0.407379075059
DE,2004-09-01,415253.9,168493.62,0.0,53009.44,0.0,737.153364282,62.2148005419,0.0795078609585,2004,636756.96,0.652138768927,0.317959355626,0.264612137102,0.143390722968,0.0,,0.0,,0.0832490939714,-0.695908117708
DE,2004-10-01,162216.24,58439.15,0.0,45763.06,0.0,990.866230317,83.6786157626,0.105585664908,2004,266418.45,0.608877650928,0.230529504929,0.219350987141,-0.0521829931253,0.0,,0.0,,0.171771361931,-0.372554411327
DE,2004-11-01,250783.13,114289.43,0.0,55615.14,0.0,678.489660113,81.2917111449,0.105093939591,2004,420687.7,0.596126604129,0.204759895417,0.271672858512,0.173900144972,0.0,,0.0,,0.132200537358,-0.517098525311
DE,2004-12-01,525732.3,280619.85,0.0,190212.66,0.0,668.792909278,83.3752073618,0.109837242139,2004,996564.81,0.527544515645,0.0661568718684,0.28158715538,0.216739884629,0.0,,0.0,,0.190868328975,-0.302797103739
DE,2005-01-01,426593.68,177889.91,0.0,277626.2,0.0,786.796081407,83.0841912807,0.109553381397,2005,882109.79,0.483606105313,-0.0226417730333,0.201664137522,-0.128607982524,0.0,,0.0,,0.314729757165,0.149643313868
DE,2005-02-01,365849.13,130024.44,0.0,75430.58,0.0,728.714624098,83.5260222861,0.11048920753,2005,571304.15,0.640375411241,0.294185845977,0.227592325384,-0.0165721182978,0.0,,0.0,,0.132032263375,-0.517713195692
DE,2005-03-01,466943.12,121625.72,0.0,55183.95,0.0,773.060295598,83.6522440151,0.110535720918,2005,643752.79,0.725345392289,0.465908471293,0.188932338452,-0.183622167066,0.0,,0.0,,0.085722269258,-0.686874115147
DE,2005-04-01,237398.09,34294.97,0.0,55071.23,0.0,802.78988418,84.7058220949,0.111389891923,2005,326764.29,0.726511731132,0.468265618671,0.104953237087,-0.546496396782,0.0,,0.0,,0.168535031781,-0.384376062231
DE,2005-05-01,170024.94,53809.04,0.0,55563.84,0.0,756.293459125,81.367602185,0.106170579217,2005,279397.82,0.608540682243,0.229848497983,0.192589333732,-0.167820267265,0.0,,0.0,,0.198869984025,-0.273568697405
DE,2005-06-01,417943.9,188163.15,0.0,194741.65,0.0,785.106553934,80.9573269454,0.105081037914,2005,800848.7,0.521876229555,0.0547013795126,0.234954679954,0.0152406625016,0.0,,0.0,,0.243169090491,-0.111753138501
DE,2005-07-01,452630.69,248992.89,0.0,235802.43,0.0,805.43819961,81.5831134451,0.10556320543,2005,937426.01,0.482844176683,-0.0241816154918,0.265613378916,0.147717095199,0.0,,0.0,,0.2515424444,-0.0811669923954
DE,2005-08-01,606597.44,297055.24,0.0,221789.11,0.0,742.035747785,82.0104036033,0.106328227331,2005,1125441.79,0.53898606342,0.0892800101501,0.263945450257,0.140509964884,0.0,,0.0,,0.197068486323,-0.280149199377
DE,2005-09-01,483575.71,168032.41,0.0,159473.84,0.0,780.317357258,81.3205115501,0.104944350648,2005,811081.96,0.596210659155,0.204929768935,0.207170690863,-0.104814130605,0.0,,0.0,,0.196618649982,-0.281792359358
DE,2005-10-01,391447.16,91468.51,0.0,115923.25,0.0,736.716646703,44.8968276805,0.0595675680531,2005,598838.92,0.653676885263,0.321067857853,0.152743094921,-0.339996117929,0.0,,0.0,,0.193580019816,-0.292891852732
DE,2005-11-01,330893.76,53982.19,0.0,48553.61,0.0,798.558104328,39.6853893515,0.0519633852054,2005,433429.56,0.763431455852,0.5428796409,0.1245466276,-0.461833232088,0.0,,0.0,,0.112021916549,-0.59080689247
DE,2005-12-01,482946.21,25478.18,0.0,217747.94,0.0,806.919089499,27.9444258289,0.0360466800209,2005,726172.33,0.665057301206,0.344067449929,0.0350855836107,-0.848394970655,0.0,,0.0,,0.299857115184,0.0953166001566
DE,2006-01-01,395152.57,55426.78,0.0,85019.67,0.0,751.421727463,28.474069319,0.0368700903852,2006,535599.02,0.737776872706,0.491032243563,0.103485588902,-0.5528381139,0.0,,0.0,,0.158737538392,-0.420164298045
DE,2006-02-01,470212.91,47073.16,0.0,80036.65,0.0,771.879437424,24.9824783631,0.0321989758875,2006,597322.72,0.787200778166,0.590916963957,0.0788069136228,-0.659474826329,0.0,,0.0,,0.133992308212,-0.510553553523
DE,2006-03-01,456113.88,105270.04,0.0,89720.07,0.0,740.371163281,27.0170265025,0.0349439158762,2006,651103.99,0.700523859484,0.415744651963,0.1616793041,-0.301382701381,0.0,,0.0,,0.137796836416,-0.496656391551
DE,2006-04-01,360649.38,28248.28,0.0,93800.91,0.0,877.671376443,40.0084665021,0.0513327826633,2006,482698.57,0.747152368817,0.509979932922,0.0585215738261,-0.747127908269,0.0,,0.0,,0.194326057357,-0.290166730458
DE,2006-05-01,342339.87,64655.21,0.0,81514.07,0.0,731.223822376,41.9326430109,0.0539461942094,2006,488509.15,0.700784969944,0.416272350959,0.132352096169,-0.428105752888,0.0,,0.0,,0.166862933888,-0.390483893217
DE,2006-06-01,402787.71,162378.7,0.0,38411.45,0.0,746.076843231,42.7776464064,0.0552645313311,2006,603577.86,0.667333473763,0.348667548956,0.269026932167,0.162467080452,0.0,,0.0,,0.0636395940699,-0.767537602803
DE,2006-07-01,519983.75,248207.06,0.0,104436.73,0.0,752.778047123,41.9584668378,0.0545152958254,2006,872627.54,0.595882809291,0.204267190945,0.284436427482,0.229051607455,0.0,,0.0,,0.119680763227,-0.562830694874
DE,2006-08-01,552839.83,191373.78,0.0,137375.05,0.0,803.244582413,42.0148821084,0.0542292053125,2006,881588.66,0.627094987814,0.267346376932,0.217078314052,-0.062003227959,0.0,,0.0,,0.155826698134,-0.430797001068
DE,2006-09-01,180037.4,87311.04,0.0,74975.52,0.0,644.910519364,56.1824565398,0.0735872411581,2006,342323.96,0.525926961116,0.0628878266499,0.255053838475,0.10208925397,0.0,,0.0,,0.219019200409,-0.199967738588
DE,2006-10-01,423283.69,63664.49,0.0,94882.03,0.0,851.90364826,60.8408718922,0.0786993359547,2006,581830.21,0.727503802183,0.470270574342,0.109421080078,-0.527190818879,0.0,,0.0,,0.163075117739,-0.404320009472
DE,2006-11-01,427947.76,37675.35,0.0,78377.12,0.0,795.761495527,60.7396774187,0.0785921303169,2006,544000.23,0.786668343872,0.589840924941,0.0692561288072,-0.700743828102,0.0,,0.0,,0.144075527321,-0.473721620198
DE,2006-12-01,437462.77,79483.95,0.0,83633.73,417.0,869.783823203,66.393404158,0.0853291838769,2006,600997.45,0.727894552631,0.47106027315,0.132253389761,-0.428532263903,0.000693846537951,inf,0.0,,0.139158211071,-0.491683568888
DE,2007-01-01,381154.28,77912.37,0.0,77545.85,4230.93,859.027197715,69.6514744228,0.0884965869433,2007,540843.43,0.704740519821,0.424266437825,0.144057162717,-0.377528086081,0.00782283700849,inf,0.0,,0.143379480453,-0.476264136783
DE,2007-02-01,520973.26,70067.55,0.0,105868.81,3762.1,823.918739515,70.2384338728,0.0887533308814,2007,700671.72,0.743534019041,0.50266732069,0.100000539482,-0.56789703455,0.00536927621397,inf,0.0,,0.151096165263,-0.448076668346
DE,2007-03-01,403047.32,122703.97,0.0,119890.63,3929.58,849.592050036,70.1028007491,0.0875747506085,2007,649571.5,0.620481840721,0.253981339463,0.188899867066,-0.183762476132,0.00604949570602,inf,0.0,,0.184568796507,-0.325808005053
DE,2007-04-01,308894.01,105537.79,0.0,67751.51,3477.2,840.966837877,67.1684751798,0.0842309436591,2007,485660.51,0.63602867361,0.285401176516,0.217307744457,-0.0610118577222,0.0071597338643,inf,0.0,,0.139503848069,-0.490421027756
DE,2007-05-01,294276.55,121469.28,0.0,61091.11,3615.44,865.467487993,66.3126812489,0.0820072974869,2007,480452.38,0.612498891149,0.237847958693,0.252822725116,0.0924485989913,0.0075250745974,inf,0.0,,0.127153309138,-0.53553501581
DE,2007-06-01,526725.98,191151.36,0.0,69953.46,4333.76,794.64577522,63.574017962,0.0782288965921,2007,792164.56,0.664919899976,0.343789764804,0.241302589957,0.0426700218918,0.00547078248489,inf,0.0,,0.088306727582,-0.677433618453
DE,2007-07-01,577247.23,305266.35,0.0,84483.32,4475.51,736.297740856,65.1439989724,0.0802964809133,2007,971472.41,0.594198274761,0.200862780489,0.314230591479,0.357792379084,0.00460693474558,inf,0.0,,0.0869641990142,-0.682337600223
DE,2007-08-01,601270.23,338167.51,0.0,110539.35,4333.91,713.173339638,71.0747537319,0.0884248183026,2007,1054311.0,0.570296838409,0.152558457615,0.320747398064,0.385951541675,0.00411065615364,inf,0.0,,0.104845107373,-0.617022305837
DE,2007-09-01,440899.91,219691.46,0.0,59955.32,3957.5,745.483785741,54.6745431054,0.0673192121404,2007,724504.19,0.608553982276,0.229875377082,0.303230075177,0.310259078363,0.00546235626325,inf,0.0,,0.0827535862836,-0.69771810576
DE,2007-10-01,488593.19,166329.73,0.0,71705.16,3872.89,827.344598532,53.4989648977,0.0660381659875,2007,730500.97,0.668846736781,0.351725823127,0.227692688759,-0.0161384475197,0.0053016904276,inf,0.0,,0.0981588840327,-0.641445709674
DE,2007-11-01,543175.77,62550.67,0.0,68604.73,3736.01,926.416735953,62.7978226293,0.0764885137352,2007,678067.18,0.801064829594,0.618935933473,0.0922484848773,-0.601393711673,0.00550979329216,inf,0.0,,0.101176892237,-0.630421544104
DE,2007-12-01,535564.77,121135.58,0.0,64851.91,4391.17,844.279039578,61.4133375455,0.0749963416589,2007,725943.43,0.737750006223,0.49097794694,0.166866418228,-0.278969148331,0.00604891485828,inf,0.0,,0.0893346606911,-0.673678789431
DE,2008-01-01,593845.06,55729.65,0.0,116380.13,16683.66,876.736351258,62.6656686486,0.0763879916717,2008,782638.5,0.758773124501,0.533465246791,0.0712073965183,-0.692312387945,0.02131719817,inf,0.0,,0.14870228081,-0.456821037737
DE,2008-02-01,528803.86,63633.39,0.0,76396.95,6302.74,872.44415421,64.4562532366,0.0781852755546,2008,675136.94,0.78325422395,0.582941057143,0.0942525674865,-0.592734058005,0.00933549866195,inf,0.0,,0.113157709901,-0.586658072081
DE,2008-03-01,499648.35,55488.32,0.0,78407.47,16011.19,882.09623314,66.2684673126,0.0801202417146,2008,649555.33,0.769215995811,0.554570079991,0.0854250861124,-0.63087766102,0.0246494628872,inf,0.0,,0.12070945519,-0.559073093915
DE,2008-04-01,326658.52,48823.5,0.0,31759.78,15217.82,882.795510587,68.1371909486,0.0820338580858,2008,422459.62,0.773230161027,0.56268262728,0.115569625329,-0.500622915845,0.0360219516365,inf,0.0,,0.0751782620076,-0.725389213134
DE,2008-05-01,312722.06,33526.02,0.0,12511.2,13918.89,836.029256403,67.2923526043,0.0812567068965,2008,372678.17,0.839120949853,0.695846588267,0.089959709741,-0.611283523555,0.0373482836411,inf,0.0,,0.0335710567646,-0.877371808448
DE,2008-06-01,472289.57,233266.5,0.0,84266.98,15318.07,662.848935816,82.3319114957,0.100753458159,2008,805141.12,0.586592285834,0.185491229613,0.289721260293,0.251887403555,0.0190253231632,inf,0.0,,0.10466113071,-0.617694334893
DE,2008-07-01,521811.78,290788.77,0.0,92567.59,15279.85,687.755034552,87.6847461942,0.107837808583,2008,920447.99,0.566910662709,0.145715064527,0.315920913685,0.365096272057,0.0166004490922,inf,0.0,,0.100567974514,-0.632645795775
DE,2008-08-01,358249.52,206303.38,0.0,63984.8,7779.0,704.091011519,88.6596234721,0.10913833471,2008,636316.7,0.563005057073,0.13782191397,0.324214938882,0.400934807546,0.0122250445415,inf,0.0,,0.100554959504,-0.632693336942
DE,2008-09-01,351814.83,176563.82,0.0,80499.96,14578.38,684.93793984,94.3515157666,0.116870820432,2008,623456.99,0.564296873149,0.140432648317,0.283201283861,0.223714544033,0.0233831366619,inf,0.0,,0.129118706328,-0.528355822588
DE,2008-10-01,296478.98,48680.79,0.0,12168.04,13205.47,841.210804539,94.7033761158,0.117138998704,2008,370533.28,0.800141299049,0.617069496787,0.131380344567,-0.432304697722,0.0356390929311,inf,0.0,,0.0328392634529,-0.880044899469
DE,2008-11-01,505021.97,87355.93,0.0,12290.9,14457.57,818.326278986,87.3176681483,0.109220461421,2008,619126.37,0.815700952941,0.648515244832,0.141095476195,-0.390325552331,0.0233515655293,inf,0.0,,0.0198520053345,-0.927484692247
DE,2008-12-01,499570.32,86848.66,0.0,45306.64,14622.0,818.399237341,86.4251612009,0.108396490819,2008,646347.62,0.772912755523,0.562041157131,0.134368345009,-0.419393528858,0.0226225014954,inf,0.0,,0.0700963979723,-0.743952221166
DE,2009-01-01,520383.02,91952.7,0.0,93042.53,13896.9,792.575726941,82.7291966202,0.104681741937,2009,719275.15,0.723482550454,0.462143705352,0.127840785268,-0.447599155905,0.0193207008472,inf,0.0,,0.129355963431,-0.527489171007
DE,2009-02-01,273070.94,32832.06,0.0,55119.24,11499.86,788.476346758,78.5968864602,0.100341336394,2009,372522.1,0.73303285899,0.481444687113,0.0881345294682,-0.619170139092,0.0308702758843,inf,0.0,,0.147962335657,-0.459523905763
DE,2009-03-01,207893.12,71254.07,0.0,19372.61,10287.91,813.409025879,73.0530395981,0.0939502826827,2009,308807.71,0.67321220704,0.360548350851,0.230739284327,-0.0029740887432,0.0333149389308,inf,0.0,,0.0627335697026,-0.77084712417
DE,2009-04-01,190803.53,15701.43,0.0,20709.75,12560.53,866.489149948,71.0417947632,0.0915236540357,2009,239775.24,0.795759937515,0.608214853115,0.0654839507198,-0.717043433546,0.0523845998444,inf,0.0,,0.0863715119209,-0.684502564731
DE,2009-05-01,32230.69,46432.07,0.0,29078.53,6939.14,596.793671923,84.9384013077,0.112311365709,2009,114680.43,0.281047864923,-0.432007909047,0.404882245384,0.74949875065,0.0605084930358,inf,0.0,,0.253561396657,-0.0737921734925
DE,2009-06-01,158701.78,79704.66,0.0,69642.82,7105.64,756.697371485,79.713939963,0.104324399691,2009,315154.9,0.50356754726,0.0176999002731,0.252906300997,0.0928097309027,0.0225465001496,inf,0.0,,0.220979651594,-0.192806612113
DE,2009-07-01,209687.18,143039.11,0.0,65260.37,11035.51,715.457281346,77.6771997007,0.101352636286,2009,429022.17,0.488756047269,-0.0122338437614,0.333407268906,0.440654923893,0.0257224702397,inf,0.0,,0.152114213585,-0.444357946427
DE,2009-08-01,301356.43,219418.01,0.0,63329.5,13566.17,692.240671441,78.6111491094,0.102703582162,2009,597670.11,0.504218673408,0.0190158131426,0.367122274192,0.586337675603,0.0226984247213,inf,0.0,,0.105960627678,-0.612947538738
DE,2009-09-01,124914.32,227247.53,0.0,57435.74,10844.37,625.888261477,85.6407675184,0.112611580495,2009,420441.96,0.297102410996,-0.399561993844,0.540496790568,1.33549006065,0.0257927871899,inf,0.0,,0.136608011246,-0.500998926303
DE,2009-10-01,275703.85,223926.36,0.0,13693.87,10151.82,680.374070686,84.437716714,0.11302155451,2009,523475.9,0.526679165173,0.0644080159425,0.427768231546,0.848389242033,0.0193930990901,inf,0.0,,0.0261595041911,-0.90444469135
DE,2009-11-01,166684.16,76632.33,0.0,2916.34,8701.72,786.796263929,82.4876796972,0.110801074595,2009,254934.55,0.653831189221,0.321379703053,0.300596094174,0.298877629739,0.0341331529995,inf,0.0,,0.0114395636056,-0.958213618149
DE,2009-12-01,386741.87,148260.24,0.0,1778.78,9021.79,761.992122158,79.4425650491,0.107388800336,2009,545802.68,0.708574516344,0.432014867802,0.271637068546,0.173745496303,0.0165293984998,inf,0.0,,0.00325901661018,-0.988095480105
DE,2010-01-01,461575.11,105610.8,0.0,10448.05,10413.59,814.549132743,81.0082789354,0.109234914209,2010,588047.55,0.784928208612,0.586324146526,0.179595680655,-0.223965924634,0.0177087550148,inf,0.0,,0.0177673557181,-0.935099490146
DE,2010-02-01,320834.93,91381.17,0.0,6656.89,10331.51,822.334928507,83.3454823396,0.111960520583,2010,429204.5,0.747510638868,0.510703989501,0.212908229061,-0.0800221916571,0.0240712993456,inf,0.0,,0.0155098327254,-0.943345759065
DE,2010-03-01,93222.38,107228.93,0.0,362.22,9215.97,703.972628748,81.0663653838,0.110249555423,2010,210029.5,0.443853744355,-0.102980496214,0.510542233353,1.20605622891,0.0438794074166,inf,0.0,,0.00172461487553,-0.993700335238
DE,2010-04-01,67912.7,138758.38,0.0,707.53,10672.16,653.68719356,72.5917185424,0.101163919938,2010,218050.77,0.311453612386,-0.370558504039,0.636358128889,1.74970751163,0.0489434639465,inf,0.0,,0.00324479477876,-0.988147429541
DE,2010-05-01,139654.02,268985.44,0.0,2630.26,12392.83,674.31817761,63.7814618747,0.0880928177687,2010,423662.55,0.329635036186,-0.333814211661,0.634904926102,1.74342821317,0.029251653232,inf,0.0,,0.00620838447958,-0.977322043612
DE,2010-06-01,356032.6,383628.36,0.0,2445.7,13288.36,682.638575453,63.9155815392,0.0890370072977,2010,755395.02,0.47131976062,-0.0474722289201,0.50785132261,1.19442878652,0.017591272974,inf,0.0,,0.00323764379596,-0.988173550616
DE,2010-07-01,337663.04,537494.1,0.0,4050.6,15173.79,662.956534726,65.8617850577,0.0923107487983,2010,894381.53,0.377538028989,-0.237003225205,0.600967352266,1.59678374134,0.0169656790654,inf,0.0,,0.00452893967969,-0.983456711343
DE,2010-08-01,243027.77,401446.37,0.0,3874.03,12729.5,658.558949143,67.5453600957,0.0950443208848,2010,661077.67,0.367623625829,-0.257040034887,0.607260520538,1.62397656136,0.0192556798961,inf,0.0,,0.00586017373723,-0.978593986105
DE,2010-09-01,163509.16,326593.48,0.0,3741.9,13308.43,617.904523515,68.4891145001,0.0964626006906,2010,507152.97,0.322405999121,-0.348423950395,0.64397430227,1.78261704512,0.0262414513712,inf,0.0,,0.00737824723771,-0.973048774665
DE,2010-10-01,126420.55,282367.24,0.0,1408.97,11520.68,614.498885116,73.5344063884,0.104375582611,2010,421717.44,0.299775484742,-0.394159765486,0.669565005422,1.89319463577,0.0273184813035,inf,0.0,,0.00334102853323,-0.987795907355
DE,2010-11-01,91599.28,156969.49,0.0,1243.72,7165.9,712.046441257,68.9542893006,0.0987476114171,2010,256978.39,0.356447404002,-0.279626954758,0.610827587487,1.63938988028,0.0278852241233,inf,0.0,,0.0048397843881,-0.982321259316
DE,2010-12-01,166918.45,64519.18,0.0,18524.79,11984.7,849.078994581,79.9711893339,0.113346622026,2010,261947.12,0.637221932427,0.287812728622,0.246306124687,0.0642903271985,0.0457523640649,inf,0.0,,0.0707195788219,-0.741675869214
DE,2011-01-01,246052.77,55951.72,0.0,12434.04,13181.13,868.751766707,87.8319563518,0.123696126893,2011,327619.66,0.751031760426,0.517820105458,0.170782547055,-0.262047530828,0.0402330250877,inf,0.0,,0.0379526674315,-0.861366682486
DE,2011-02-01,88893.61,177662.02,0.0,1499.11,9532.3,643.056002128,82.0561159499,0.118045566081,2011,277587.04,0.320236888581,-0.352807679236,0.64002274746,1.76554235172,0.0343398596707,inf,0.0,,0.00540050428867,-0.980273064413
DE,2011-03-01,77820.69,359212.78,0.0,1566.35,11753.82,564.620003098,90.151161463,0.131894493003,2011,450353.64,0.172799069638,-0.650776550446,0.797623796268,2.44653748335,0.0260990895955,inf,0.0,,0.00347804449854,-0.987295416108
DE,2011-04-01,126955.55,398954.36,0.0,2935.94,14154.65,617.070170383,91.8559367257,0.134991289266,2011,543000.5,0.233803744195,-0.527487328272,0.734721901729,2.17473799804,0.0260674713928,inf,0.0,,0.00540688268243,-0.980249765447
DE,2011-05-01,154835.7,350193.23,0.0,20046.74,14384.62,647.824127413,92.3340945815,0.13613569946,2011,539460.29,0.287019643281,-0.419939064913,0.649154787649,1.80500195531,0.0266648357009,inf,0.0,,0.0371607333693,-0.864259455346
DE,2011-06-01,190038.23,420851.37,0.0,29781.14,14457.66,643.605366512,92.8515397064,0.13755831611,2011,655128.4,0.290077838176,-0.413758514444,0.642395246489,1.77579393507,0.0220684372712,inf,0.0,,0.0454584780632,-0.833949494212
DE,2011-07-01,230070.58,593454.09,0.0,37022.36,16420.32,639.098262469,93.3867010917,0.138759864403,2011,876967.35,0.2623479426,-0.469800076527,0.676711727067,1.92407566534,0.0187239810011,inf,0.0,,0.0422163493316,-0.845792326146
DE,2011-08-01,166733.16,459724.72,0.0,44517.34,14153.0,597.92987674,95.8472449103,0.143493128883,2011,685128.22,0.243360520167,-0.508173275956,0.67100537765,1.89941849331,0.0206574471564,inf,0.0,,0.0649766550267,-0.762653593096
DE,2011-09-01,53390.28,437654.07,0.0,35706.01,13540.07,473.869677166,110.572662278,0.168567674217,2011,540290.43,0.0988177414136,-0.80029132908,0.810034836264,2.5001656659,0.0250607252103,inf,0.0,,0.0660866971121,-0.758598836809
DE,2011-10-01,41517.31,466435.84,0.0,18437.89,9223.55,463.464928339,123.554208874,0.192042835527,2011,535614.59,0.0775134038078,-0.843346967543,0.870842297257,2.76291509058,0.0172204980451,inf,0.0,,0.0344238008901,-0.874256908887
DE,2011-11-01,39032.91,531618.17,0.0,21689.52,13892.58,470.093741108,130.854140562,0.209969575867,2011,606233.18,0.0643859677888,-0.86987725211,0.876920280081,2.78917809292,0.0229162316718,inf,0.0,,0.0357775204584,-0.869312048685
DE,2011-12-01,39655.08,479656.63,0.0,20357.02,13142.79,478.500508809,115.53328568,0.195050924314,2011,552811.52,0.0717334544693,-0.855028129083,0.867667573208,2.74919708783,0.0237744502864,inf,0.0,,0.036824522036,-0.865487566456
DE,2012-01-01,46238.62,496165.88,0.0,22449.08,14745.78,486.583826148,79.443953958,0.1417436267,2012,579599.36,0.079776865178,-0.838772557569,0.856049737529,2.69899634616,0.0254413324404,inf,0.0,,0.0387320648525,-0.858519703408
