fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,3620493.0,1,36288000.0,35648000.0,3456432000.0,3395472000.0,2001-01-01,3438190661.31,949.647095383,2093.59198648
Coal,2001,2,3037700.0,1,30468000.0,29938000.0,2902077000.0,2851594500.0,2001-02-01,2908375907.0,957.426970076,2110.74349823
Coal,2001,3,3086360.0,1,31439000.0,30917000.0,2994564750.0,2944844250.0,2001-03-01,2892276306.62,937.115665904,2065.96519705
Coal,2001,4,2469107.0,2,25046000.0,24508000.0,2385631500.0,2334387000.0,2001-04-01,2360797275.75,956.134049984,2107.89312659
Coal,2001,5,3079565.0,2,31051000.0,30541000.0,2957607750.0,2909030250.0,2001-05-01,3019310779.48,980.434178036,2161.4651889
Coal,2001,6,3518768.0,2,35824000.0,35207000.0,3412236000.0,3353466750.0,2001-06-01,3282337386.44,932.8086951,2056.47004922
Coal,2001,7,3597473.0,3,36776000.0,36121000.0,3502914000.0,3440525250.0,2001-07-01,3464109613.5,962.928592792,2122.87237567
Coal,2001,8,3716175.0,3,38037000.0,37427000.0,3623024250.0,3564921750.0,2001-08-01,3578739521.87,963.016952072,2123.06717254
Coal,2001,9,3080931.0,3,31909000.0,31363000.0,3039332250.0,2987325750.0,2001-09-01,2983205390.4,968.280493916,2134.67117689
Coal,2001,10,2452959.0,4,24901000.0,24408000.0,2371820250.0,2324862000.0,2001-10-01,2361492224.19,962.711657304,2122.39411969
Coal,2001,11,2419436.0,4,24489000.0,24022000.0,2332577250.0,2288095500.0,2001-11-01,2327812903.12,962.130390355,2121.11265858
Coal,2001,12,2620037.0,4,26849000.0,26280000.0,2557367250.0,2503170000.0,2001-12-01,2583900073.26,986.20747465,2174.19299861
Coal,2002,1,2886308.0,1,28727000.0,28055000.0,2736246750.0,2672238750.0,2002-01-01,2803374001.56,971.266407312,2141.25392156
Coal,2002,2,2719901.0,1,26723000.0,26118000.0,2545365750.0,2487739500.0,2002-02-01,2632864991.73,968.000302854,2134.05346767
