year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,10581883.646,6688329179.69,632.054689263,2001 Q1,0.14883761214,1393.42776795
2001,2,8160109.999,5113335554.22,626.62581201,2001 Q2,0.13896995593,1381.45926516
2001,3,10173150.528,6040943717.88,593.812477389,2001 Q3,0.0793276597282,1309.11898765
2001,4,9701167.828,5884134435.38,606.538773445,2001 Q4,0.102459277642,1337.17537994
2002,1,9932124.293,5664639310.17,570.335120973,2002 Q1,0.036654659207,1257.3608077
2002,2,9281752.38,5041671838.48,543.18103221,2002 Q2,-0.0127012573376,1197.49690361
2002,3,11525892.29,6698035879.64,581.129487515,2002 Q3,0.0562747561594,1281.15806818
2002,4,11437951.035,6558389447.12,573.388487767,2002 Q4,0.0422045311982,1264.09226013
2003,1,11250874.82,6738911496.72,598.967778464,2003 Q1,0.0886980573817,1320.4843644
2003,2,10615510.862,5841402294.72,550.270483508,2003 Q2,0.000184697690962,1213.12630794
2003,3,13980629.598,7395686587.02,528.995245542,2003 Q3,-0.0384856800446,1166.22291832
2003,4,12673372.722,6839246822.08,539.654831599,2003 Q4,-0.019110563302,1189.72304174
2004,1,12737725.362,7341704102.03,576.374815235,2004 Q1,0.0476325509167,1270.67591767
2004,2,11565928.372,5978978650.99,516.947577288,2004 Q2,-0.0603838079494,1139.66262889
2004,3,12296499.892,6500583766.64,528.653179664,2004 Q3,-0.0391074271066,1165.46879989
2004,4,11023596.912,5886678884.75,534.007087863,2004 Q4,-0.0293760364298,1177.2720259
2005,1,11314609.346,6423152253.09,567.68661265,2005 Q1,0.0318406675866,1251.52190625
2005,2,11065632.515,5924316152.27,535.379802667,2005 Q2,-0.0268809574037,1180.29831296
2005,3,13835815.211,7400626176.49,534.88905884,2005 Q3,-0.0277729450384,1179.21641912
2005,4,11432581.217,6466702835.4,565.638040322,2005 Q4,0.0281171338772,1247.00562369
2006,1,10234439.729,5307462861.65,518.588511163,2006 Q1,-0.0574012075715,1143.28023171
2006,2,11023066.843,5254136869.81,476.64927961,2006 Q2,-0.133630950743,1050.82100183
2006,3,13491259.789,6714945815.3,497.725632767,2006 Q3,-0.0953220707603,1097.28593
2006,4,10981044.039,5599588336.67,509.932235659,2006 Q4,-0.0731350594833,1124.19660673
2007,1,10762157.304,5976335668.71,555.310194778,2007 Q1,0.00934499656834,1224.23685541
2007,2,11470630.147,6034254259.11,526.061269675,2007 Q2,-0.0438185442503,1159.75467513
2007,3,13477521.483,6813525940.01,505.547399691,2007 Q3,-0.0811050414619,1114.52979736
2007,4,11508065.443,5722652858.48,497.273228661,2007 Q4,-0.0961443712061,1096.28855991
2008,1,9522644.304,4732585798.76,496.982313702,2008 Q1,-0.096673145144,1095.64720879
2008,2,10277063.693,4908297709.41,477.597284208,2008 Q2,-0.131907835074,1052.91097277
2008,3,11757072.627,5793275555.91,492.748130398,2008 Q3,-0.104369297264,1086.31252828
2008,4,11092498.966,5550440846.73,500.377855679,2008 Q4,-0.0905013274147,1103.13302063
2009,1,9968067.723,4987657190.47,500.363493615,2009 Q1,-0.0905274322432,1103.10135802
2009,2,8010388.001,3919036401.52,489.244266449,2009 Q2,-0.11073800358,1078.58790981
2009,3,10977854.253,5023358920.47,457.590236188,2009 Q3,-0.168273120648,1008.8034347
2009,4,10145907.68,4552232827.73,448.676744487,2009 Q4,-0.184474494825,989.152750897
2010,1,9595371.373,4541622992.59,473.313936068,2010 Q1,-0.139693350367,1043.46790346
2010,2,10694918.95,4742723948.76,443.455810272,2010 Q2,-0.193964188833,977.642679325
2010,3,12931515.793,5986351725.9,462.927302702,2010 Q3,-0.158572341816,1020.56953154
2010,4,9726321.461,4196928065.61,431.502092794,2010 Q4,-0.215691549577,951.289513773
2011,1,9344560.073,4246092385.61,454.391897793,2011 Q1,-0.174086496464,1001.75237787
2011,2,9068196.089,3817725668.76,421.001666846,2011 Q2,-0.234777373125,928.14027473
2011,3,11299402.766,4651864253.24,411.691161876,2011 Q3,-0.251700368049,907.614335471
2011,4,8483793.075,3164250448.81,372.975910755,2011 Q4,-0.322070127828,822.262692851
2012,1,7979645.94,2983345242.95,373.86937533,2012 Q1,-0.3204461454,824.232424854
2012,2,8330828.094,3017180834.4,362.170579005,2012 Q2,-0.341710155403,798.441258475
2012,3,11578443.744,4704408563.25,406.307502741,2012 Q3,-0.261485834735,895.745520542
2012,4,7831694.689,2993996841.46,382.292333952,2012 Q4,-0.305136375795,842.801679431
2013,1,7134393.785,3376013970.34,473.202639506,2013 Q1,-0.139895645641,1043.22253906
2013,2,7935747.141,3269987086.0,412.0578728,2013 Q2,-0.251033825565,908.422786375
2013,3,10560490.599,4393793821.43,416.059630965,2013 Q3,-0.243760134898,917.245062425
2013,4,7403744.215,3110903111.9,420.179711989,2013 Q4,-0.236271377792,926.32819305
2014,1,7950675.653,3911113211.93,491.922118652,2014 Q1,-0.105870675828,1084.49150278
