year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,16618887.0,5940966897.2,2001-01-01,1,357.482838484,0.592565017124,788.106665722
2001,2,14380392.0,5219827719.49,2001-02-01,1,362.98229697,0.617064781182,800.2307719
2001,3,15848633.0,5443248042.9,2001-03-01,1,343.452210856,0.530059396371,757.174744054
2001,4,15841018.0,5044826052.18,2001-04-01,2,318.466026121,0.418747413146,702.090201187
2001,5,16874504.0,5508535762.82,2001-05-01,2,326.441343866,0.454276984562,719.672586686
2001,6,18071777.0,5371237331.16,2001-06-01,2,297.216888586,0.32408375537,655.244352576
2001,7,19794556.0,6175882085.95,2001-07-01,3,311.999020637,0.389937284125,687.833040896
2001,8,20307443.0,6472139784.69,2001-08-01,3,318.707765655,0.419824348548,702.623140162
2001,9,16852629.0,5486031042.3,2001-09-01,3,325.529686929,0.450215606537,717.662747804
2001,10,15929260.0,4934659670.49,2001-10-01,4,309.785870184,0.380077829041,682.953929408
2001,11,13419388.0,3950639100.9,2001-11-01,4,294.397859343,0.311525145919,649.029520708
2001,12,14657585.0,4270482240.17,2001-12-01,4,291.349648675,0.297945546697,642.309435468
2002,1,14591101.0,3707878697.32,2002-01-01,1,254.119185202,0.132086021943,560.231155696
2002,2,12655472.0,3230577070.13,2002-02-01,1,255.271164136,0.137218020331,562.770808454
2002,3,15788658.0,4252692045.75,2002-03-01,1,269.351077574,0.199943206471,593.811385619
2002,4,13995827.0,2982065872.98,2002-04-01,2,213.06821476,-0.0507936366216,469.73018626
2002,5,13934158.0,3128519239.18,2002-05-01,2,224.521584956,0.000230453875336,494.980286193
2002,6,16343680.0,4448025552.18,2002-06-01,2,272.155692731,0.21243760202,599.994440195
2002,7,19633136.0,5767329072.6,2002-07-01,3,293.754857737,0.308660611585,647.611959366
2002,8,18765891.0,5250271055.32,2002-08-01,3,279.777339393,0.246391589569,616.797122426
2002,9,16987396.0,4843529966.92,2002-09-01,3,285.124922438,0.270214757469,628.586404006
2002,10,14336933.0,3919617226.3,2002-10-01,4,273.393007158,0.217949765009,602.722223581
2002,11,12642570.0,3497379311.13,2002-11-01,4,276.635154967,0.232393342783,609.86986264
2002,12,14535214.0,3929783720.83,2002-12-01,4,270.362976481,0.20445115658,596.04221795
2003,1,14215326.01,3663695812.85,2003-01-01,1,257.728581833,0.148165671619,568.188431509
2003,2,13116455.27,3616651370.1,2003-02-01,1,275.73390033,0.228378306391,607.882956668
2003,3,14464510.09,3688694342.22,2003-03-01,1,255.01688749,0.136085232833,562.210230161
2003,4,13673532.0,2935445184.52,2003-04-01,2,214.680828956,-0.0436095352348,473.285355517
2003,5,15699592.0,2934954087.85,2003-05-01,2,186.944608997,-0.167172763618,412.138084995
2003,6,16354813.0,3434094918.94,2003-06-01,2,209.974575615,-0.0645756170338,462.909949401
2003,7,21007159.0,5732780481.49,2003-07-01,3,272.896515016,0.215737921721,601.627657004
2003,8,19727906.0,5434411282.08,2003-08-01,3,275.468226688,0.227194745942,607.297252556
2003,9,18012675.0,4977905890.87,2003-09-01,3,276.35572678,0.231148506647,609.253835259
2003,10,16924677.0,4580725363.77,2003-10-01,4,270.653635739,0.205746026478,596.683005351
2003,11,14342393.0,3517765459.58,2003-11-01,4,245.270469132,0.0926655123613,540.723276247
2003,12,15249500.0,3593267687.37,2003-12-01,4,235.631836281,0.0497259699903,519.473946266
2004,1,15284725.67,3471939378.86,2004-01-01,1,227.150912213,0.0119439521397,500.776901064
2004,2,14469301.93,3509604255.8,2004-02-01,1,242.555188411,0.0805690964721,534.73716837
2004,3,15867471.93,3876906532.8,2004-03-01,1,244.330448474,0.088477775626,538.650906705
2004,4,15347642.56,3503023109.3,2004-04-01,2,228.245028225,0.0168181746173,503.188989226
2004,5,15718951.82,3678782234.17,2004-05-01,2,234.034831094,0.0426114058226,515.95318863
2004,6,16367123.48,3660217580.71,2004-06-01,2,223.632306873,-0.00373122767223,493.019783732
2004,7,20382988.15,5325928833.15,2004-07-01,3,261.292838614,0.164044225918,576.046192009
2004,8,19763238.64,5206375878.08,2004-08-01,3,263.437383565,0.173598047523,580.774055807
2004,9,17634585.85,4891963346.39,2004-09-01,3,277.407328303,0.235833329576,611.572195978
2004,10,15236016.96,4115292277.2,2004-10-01,4,270.102894215,0.203292505381,595.468840586
2004,11,13774635.11,4021910857.59,2004-11-01,4,291.979484427,0.300751427924,643.697971368
2004,12,14933672.93,4025355856.7,2004-12-01,4,269.548949918,0.200824716125,594.247614989
2005,1,14708328.36,3493862127.79,2005-01-01,1,237.543114505,0.0582406020476,523.687550237
2005,2,13294166.4,3059697357.74,2005-02-01,1,230.153381993,0.0253197783965,507.396145942
2005,3,15260667.9,3240990917.37,2005-03-01,1,212.375430656,-0.053879949051,468.202874425
2005,4,15411807.98,2908509571.58,2005-04-01,2,188.719556807,-0.159265475533,416.051134937
2005,5,17041824.13,3019869062.56,2005-05-01,2,177.203393224,-0.210569306877,390.662600701
2005,6,17707498.14,3157460900.31,2005-06-01,2,178.312084257,-0.205630153543,393.106820952
2005,7,21940261.01,5311261119.22,2005-07-01,3,242.078301475,0.0784445932258,533.685823432
2005,8,21248720.95,5372220697.63,2005-08-01,3,252.825603493,0.126323191522,557.37932546
2005,9,16956422.48,4018844776.42,2005-09-01,3,237.010181904,0.0558664186579,522.512647025
2005,10,15451152.7,3636552827.8,2005-10-01,4,235.358027871,0.0485061696271,518.870308244
2005,11,14453903.03,3736538692.62,2005-11-01,4,258.514166372,0.151665404528,569.920331183
2005,12,16818064.98,4003891777.95,2005-12-01,4,238.070894762,0.0605918320465,524.851094592
2006,1,16363835.36,3372786194.35,2006-01-01,1,206.112205369,-0.0817822492806,454.394967957
2006,2,14844037.81,3225205317.49,2006-02-01,1,217.272777041,-0.0320625589831,478.999564266
2006,3,17102002.49,3542319364.82,2006-03-01,1,207.128923463,-0.0772528299786,456.636424667
2006,4,15032337.98,2969973282.83,2006-04-01,2,197.572279627,-0.119827116117,435.567847665
2006,5,18167481.32,3403116764.36,2006-05-01,2,187.319128305,-0.165504302132,412.963750261
2006,6,20495411.78,4327419899.87,2006-06-01,2,211.140910284,-0.0593796646913,465.481250812
2006,7,24663866.77,6594431598.79,2006-07-01,3,267.372170807,0.19112729323,589.448687761
2006,8,21372673.2,5128973626.14,2006-08-01,3,239.9781056,0.0690883441418,529.055731605
2006,9,18971192.96,4783164753.84,2006-09-01,3,252.127779414,0.1232144263,555.840902496
2006,10,17339207.06,4207892010.95,2006-10-01,4,242.680763681,0.0811285269151,535.014011612
2006,11,15718953.23,3960144268.72,2006-11-01,4,251.934350257,0.122352710783,555.414468576
2006,12,16727688.26,4240142965.46,2006-12-01,4,253.480510849,0.129240765269,558.823134217
2007,1,16424344.62,4083687381.86,2007-01-01,1,248.636245545,0.107659848298,548.143466929
2007,2,14729931.57,3516810035.99,2007-02-01,1,238.752639092,0.0636289629369,526.354068143
2007,3,15311884.93,3311427488.38,2007-03-01,1,216.265175941,-0.0365513626152,476.77820688
2007,4,15310069.1,3403285006.34,2007-04-01,2,222.290636581,-0.00970828990008,490.061937407
2007,5,16148650.74,3791564434.6,2007-05-01,2,234.791407384,0.0459819086898,517.621136719
2007,6,18121432.9,4567396280.97,2007-06-01,2,252.043881197,0.122840664679,555.655940487
2007,7,22218716.41,6122165855.29,2007-07-01,3,275.540933253,0.227518649412,607.457541449
2007,8,22755181.78,6797591516.95,2007-08-01,3,298.727190258,0.33081206048,658.573963643
2007,9,19003492.5,5189271498.2,2007-09-01,3,273.069358077,0.216507927392,602.008706817
2007,10,17136281.71,4940167583.46,2007-10-01,4,288.287019732,0.284301714909,635.5575637
2007,11,16580363.82,4575973742.07,2007-11-01,4,275.98753512,0.229508234459,608.442119925
2007,12,17107230.86,5086709001.14,2007-12-01,4,297.342629135,0.324643922122,655.521560192
2008,1,17533514.53,4875645792.27,2008-01-01,1,278.075783605,0.238811258622,613.045872535
2008,2,14908004.16,4015904671.99,2008-02-01,1,269.379095209,0.200068023387,593.873153298
2008,3,15010287.31,3803205501.25,2008-03-01,1,253.373264795,0.128762990409,558.586699567
2008,4,17536304.45,4339804440.43,2008-04-01,2,247.475427494,0.102488472162,545.584327453
2008,5,16444819.98,3593765188.3,2008-05-01,2,218.534784368,-0.0264403905779,481.781785618
2008,6,17108239.29,4030875687.01,2008-06-01,2,235.610200365,0.0496295832557,519.426247725
2008,7,20665467.16,5094287445.67,2008-07-01,3,246.51208735,0.0981968484868,543.460547771
2008,8,22110654.03,5924662286.83,2008-08-01,3,267.955089831,0.193724163193,590.733791041
2008,9,18513593.05,5366895899.14,2008-09-01,3,289.889481995,0.291440590032,639.090352007
2008,10,16871702.05,4891342398.09,2008-10-01,4,289.913986365,0.291549755559,639.144374341
2008,11,14857228.45,4340141031.71,2008-11-01,4,292.123194196,0.30139164649,644.014793924
2008,12,16424448.45,4752643082.12,2008-12-01,4,289.363937948,0.289099322217,637.931737601
2009,1,15065643.05,4196655727.09,2009-01-01,1,278.558021929,0.240959601988,614.109015144
2009,2,14113905.83,3789049353.35,2009-02-01,1,268.462139324,0.19598303886,591.851632355
2009,3,15517525.61,3551037297.02,2009-03-01,1,228.840434117,0.0194706728415,504.501621055
2009,4,15587651.13,3232618783.81,2009-04-01,2,207.383316245,-0.0761195251011,457.197258994
2009,5,16833442.61,3347011626.33,2009-05-01,2,198.831083093,-0.114219220721,438.343005787
2009,6,16347098.28,3079083825.23,2009-06-01,2,188.356598369,-0.160882434022,415.250956765
2009,7,22092210.13,5457731152.87,2009-07-01,3,247.043239257,0.100563098991,544.631525267
2009,8,21206691.19,5523657619.19,2009-08-01,3,260.467678324,0.160368185363,574.227043633
2009,9,20479567.05,5924791000.32,2009-09-01,3,289.302551458,0.288825849014,637.796404945
2009,10,16072943.4,4443745959.03,2009-10-01,4,276.473689258,0.231674022547,609.513895338
2009,11,14811549.31,3983712564.45,2009-11-01,4,268.959882661,0.198200456147,592.948957315
2009,12,16647904.74,4540406432.21,2009-12-01,4,272.731403929,0.215002361539,601.263653101
2010,1,15803650.26,4179304245.44,2010-01-01,1,264.451830854,0.178117350525,583.010506301
2010,2,14833846.84,3845925925.99,2010-02-01,1,259.266929709,0.155018920918,571.579873237
2010,3,16222965.19,4104660710.77,2010-03-01,1,253.015442165,0.127168911639,557.797843796
2010,4,15748696.06,3578459548.23,2010-04-01,2,227.222592562,0.0122632838818,500.934927563
2010,5,16011948.75,2718080282.83,2010-05-01,2,169.753246483,-0.243759272366,374.238007196
2010,6,16349859.05,2649591134.36,2010-06-01,2,162.055900681,-0.278050495129,357.268438642
2010,7,19938183.44,4098102303.86,2010-07-01,3,205.540405233,-0.0843295852541,453.134377376
2010,8,20680426.22,4773521995.39,2010-08-01,3,230.823192163,0.0283037433032,508.872809443
2010,9,18493411.11,4434776926.67,2010-09-01,3,239.803079069,0.0683086112426,528.669868115
2010,10,17379949.65,4746553243.62,2010-10-01,4,273.10512051,0.216667246926,602.087548676
2010,11,15756729.1,4072127927.79,2010-11-01,4,258.437389,0.151323365854,569.75106779
2010,12,16905929.88,3863892431.82,2010-12-01,4,228.552493666,0.018187915069,503.866827536
2011,1,15483399.89,3321087434.41,2011-01-01,1,214.493422504,-0.0444444199556,472.872199253
2011,2,14640444.06,3277995385.2,2011-02-01,1,223.899997279,-0.00253868265992,493.609934001
2011,3,15764732.57,2779967195.59,2011-03-01,1,176.340904183,-0.214411644821,388.761157361
2011,4,15764729.42,2402225008.2,2011-04-01,2,152.379717038,-0.321157324075,335.936324181
2011,5,15248891.38,2244074975.44,2011-05-01,2,147.163155637,-0.344396798261,324.435892917
2011,6,16161551.96,2428940213.69,2011-06-01,2,150.29127275,-0.330461220526,331.332139906
2011,7,19471243.01,3652478086.58,2011-07-01,3,187.583200759,-0.164327874881,413.545924394
2011,8,20258591.39,4364833312.84,2011-08-01,3,215.455913435,-0.0401565794764,474.994106759
2011,9,18730236.79,4331569004.09,2011-09-01,3,231.260771162,0.0302531320019,509.837496103
2011,10,16050129.57,3443476023.81,2011-10-01,4,214.54506076,-0.0442143745627,472.986040952
2011,11,15525966.34,3353806109.21,2011-11-01,4,216.012712882,-0.0376760706934,476.221626819
2011,12,17704926.22,4215630024.23,2011-12-01,4,238.104919041,0.060743408208,524.926104517
