fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,1175867.0,11843000.0,11565000.0,1128045750.0,1101566250.0,2001 Q1,1147641216.56,975.995768707,2151.68027169
Coal,2001,2,895391.0,8940000.0,8940000.0,851535000.0,851535000.0,2001 Q2,891400855.007,995.543684275,2194.77560635
Coal,2001,3,1191004.0,11751000.0,11751000.0,1119282750.0,1119282750.0,2001 Q3,1187820256.53,997.326840661,2198.70675292
Coal,2001,4,1182791.0,11740000.0,11228000.0,1118235000.0,1069467000.0,2001 Q4,1133667733.59,958.468346132,2113.03931588
Coal,2002,1,1131190.0,11122000.0,11122000.0,1059370500.0,1059370500.0,2002 Q1,1037437951.73,917.120865401,2021.88465986
Coal,2002,2,523068.0,5189000.0,5189000.0,494252250.0,494252250.0,2002 Q2,469504118.542,897.59671504,1978.84171798
Coal,2002,3,892637.0,8610000.0,8610000.0,820102500.0,820102500.0,2002 Q3,895235005.161,1002.91048339,2211.01645168
Coal,2002,4,1232789.0,12565000.0,11856000.0,1196816250.0,1129284000.0,2002 Q4,1216578564.7,986.850600306,2175.61083343
Coal,2003,1,1138799.0,11302000.0,11067000.0,1076515500.0,1054131750.0,2003 Q1,1124134690.24,987.123004357,2176.21137541
Coal,2003,2,794545.0,8168000.0,7952000.0,778002000.0,757428000.0,2003 Q2,815591416.928,1026.48864058,2262.99685702
Coal,2003,3,1196755.0,12331000.0,12121000.0,1174527750.0,1154525250.0,2003 Q3,1269690562.91,1060.94443968,2338.95811172
Coal,2003,4,1174748.0,12661000.0,12436000.0,1205960250.0,1184529000.0,2003 Q4,1255160465.66,1068.4508215,2355.50668109
Coal,2004,1,1188735.3,12061890.0,11823060.0,1148895022.5,1126146465.0,2004 Q1,1201429076.74,1010.67838798,2228.14157414
Coal,2004,2,376203.3,4021320.0,3782490.0,383030730.0,360282172.5,2004 Q2,380238666.789,1010.72655872,2228.24777136
Coal,2004,3,775433.3,7947860.0,7709030.0,757033665.0,734285107.5,2004 Q3,773131365.678,997.031421887,2198.05547269
Coal,2004,4,1215289.3,12212330.0,11973500.0,1163224432.5,1140475875.0,2004 Q4,1262259558.51,1038.64944628,2289.80656927
Coal,2005,1,1192055.76,11976860.0,11833650.0,1140795915.0,1127155162.5,2005 Q1,1247690522.05,1046.67127488,2307.49149261
Coal,2005,2,826067.0,8485110.0,8485110.0,808206727.5,808206727.5,2005 Q2,873737087.228,1057.70728915,2331.82148966
Coal,2005,3,1151833.0,12070930.0,12070930.0,1149756082.5,1149756082.5,2005 Q3,1287869750.87,1118.10457842,2464.97335358
Coal,2005,4,296530.0,3059510.0,3059510.0,291418327.5,291418327.5,2005 Q4,326304603.075,1100.41008692,2425.96407763
Coal,2006,1,-12349.0,0.0,0.0,0.0,0.0,2006 Q1,0.0,-0.0,-0.0
Coal,2006,2,40612.0,592330.0,592330.0,56419432.5,56419432.5,2006 Q2,64304907.4747,1583.39671709,3490.75640251
Coal,2006,3,1149736.0,11825170.0,11825170.0,1126347442.5,1126347442.5,2006 Q3,1270018606.1,1104.61758708,2435.23993248
Coal,2006,4,1192629.0,11811110.0,11811110.0,1125008227.5,1125008227.5,2006 Q4,1252993819.02,1050.61491798,2316.18564819
Coal,2007,1,1088796.14,10722200.0,10722200.0,1021289550.0,1021289550.0,2007 Q1,1150061361.16,1056.26877145,2328.65013355
Coal,2007,2,785329.4,7774060.0,7774060.0,740479215.0,740479215.0,2007 Q2,763347963.933,972.009915753,2142.89306027
Coal,2007,3,1245612.58,12380110.0,12380110.0,1179205477.5,1179205477.5,2007 Q3,1312275175.32,1053.51792073,2322.58560805
Coal,2007,4,1231885.78,12255060.0,12255060.0,1167294465.0,1167294465.0,2007 Q4,1265592790.45,1027.36212318,2264.92253675
Coal,2008,1,1155861.4,11428430.0,11428430.0,1088557957.5,1088557957.5,2008 Q1,1174339574.33,1015.98649659,2239.84383038
Coal,2008,2,510100.56,5003460.0,5003460.0,476579565.0,476579565.0,2008 Q2,506712477.337,993.358010304,2189.95706952
Coal,2008,3,1140882.76,11131650.0,11131650.0,1060289662.5,1060289662.5,2008 Q3,1183004569.21,1036.92036613,2285.99463917
Coal,2008,4,1237474.09,12156570.0,12156570.0,1157913292.5,1157913292.5,2008 Q4,1251174872.79,1011.07157144,2229.0083864
Coal,2009,1,1186509.36,11513520.0,11513520.0,1096662780.0,1096662780.0,2009 Q1,1174315986.67,989.723323102,2181.94403811
Coal,2009,2,126129.88,1257380.0,1257380.0,119765445.0,119765445.0,2009 Q2,126858545.575,1005.77710511,2217.33620594
Coal,2009,3,632765.32,6212770.0,6212770.0,591766342.5,591766342.5,2009 Q3,650227451.335,1027.59653664,2265.43932467
Coal,2009,4,1251496.97,12233450.0,12233450.0,1165236112.5,1165236112.5,2009 Q4,1318644616.79,1053.65386285,2322.88530604
Coal,2010,1,1202325.9,11696480.0,11696480.0,1114089720.0,1114089720.0,2010 Q1,1213695145.12,1009.45604276,2225.44679186
Coal,2010,2,498159.66,4988080.0,4988080.0,475114620.0,475114620.0,2010 Q2,519985409.257,1043.81275926,2301.18960907
Coal,2010,3,1188978.03,11692520.0,11692520.0,1113712530.0,1113712530.0,2010 Q3,1207601104.34,1015.66309374,2239.13085647
Coal,2010,4,1236971.41,12319410.0,12319410.0,1173423802.5,1173423802.5,2010 Q4,1269684219.33,1026.44588959,2262.90260818
Coal,2011,1,889742.2,8992940.0,8992940.0,856577535.0,856577535.0,2011 Q1,881073786.5,990.257387477,2183.12143643
Coal,2011,2,220499.96,2324510.0,2324510.0,221409577.5,221409577.5,2011 Q2,231280908.623,1048.8931999,2312.3899485
Coal,2011,3,1027451.93,10211030.0,10211030.0,972600607.5,972600607.5,2011 Q3,1015031512.11,987.911436508,2177.94955293
Coal,2011,4,1195822.13,11767330.0,11767330.0,1120838182.5,1120838182.5,2011 Q4,1172282042.7,980.314725148,2161.20184306
Coal,2012,1,796717.44,7984650.0,7984650.0,760537912.5,760537912.5,2012 Q1,818924112.137,1027.87270746,2266.04817088
Coal,2012,2,0.0,0.0,0.0,0.0,0.0,2012 Q2,0.0,,
Coal,2012,3,707215.02,7252930.0,7252930.0,690841582.5,690841582.5,2012 Q3,745958245.193,1054.78280876,2325.37418019
Coal,2012,4,1130402.08,11277470.0,11277470.0,1074179017.5,1074179017.5,2012 Q4,1144166015.81,1012.17614161,2231.4435218
Coal,2013,1,1141980.68,11351780.0,11351780.0,1081257045.0,1081257045.0,2013 Q1,1159459931.63,1015.30608349,2238.34379166
Coal,2013,2,627254.77,6494550.0,6494550.0,618605887.5,618605887.5,2013 Q2,647102420.131,1031.6420872,2274.35814545
Coal,2013,3,791589.87,7642700.0,7642700.0,727967175.0,727967175.0,2013 Q3,795017547.414,1004.33011783,2214.14617778
Coal,2013,4,1198170.42,11428280.0,11428280.0,1088543670.0,1088543670.0,2013 Q4,1185286635.61,989.247118631,2180.89419773
Coal,2014,1,959279.95,9371400.0,9371400.0,892625850.0,892625850.0,2014 Q1,981345998.844,1023.00272078,2255.31179824
Coal,2014,2,131908.91,1414890.0,1414890.0,134768272.5,134768272.5,2014 Q2,149697929.133,1134.85835894,2501.90873813
Coal,2014,3,1099475.37,10870450.0,10870450.0,1035410362.5,1035410362.5,2014 Q3,1125833778.74,1023.97362365,2257.4522507
Coal,2014,4,1001928.79,10048200.0,10048200.0,957091050.0,957091050.0,2014 Q4,1031086094.66,1029.1011746,2268.75644953
Coal,2015,1,25750.08,254010.0,254010.0,24194452.5,24194452.5,2015 Q1,27645162.7797,1073.59521911,2366.84802005
Coal,2015,2,279198.45,2795230.0,2795230.0,266245657.5,266245657.5,2015 Q2,297501567.352,1065.55594185,2349.1246294
Coal,2015,3,1044057.51,10564340.0,10564340.0,1006253385.0,1006253385.0,2015 Q3,1090396178.7,1044.38325308,2302.44731974
Coal,2015,4,1028353.41,10537300.0,10537300.0,1003677825.0,1003677825.0,2015 Q4,1082758992.84,1052.90553064,2321.23553285
Coal,2016,1,308383.4,3194230.0,3194230.0,304250407.5,304250407.5,2016 Q1,340780504.972,1105.0546332,2436.20344435
Coal,2016,2,101683.5,1019010.0,1019010.0,97060702.5,97060702.5,2016 Q2,106826448.611,1050.57800539,2316.10427068
Coal,2016,3,966878.47,9900990.0,9900990.0,943069297.5,943069297.5,2016 Q3,973811428.538,1007.17045498,2220.40798504
Coal,2016,4,521256.76,5325480.0,5325480.0,507251970.0,507251970.0,2016 Q4,545065938.835,1045.67648933,2305.29838837
Coal,2017,1,553765.44,5708300.0,5708300.0,543715575.0,543715575.0,2017 Q1,555728739.979,1003.54536386,2212.41610917
Hydro,2001,1,8121892.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Hydro,2001,2,7826256.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Hydro,2001,3,5591010.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Hydro,2001,4,7105394.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Hydro,2002,1,9194065.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Hydro,2002,2,10279438.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Hydro,2002,3,7451292.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Hydro,2002,4,7488371.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Hydro,2003,1,9008283.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Hydro,2003,2,10072509.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Hydro,2003,3,6357256.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Hydro,2003,4,7812283.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Hydro,2004,1,9234938.1,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Hydro,2004,2,8860852.0,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Hydro,2004,3,6644496.76,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Hydro,2004,4,8340532.05,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Hydro,2005,1,8646096.81,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Hydro,2005,2,8497111.34,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Hydro,2005,3,5931796.73,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Hydro,2005,4,7873340.13,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Hydro,2006,1,11533347.72,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Hydro,2006,2,12176045.33,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Hydro,2006,3,6500563.5,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Hydro,2006,4,7640340.71,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Hydro,2007,1,10646921.4,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Hydro,2007,2,9641444.74,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Hydro,2007,3,5875881.12,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Hydro,2007,4,7423192.23,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Hydro,2008,1,9345303.49,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Hydro,2008,2,10445864.64,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Hydro,2008,3,6487014.39,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Hydro,2008,4,7526841.6,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Hydro,2009,1,9306093.94,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Hydro,2009,2,10820991.21,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Hydro,2009,3,5509297.76,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Hydro,2009,4,7397129.94,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Hydro,2010,1,7700829.82,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Hydro,2010,2,8936738.86,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Hydro,2010,3,5942634.94,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Hydro,2010,4,7962056.38,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Hydro,2011,1,12506394.35,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Hydro,2011,2,12384849.28,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Hydro,2011,3,9058142.38,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Hydro,2011,4,8365435.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Hydro,2012,1,10255569.83,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Hydro,2012,2,11948254.26,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Hydro,2012,3,8696606.62,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Hydro,2012,4,8509747.7,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Hydro,2013,1,9280274.91,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Hydro,2013,2,9680176.03,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Hydro,2013,3,6497215.64,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Hydro,2013,4,7640000.43,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Hydro,2014,1,9865279.94,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Hydro,2014,2,10511882.28,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Hydro,2014,3,6605187.45,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Hydro,2014,4,8279586.33,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Hydro,2015,1,11893741.51,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Hydro,2015,2,6707567.02,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Hydro,2015,3,5281029.41,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Hydro,2015,4,7371513.07,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Hydro,2016,1,10465407.74,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Hydro,2016,2,9423330.18,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Hydro,2016,3,5546573.2,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Hydro,2016,4,8264649.53,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Hydro,2017,1,10699508.75,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
