fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,14252.0,568000.0,215000.0,54102000.0,20478750.0,2001 Q1,13442927.5535,943.230953793,2079.44696073
Coal,2001,2,23465.0,937000.0,354000.0,89249250.0,33718500.0,2001 Q2,30813546.2194,1313.17051862,2895.01572535
Coal,2001,3,21325.0,851000.0,321000.0,81057750.0,30575250.0,2001 Q3,12073765.915,566.178940912,1248.19809314
Coal,2001,4,13242.0,528000.0,200000.0,50292000.0,19050000.0,2001 Q4,10017721.022,756.511178222,1667.80454351
Coal,2002,1,18021.0,991000.0,253000.0,94392750.0,24098250.0,2002 Q1,26143877.7885,1450.74511895,3198.31268923
Coal,2002,2,28301.0,1556000.0,396000.0,148209000.0,37719000.0,2002 Q2,43911579.1949,1551.59108141,3420.63769807
Coal,2002,3,28104.0,1545000.0,393000.0,147161250.0,37433250.0,2002 Q3,43100852.1783,1533.61984694,3381.01831456
Coal,2002,4,16246.0,893000.0,227000.0,85058250.0,21621750.0,2002 Q4,25034010.6182,1540.93380636,3397.14266951
Coal,2003,1,17566.0,1032000.0,176000.0,98298000.0,16764000.0,2003 Q1,17002758.34,967.935690538,2133.91102336
Coal,2003,2,28775.0,1689000.0,287000.0,160877250.0,27336750.0,2003 Q2,27541498.945,957.132891226,2110.095172
Coal,2003,3,27928.0,1639000.0,279000.0,156114750.0,26574750.0,2003 Q3,26393573.3306,945.057767497,2083.47435422
Coal,2003,4,16022.0,940000.0,161000.0,89535000.0,15335250.0,2003 Q4,16010026.2065,999.252665489,2202.95242634
Coal,2004,1,24704.79,1285110.0,120780.0,122406727.5,11504295.0,2004 Q1,11598794.7092,469.495782366,1035.05040181
Coal,2004,2,24797.24,1285110.0,121220.0,122406727.5,11546205.0,2004 Q2,11417347.8967,460.42817252,1015.05994914
Coal,2004,3,24856.2,1285110.0,121510.0,122406727.5,11573827.5,2004 Q3,11758692.9889,473.068811359,1042.92750152
Coal,2004,4,24844.81,1285110.0,121460.0,122406727.5,11569065.0,2004 Q4,11039253.963,444.328371319,979.56632741
Coal,2005,1,24087.91,1331610.0,117790.0,126835852.5,11219497.5,2005 Q1,10945247.545,454.387597139,1001.74289665
Coal,2005,2,21205.06,1172230.0,103690.0,111654907.5,9876472.5,2005 Q2,9547149.13387,450.229762796,992.576535059
Coal,2005,3,26217.91,1449350.0,128200.0,138050587.5,12211050.0,2005 Q3,12182787.8028,464.674255223,1024.42086307
Coal,2005,4,23670.43,1308520.0,115750.0,124636530.0,11025187.5,2005 Q4,11364080.3696,480.096067948,1058.4197914
