year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,19226935.0,17681934072.6,919.643930381,2001 Q1,0.111145283291,2027.44700892
2001,2,17370371.0,15982142091.3,920.080641417,2001 Q2,0.111672932517,2028.40978207
2001,3,22944457.0,19287307355.6,840.608577295,2001 Q3,0.0156520636937,1853.2056695
2001,4,20003109.01,17389349345.6,869.332329134,2001 Q4,0.0503570841048,1916.53005281
2002,1,18229509.0,15486238323.6,849.514834634,2002 Q1,0.0264129087414,1872.84040443
2002,2,19480362.0,15853237989.1,813.806128914,2002 Q2,-0.0167315720976,1794.1169918
2002,3,23407512.0,19995082493.6,854.21647946,2002 Q3,0.0320935969949,1883.20565062
2002,4,20044813.0,18249850880.5,910.452538544,2002 Q4,0.100039928981,2007.18366648
2003,1,21695230.0,18565883919.3,855.758796719,2003 Q1,0.0339570775128,1886.60584325
2003,2,19746956.0,16280423260.6,824.4522984,2003 Q2,-0.00386850562253,1817.58753705
2003,3,24353234.0,20484956513.9,841.159597691,2003 Q3,0.0163178254027,1854.42044907
2003,4,21428017.0,18098261339.4,844.607381979,2003 Q4,0.020483556424,1862.02143431
2004,1,21630107.52,17911282007.1,828.071797172,2004 Q1,0.000504696716855,1825.56708404
2004,2,20031057.22,17381512703.4,867.728173929,2004 Q2,0.048418888863,1912.99353224
2004,3,24225637.36,20214573211.0,834.428952708,2004 Q3,0.00818562969094,1839.58206914
2004,4,21743708.23,17889936955.1,822.763843492,2004 Q4,-0.00590855465173,1813.86516936
2005,1,23007646.15,18748537318.8,814.882895738,2005 Q1,-0.015430585554,1796.49083194
2005,2,22486986.25,18039459215.7,802.217736747,2005 Q2,-0.030733064275,1768.56922243
2005,3,24297857.5,20065732955.3,825.823139152,2005 Q3,-0.00221220889162,1820.60969257
2005,4,21033357.56,18318653990.8,870.933417955,2005 Q4,0.0522915744362,1920.05981322
2006,1,22489362.79,18385653915.9,817.526671947,2006 Q1,-0.0122362846221,1802.31930097
2006,2,21597211.38,17846923785.3,826.35315603,2006 Q2,-0.00157182435289,1821.77816778
2006,3,25212090.75,20823839316.7,825.946547759,2006 Q3,-0.00206310238726,1820.88175919
2006,4,22387677.99,18079991365.8,807.58671685,2006 Q4,-0.0242460786917,1780.40567597
2007,1,22124980.24,17902131712.6,809.136619259,2007 Q1,-0.022373433536,1783.82259082
2007,2,21281666.66,17838489994.2,838.209256785,2007 Q2,0.0127531225058,1847.91612751
2007,3,25664199.76,20482350380.6,798.090358246,2007 Q3,-0.0357199042918,1759.47000379
2007,4,22082234.54,17508176785.3,792.862549917,2007 Q4,-0.0420363213034,1747.94477755
2008,1,22963722.76,17903905604.8,779.660414471,2008 Q1,-0.0579875933628,1718.83934974
2008,2,22496994.54,17495462977.0,777.680011694,2008 Q2,-0.0603803838016,1714.47335378
2008,3,25266982.71,20040264402.2,793.140385308,2008 Q3,-0.0417006310718,1748.55729345
2008,4,20301095.47,16766204408.6,825.876831786,2008 Q4,-0.00214733561221,1820.72806336
2009,1,21471992.62,17338115058.5,807.475829812,2009 Q1,-0.0243800562082,1780.1612144
2009,2,21337927.27,16968589221.2,795.231374,2009 Q2,-0.0391742269439,1753.16708712
2009,3,23273920.27,19416679311.2,834.267673256,2009 Q3,0.00799076633484,1839.22651246
2009,4,22270431.53,18086003374.9,812.108348712,2009 Q4,-0.0187828882661,1790.37406557
2010,1,22698065.8,18222127443.7,802.805296465,2010 Q1,-0.0300231545072,1769.86455659
2010,2,21553650.51,18733051961.7,869.13592447,2010 Q2,0.0501197812651,1916.09705909
2010,3,25327767.86,20167756078.3,796.27056714,2010 Q3,-0.0379186382123,1755.45809232
2010,4,22733505.33,18847165442.2,829.047925898,2010 Q4,0.00168408886526,1827.71905744
2011,1,24522766.717,20559174829.8,838.370933714,2011 Q1,0.0129484661069,1848.27256046
2011,2,23365215.222,18756833720.1,802.767427644,2011 Q2,-0.0300689089124,1769.78107098
2011,3,25923503.597,21650171663.7,835.156080763,2011 Q3,0.00906417070247,1841.18509565
2011,4,21123134.915,17865161052.4,845.762767897,2011 Q4,0.0218795332481,1864.56859811
2012,1,21893674.658,17036157500.6,778.131481658,2012 Q1,-0.0598349023343,1715.46866446
2012,2,22055403.564,16835960997.0,763.348580233,2012 Q2,-0.0776961099703,1682.87827998
2012,3,26294707.101,21143346783.5,804.091359613,2012 Q3,-0.0284692889792,1772.6998114
2012,4,21609614.307,16652020548.4,770.583885108,2012 Q4,-0.0689541668986,1698.82923311
2013,1,23290051.745,17928379027.2,769.786998478,2013 Q1,-0.0699169926088,1697.07241685
2013,2,21650749.733,17519838409.4,809.202389084,2013 Q2,-0.0222939681815,1783.96758698
2013,3,24369465.076,20042068961.8,822.425477921,2013 Q3,-0.00631737951957,1813.11920862
2013,4,22379448.14,17125113384.6,765.216071347,2013 Q4,-0.0754397432675,1686.99535089
2014,1,23801821.692,18250349531.3,766.762719569,2014 Q1,-0.0735710299312,1690.40509156
2014,2,20764796.969,16168944096.4,778.670945859,2014 Q2,-0.0591831032164,1716.65796724
2014,3,23927904.541,19094991849.3,798.021900188,2014 Q3,-0.0358026176613,1759.31908116
2014,4,19532914.925,15992810022.3,818.762078456,2014 Q4,-0.0107436241796,1805.04287816
2015,1,22105945.918,17003506636.0,769.182495021,2015 Q1,-0.0706473743831,1695.73972852
2015,2,19272113.994,14219049790.7,737.804363086,2015 Q2,-0.108559507705,1626.56349886
2015,3,23918887.547,18696596221.4,781.666629965,2015 Q3,-0.055563615114,1723.26225242
2015,4,18585516.736,13770075470.4,740.903557647,2015 Q4,-0.104814954728,1633.39598319
2016,1,20137623.44,14956094440.5,742.69411607,2016 Q1,-0.102651540736,1637.34344829
2016,2,18186116.88,14405218722.9,792.099754882,2016 Q2,-0.0429579563816,1746.26311961
2016,3,23188403.91,18221805478.7,785.815425218,2016 Q3,-0.0505508986432,1732.40868644
2016,4,17563091.7,13113319679.7,746.640734086,2016 Q4,-0.0978831017257,1646.04416237
2017,1,21044292.2,16038791382.4,762.14449172,2017 Q1,-0.079150930937,1680.22374645
