fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,72957767.0,739499000.0,717945000.0,70437279750.0,68384261250.0,67936941516.0,931.181755,2052.88329707
Coal,2002,75187740.0,756193000.0,733938000.0,72027383250.0,69907594500.0,69060393719.1,918.506045256,2024.93842737
Coal,2003,74776232.0,756748000.0,734266000.0,72080247000.0,69938836500.0,68400332488.8,914.733607984,2016.62171216
Coal,2004,75546115.22,761982830.0,733079900.0,72578864557.5,69825860475.0,67970590193.5,899.723169028,1983.52969844
Coal,2005,78435699.99,796434230.0,768211910.0,75860360407.5,73172184427.5,70246127324.4,895.588709394,1974.41486873
Coal,2006,75487005.12,766080210.0,740042520.0,72969140002.5,70489050030.0,67954917338.4,900.220074043,1984.62517523
Coal,2007,79983038.36,817609540.0,793811690.0,77877308685.0,75610563472.5,70827442670.6,885.530784062,1952.24116654
Coal,2008,75814786.58,780031420.0,757024870.0,74297992755.0,72106618867.5,69417641886.4,915.621411309,2018.57896337
Coal,2009,65082782.47,667135440.0,647035140.0,63544650660.0,61630097085.0,59828728949.3,919.271221646,2026.62533524
Coal,2010,71951213.57,737611000.0,717970940.0,70257447750.0,68386732035.0,65498628453.3,910.319996056,2006.89146331
Coal,2011,59758357.14,615824710.0,597046050.0,58657303627.5,56868636262.5,54815455300.2,917.285178569,2022.24690467
Coal,2012,50932179.68,528275620.0,511181370.0,50318252805.0,48690025492.5,48057828190.7,943.565119196,2080.18366178
Coal,2013,47072209.6,486541380.0,469897840.0,46343066445.0,44757769260.0,43324823173.4,920.390683624,2029.09330112
Coal,2014,49238196.89,496535870.0,480742290.0,47295041617.5,45790703122.5,44712280592.3,908.081193392,2001.95579895
Coal,2015,39922167.69,402337060.0,386522940.0,38322604965.0,36816310035.0,37948676219.9,950.56652521,2095.61896148
Coal,2016,37538633.42,379536230.0,364869510.0,36150825907.5,34753820827.5,34680590240.0,923.863952424,2036.75046951
Coal,2017,7337832.65,75127550.0,71502700.0,7155899137.5,6810632175.0,6818160435.8,929.17905886,2048.46815316
Hydro,2001,2595706.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,3492048.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,7200943.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,5435199.34,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,5396502.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,3839012.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,2984158.54,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,3033642.45,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,5171256.55,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,4756549.04,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,3893396.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,3727938.22,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,6900532.5,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,4756083.23,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,4742004.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,4529491.66,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,1232262.14,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,1534355.0,17710000.0,16854000.0,939869700.0,894441780.0,888590997.206,579.129990912,1276.74997796
Natural Gas,2002,3560871.0,32957000.0,32306000.0,1749027990.0,1714479420.0,1693701873.39,475.642581095,1048.60163428
Natural Gas,2003,1580367.0,14940000.0,14434000.0,792865800.0,766012380.0,749161754.822,474.042899416,1045.07497605
Natural Gas,2004,2558654.27,22182090.0,21731420.0,1177203516.3,1153286459.4,1122643684.94,438.763336689,967.297652064
Natural Gas,2005,3159376.92,27961340.0,27482200.0,1483908313.8,1458480354.0,1400157689.0,443.17526033,977.024178924
Natural Gas,2006,3195562.63,29527100.0,28874830.0,1567003197.0,1532387228.1,1477296791.08,462.296303385,1019.17843044
Natural Gas,2007,4456642.76,41912690.0,40929130.0,2224306458.3,2172108929.1,2034701417.17,456.55474911,1006.52059989
Natural Gas,2008,4177341.61,37055780.0,36452580.0,1966550244.6,1934538420.6,1862396232.22,445.832877962,982.883162755
Natural Gas,2009,4851885.13,40650170.0,40272970.0,2157304521.9,2137286517.9,2074816393.53,427.63098011,942.755258751
Natural Gas,2010,8447237.06,75853500.0,73880070.0,4025545245.0,3920815314.9,3755231722.63,444.551478306,980.058189074
Natural Gas,2011,11155211.02,93150550.0,90589240.0,4943499688.5,4807570966.8,4633998786.55,415.411127431,915.815371534
Natural Gas,2012,19302007.99,155737960.0,152272940.0,8265013537.2,8081124925.8,7976198602.14,413.231545976,911.010266258
Natural Gas,2013,27982509.1,207686660.0,203504190.0,11021931046.2,10799967363.3,10454200109.4,373.597666744,823.633416103
Natural Gas,2014,28737608.1,214040220.0,209720630.0,11359114475.4,11129873834.1,10867752794.6,378.17179345,833.717535839
Natural Gas,2015,36544596.47,289381290.0,279735620.0,15357465060.3,14845569353.4,15302177327.3,418.72612658,923.123618658
Natural Gas,2016,39386383.14,314902640.0,305116250.0,16711883104.8,16192519387.5,16158399751.7,410.253454711,904.444766255
Natural Gas,2017,9654974.02,71522400.0,70436970.0,3795693768.0,3738089997.9,3742221966.22,387.595239352,854.492464676
Nuclear,2001,37775025.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,39626849.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,40906900.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,40090623.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,39981739.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,39963184.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,40044705.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,39776280.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,40847711.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,40739529.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,40526834.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,39385592.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,40241737.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,40967020.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,42096761.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,42786087.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,10240363.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,881708.29,16581000.0,8658000.0,1259741475.0,657791550.0,653488759.624,741.162090723,1633.96594521
Other,2002,814265.99,14085000.0,7537000.0,1070107875.0,572623575.0,565684026.538,694.716509697,1531.57201728
Other,2003,1142161.59,16640000.0,9755000.0,1264224000.0,741136125.0,724832723.94,634.614865607,1399.07193272
Other,2004,966563.12,12566770.0,5614110.0,954760350.75,426532007.25,415199069.113,429.56229192,947.013028767
Other,2005,968111.46,11335340.0,4749150.0,861202456.5,360816671.25,346388098.534,357.797746278,788.800911444
Other,2006,901715.26,10623690.0,4068750.0,807134847.75,309123281.25,298010074.129,330.492437412,728.603627518
Other,2007,974537.26,10581140.0,4508980.0,803902111.5,342569755.5,320898808.368,329.283262467,725.937880434
Other,2008,514799.73,7065540.0,3238860.0,536804401.5,246072388.5,236895935.648,460.171056516,1014.49311119
Other,2009,560363.52,5517520.0,3143390.0,419193582.0,238819055.25,231838682.726,413.72907845,912.10712635
Other,2010,700812.81,4928690.0,3304740.0,374457222.75,251077621.5,240474129.326,343.136035607,756.477704099
Other,2011,710572.3,3401530.0,2366880.0,258431241.75,179823708.0,173331366.384,243.932062064,537.772624025
Other,2012,630126.05,2518680.0,2046440.0,191356713.0,155478279.0,153459529.832,243.537828394,536.903496478
Other,2013,784454.97,2778590.0,2327960.0,211103375.25,176866761.0,171204268.494,218.246139092,481.145438242
Other,2014,1168848.65,5776130.0,5189380.0,438841476.75,394263145.5,384977805.247,329.364974026,726.118021737
Other,2015,1119964.51,5133540.0,4645850.0,390020701.5,352968453.75,363824770.991,324.853839334,716.172774195
Other,2016,962654.55,2982300.0,2748000.0,226580242.5,208779300.0,208339376.261,216.421743668,477.123376091
Other,2017,226969.91,1148240.0,1094450.0,87237534.0,83150838.75,83242751.0987,366.756770088,808.551975336
Other Renewables,2001,1751289.71,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2002,1786253.02,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2003,1975718.41,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2004,1732801.8,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2005,1807148.24,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2006,1828305.37,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2007,1672218.73,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2008,1920411.54,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2009,1888840.67,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2010,2071801.74,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2011,2328104.0,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2012,2564428.6,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2013,2610187.44,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2014,2546700.82,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2015,2589372.43,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2016,2422976.48,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2017,593755.08,,,0.0,0.0,0.0,0.0,0.0
Solar,2008,1801.0,,,0.0,0.0,,,
Solar,2009,4563.27,,,0.0,0.0,,,
Solar,2010,11340.05,,,0.0,0.0,,,
Solar,2011,17380.46,,,0.0,0.0,,,
Solar,2012,139490.76,,,0.0,0.0,,,
Solar,2013,344662.79,,,0.0,0.0,,,
Solar,2014,802954.3,,,0.0,0.0,,,
Solar,2015,1459991.77,,,0.0,0.0,,,
Solar,2016,4015620.9,,,0.0,0.0,,,
Solar,2017,990473.37,,,0.0,0.0,,,
Wind,2016,5579.0,,,0.0,0.0,,,
Wind,2017,121623.0,,,0.0,0.0,,,
