year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,4576957.57,2990091171.25,2001-01-01,1,653.292307285,0.0432891436292,1440.24822064
2001,2,4155675.43,2661863282.06,2001-02-01,1,640.536857822,0.0229190553871,1412.12755675
2001,3,3568163.65,2305138013.81,2001-03-01,1,646.029229577,0.0316902161078,1424.23603952
2001,4,3281660.4,2237231342.07,2001-04-01,2,681.737617358,0.0887154908476,1502.95875123
2001,5,3601390.87,2456049202.98,2001-05-01,2,681.972407783,0.0890904444463,1503.4763702
2001,6,4390575.19,2867816687.66,2001-06-01,2,653.175623594,0.043102803109,1439.99097977
2001,7,4535523.0,3069750851.87,2001-07-01,3,676.824007257,0.0808685959482,1492.1262064
2001,8,5071188.73,3548933634.31,2001-08-01,3,699.822827203,0.117597054094,1542.82940485
2001,9,4142889.23,2771263074.34,2001-09-01,3,668.920388764,0.0682467431001,1474.70188907
2001,10,4109752.53,2651508741.18,2001-10-01,4,645.174793817,0.03032570662,1422.35235045
2001,11,3750696.54,2263519225.63,2001-11-01,4,603.493031625,-0.0362388763355,1330.46073752
2001,12,3516792.4,1986020046.51,2001-12-01,4,564.724846001,-0.098150560782,1244.99239549
2002,1,3719316.03,2364337105.93,2002-01-01,1,635.691370901,0.0151809512592,1401.44519629
2002,2,3083955.25,2038937748.58,2002-02-01,1,661.143753165,0.0558276783048,1457.55751823
2002,3,3483461.31,2613764959.98,2002-03-01,1,750.335579292,0.198264475526,1654.18981811
2002,4,3630043.06,2733273431.99,2002-04-01,2,752.958955805,0.202453932842,1659.97331397
2002,5,3331063.36,2472611354.17,2002-05-01,2,742.288899052,0.185414157157,1636.45010685
2002,6,4122853.82,3090355404.43,2002-06-01,2,749.567057031,0.197037167439,1652.49553393
2002,7,4966950.36,3672004660.66,2002-07-01,3,739.28756974,0.180621120023,1629.83337625
2002,8,5074137.48,3630991352.3,2002-08-01,3,715.587893827,0.142773414927,1577.58507073
2002,9,4293955.85,3028700177.2,2002-09-01,3,705.34031625,0.126408326413,1554.9932612
2002,10,3673976.87,2327112882.68,2002-10-01,4,633.404336779,0.0115286231298,1396.40320086
2002,11,3867125.84,2600382077.07,2002-11-01,4,672.432753591,0.0738558893452,1482.44524857
2002,12,4693520.94,3120624776.72,2002-12-01,4,664.879270087,0.0617931920681,1465.79283883
2003,1,5460597.14,3634839362.55,2003-01-01,1,665.648695438,0.0630219423639,1467.48911396
2003,2,4343321.97,3069911847.25,2003-02-01,1,706.811944511,0.128758474687,1558.23761287
2003,3,3842261.43,2832777756.33,2003-03-01,1,737.268353011,0.177396488617,1625.38181105
2003,4,3861828.29,2567658477.74,2003-04-01,2,664.881575492,0.0617968737348,1465.79792133
2003,5,3211071.29,1636975182.84,2003-05-01,2,509.790980953,-0.185878373253,1123.88519661
2003,6,4099711.43,2447939333.45,2003-06-01,2,597.100399686,-0.0464477268411,1316.36754115
2003,7,4911083.4,3281800506.53,2003-07-01,3,668.243692732,0.0671660788778,1473.210045
2003,8,5067488.86,3398317489.38,2003-08-01,3,670.611733595,0.0709477724571,1478.43062788
2003,9,4237962.39,2655433607.71,2003-09-01,3,626.582627061,0.000634547673663,1381.36405962
2003,10,3819318.46,2240241211.3,2003-10-01,4,586.555228312,-0.0632880641442,1293.11965634
2003,11,4179788.66,2542275926.77,2003-11-01,4,608.23073451,-0.0286729002325,1340.9054773
2003,12,4838993.76,2989865014.2,2003-12-01,4,617.869160923,-0.0132806087163,1362.15435217
2004,1,5124684.73,3363777770.76,2004-01-01,1,656.387260483,0.0482316954323,1447.07135446
2004,2,4437606.23,2833732200.63,2004-02-01,1,638.572251291,0.019781634906,1407.7963852
2004,3,4492113.58,2676092545.03,2004-03-01,1,595.731273793,-0.0486341817628,1313.3491662
2004,4,3637889.5,2302505708.87,2004-04-01,2,632.923487333,0.0107607203065,1395.34312017
2004,5,4209864.92,2583398883.72,2004-05-01,2,613.653628516,-0.0200126934907,1352.86078943
2004,6,4407491.47,2748601606.4,2004-06-01,2,623.620402922,-0.00409603961562,1374.83354028
2004,7,4569180.24,3106405887.34,2004-07-01,3,679.860658624,0.0857180413934,1498.820808
2004,8,4775934.23,3071474639.04,2004-08-01,3,643.114936497,0.0270361733499,1417.811189
2004,9,4272116.77,2620125710.8,2004-09-01,3,613.30854278,-0.0205637855485,1352.10001341
2004,10,3709269.51,2044800781.74,2004-10-01,4,551.267783652,-0.119641104751,1215.32495584
2004,11,3532433.66,1958558543.58,2004-11-01,4,554.450198389,-0.114558879369,1222.34090737
2004,12,4487361.42,2594121224.12,2004-12-01,4,578.095005355,-0.0767987984137,1274.4682488
2005,1,4849215.48,2956406325.73,2005-01-01,1,609.666932295,-0.0263793334167,1344.07171894
2005,2,3860869.39,2379401447.68,2005-02-01,1,616.286438966,-0.0158081704474,1358.66508335
2005,3,3859993.22,2463398726.55,2005-03-01,1,638.187319549,0.0191669099155,1406.94776468
2005,4,3479373.77,1784527504.67,2005-04-01,2,512.887554668,-0.18093323353,1130.71190302
2005,5,3274807.4,1681964389.43,2005-05-01,2,513.607117606,-0.179784112084,1132.29825147
