fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,134161.0,1,1534000.0,1409000.0,146113500.0,134207250.0,2001-01-01,142898454.419,1065.12663456,2348.17817854
Coal,2001,2,130576.0,1,1475000.0,1315000.0,140493750.0,125253750.0,2001-02-01,131991028.194,1010.83681682,2228.49084637
Coal,2001,3,136641.0,1,1494000.0,1353000.0,142303500.0,128873250.0,2001-03-01,132308963.409,968.296217164,2134.70584036
Coal,2001,4,110750.0,2,1124000.0,1058000.0,107061000.0,100774500.0,2001-04-01,105836507.557,955.634379749,2106.79155359
Coal,2001,5,140633.0,2,1443000.0,1343000.0,137445750.0,127920750.0,2001-05-01,134562539.768,956.834738419,2109.43786432
Coal,2001,6,136812.0,2,1464000.0,1383000.0,139446000.0,131730750.0,2001-06-01,138980896.967,1015.85311937,2239.54978696
Coal,2001,7,137736.0,3,1482000.0,1406000.0,141160500.0,133921500.0,2001-07-01,140727885.76,1021.72188651,2252.48807099
Coal,2001,8,139326.0,3,1445000.0,1362000.0,137636250.0,129730500.0,2001-08-01,135802129.964,974.707735557,2148.84067381
Coal,2001,9,136116.0,3,1465000.0,1328000.0,139541250.0,126492000.0,2001-09-01,132505765.166,973.476778378,2146.12690561
Coal,2001,10,133282.0,4,1393000.0,1278000.0,132683250.0,121729500.0,2001-10-01,128071492.437,960.906142144,2118.41368097
Coal,2001,11,139771.0,4,1500000.0,1352000.0,142875000.0,128778000.0,2001-11-01,134763377.066,964.172661466,2125.61504947
Coal,2001,12,128960.0,4,1424000.0,1275000.0,135636000.0,121443750.0,2001-12-01,127662118.296,989.935780831,2182.41242242
Coal,2002,1,133964.0,1,1509000.0,1457000.0,143732250.0,138779250.0,2002-01-01,146591727.797,1094.26209875,2412.41022291
Coal,2002,2,115001.0,1,1276000.0,1213000.0,121539000.0,115538250.0,2002-02-01,121517191.024,1056.66203793,2329.51712882
Coal,2002,3,126818.0,1,1354000.0,1310000.0,128968500.0,124777500.0,2002-03-01,129795291.704,1023.4768858,2256.35714244
Coal,2002,4,130148.0,2,1433000.0,1372000.0,136493250.0,130683000.0,2002-04-01,134592555.933,1034.15001332,2279.88711936
Coal,2002,5,140210.0,2,1615000.0,1527000.0,153828750.0,145446750.0,2002-05-01,153482153.255,1094.65910602,2413.28546514
Coal,2002,6,132559.0,2,1463000.0,1389000.0,139350750.0,132302250.0,2002-06-01,139387397.412,1051.51213732,2318.16365795
Coal,2002,7,138600.0,3,1485000.0,1434000.0,141446250.0,136588500.0,2002-07-01,144135255.31,1039.936907,2292.64490516
Coal,2002,8,129464.0,3,1366000.0,1322000.0,130111500.0,125920500.0,2002-08-01,132413066.846,1022.77904936,2254.81869222
Coal,2002,9,133295.0,3,1463000.0,1400000.0,139350750.0,133350000.0,2002-09-01,140237793.055,1052.08592262,2319.428625
Coal,2002,10,104839.0,4,1128000.0,1116000.0,107442000.0,106299000.0,2002-10-01,112166849.238,1069.89621456,2358.69319462
Coal,2002,11,131816.0,4,1346000.0,1321000.0,128206500.0,125825250.0,2002-11-01,131965815.157,1001.13654759,2207.10563282
Coal,2002,12,129082.0,4,1341000.0,1317000.0,127730250.0,125444250.0,2002-12-01,132396790.736,1025.67972867,2261.21352983
Coal,2003,1,142728.0,1,1525000.0,1439000.0,145256250.0,137064750.0,2003-01-01,145884221.259,1022.11353945,2253.35150908
