fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,5899864.0,1,63396000.0,59260000.0,6038469000.0,5644515000.0,2001-01-01,5573146271.79,944.622837372,2082.51550727
Coal,2001,2,4442511.0,1,47214000.0,43785000.0,4497133500.0,4170521250.0,2001-02-01,4252672605.24,957.267771592,2110.39252925
Coal,2001,3,4964554.0,1,51498000.0,47876000.0,4905184500.0,4560189000.0,2001-03-01,4589045057.72,924.361998624,2037.84846217
Coal,2001,4,5198558.0,2,55656000.0,52134000.0,5301234000.0,4965763500.0,2001-04-01,4798811056.17,923.104263946,2035.0756603
Coal,2001,5,5148028.0,2,56007000.0,52530000.0,5334666750.0,5003482500.0,2001-05-01,5059137884.27,982.733171668,2166.53355026
Coal,2001,6,4913307.0,2,54215000.0,50419000.0,5163978750.0,4802409750.0,2001-06-01,4758777810.14,968.548842998,2135.26277927
Coal,2001,7,5647457.0,3,61695000.0,57313000.0,5876448750.0,5459063250.0,2001-07-01,5444752062.1,964.106864754,2125.46999404
Coal,2001,8,5573280.0,3,62119000.0,57468000.0,5916834750.0,5473827000.0,2001-08-01,5392822852.52,967.621015367,2133.21729048
Coal,2001,9,4957209.0,3,54113000.0,50374000.0,5154263250.0,4798123500.0,2001-09-01,4665096641.91,941.073221225,2074.69002351
Coal,2001,10,4058706.0,4,45884000.0,42315000.0,4370451000.0,4030503750.0,2001-10-01,3967625575.38,977.559245578,2155.1271128
Coal,2001,11,4393110.0,4,48587000.0,45081000.0,4627911750.0,4293965250.0,2001-11-01,4362782806.8,993.096646065,2189.38086592
Coal,2001,12,4533448.0,4,51164000.0,47254000.0,4873371000.0,4500943500.0,2001-12-01,4466574093.08,985.248776003,2172.07945158
Coal,2002,1,4981929.0,1,52897000.0,48708000.0,5038439250.0,4639437000.0,2002-01-01,4826915101.07,968.884763527,2136.00334967
Coal,2002,2,4738880.0,1,49544000.0,46078000.0,4719066000.0,4388929500.0,2002-02-01,4583816967.7,967.278548455,2132.46228792
Coal,2002,3,5190369.0,1,54817000.0,51205000.0,5221319250.0,4877276250.0,2002-03-01,5052290543.89,973.397179255,2145.95142138
Coal,2002,4,5094763.0,2,53473000.0,49756000.0,5093303250.0,4739259000.0,2002-04-01,5036693589.46,988.602137029,2179.47227129
Coal,2002,5,5233621.0,2,55128000.0,51127000.0,5250942000.0,4869846750.0,2002-05-01,5087260644.81,972.034590355,2142.9474579
Coal,2002,6,5339094.0,2,56527000.0,52478000.0,5384196750.0,4998529500.0,2002-06-01,5442458521.23,1019.35993658,2247.28091618
Coal,2002,7,5693994.0,3,58555000.0,55035000.0,5577363750.0,5242083750.0,2002-07-01,5766379815.69,1012.71266104,2232.62633253
Coal,2002,8,5708225.0,3,59741000.0,56244000.0,5690330250.0,5357241000.0,2002-08-01,5897717549.91,1033.19640517,2277.78479484
Coal,2002,9,4842770.0,3,50223000.0,46878000.0,4783740750.0,4465129500.0,2002-09-01,4918243529.02,1015.58478495,2238.9582169
Coal,2002,10,4181096.0,4,45123000.0,41428000.0,4297965750.0,3946017000.0,2002-10-01,4307218177.96,1030.16486059,2271.10145166
Coal,2002,11,4168538.0,4,44018000.0,40642000.0,4192714500.0,3871150500.0,2002-11-01,4241208451.49,1017.43307881,2243.03296555
Coal,2002,12,4532402.0,4,47621000.0,43930000.0,4535900250.0,4184332500.0,2002-12-01,4559288965.83,1005.93216706,2217.67805549
Coal,2003,1,4964256.0,1,51826000.0,47959000.0,4936426500.0,4568094750.0,2003-01-01,4918641601.2,990.811433012,2184.34288522
Coal,2003,2,4167011.0,1,43465000.0,40017000.0,4140041250.0,3811619250.0,2003-02-01,4158363528.87,997.924778425,2200.02496652
Coal,2003,3,4507229.0,1,48726000.0,45266000.0,4641151500.0,4311586500.0,2003-03-01,4545121567.98,1008.40706518,2223.13421589
Coal,2003,4,3773905.0,2,41150000.0,37693000.0,3919537500.0,3590258250.0,2003-04-01,3649629190.45,967.069703783,2132.00186896
Coal,2003,5,3349641.0,2,37313000.0,33985000.0,3554063250.0,3237071250.0,2003-05-01,3289508019.3,982.047932688,2165.0228724
Coal,2003,6,3831369.0,2,42711000.0,39405000.0,4068222750.0,3753326250.0,2003-06-01,3967445387.95,1035.51638799,2282.89942897
Coal,2003,7,5206361.0,3,56121000.0,52781000.0,5345525250.0,5027390250.0,2003-07-01,5278547740.06,1013.86510464,2235.16700969
Coal,2003,8,5535196.0,3,58462000.0,55111000.0,5568505500.0,5249322750.0,2003-08-01,5492103522.57,992.214823571,2187.43680004
Coal,2003,9,5034170.0,3,54092000.0,50755000.0,5152263000.0,4834413750.0,2003-09-01,5054892924.97,1004.11645315,2213.67513262
Coal,2003,10,4735623.0,4,50632000.0,47120000.0,4822698000.0,4488180000.0,2003-10-01,4680255486.01,988.308293546,2178.82446395
Coal,2003,11,4474758.0,4,48148000.0,44749000.0,4586097000.0,4262342250.0,2003-11-01,4423847520.55,988.622741286,2179.51769544
Coal,2003,12,5341778.0,4,56632000.0,52720000.0,5394198000.0,5021580000.0,2003-12-01,5141076374.18,962.427935825,2121.76862732
Coal,2004,1,5240367.22,1,56091140.0,51519640.0,5342681085.0,4907245710.0,2004-01-01,5024878003.34,958.878985457,2113.94461134
Coal,2004,2,4679544.79,1,50543350.0,46152080.0,4814254087.5,4395985620.0,2004-02-01,4487527738.49,958.966724303,2114.1380404
Coal,2004,3,4391227.5,1,47971550.0,43698710.0,4569290137.5,4162302127.5,2004-03-01,4233401565.22,964.058811623,2125.3640561
Coal,2004,4,4486639.31,2,48794150.0,44584840.0,4647642787.5,4246706010.0,2004-04-01,4268710763.1,951.427219386,2097.51644786
Coal,2004,5,4840352.88,2,52650310.0,48062490.0,5014942027.5,4577952172.5,2004-05-01,4612966655.76,953.022800222,2101.03406537
Coal,2004,6,5100914.2,2,54688560.0,50508790.0,5209085340.0,4810962247.5,2004-06-01,4815565982.78,944.0593968,2081.27334619
Coal,2004,7,5447605.49,3,58267060.0,53995010.0,5549937465.0,5143024702.5,2004-07-01,5172052614.6,949.417615518,2093.08607517
Coal,2004,8,5186240.28,3,53820450.0,49714800.0,5126397862.5,4735334700.0,2004-08-01,5015108100.37,967.00265117,2131.85404477
Coal,2004,9,4595163.22,3,49823990.0,45686940.0,4745735047.5,4351681035.0,2004-09-01,4487169464.23,976.498385236,2152.78834009
Coal,2004,10,4630673.16,4,49518710.0,45501500.0,4716657127.5,4334017875.0,2004-10-01,4516122530.45,975.262639882,2150.06401588
Coal,2004,11,4393042.7,4,47840580.0,43751030.0,4556815245.0,4167285607.5,2004-11-01,4251290862.21,967.732651952,2133.46340449
Coal,2004,12,5067861.34,4,54744670.0,50318720.0,5214429817.5,4792858080.0,2004-12-01,4814046186.78,949.916713148,2094.18638581
Coal,2005,1,4816753.42,1,52721880.0,48277020.0,5021759070.0,4598386155.0,2005-01-01,4630031900.83,961.234984878,2119.13864766
Coal,2005,2,4547805.47,1,48767990.0,44609460.0,4645151047.5,4249051065.0,2005-02-01,4278986603.08,940.890420953,2074.28702203
Coal,2005,3,4358789.05,1,47747950.0,43578690.0,4547992237.5,4150870222.5,2005-03-01,4081735170.54,936.437878437,2064.4709468
Coal,2005,4,4419566.8,2,48307180.0,44013290.0,4601258895.0,4192265872.5,2005-04-01,4040808429.95,914.299661666,2015.66503411
Coal,2005,5,5107712.6,2,54737650.0,50814880.0,5213761162.5,4840117320.0,2005-05-01,4791472484.55,938.085765544,2068.10387872
Coal,2005,6,5162318.09,2,55005740.0,51100550.0,5239296735.0,4867327387.5,2005-06-01,4946783507.22,958.248488562,2112.55461788
Coal,2005,7,5491783.97,3,58443960.0,54430530.0,5566787190.0,5184507982.5,2005-07-01,5339750042.56,972.316112893,2143.56810248
Coal,2005,8,5260496.92,3,57603160.0,53066710.0,5486700990.0,5054604127.5,2005-08-01,5055336176.62,960.999740804,2118.62002858
Coal,2005,9,5325501.51,3,57739530.0,53349080.0,5499690232.5,5081499870.0,2005-09-01,4942669011.91,928.113343433,2046.11867693
