fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,670293205.0,6941431000.0,6827478000.0,6.6117130275e+11,6.503172795e+11,6.53392037261e+11,974.785410902,2149.01191688
Coal,2002,687307329.0,7094281000.0,6996895000.0,6.7573026525e+11,6.6645424875e+11,6.69518864439e+11,974.118616505,2147.54190195
Coal,2003,693690771.0,7157899000.0,7044369000.0,6.8178987975e+11,6.7097614725e+11,6.73311943501e+11,970.622605416,2139.8345959
Coal,2004,688232408.37,7144850600.0,6977778300.0,6.8054701965e+11,6.64633383075e+11,6.63383977261e+11,963.895290592,2125.00355764
Coal,2005,712601353.14,7393296900.0,7239048890.0,7.04211529725e+11,6.89519406772e+11,6.80326171109e+11,954.7079417,2104.74912827
Coal,2006,709582395.14,7368130320.0,7220587830.0,7.0181441298e+11,6.87760990808e+11,6.76117328865e+11,952.838364503,2100.62745838
Coal,2007,712739018.51,7432347590.0,7287295000.0,7.07931107948e+11,6.9411484875e+11,6.85428974105e+11,961.682967123,2120.12626932
Coal,2008,694193311.99,7262845160.0,7116718210.0,6.9178600149e+11,6.77867409502e+11,6.6779077978e+11,961.966599571,2120.75156541
Coal,2009,604173080.77,6370102050.0,6223116920.0,6.06752220262e+11,5.9275188663e+11,5.86782931411e+11,971.216610086,2141.1441386
Coal,2010,633444441.83,6689178300.0,6535483250.0,6.37144233075e+11,6.22504779562e+11,6.19748472318e+11,978.378578124,2156.93341333
Coal,2011,583211185.66,6178673190.0,6040250020.0,5.88518621348e+11,5.75333814405e+11,5.75243026826e+11,986.337438255,2174.47951638
Coal,2012,505049307.94,5366815340.0,5258481120.0,5.11189161135e+11,5.0087032668e+11,5.03490208795e+11,996.912976376,2197.79434772
Coal,2013,527823416.71,5578214860.0,5477683430.0,5.31324965415e+11,5.21749346708e+11,5.22897410631e+11,990.66732183,2184.02517771
Coal,2014,522236234.86,5502770660.0,5419645140.0,5.24138905365e+11,5.16221199585e+11,5.18009480183e+11,991.906431621,2186.75691915
Coal,2015,441652718.15,4685136190.0,4606870500.0,4.46259222098e+11,4.38804415125e+11,4.43080472548e+11,1003.23275356,2211.7269285
Coal,2016,407011300.45,4322715930.0,4262507740.0,4.11738692332e+11,4.06003862235e+11,4.08207623407e+11,1002.93928683,2211.07995176
Coal,2017,96412360.5,1014458220.0,1001661520.0,96627145455.0,95408259780.0,95576207087.7,991.327321435,2185.48021284
Natural Gas,2001,44612748.0,518412000.0,416921000.0,27512124840.0,22125997470.0,22230611147.9,498.301766749,1098.55607498
Natural Gas,2002,56846513.0,621529000.0,531335000.0,32984544030.0,28197948450.0,28327613577.6,498.317523498,1098.5908123
Natural Gas,2003,44512402.0,469828000.0,401337000.0,24933771960.0,21298954590.0,21373100323.0,480.160570149,1058.56199295
Natural Gas,2004,54327444.57,567999500.0,441119720.0,30143733465.0,23410223540.4,23366216016.6,430.099670647,948.197733908
Natural Gas,2005,59962457.48,625219500.0,507358430.0,33180398865.0,26925511880.1,26566518973.4,443.052538036,976.753625354
Natural Gas,2006,57375900.84,594083210.0,479870040.0,31527995954.7,25466703022.8,25035556614.8,436.342719648,961.961159735
Natural Gas,2007,76309518.89,724729050.0,633603570.0,38461370683.5,33625341459.9,33204567431.9,435.130084881,959.28778513
Natural Gas,2008,68914434.23,655137440.0,561167640.0,34768143940.8,29781166654.8,29338463871.2,425.723060764,938.54905976
Natural Gas,2009,83073104.4,742506920.0,651575330.0,39404842244.4,34579102763.1,34230894481.4,412.057485135,908.421931728
Natural Gas,2010,109213341.86,973339990.0,881925240.0,51655153269.3,46803772486.8,46596536203.0,426.656078913,940.605991572
Natural Gas,2011,129548211.85,1117055190.0,1016923340.0,59282118933.3,53968121653.8,53959605493.3,416.521422586,918.263128233
Natural Gas,2012,180220678.72,1548785040.0,1436869770.0,82194022072.8,76254678693.9,76653540950.8,425.331551824,937.685939152
Natural Gas,2013,153240101.77,1332630920.0,1224958070.0,70722722924.4,65008524774.9,65151570362.8,425.160056736,937.307861081
Natural Gas,2014,163001020.32,1424369780.0,1313195750.0,75591304224.6,69691298452.5,69932721309.6,429.032414474,945.844860949
Natural Gas,2015,212552795.54,1826481470.0,1698131910.0,96931371612.9,90119860463.7,90998059691.0,428.11979706,943.832904597
Natural Gas,2016,253743405.31,2148857350.0,2010371380.0,1.14039859564e+11,1.06690409137e+11,1.07269517374e+11,422.748001049,931.990243112
Natural Gas,2017,50673472.17,433958690.0,394100060.0,23030187678.3,20914890184.2,20951706697.8,413.464990667,911.524918424
Nuclear,2001,185789968.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,188381129.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,179005377.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,193947834.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,197977126.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,195202548.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,198289361.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,202460656.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,191475104.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,196594883.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,197477711.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,195694000.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,200726328.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,202316379.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,203192717.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,205670366.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,53549720.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,20099348.35,208677000.0,186361000.0,16019789200.0,14263982350.0,14331423723.3,713.029272083,1571.94433323
Other,2002,19297961.05,198809000.0,181956000.0,16414238400.0,15065358100.0,15134634472.5,784.260805238,1728.98137123
Other,2003,25959056.36,268193000.0,245821000.0,21702224925.0,19819715600.0,19888711819.3,766.156964394,1689.0696437
Other,2004,26828549.4,252047050.0,231351120.0,20896228555.0,19139181044.5,19103202406.2,712.047532701,1569.77999059
Other,2005,26072485.32,254477250.0,235387510.0,20857257296.2,19347676123.5,19089717109.7,732.17865023,1614.1610523
Other,2006,14277924.88,115903350.0,92616510.0,10397674486.2,8352499226.0,8211093012.71,575.090083588,1267.84359828
Other,2007,14242202.84,142500630.0,110339150.0,12340562351.8,9474072422.5,9355517682.47,656.88698494,1448.173047
Other,2008,12246185.76,106400930.0,88143920.0,9596775764.25,7882144179.5,7764974586.74,634.072905549,1397.87712757
Other,2009,9738315.74,92452300.0,73805240.0,8233547015.0,6519450531.5,6453800283.64,662.722431265,1461.03787197
Other,2010,9937762.29,90413140.0,74246460.0,8148682030.25,6600290604.75,6571066043.9,661.221898064,1457.72979647
Other,2011,10219961.25,81142000.0,65461870.0,7546911800.0,6002916757.0,6001969497.74,587.279085598,1294.71547211
Other,2012,10236360.88,74251720.0,57096020.0,7028598400.75,5330101538.25,5357981484.31,523.426396072,1153.94583278
Other,2013,11772475.58,80558110.0,63877860.0,7669729857.25,6008050756.0,6021270947.59,511.470243168,1127.58729809
Other,2014,13577514.51,103989580.0,86721010.0,9456809016.75,7738309519.75,7765116378.49,571.910004056,1260.83279494
Other,2015,13554939.88,94168330.0,76414080.0,8694681353.0,6940845376.75,7008482466.02,517.042681713,1139.8722961
Other,2016,10812667.16,69609820.0,56500840.0,6552883649.5,5243992149.0,5272456179.42,487.618466508,1075.00367126
Other,2017,2890095.03,14312150.0,10884650.0,1357341085.0,1014917073.75,1016703633.85,351.788997696,775.55402432
Renewables,2001,19108796.65,,,0.0,0.0,0.0,0.0,0.0
Renewables,2002,20781056.95,,,0.0,0.0,0.0,0.0,0.0
Renewables,2003,24830969.65,,,0.0,0.0,0.0,0.0,0.0
Renewables,2004,24896047.76,,,0.0,0.0,0.0,0.0,0.0
Renewables,2005,22184870.26,,,0.0,0.0,0.0,0.0,0.0
Renewables,2006,23369980.04,,,0.0,0.0,0.0,0.0,0.0
Renewables,2007,20533987.33,,,0.0,0.0,0.0,0.0,0.0
Renewables,2008,22673236.83,,,0.0,0.0,0.0,0.0,0.0
Renewables,2009,26922290.42,,,0.0,0.0,0.0,0.0,0.0
Renewables,2010,27782788.54,,,0.0,0.0,0.0,0.0,0.0
Renewables,2011,30868202.11,,,0.0,0.0,0.0,0.0,0.0
Renewables,2012,30627882.84,,,0.0,0.0,0.0,0.0,0.0
Renewables,2013,37176359.07,,,0.0,0.0,0.0,0.0,0.0
Renewables,2014,41353955.8,,,0.0,0.0,0.0,0.0,0.0
Renewables,2015,43860454.81,,,0.0,0.0,0.0,0.0,0.0
Renewables,2016,45865500.51,,,0.0,0.0,0.0,0.0,0.0
Renewables,2017,12468107.41,,,0.0,0.0,0.0,0.0,0.0
