fuel category 1,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Natural Gas,2016,3,26726288.99,1,227025020.0,209151300.0,12048217811.4,11099659491.0,2016-03-01,11216522701.9,419.681262375,925.229311032
Natural Gas,2016,4,24213112.04,2,205585930.0,189279190.0,10910445305.1,10045046613.3,2016-04-01,10116331331.6,417.803845905,921.090358682
Natural Gas,2016,5,27881102.82,2,234772980.0,217310900.0,12459402048.6,11532689463.0,2016-05-01,11646078670.5,417.705093866,920.872649937
Natural Gas,2016,6,32302075.04,2,273667190.0,255818470.0,14523517773.3,13576286202.9,2016-06-01,13827120012.5,428.056711383,943.693825914
Natural Gas,2016,7,36069136.52,3,310918750.0,293624090.0,16500458062.5,15582630456.3,2016-07-01,15875554077.4,440.142337997,970.337798347
Natural Gas,2016,8,35060553.62,3,298284660.0,280322200.0,15829966906.2,14876699154.0,2016-08-01,15142692978.6,431.901137179,952.169247026
Natural Gas,2016,9,29631794.81,3,253406730.0,235673020.0,13448295161.1,12507167171.4,2016-09-01,12790112580.6,431.634757957,951.581987392
Natural Gas,2016,10,24121117.23,4,208637450.0,191324570.0,11072389471.5,10153594929.9,2016-10-01,10343686659.6,428.822867572,945.382893848
Natural Gas,2016,11,23333403.26,4,199143030.0,181295430.0,10568520602.1,9621348470.1,2016-11-01,9700839687.68,415.749026389,916.560303576
Natural Gas,2016,12,24244966.35,4,202425220.0,183322950.0,10742706425.4,9728948956.5,2016-12-01,9872753325.54,407.20837402,897.731581364
Natural Gas,2017,1,21749832.49,1,184876420.0,163954950.0,9811391609.4,8701089196.5,2017-01-01,8842783929.37,406.567909589,896.31961348
Natural Gas,2017,2,20378095.62,1,173685130.0,155316800.0,9217469849.1,8242662576.0,2017-02-01,8430095030.93,413.684143412,912.008062567
Natural Gas,2017,3,25031291.64,1,211560260.0,191945970.0,11227502998.2,10186572627.9,2017-03-01,10320555829.4,412.306163735,908.97016857
Nuclear,2001,1,28388588.0,1,,,0.0,0.0,2001-01-01,0.0,0.0,0.0
Nuclear,2001,2,25572782.0,1,,,0.0,0.0,2001-02-01,0.0,0.0,0.0
Nuclear,2001,3,26279313.0,1,,,0.0,0.0,2001-03-01,0.0,0.0,0.0
Nuclear,2001,4,22828047.0,2,,,0.0,0.0,2001-04-01,0.0,0.0,0.0
Nuclear,2001,5,27389936.0,2,,,0.0,0.0,2001-05-01,0.0,0.0,0.0
Nuclear,2001,6,28367036.0,2,,,0.0,0.0,2001-06-01,0.0,0.0,0.0
Nuclear,2001,7,28790590.0,3,,,0.0,0.0,2001-07-01,0.0,0.0,0.0
Nuclear,2001,8,28468992.0,3,,,0.0,0.0,2001-08-01,0.0,0.0,0.0
Nuclear,2001,9,26495038.0,3,,,0.0,0.0,2001-09-01,0.0,0.0,0.0
Nuclear,2001,10,26159253.0,4,,,0.0,0.0,2001-10-01,0.0,0.0,0.0
Nuclear,2001,11,26473247.0,4,,,0.0,0.0,2001-11-01,0.0,0.0,0.0
Nuclear,2001,12,27830987.0,4,,,0.0,0.0,2001-12-01,0.0,0.0,0.0
Nuclear,2002,1,28833146.0,1,,,0.0,0.0,2002-01-01,0.0,0.0,0.0
Nuclear,2002,2,25704214.0,1,,,0.0,0.0,2002-02-01,0.0,0.0,0.0
Nuclear,2002,3,25506948.0,1,,,0.0,0.0,2002-03-01,0.0,0.0,0.0
Nuclear,2002,4,23446095.0,2,,,0.0,0.0,2002-04-01,0.0,0.0,0.0
Nuclear,2002,5,26659506.0,2,,,0.0,0.0,2002-05-01,0.0,0.0,0.0
Nuclear,2002,6,28531823.0,2,,,0.0,0.0,2002-06-01,0.0,0.0,0.0
Nuclear,2002,7,29093894.0,3,,,0.0,0.0,2002-07-01,0.0,0.0,0.0
Nuclear,2002,8,29402708.0,3,,,0.0,0.0,2002-08-01,0.0,0.0,0.0
Nuclear,2002,9,26618067.0,3,,,0.0,0.0,2002-09-01,0.0,0.0,0.0
Nuclear,2002,10,25315044.0,4,,,0.0,0.0,2002-10-01,0.0,0.0,0.0
Nuclear,2002,11,26107147.0,4,,,0.0,0.0,2002-11-01,0.0,0.0,0.0
Nuclear,2002,12,29446105.0,4,,,0.0,0.0,2002-12-01,0.0,0.0,0.0
Nuclear,2003,1,29761748.0,1,,,0.0,0.0,2003-01-01,0.0,0.0,0.0
Nuclear,2003,2,26385677.0,1,,,0.0,0.0,2003-02-01,0.0,0.0,0.0
Nuclear,2003,3,25945997.0,1,,,0.0,0.0,2003-03-01,0.0,0.0,0.0
Nuclear,2003,4,26005069.0,2,,,0.0,0.0,2003-04-01,0.0,0.0,0.0
Nuclear,2003,5,27651793.0,2,,,0.0,0.0,2003-05-01,0.0,0.0,0.0
Nuclear,2003,6,27464140.0,2,,,0.0,0.0,2003-06-01,0.0,0.0,0.0
Nuclear,2003,7,29746767.0,3,,,0.0,0.0,2003-07-01,0.0,0.0,0.0
Nuclear,2003,8,29337221.0,3,,,0.0,0.0,2003-08-01,0.0,0.0,0.0
Nuclear,2003,9,26262434.0,3,,,0.0,0.0,2003-09-01,0.0,0.0,0.0
Nuclear,2003,10,25941299.0,4,,,0.0,0.0,2003-10-01,0.0,0.0,0.0
Nuclear,2003,11,24485209.0,4,,,0.0,0.0,2003-11-01,0.0,0.0,0.0
Nuclear,2003,12,27574237.0,4,,,0.0,0.0,2003-12-01,0.0,0.0,0.0
Nuclear,2004,1,28865953.0,1,,,0.0,0.0,2004-01-01,0.0,0.0,0.0
Nuclear,2004,2,25783214.0,1,,,0.0,0.0,2004-02-01,0.0,0.0,0.0
Nuclear,2004,3,25115164.0,1,,,0.0,0.0,2004-03-01,0.0,0.0,0.0
Nuclear,2004,4,25844522.0,2,,,0.0,0.0,2004-04-01,0.0,0.0,0.0
Nuclear,2004,5,26560013.0,2,,,0.0,0.0,2004-05-01,0.0,0.0,0.0
Nuclear,2004,6,28100557.0,2,,,0.0,0.0,2004-06-01,0.0,0.0,0.0
Nuclear,2004,7,29717589.0,3,,,0.0,0.0,2004-07-01,0.0,0.0,0.0
Nuclear,2004,8,29419677.0,3,,,0.0,0.0,2004-08-01,0.0,0.0,0.0
Nuclear,2004,9,27976789.0,3,,,0.0,0.0,2004-09-01,0.0,0.0,0.0
Nuclear,2004,10,26188593.0,4,,,0.0,0.0,2004-10-01,0.0,0.0,0.0
Nuclear,2004,11,25110239.0,4,,,0.0,0.0,2004-11-01,0.0,0.0,0.0
Nuclear,2004,12,29245332.0,4,,,0.0,0.0,2004-12-01,0.0,0.0,0.0
Nuclear,2005,1,29925356.0,1,,,0.0,0.0,2005-01-01,0.0,0.0,0.0
Nuclear,2005,2,25208719.0,1,,,0.0,0.0,2005-02-01,0.0,0.0,0.0
Nuclear,2005,3,24354530.0,1,,,0.0,0.0,2005-03-01,0.0,0.0,0.0
Nuclear,2005,4,24840244.0,2,,,0.0,0.0,2005-04-01,0.0,0.0,0.0
Nuclear,2005,5,25970984.0,2,,,0.0,0.0,2005-05-01,0.0,0.0,0.0
Nuclear,2005,6,27954408.0,2,,,0.0,0.0,2005-06-01,0.0,0.0,0.0
Nuclear,2005,7,29874537.0,3,,,0.0,0.0,2005-07-01,0.0,0.0,0.0
Nuclear,2005,8,29513164.0,3,,,0.0,0.0,2005-08-01,0.0,0.0,0.0
Nuclear,2005,9,26164499.0,3,,,0.0,0.0,2005-09-01,0.0,0.0,0.0
Nuclear,2005,10,25726694.0,4,,,0.0,0.0,2005-10-01,0.0,0.0,0.0
Nuclear,2005,11,25682204.0,4,,,0.0,0.0,2005-11-01,0.0,0.0,0.0
Nuclear,2005,12,29672892.0,4,,,0.0,0.0,2005-12-01,0.0,0.0,0.0
Nuclear,2006,1,30092325.0,1,,,0.0,0.0,2006-01-01,0.0,0.0,0.0
Nuclear,2006,2,25567619.0,1,,,0.0,0.0,2006-02-01,0.0,0.0,0.0
Nuclear,2006,3,26981413.0,1,,,0.0,0.0,2006-03-01,0.0,0.0,0.0
Nuclear,2006,4,25299967.0,2,,,0.0,0.0,2006-04-01,0.0,0.0,0.0
Nuclear,2006,5,25802140.0,2,,,0.0,0.0,2006-05-01,0.0,0.0,0.0
Nuclear,2006,6,27968850.0,2,,,0.0,0.0,2006-06-01,0.0,0.0,0.0
Nuclear,2006,7,30077824.0,3,,,0.0,0.0,2006-07-01,0.0,0.0,0.0
Nuclear,2006,8,29213434.0,3,,,0.0,0.0,2006-08-01,0.0,0.0,0.0
Nuclear,2006,9,26937047.0,3,,,0.0,0.0,2006-09-01,0.0,0.0,0.0
Nuclear,2006,10,25005700.0,4,,,0.0,0.0,2006-10-01,0.0,0.0,0.0
Nuclear,2006,11,25316948.0,4,,,0.0,0.0,2006-11-01,0.0,0.0,0.0
Nuclear,2006,12,27750383.0,4,,,0.0,0.0,2006-12-01,0.0,0.0,0.0
Nuclear,2007,1,30385349.0,1,,,0.0,0.0,2007-01-01,0.0,0.0,0.0
Nuclear,2007,2,26323476.0,1,,,0.0,0.0,2007-02-01,0.0,0.0,0.0
Nuclear,2007,3,26110942.0,1,,,0.0,0.0,2007-03-01,0.0,0.0,0.0
Nuclear,2007,4,23380479.0,2,,,0.0,0.0,2007-04-01,0.0,0.0,0.0
Nuclear,2007,5,26348116.0,2,,,0.0,0.0,2007-05-01,0.0,0.0,0.0
Nuclear,2007,6,29434804.0,2,,,0.0,0.0,2007-06-01,0.0,0.0,0.0
Nuclear,2007,7,31111345.0,3,,,0.0,0.0,2007-07-01,0.0,0.0,0.0
Nuclear,2007,8,30204902.0,3,,,0.0,0.0,2007-08-01,0.0,0.0,0.0
Nuclear,2007,9,28116878.0,3,,,0.0,0.0,2007-09-01,0.0,0.0,0.0
Nuclear,2007,10,26062682.0,4,,,0.0,0.0,2007-10-01,0.0,0.0,0.0
Nuclear,2007,11,27493047.0,4,,,0.0,0.0,2007-11-01,0.0,0.0,0.0
Nuclear,2007,12,30866353.0,4,,,0.0,0.0,2007-12-01,0.0,0.0,0.0
Nuclear,2008,1,29118077.0,1,,,0.0,0.0,2008-01-01,0.0,0.0,0.0
Nuclear,2008,2,26268468.0,1,,,0.0,0.0,2008-02-01,0.0,0.0,0.0
Nuclear,2008,3,26063994.0,1,,,0.0,0.0,2008-03-01,0.0,0.0,0.0
Nuclear,2008,4,25985852.0,2,,,0.0,0.0,2008-04-01,0.0,0.0,0.0
Nuclear,2008,5,26132195.0,2,,,0.0,0.0,2008-05-01,0.0,0.0,0.0
Nuclear,2008,6,28862177.0,2,,,0.0,0.0,2008-06-01,0.0,0.0,0.0
Nuclear,2008,7,30702496.0,3,,,0.0,0.0,2008-07-01,0.0,0.0,0.0
Nuclear,2008,8,30187788.0,3,,,0.0,0.0,2008-08-01,0.0,0.0,0.0
Nuclear,2008,9,27412171.0,3,,,0.0,0.0,2008-09-01,0.0,0.0,0.0
Nuclear,2008,10,26287282.0,4,,,0.0,0.0,2008-10-01,0.0,0.0,0.0
Nuclear,2008,11,25497984.0,4,,,0.0,0.0,2008-11-01,0.0,0.0,0.0
Nuclear,2008,12,30200291.0,4,,,0.0,0.0,2008-12-01,0.0,0.0,0.0
Nuclear,2009,1,31397358.0,1,,,0.0,0.0,2009-01-01,0.0,0.0,0.0
Nuclear,2009,2,26964644.0,1,,,0.0,0.0,2009-02-01,0.0,0.0,0.0
Nuclear,2009,3,28373409.0,1,,,0.0,0.0,2009-03-01,0.0,0.0,0.0
Nuclear,2009,4,25702434.0,2,,,0.0,0.0,2009-04-01,0.0,0.0,0.0
Nuclear,2009,5,27548656.0,2,,,0.0,0.0,2009-05-01,0.0,0.0,0.0
Nuclear,2009,6,29297004.0,2,,,0.0,0.0,2009-06-01,0.0,0.0,0.0
Nuclear,2009,7,30953793.0,3,,,0.0,0.0,2009-07-01,0.0,0.0,0.0
Nuclear,2009,8,30681138.0,3,,,0.0,0.0,2009-08-01,0.0,0.0,0.0
Nuclear,2009,9,26610632.0,3,,,0.0,0.0,2009-09-01,0.0,0.0,0.0
Nuclear,2009,10,26080345.0,4,,,0.0,0.0,2009-10-01,0.0,0.0,0.0
Nuclear,2009,11,26042620.0,4,,,0.0,0.0,2009-11-01,0.0,0.0,0.0
Nuclear,2009,12,30377790.0,4,,,0.0,0.0,2009-12-01,0.0,0.0,0.0
Nuclear,2010,1,30957504.0,1,,,0.0,0.0,2010-01-01,0.0,0.0,0.0
Nuclear,2010,2,26906206.0,1,,,0.0,0.0,2010-02-01,0.0,0.0,0.0
Nuclear,2010,3,27171466.0,1,,,0.0,0.0,2010-03-01,0.0,0.0,0.0
Nuclear,2010,4,25087366.0,2,,,0.0,0.0,2010-04-01,0.0,0.0,0.0
Nuclear,2010,5,27465837.0,2,,,0.0,0.0,2010-05-01,0.0,0.0,0.0
Nuclear,2010,6,28745295.0,2,,,0.0,0.0,2010-06-01,0.0,0.0,0.0
Nuclear,2010,7,30124085.0,3,,,0.0,0.0,2010-07-01,0.0,0.0,0.0
Nuclear,2010,8,28884187.0,3,,,0.0,0.0,2010-08-01,0.0,0.0,0.0
Nuclear,2010,9,29318598.0,3,,,0.0,0.0,2010-09-01,0.0,0.0,0.0
Nuclear,2010,10,27082276.0,4,,,0.0,0.0,2010-10-01,0.0,0.0,0.0
Nuclear,2010,11,27190194.0,4,,,0.0,0.0,2010-11-01,0.0,0.0,0.0
Nuclear,2010,12,31477555.0,4,,,0.0,0.0,2010-12-01,0.0,0.0,0.0
Nuclear,2011,1,30608545.0,1,,,0.0,0.0,2011-01-01,0.0,0.0,0.0
Nuclear,2011,2,27127379.0,1,,,0.0,0.0,2011-02-01,0.0,0.0,0.0
Nuclear,2011,3,27001364.0,1,,,0.0,0.0,2011-03-01,0.0,0.0,0.0
Nuclear,2011,4,24612541.0,2,,,0.0,0.0,2011-04-01,0.0,0.0,0.0
Nuclear,2011,5,23781795.0,2,,,0.0,0.0,2011-05-01,0.0,0.0,0.0
Nuclear,2011,6,28535210.0,2,,,0.0,0.0,2011-06-01,0.0,0.0,0.0
Nuclear,2011,7,30748776.0,3,,,0.0,0.0,2011-07-01,0.0,0.0,0.0
Nuclear,2011,8,30633771.0,3,,,0.0,0.0,2011-08-01,0.0,0.0,0.0
Nuclear,2011,9,28813703.0,3,,,0.0,0.0,2011-09-01,0.0,0.0,0.0
Nuclear,2011,10,28028418.0,4,,,0.0,0.0,2011-10-01,0.0,0.0,0.0
Nuclear,2011,11,27917280.0,4,,,0.0,0.0,2011-11-01,0.0,0.0,0.0
Nuclear,2011,12,30542836.0,4,,,0.0,0.0,2011-12-01,0.0,0.0,0.0
Nuclear,2012,1,31394964.0,1,,,0.0,0.0,2012-01-01,0.0,0.0,0.0
Nuclear,2012,2,27516225.0,1,,,0.0,0.0,2012-02-01,0.0,0.0,0.0
Nuclear,2012,3,26735428.0,1,,,0.0,0.0,2012-03-01,0.0,0.0,0.0
Nuclear,2012,4,25183977.0,2,,,0.0,0.0,2012-04-01,0.0,0.0,0.0
Nuclear,2012,5,27067236.0,2,,,0.0,0.0,2012-05-01,0.0,0.0,0.0
Nuclear,2012,6,28862141.0,2,,,0.0,0.0,2012-06-01,0.0,0.0,0.0
Nuclear,2012,7,30560715.0,3,,,0.0,0.0,2012-07-01,0.0,0.0,0.0
Nuclear,2012,8,30750654.0,3,,,0.0,0.0,2012-08-01,0.0,0.0,0.0
Nuclear,2012,9,27419796.0,3,,,0.0,0.0,2012-09-01,0.0,0.0,0.0
Nuclear,2012,10,26767064.0,4,,,0.0,0.0,2012-10-01,0.0,0.0,0.0
Nuclear,2012,11,25326426.0,4,,,0.0,0.0,2012-11-01,0.0,0.0,0.0
Nuclear,2012,12,28399250.0,4,,,0.0,0.0,2012-12-01,0.0,0.0,0.0
Nuclear,2013,1,30407759.0,1,,,0.0,0.0,2013-01-01,0.0,0.0,0.0
Nuclear,2013,2,26523469.0,1,,,0.0,0.0,2013-02-01,0.0,0.0,0.0
Nuclear,2013,3,27269692.0,1,,,0.0,0.0,2013-03-01,0.0,0.0,0.0
Nuclear,2013,4,24420449.0,2,,,0.0,0.0,2013-04-01,0.0,0.0,0.0
Nuclear,2013,5,28950386.0,2,,,0.0,0.0,2013-05-01,0.0,0.0,0.0
Nuclear,2013,6,29138728.0,2,,,0.0,0.0,2013-06-01,0.0,0.0,0.0
Nuclear,2013,7,30422102.0,3,,,0.0,0.0,2013-07-01,0.0,0.0,0.0
Nuclear,2013,8,30299780.0,3,,,0.0,0.0,2013-08-01,0.0,0.0,0.0
Nuclear,2013,9,28631701.0,3,,,0.0,0.0,2013-09-01,0.0,0.0,0.0
Nuclear,2013,10,27308776.0,4,,,0.0,0.0,2013-10-01,0.0,0.0,0.0
Nuclear,2013,11,27834290.0,4,,,0.0,0.0,2013-11-01,0.0,0.0,0.0
Nuclear,2013,12,30762002.0,4,,,0.0,0.0,2013-12-01,0.0,0.0,0.0
Nuclear,2014,1,31542928.0,1,,,0.0,0.0,2014-01-01,0.0,0.0,0.0
Nuclear,2014,2,26799067.0,1,,,0.0,0.0,2014-02-01,0.0,0.0,0.0
Nuclear,2014,3,27461403.0,1,,,0.0,0.0,2014-03-01,0.0,0.0,0.0
Nuclear,2014,4,25263370.0,2,,,0.0,0.0,2014-04-01,0.0,0.0,0.0
Nuclear,2014,5,26455513.0,2,,,0.0,0.0,2014-05-01,0.0,0.0,0.0
Nuclear,2014,6,28869630.0,2,,,0.0,0.0,2014-06-01,0.0,0.0,0.0
Nuclear,2014,7,30841300.0,3,,,0.0,0.0,2014-07-01,0.0,0.0,0.0
Nuclear,2014,8,30029281.0,3,,,0.0,0.0,2014-08-01,0.0,0.0,0.0
Nuclear,2014,9,29259575.0,3,,,0.0,0.0,2014-09-01,0.0,0.0,0.0
Nuclear,2014,10,27398220.0,4,,,0.0,0.0,2014-10-01,0.0,0.0,0.0
Nuclear,2014,11,28640012.0,4,,,0.0,0.0,2014-11-01,0.0,0.0,0.0
Nuclear,2014,12,31485179.0,4,,,0.0,0.0,2014-12-01,0.0,0.0,0.0
Nuclear,2015,1,31622712.0,1,,,0.0,0.0,2015-01-01,0.0,0.0,0.0
Nuclear,2015,2,25907865.0,1,,,0.0,0.0,2015-02-01,0.0,0.0,0.0
Nuclear,2015,3,26921760.0,1,,,0.0,0.0,2015-03-01,0.0,0.0,0.0
Nuclear,2015,4,27583568.0,2,,,0.0,0.0,2015-04-01,0.0,0.0,0.0
Nuclear,2015,5,29655855.0,2,,,0.0,0.0,2015-05-01,0.0,0.0,0.0
Nuclear,2015,6,29586072.0,2,,,0.0,0.0,2015-06-01,0.0,0.0,0.0
Nuclear,2015,7,30965634.0,3,,,0.0,0.0,2015-07-01,0.0,0.0,0.0
Nuclear,2015,8,30739124.0,3,,,0.0,0.0,2015-08-01,0.0,0.0,0.0
Nuclear,2015,9,28165908.0,3,,,0.0,0.0,2015-09-01,0.0,0.0,0.0
Nuclear,2015,10,27437776.0,4,,,0.0,0.0,2015-10-01,0.0,0.0,0.0
Nuclear,2015,11,26322417.0,4,,,0.0,0.0,2015-11-01,0.0,0.0,0.0
Nuclear,2015,12,29670045.0,4,,,0.0,0.0,2015-12-01,0.0,0.0,0.0
Nuclear,2016,1,30474844.0,1,,,0.0,0.0,2016-01-01,0.0,0.0,0.0
Nuclear,2016,2,26806626.0,1,,,0.0,0.0,2016-02-01,0.0,0.0,0.0
Nuclear,2016,3,26783278.0,1,,,0.0,0.0,2016-03-01,0.0,0.0,0.0
Nuclear,2016,4,27829065.0,2,,,0.0,0.0,2016-04-01,0.0,0.0,0.0
Nuclear,2016,5,29645327.0,2,,,0.0,0.0,2016-05-01,0.0,0.0,0.0
Nuclear,2016,6,29485525.0,2,,,0.0,0.0,2016-06-01,0.0,0.0,0.0
Nuclear,2016,7,30677649.0,3,,,0.0,0.0,2016-07-01,0.0,0.0,0.0
Nuclear,2016,8,31204347.0,3,,,0.0,0.0,2016-08-01,0.0,0.0,0.0
Nuclear,2016,9,28205438.0,3,,,0.0,0.0,2016-09-01,0.0,0.0,0.0
Nuclear,2016,10,26418127.0,4,,,0.0,0.0,2016-10-01,0.0,0.0,0.0
Nuclear,2016,11,28359334.0,4,,,0.0,0.0,2016-11-01,0.0,0.0,0.0
Nuclear,2016,12,30823680.0,4,,,0.0,0.0,2016-12-01,0.0,0.0,0.0
Nuclear,2017,1,31030441.0,1,,,0.0,0.0,2017-01-01,0.0,0.0,0.0
Nuclear,2017,2,27141635.0,1,,,0.0,0.0,2017-02-01,0.0,0.0,0.0
Nuclear,2017,3,27357450.0,1,,,0.0,0.0,2017-03-01,0.0,0.0,0.0
Other,2001,1,2338960.59,1,31344000.0,28023000.0,2459526400.0,2199166925.0,2001-01-01,2276102720.21,973.125725137,2145.35297364
Other,2001,2,1504042.59,1,18961000.0,16488000.0,1512771475.0,1318040550.0,2001-02-01,1358353256.08,903.134834818,1991.05105684
Other,2001,3,1336186.89,1,18102000.0,15502000.0,1447352200.0,1242711200.0,2001-03-01,1251975527.21,936.976359055,2065.65808117
Other,2001,4,1449909.53,2,20149000.0,17708000.0,1586884525.0,1393435300.0,2001-04-01,1416600416.33,977.026764101,2153.95320414
Other,2001,5,1275823.86,2,16832000.0,14556000.0,1343470575.0,1164986850.0,2001-05-01,1198715090.5,939.561586892,2071.35747446
Other,2001,6,1333562.75,2,19042000.0,16838000.0,1517357950.0,1344945300.0,2001-06-01,1366277873.65,1024.53212168,2258.68351546
Other,2001,7,1424829.13,3,18280000.0,16228000.0,1472161750.0,1310121675.0,2001-07-01,1318277192.74,925.217743646,2039.73503764
Other,2001,8,1336465.34,3,18382000.0,16304000.0,1461336325.0,1298679400.0,2001-08-01,1307320824.51,978.192838517,2156.5239318
Other,2001,9,662762.79,3,10641000.0,8778000.0,873475100.0,725324050.0,2001-09-01,732265339.86,1104.86791188,2435.79179853
Other,2001,10,460111.96,4,6851000.0,4937000.0,603007475.0,451634825.0,2001-10-01,453679474.639,986.019738846,2173.77911626
Other,2001,11,430790.46,4,7064000.0,5150000.0,596827150.0,446786875.0,2001-11-01,452704616.935,1050.86964306,2316.7472151
Other,2001,12,695324.36,4,9438000.0,7413000.0,784820300.0,626216175.0,2001-12-01,630980786.033,907.462505748,2000.59184017
Other,2002,1,623936.36,1,9990000.0,7079000.0,836764375.0,604419650.0,2002-01-01,623041954.685,998.566511951,2201.43973225
Other,2002,2,400117.13,1,6292000.0,4429000.0,546090325.0,396006025.0,2002-02-01,406314927.551,1015.48995803,2238.74916147
Other,2002,3,546432.18,1,8783000.0,6511000.0,743155425.0,564923350.0,2002-03-01,577700598.505,1057.22287166,2330.75354286
Other,2002,4,508568.1,2,6822000.0,4760000.0,584449950.0,414309000.0,2002-04-01,422374053.626,830.516215283,1830.95604821
Other,2002,5,518934.95,2,7624000.0,5200000.0,649614150.0,456333125.0,2002-05-01,468522238.836,902.853505696,1990.43083866
Other,2002,6,337060.85,2,5856000.0,4173000.0,499954975.0,362396675.0,2002-06-01,373623564.461,1108.47511499,2443.7442385
Other,2002,7,531490.95,3,7801000.0,5481000.0,674791850.0,486068225.0,2002-07-01,497964213.003,936.919458371,2065.53263793
Other,2002,8,526049.96,3,6117000.0,4431000.0,543323075.0,405066600.0,2002-08-01,413420311.077,785.895528015,1732.58528106
Other,2002,9,502425.62,3,6517000.0,4327000.0,555477825.0,383136075.0,2002-09-01,393406437.771,783.01428532,1726.23329342
Other,2002,10,572613.39,4,8038000.0,5373000.0,683575800.0,472585675.0,2002-10-01,487172049.652,850.787037396,1875.64510264
Other,2002,11,543969.44,4,8160000.0,4589000.0,689161125.0,410852900.0,2002-11-01,418122391.432,768.650517265,1694.56693036
Other,2002,12,505156.78,4,9301000.0,5051000.0,761192475.0,426855975.0,2002-12-01,439019718.905,869.076168601,1915.9653213
Other,2003,1,1203882.17,1,15167000.0,12319000.0,1214908325.0,984920400.0,2003-01-01,1020427930.5,847.614455909,1868.6508295
Other,2003,2,1009210.46,1,13980000.0,11250000.0,1114876875.0,897955625.0,2003-02-01,922089406.163,913.674047892,2014.28580598
Other,2003,3,1068953.1,1,13077000.0,10776000.0,1046689450.0,869206225.0,2003-03-01,882704406.74,825.765327534,1820.48224108
Other,2003,4,748572.97,2,8535000.0,5877000.0,707358500.0,491492325.0,2003-04-01,494846573.302,661.053221441,1457.35793199
Other,2003,5,859942.7,2,9695000.0,7238000.0,787730375.0,590844925.0,2003-05-01,605051488.465,703.595121472,1551.1458048
Other,2003,6,1057235.01,2,13153000.0,10610000.0,1060065925.0,854086375.0,2003-06-01,871542800.494,824.360518002,1817.38519799
Other,2003,7,1014911.03,3,12357000.0,9577000.0,1020385325.0,793787200.0,2003-07-01,810613089.461,798.703596177,1760.82194813
Other,2003,8,1011018.94,3,12140000.0,9431000.0,981065500.0,763257850.0,2003-08-01,780128606.017,771.626104272,1701.12690948
Other,2003,9,589124.56,3,7379000.0,5119000.0,618747650.0,434033900.0,2003-09-01,442713700.896,751.477244297,1656.70673278
Other,2003,10,833128.52,4,9686000.0,7256000.0,812022100.0,613582725.0,2003-10-01,630049374.024,756.245115729,1667.21798214
Other,2003,11,861012.59,4,8272000.0,5969000.0,697513575.0,512119275.0,2003-11-01,525425155.455,610.240966923,1345.33723568
Other,2003,12,1041775.58,4,11587000.0,8257000.0,958514450.0,689085075.0,2003-12-01,698588438.975,670.574788262,1478.3491782
Other,2004,1,1087848.12,1,14894110.0,9939630.0,1207462943.5,815663925.5,2004-01-01,827371773.447,760.558168219,1676.72653765
Other,2004,2,1090701.36,1,13992850.0,9845330.0,1133743815.0,804185461.75,2004-02-01,818506645.164,750.440656977,1654.42147237
Other,2004,3,1228156.74,1,14047240.0,10158290.0,1141910840.25,832755490.25,2004-03-01,843296395.312,686.63580783,1513.75730194
Other,2004,4,1004313.25,2,12142180.0,7982140.0,987093314.25,656216959.0,2004-04-01,662301868.932,659.457464026,1453.83992519
Other,2004,5,1019525.97,2,12888200.0,9440380.0,1054571213.75,779815830.5,2004-05-01,783978695.903,768.963929289,1695.25787851
Other,2004,6,1200518.92,2,15354570.0,11287830.0,1252554415.75,929429580.5,2004-06-01,939893692.548,782.906189057,1725.99498439
Other,2004,7,1253182.31,3,15391510.0,11160250.0,1260343753.5,921248805.0,2004-07-01,932135661.735,743.814889739,1639.81430592
Other,2004,8,952477.07,3,11939610.0,8401690.0,990506004.75,707169267.75,2004-08-01,722370203.722,758.412172298,1671.99547505
Other,2004,9,1091150.15,3,13142930.0,9518270.0,1082090216.75,793732214.5,2004-09-01,802915264.207,735.843059003,1622.23960788
Other,2004,10,1000452.7,4,12054780.0,8233030.0,1011970560.5,704113795.5,2004-10-01,713299228.11,712.976463665,1571.8279118
Other,2004,11,777076.74,4,13589660.0,5434080.0,1120635582.25,487768710.5,2004-11-01,493235357.908,634.731851462,1399.32983973
Other,2004,12,1260334.6,4,15250420.0,9972390.0,1257045247.0,840051364.0,2004-12-01,845058301.189,670.503135587,1478.19121271
Other,2005,1,863514.45,1,11955040.0,6296450.0,988191917.75,540928056.25,2005-01-01,546241486.503,632.579439178,1394.58463161
Other,2005,2,652170.03,1,7963970.0,4625400.0,676207265.75,414039002.5,2005-02-01,416420116.499,638.514647015,1407.66939081
Other,2005,3,840056.78,1,10375110.0,6623030.0,876134527.25,576783270.5,2005-03-01,576486040.959,686.246518907,1512.89907558
Other,2005,4,707079.68,2,9041720.0,5230370.0,765245220.75,459033928.25,2005-04-01,454259243.403,642.444205726,1416.33249594
Other,2005,5,689557.83,2,8201070.0,5045800.0,698957400.75,445016447.5,2005-05-01,442957276.956,642.378721094,1416.18812852
Other,2005,6,1050812.51,2,12289800.0,9085280.0,1019205608.75,759372538.0,2005-06-01,771268040.694,733.973028827,1618.11693935
