fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2006,4,173559453.0,1798559450.0,1762079700.0,1.71312787612e+11,1.67838091425e+11,2006 Q4,1.63646495387e+11,942.884369349,2078.68288067
Coal,2007,1,179345920.04,1856552060.0,1818048610.0,1.76836583715e+11,1.73169130102e+11,2007 Q1,1.70457887499e+11,950.44195854,2095.3443418
Coal,2007,2,166850259.0,1740452130.0,1705236990.0,1.65778065382e+11,1.62423823298e+11,2007 Q2,1.61302993622e+11,966.753031065,2131.30373228
Coal,2007,3,192020168.32,2015871770.0,1981070440.0,1.92011786092e+11,1.8869695941e+11,2007 Q3,1.86014489298e+11,968.723707126,2135.64828473
Coal,2007,4,174522671.15,1819471630.0,1782938960.0,1.73304672758e+11,1.6982493594e+11,2007 Q4,1.67658942978e+11,960.671423792,2117.89622089
Coal,2008,1,184989483.01,1922093810.0,1883426740.0,1.83079435402e+11,1.79396396985e+11,2008 Q1,1.75842816015e+11,950.555745946,2095.59519751
Coal,2008,2,162475250.4,1704805730.0,1669144760.0,1.62382745782e+11,1.5898603839e+11,2008 Q2,1.57250745561e+11,967.844303513,2133.70955152
Coal,2008,3,180439642.32,1899270450.0,1862790910.0,1.80905510362e+11,1.77430834178e+11,2008 Q3,1.7628109188e+11,976.953232748,2153.79109692
Coal,2008,4,166288936.26,1736675170.0,1701355800.0,1.65418309942e+11,1.6205413995e+11,2008 Q4,1.58372439017e+11,952.393121149,2099.64587489
Coal,2009,1,161113332.19,1690289090.0,1648788810.0,1.61000035822e+11,1.57047134152e+11,2009 Q1,1.54527814923e+11,959.124939087,2114.48684071
Coal,2009,2,140837186.0,1489105040.0,1455822350.0,1.4183725506e+11,1.38667078838e+11,2009 Q2,1.37459626505e+11,976.017985088,2151.72924993
Coal,2009,3,152749727.02,1619395960.0,1582690340.0,1.5424746519e+11,1.50751254885e+11,2009 Q3,1.50229985101e+11,983.504115078,2168.2331721
Coal,2009,4,149472835.56,1571311960.0,1535815420.0,1.4966746419e+11,1.46286418755e+11,2009 Q4,1.44539502584e+11,966.995120165,2131.83744191
Coal,2010,1,166831822.1,1749842560.0,1712417220.0,1.6667250384e+11,1.63107740205e+11,2010 Q1,1.61156841119e+11,965.983821855,2129.60793366
Coal,2010,2,149141520.46,1585930740.0,1539686690.0,1.51059902985e+11,1.46655157222e+11,2010 Q2,1.46560515339e+11,982.69425501,2166.44775459
Coal,2010,3,171117471.02,1817238880.0,1781665150.0,1.7309200332e+11,1.69703605538e+11,2010 Q3,1.69509720823e+11,990.604406507,2183.88647459
Coal,2010,4,146353628.25,1536166120.0,1501714190.0,1.4631982293e+11,1.43038276598e+11,2010 Q4,1.42467997659e+11,973.450397931,2146.06874728
Coal,2011,1,152293206.49,1596152820.0,1558924670.0,1.52033556105e+11,1.48487574818e+11,2011 Q1,1.48303916296e+11,973.805199287,2146.85094235
Coal,2011,2,139839637.08,1487971970.0,1454222560.0,1.41729330142e+11,1.3851469884e+11,2011 Q2,1.37995623039e+11,986.813366512,2175.52874781
Coal,2011,3,164809922.19,1751660060.0,1716380910.0,1.66845620715e+11,1.63485281678e+11,2011 Q3,1.63768131518e+11,993.678835241,2190.66436017
Coal,2011,4,126268419.9,1342888340.0,1310721880.0,1.27910114385e+11,1.2484625907e+11,2011 Q4,1.25163824443e+11,991.252005391,2185.31417108
Coal,2012,1,118296241.79,1252939460.0,1224434420.0,1.19342483565e+11,1.16627378505e+11,2012 Q1,1.17884574699e+11,996.520032381,2196.92806339
Coal,2012,2,116675495.29,1241091940.0,1215936310.0,1.18214007285e+11,1.15817933528e+11,2012 Q2,1.1738870201e+11,1006.11273788,2218.07614194
Coal,2012,3,144206069.03,1539709730.0,1512407730.0,1.46657351782e+11,1.44056836282e+11,2012 Q3,1.44650817774e+11,1003.08411946,2211.39924976
Coal,2012,4,125871501.83,1333074210.0,1305702660.0,1.26975318502e+11,1.24368178365e+11,2012 Q4,1.23494685436e+11,981.117120559,2162.97080398
Coal,2013,1,136745151.58,1435918060.0,1407828810.0,1.36771195215e+11,1.34095694152e+11,2013 Q1,1.34058278161e+11,980.35123448,2161.28233153
Coal,2013,2,122259790.97,1295370120.0,1271655970.0,1.2338400393e+11,1.21125231142e+11,2013 Q2,1.21421855172e+11,993.146268361,2189.49026323
Coal,2013,3,140761536.83,1493595420.0,1469832920.0,1.42264963755e+11,1.4000158563e+11,2013 Q3,1.40825254342e+11,1000.4526628,2205.59794042
Coal,2013,4,128056937.33,1353331260.0,1328365730.0,1.28904802515e+11,1.26526835782e+11,2013 Q4,1.26579150543e+11,988.459924019,2179.15874849
Coal,2014,1,152860349.33,1604824800.0,1579557680.0,1.528595622e+11,1.5045286902e+11,2014 Q1,1.48755052846e+11,973.143483564,2145.39212387
Coal,2014,2,120370791.44,1271221310.0,1252126540.0,1.21083829778e+11,1.19265052935e+11,2014 Q2,1.1978998946e+11,995.174892734,2193.96256852
Coal,2014,3,131636643.27,1394621960.0,1375532810.0,1.3283774169e+11,1.31019500152e+11,2014 Q3,1.32856319794e+11,1009.26547877,2225.0266745
Coal,2014,4,117368450.82,1232102590.0,1212428110.0,1.17357771698e+11,1.15483777478e+11,2014 Q4,1.16546456119e+11,992.996459483,2189.15999458
Coal,2015,1,132190114.99,1387016610.0,1363315900.0,1.32113332102e+11,1.29855839475e+11,2015 Q1,1.29762130421e+11,981.632631385,2164.10729915
Coal,2015,2,101424513.02,1080056240.0,1062247920.0,1.0287535686e+11,1.0117911438e+11,2015 Q2,1.02085622538e+11,1006.51824197,2218.97011625
Coal,2015,3,121358893.8,1293254350.0,1274799240.0,1.23182476838e+11,1.2142462761e+11,2015 Q3,1.23209290506e+11,1015.24731025,2238.21422018
Coal,2015,4,86679196.34,924808990.0,906507440.0,88088056297.5,86344833660.0,2015 Q4,87938940104.2,1014.53340383,2236.64034209
Coal,2016,1,100036786.0,1066488870.0,1047775950.0,1.01583064868e+11,99800659237.5,2016 Q1,1.00218869043e+11,1001.82016087,2208.61272665
Coal,2016,2,90686025.12,967341980.0,952527660.0,92139323595.0,90728259615.0,2016 Q2,91428326433.3,1008.18539915,2222.64553098
Coal,2016,3,120646278.46,1282377630.0,1268810920.0,1.22146469258e+11,1.2085424013e+11,2016 Q3,1.21469462558e+11,1006.82312052,2219.64225149
Coal,2016,4,95642210.87,1006507450.0,993393210.0,95869834612.5,94620703252.5,2016 Q4,95085632556.3,994.180620579,2191.77059613
Coal,2017,1,96412360.5,1014458220.0,1001661520.0,96627145455.0,95408259780.0,2017 Q1,95576207087.7,991.327321435,2185.48021284
Hydro,2001,1,2886727.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Hydro,2001,2,3301590.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Hydro,2001,3,2930546.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Hydro,2001,4,2197735.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Hydro,2002,1,3251097.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Hydro,2002,2,4067724.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Hydro,2002,3,1865038.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Hydro,2002,4,3227277.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Hydro,2003,1,3652431.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Hydro,2003,2,4253386.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Hydro,2003,3,3661314.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Hydro,2003,4,3871272.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Hydro,2004,1,3880213.27,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Hydro,2004,2,4037332.07,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Hydro,2004,3,3396488.39,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Hydro,2004,4,3781089.99,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Hydro,2005,1,3836447.41,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Hydro,2005,2,3214976.26,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Hydro,2005,3,2344863.78,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Hydro,2005,4,2879488.87,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Hydro,2006,1,3595851.28,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Hydro,2006,2,3191974.4,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Hydro,2006,3,3090083.04,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Hydro,2006,4,3263076.59,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Hydro,2007,1,3705110.58,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Hydro,2007,2,2845239.92,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Hydro,2007,3,1409475.68,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Hydro,2007,4,2250890.43,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Hydro,2008,1,3918302.35,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Hydro,2008,2,3156966.38,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Hydro,2008,3,1711664.26,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Hydro,2008,4,2125869.1,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Hydro,2009,1,3611644.12,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Hydro,2009,2,3978348.71,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Hydro,2009,3,2272649.61,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Hydro,2009,4,3586412.62,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Hydro,2010,1,3895541.4,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Hydro,2010,2,3260219.69,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Hydro,2010,3,1583966.08,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Hydro,2010,4,2859066.73,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Hydro,2011,1,3294824.95,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Hydro,2011,2,4406078.38,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Hydro,2011,3,2263886.48,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Hydro,2011,4,3606508.21,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Hydro,2012,1,3835054.03,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Hydro,2012,2,2760643.42,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Hydro,2012,3,1652720.29,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Hydro,2012,4,2552284.33,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Hydro,2013,1,3689835.06,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Hydro,2013,2,3835559.19,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Hydro,2013,3,2702210.87,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Hydro,2013,4,2665236.44,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Hydro,2014,1,3366688.68,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Hydro,2014,2,3937234.69,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Hydro,2014,3,2047856.66,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Hydro,2014,4,2712107.14,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Hydro,2015,1,3182201.45,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Hydro,2015,2,3574569.03,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Hydro,2015,3,2536154.06,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Hydro,2015,4,3227590.47,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Hydro,2016,1,4448025.15,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Hydro,2016,2,3148745.82,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Hydro,2016,3,2335384.11,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Hydro,2016,4,2609094.29,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Hydro,2017,1,4010128.56,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Natural Gas,2001,1,7401140.0,91504000.0,66552000.0,4856117280.0,3531914640.0,2001 Q1,3579687940.87,483.667102753,1066.29249473
Natural Gas,2001,2,9251353.0,108988000.0,85259000.0,5783993160.0,4524695130.0,2001 Q2,4575546085.91,494.581288371,1090.35390834
Natural Gas,2001,3,16510092.0,187528000.0,160644000.0,9952110960.0,8525377080.0,2001 Q3,8556990963.91,518.288508866,1142.61884665
Natural Gas,2001,4,11450163.0,130392000.0,104466000.0,6919903440.0,5544010620.0,2001 Q4,5486040507.45,479.123354615,1056.27534758
Natural Gas,2002,1,10860604.0,121517000.0,99099000.0,6448907190.0,5259183930.0,2002 Q1,5239172656.66,482.401591722,1063.50254911
Natural Gas,2002,2,12837064.0,140401000.0,119636000.0,7451081070.0,6349082520.0,2002 Q2,6398577610.13,498.445564354,1098.87309118
Natural Gas,2002,3,23448807.0,249408000.0,225897000.0,13236082560.0,11988353790.0,2002 Q3,12066751677.9,514.599812174,1134.48674592
Natural Gas,2002,4,9700038.0,110203000.0,86703000.0,5848473210.0,4601328210.0,2002 Q4,4635484246.05,477.8831017,1053.54108601
Natural Gas,2003,1,9893527.0,106392000.0,86663000.0,5646223440.0,4599205410.0,2003 Q1,4636027749.23,468.592014681,1033.05795557
Natural Gas,2003,2,9735575.0,104007000.0,88283000.0,5519651490.0,4685178810.0,2003 Q2,4666271361.4,479.301054267,1056.66710424
Natural Gas,2003,3,16075020.0,163126000.0,146679000.0,8657096820.0,7784254530.0,2003 Q3,7839930867.58,487.708933959,1075.20311581
Natural Gas,2003,4,8808280.0,96303000.0,79712000.0,5110800210.0,4230315840.0,2003 Q4,4237639420.89,481.097265401,1060.6270313
Natural Gas,2004,1,10985686.39,115796740.0,88295470.0,6145332991.8,4685840592.9,2004 Q1,4719474046.92,429.602109452,947.100810497
Natural Gas,2004,2,15519545.28,163208620.0,127745740.0,8661481463.4,6779466421.8,2004 Q2,6760345148.56,435.602011953,960.328195551
Natural Gas,2004,3,17830990.97,179919990.0,144237220.0,9548353869.3,7654669265.4,2004 Q3,7624670837.05,427.607800928,942.704157926
Natural Gas,2004,4,9991221.93,109074150.0,80841290.0,5788565140.5,4290247260.3,2004 Q4,4254798085.88,425.853625882,938.836903619
Natural Gas,2005,1,10163464.81,110352680.0,82526100.0,5856416727.6,4379660127.0,2005 Q1,4344088660.35,427.422020104,942.294585521
Natural Gas,2005,2,13392076.93,143067450.0,114399260.0,7592589571.5,6071168728.2,2005 Q2,5970451228.82,445.819663375,982.854029876
Natural Gas,2005,3,26898322.77,266451400.0,229427360.0,14140575798.0,12175709995.2,2005 Q3,11974872798.0,445.190315412,981.466569357
Natural Gas,2005,4,9508592.97,105347970.0,81005710.0,5590816767.9,4298973029.7,2005 Q4,4247969683.63,446.75060727,984.906388786
Natural Gas,2006,1,8932095.73,98985340.0,72802420.0,5253151993.8,3863624429.4,2006 Q1,3822724496.96,427.976212136,943.516357275
Natural Gas,2006,2,13043115.32,132740730.0,107089780.0,7044550541.1,5683254624.6,2006 Q2,5585457252.68,428.23030508,944.076530579
Natural Gas,2006,3,25857111.64,254630310.0,220558140.0,13513230551.7,11705020489.8,2006 Q3,11525247358.1,445.728336503,982.652690654
Natural Gas,2006,4,9543578.15,107726830.0,79419700.0,5717062868.1,4214803479.0,2006 Q4,4109542787.49,430.608176818,949.318786612
Natural Gas,2007,1,12054242.91,119110090.0,98299250.0,6321172476.3,5216741197.5,2007 Q1,5135064682.88,425.99644965,939.151772899
Natural Gas,2007,2,16623957.05,156665740.0,135865360.0,8314250821.8,7210374655.2,2007 Q2,7160618395.81,430.740910499,949.611411285
Natural Gas,2007,3,31081524.67,291904230.0,263326060.0,15491357486.1,13974714004.2,2007 Q3,13776052866.5,443.223201331,977.129869654
Natural Gas,2007,4,16549794.26,157048990.0,136112900.0,8334589899.3,7223511603.0,2007 Q4,7131380990.92,430.904510285,949.972083373
Natural Gas,2008,1,14307650.03,139786740.0,114760710.0,7418482291.8,6090350879.7,2008 Q1,5969709911.7,417.239022424,919.845148836
Natural Gas,2008,2,15251116.79,147625210.0,126445160.0,7834469894.7,6710444641.2,2008 Q2,6637201816.99,435.194478436,959.429747159
Natural Gas,2008,3,25949793.58,237876130.0,213312390.0,12624086219.1,11320488537.3,2008 Q3,11247132378.2,433.418953548,955.515424992
Natural Gas,2008,4,13405873.83,129849360.0,106649380.0,6891105535.2,5659882596.6,2008 Q4,5531295970.91,412.602418988,909.623292902
Natural Gas,2009,1,17844516.37,166039520.0,141076930.0,8811717326.4,7486952675.1,2009 Q1,7366848453.22,412.835422405,910.136972234
Natural Gas,2009,2,18097473.26,162054160.0,141444320.0,8600214271.2,7506450062.4,2009 Q2,7441087175.18,411.167187169,906.459180833
Natural Gas,2009,3,29471929.2,255515080.0,231707350.0,13560185295.6,12296709064.5,2009 Q3,12254189333.0,415.791896414,916.654814833
Natural Gas,2009,4,17659185.57,158898160.0,137346730.0,8432725351.2,7288990961.1,2009 Q4,7201947636.84,407.830112453,899.102265914
Natural Gas,2010,1,16900149.98,153963820.0,132523590.0,8170859927.4,7033026921.3,2010 Q1,6948906291.75,411.174238097,906.474725308
Natural Gas,2010,2,24827135.1,221667630.0,200894160.0,11763901124.1,10661453071.2,2010 Q2,10654572849.5,429.150315032,946.104784519
Natural Gas,2010,3,40018998.92,360001320.0,335240500.0,19105270052.4,17791213335.0,2010 Q3,17770887047.2,444.061259072,978.977451751
Natural Gas,2010,4,27467057.86,237707220.0,213266990.0,12615122165.4,11318079159.3,2010 Q4,11272955138.5,410.417278615,904.805932435
Natural Gas,2011,1,27252977.02,233061020.0,207113470.0,12368548331.4,10991511852.9,2011 Q1,10977916878.3,402.815328035,888.046672187
Natural Gas,2011,2,28777611.47,253923740.0,230793480.0,13475732881.8,12248209983.6,2011 Q2,12202310527.0,424.020962952,934.796614924
Natural Gas,2011,3,40973909.68,359739450.0,333125930.0,19091372611.5,17678993105.1,2011 Q3,17709579958.7,432.216014948,952.863426554
Natural Gas,2011,4,32543713.68,270330980.0,245890460.0,14346465108.6,13049406712.2,2011 Q4,13082599855.1,402.000828293,886.251026054
Natural Gas,2012,1,43644748.58,359240070.0,330396410.0,19064870514.9,17534137478.7,2012 Q1,17723148422.7,406.07745489,895.238357051
Natural Gas,2012,2,48479898.31,422613440.0,393401790.0,22428095260.8,20877832995.3,2012 Q2,21160986398.7,436.489908939,962.285653248
Natural Gas,2012,3,53589961.45,472394070.0,442882360.0,25069953294.9,23503766845.2,2012 Q3,23600678611.7,440.393647861,970.891836073
Natural Gas,2012,4,34506070.38,294537460.0,270189210.0,15631103002.2,14338941374.7,2012 Q4,14238232623.7,412.629791424,909.683638173
Natural Gas,2013,1,35576216.86,304114230.0,277454850.0,16139342186.1,14724528889.5,2013 Q1,14720420384.3,413.771381096,912.200386763
Natural Gas,2013,2,36423773.45,317425320.0,291389430.0,16845761732.4,15464037050.1,2013 Q2,15501906988.1,425.598600028,938.274673622
Natural Gas,2013,3,45339236.39,399049940.0,371939800.0,21177580315.8,19738845186.0,2013 Q3,19854974364.9,437.920352124,965.439208293
Natural Gas,2013,4,35900875.07,312041430.0,284173990.0,16560038690.1,15081113649.3,2013 Q4,15087349202.8,420.25017979,926.483546366
Natural Gas,2014,1,38132503.93,345996460.0,311841940.0,18362032132.2,16549451755.8,2014 Q1,16362696082.4,429.101013468,945.996094291
Natural Gas,2014,2,37984738.89,327170940.0,302339030.0,17362961785.8,16045132322.1,2014 Q2,16115753814.2,424.269174547,935.343822206
Natural Gas,2014,3,47265779.99,408776050.0,384465990.0,21693744973.5,20403610089.3,2014 Q3,20689657217.6,437.730155346,965.019900475
Natural Gas,2014,4,39617997.51,342426330.0,314548790.0,18172565333.1,16693104285.3,2014 Q4,16846713785.9,425.228806218,937.459426189
Natural Gas,2015,1,48285769.36,416493190.0,381359070.0,22103293593.3,20238725844.9,2015 Q1,20224120788.5,418.842260496,923.379647489
Natural Gas,2015,2,49363538.65,428099980.0,398230180.0,22719265938.6,21134075652.6,2015 Q2,21323425125.6,431.96710991,952.314690507
Natural Gas,2015,3,62957054.24,540769890.0,509322060.0,28698658062.3,27029721724.2,2015 Q3,27426996497.8,435.646121453,960.425439355
Natural Gas,2015,4,51946433.29,441118410.0,409220600.0,23410154018.7,21717337242.0,2015 Q4,22118284765.8,425.790249011,938.69718297
Natural Gas,2016,1,57401895.47,477756970.0,441998830.0,25354562397.9,23456877908.1,2016 Q1,23555172813.4,410.35531354,904.669324231
Natural Gas,2016,2,59274390.92,508360960.0,476195960.0,26978716147.2,25271719597.2,2016 Q2,25466718293.4,429.641163715,947.186909527
Natural Gas,2016,3,80922729.2,695069160.0,659331200.0,36887320321.2,34990706784.0,2016 Q3,35168831006.7,434.597687873,958.114062684
Natural Gas,2016,4,56144389.72,467670260.0,432845390.0,24819260698.2,22971104847.3,2016 Q4,23083975914.8,411.153741806,906.429539186
Natural Gas,2017,1,50673472.17,433958690.0,394100060.0,23030187678.3,20914890184.2,2017 Q1,20951706697.8,413.464990667,911.524918424
Nuclear,2001,1,49195564.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Nuclear,2001,2,45627745.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Nuclear,2001,3,46497591.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Nuclear,2001,4,44469068.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Nuclear,2002,1,46484373.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Nuclear,2002,2,44927347.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Nuclear,2002,3,49277415.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Nuclear,2002,4,47691994.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Nuclear,2003,1,44166917.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Nuclear,2003,2,40967194.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Nuclear,2003,3,47802172.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Nuclear,2003,4,46069094.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Nuclear,2004,1,49295892.0,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Nuclear,2004,2,47561271.0,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Nuclear,2004,3,51002161.0,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Nuclear,2004,4,46088510.0,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Nuclear,2005,1,46964941.0,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Nuclear,2005,2,48391023.0,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Nuclear,2005,3,51594858.0,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Nuclear,2005,4,51026304.0,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Nuclear,2006,1,48381774.0,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Nuclear,2006,2,46175017.0,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Nuclear,2006,3,51598846.0,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Nuclear,2006,4,49046911.0,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Nuclear,2007,1,50877577.0,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Nuclear,2007,2,49410758.0,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
