fuel category 1,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Natural Gas,2005,3,951469.11,1,9561070.0,7896690.0,507405984.9,419077338.3,2005-03-01,433992358.909,456.128690199,1005.58131041
Natural Gas,2005,4,1039003.46,2,11383210.0,9836530.0,604106954.7,522024647.1,2005-04-01,535500530.45,515.39821672,1136.24690858
Natural Gas,2005,5,696495.61,2,7957900.0,6652940.0,422325753.0,353071525.8,2005-05-01,361174914.991,518.560217473,1143.21785544
Natural Gas,2005,6,1727241.98,2,18681540.0,17104300.0,991429327.8,907725201.0,2005-06-01,938346955.86,543.263171417,1197.67798771
Natural Gas,2005,7,1882333.53,3,20484840.0,18729540.0,1087130458.8,993976687.8,2005-07-01,1020252332.44,542.014640968,1194.92547748
Natural Gas,2005,8,1744022.87,3,18903020.0,17100210.0,1003183271.4,907508144.7,2005-08-01,933968987.203,535.525653516,1180.61985574
Natural Gas,2005,9,1169849.19,3,12625670.0,11234940.0,670044306.9,596238265.8,2005-09-01,614515309.926,525.29446973,1158.06418797
Natural Gas,2005,10,741685.77,4,8280510.0,7011250.0,439446665.7,372087037.5,2005-10-01,377149088.135,508.502526797,1121.04467058
Natural Gas,2005,11,660132.78,4,7351140.0,6183660.0,390124999.8,328166836.2,2005-11-01,334322903.239,506.44796527,1116.51518423
Natural Gas,2005,12,886747.02,4,9319650.0,8004910.0,494593825.5,424820573.7,2005-12-01,432007531.868,487.182389254,1074.04229535
Natural Gas,2006,1,416371.58,1,4805050.0,3591290.0,255004003.5,190589760.3,2006-01-01,200474457.357,481.479685422,1061.47011448
Natural Gas,2006,2,491251.85,1,5455520.0,4263710.0,289524446.4,226275089.7,2006-02-01,237029386.745,482.500751387,1063.72115651
Natural Gas,2006,3,636101.49,1,6745790.0,5486640.0,357999075.3,291175984.8,2006-03-01,304039498.147,477.973252581,1053.73983264
Natural Gas,2006,4,417428.36,2,4804170.0,3672790.0,254957301.9,194914965.3,2006-04-01,204940682.655,490.960131829,1082.37070663
Natural Gas,2006,5,749181.0,2,7547490.0,6503560.0,400545294.3,345143929.2,2006-05-01,361359405.856,482.339255608,1063.36512291
Natural Gas,2006,6,962717.66,2,9608400.0,8398700.0,509917788.0,445719009.0,2006-06-01,466473739.24,484.538467114,1068.2135046
Natural Gas,2006,7,2139130.09,3,21651060.0,20205820.0,1149021754.2,1072322867.4,2006-07-01,1111706379.8,519.700220664,1145.73110648
Natural Gas,2006,8,1664131.83,3,16212670.0,14783570.0,860406396.9,784564059.9,2006-08-01,808080544.366,485.586856641,1070.52478415
Natural Gas,2006,9,693910.04,3,7277960.0,6164700.0,386241337.2,327160629.0,2006-09-01,336733943.209,485.270314303,1069.82693491
Natural Gas,2006,10,1344661.31,4,13119810.0,11682230.0,696268316.7,619975946.1,2006-10-01,638958439.878,475.181694547,1047.5855638
Natural Gas,2006,11,1049712.86,4,10440830.0,9154630.0,554094848.1,485836214.1,2006-11-01,529969843.287,504.871249541,1113.03915674
Natural Gas,2006,12,786377.9,4,8158400.0,6954680.0,432966288.0,369084867.6,2006-12-01,384193840.529,488.561339948,1077.08233005
Natural Gas,2007,1,1274731.63,1,12216300.0,10832250.0,648319041.0,574867507.5,2007-01-01,595592650.669,467.229836188,1030.05489686
Natural Gas,2007,2,1759565.33,1,16545820.0,15052120.0,878086667.4,798816008.4,2007-02-01,818117460.677,464.954296796,1025.03824272
Natural Gas,2007,3,1091023.59,1,10409840.0,9043130.0,552450208.8,479918909.1,2007-03-01,497695981.412,456.17343747,1005.67996025
Natural Gas,2007,4,989671.0,2,10345260.0,8965820.0,549022948.2,475816067.4,2007-04-01,498058193.405,503.256328017,1109.47890075
Natural Gas,2007,5,928301.17,2,9597500.0,8509460.0,509339325.0,451597042.2,2007-05-01,475912242.401,512.670087878,1130.23247574
Natural Gas,2007,6,1196993.81,2,12149460.0,10984950.0,644771842.2,582971296.5,2007-06-01,600692249.655,501.834048461,1106.34334324
Natural Gas,2007,7,1650154.56,3,16467140.0,15380160.0,873911119.8,816225091.2,2007-07-01,842088829.262,510.309064177,1125.02736289
Natural Gas,2007,8,2050664.91,3,19833390.0,18544660.0,1052558007.3,984165106.2,2007-08-01,1019837149.41,497.320232299,1096.39218413
Natural Gas,2007,9,739127.33,3,8023880.0,6920320.0,425827311.6,367261382.4,2007-09-01,376658753.539,509.599277758,1123.46256775
Natural Gas,2007,10,1072505.69,4,10556710.0,9319350.0,560244599.7,494577904.5,2007-10-01,507976966.245,473.635684157,1044.17722929
Natural Gas,2007,11,857956.41,4,8582540.0,7447290.0,455475397.8,395227680.3,2007-11-01,407576181.182,475.054648967,1047.30547911
Natural Gas,2007,12,1289046.56,4,11936210.0,10525440.0,633454664.7,558585100.8,2007-12-01,574806245.17,445.915813289,983.066001977
Natural Gas,2008,1,1116646.15,1,10826370.0,9421010.0,574555455.9,499973000.7,2008-01-01,517150345.386,463.128221403,1021.0124769
Natural Gas,2008,2,1081146.84,1,10370430.0,8968540.0,550358720.1,475960417.8,2008-02-01,490975976.112,454.125154832,1001.16431634
Natural Gas,2008,3,1161750.3,1,10778390.0,9476420.0,572009157.3,502913609.4,2008-03-01,513306829.0,441.839205034,974.078711418
Natural Gas,2008,4,459139.59,2,5056340.0,4025830.0,268339963.8,213650798.1,2008-04-01,219629262.404,478.349650492,1054.56963947
Natural Gas,2008,5,456794.5,2,5155330.0,4317120.0,273593363.1,229109558.4,2008-05-01,236345929.506,517.400996523,1140.66223693
Natural Gas,2008,6,734166.25,2,7154560.0,6385490.0,379692499.2,338877954.3,2008-06-01,350084347.05,476.846146291,1051.25501411
Natural Gas,2008,7,1495497.26,3,13850000.0,12888060.0,735019500.0,683969344.2,2008-07-01,707263320.812,472.928530014,1042.61823727
Natural Gas,2008,8,1364443.16,3,11994760.0,11114570.0,636561913.2,589850229.9,2008-08-01,604589543.252,443.103502569,976.865981764
Natural Gas,2008,9,604718.9,3,6017940.0,5296530.0,319372075.8,281086847.1,2008-09-01,289308535.328,478.418212707,1054.72079173
Natural Gas,2008,10,884658.15,4,8137860.0,7046950.0,431876230.2,373981636.5,2008-10-01,384143275.056,434.227927541,957.298889056
Natural Gas,2008,11,692983.38,4,6657250.0,5839830.0,353300257.5,309919778.1,2008-11-01,317940180.981,458.799143179,1011.46859105
Natural Gas,2008,12,1207687.04,4,11148340.0,10035940.0,591642403.8,532607335.8,2008-12-01,548627291.446,454.279356551,1001.50426945
Natural Gas,2009,1,1132999.9,1,10277550.0,8828050.0,545429578.5,468504613.5,2009-01-01,481087979.281,424.614317513,936.104724389
Natural Gas,2009,2,762485.25,1,7391970.0,5996340.0,392291847.9,318225763.8,2009-02-01,331342660.525,434.556157676,958.022505213
Natural Gas,2009,3,765444.85,1,7460310.0,6094110.0,395918651.7,323414417.7,2009-03-01,339722604.074,443.82375043,978.453840198
Natural Gas,2009,4,834047.27,2,7596150.0,6452120.0,403127680.5,342414008.4,2009-04-01,362170728.768,434.232856811,957.309756127
Natural Gas,2009,5,500497.1,2,5620850.0,4356970.0,298298509.5,231224397.9,2009-05-01,237074549.954,473.678169072,1044.27089154
Natural Gas,2009,6,1017504.71,2,9701410.0,8578510.0,514853828.7,455261525.7,2009-06-01,468166405.091,460.112273182,1014.36351746
Natural Gas,2009,7,644763.46,3,6701780.0,5477610.0,355663464.6,290696762.7,2009-07-01,299169002.952,463.998072955,1022.93015164
Natural Gas,2009,8,1126085.41,3,10407440.0,9175720.0,552322840.8,486955460.4,2009-08-01,497657505.767,441.935843718,974.291761061
Natural Gas,2009,9,995398.41,3,9426040.0,8145330.0,500239942.8,432272663.1,2009-09-01,444667954.722,446.723593543,984.846834324
Natural Gas,2009,10,648051.96,4,6710730.0,5673490.0,356138441.1,301092114.3,2009-10-01,309454698.556,477.515257505,1052.7301367
Natural Gas,2009,11,586180.78,4,6243900.0,4988840.0,331363773.0,264757738.8,2009-11-01,273548770.232,466.66281046,1028.80483194
Natural Gas,2009,12,909902.57,4,9240240.0,7818220.0,490379536.8,414912935.4,2009-12-01,425581077.167,467.721590419,1031.13901824
Natural Gas,2010,1,1098232.43,1,10477860.0,9117590.0,556060030.2,483870501.3,2010-01-01,495659255.119,451.324548046,994.990098623
Natural Gas,2010,2,871599.58,1,8314100.0,7131960.0,441229287.0,378493117.2,2010-02-01,386495034.8,443.431873613,977.589908567
Natural Gas,2010,3,550863.16,1,5435970.0,4613620.0,288486927.9,244844813.4,2010-03-01,251360879.906,456.30366697,1005.9670642
Natural Gas,2010,4,402667.92,2,4189860.0,3474540.0,222355870.2,184393837.8,2010-04-01,189501601.356,470.615094832,1037.51803807
Natural Gas,2010,5,914549.14,2,8778880.0,7665260.0,465895161.6,406795348.2,2010-05-01,419854334.475,459.08340636,1012.09527766
Natural Gas,2010,6,1097842.14,2,10195950.0,9013270.0,541099066.5,478334238.9,2010-06-01,491257088.628,447.475161254,986.503740501
Natural Gas,2010,7,2237464.91,3,20429350.0,18768370.0,1084185604.5,996037395.9,2010-07-01,1012570036.41,452.552364904,997.696943667
Natural Gas,2010,8,2329091.5,3,22056500.0,20393800.0,1170538455.0,1082298966.0,2010-08-01,1115082352.85,478.762793499,1055.48045455
Natural Gas,2010,9,521527.08,3,5487670.0,4507190.0,291230646.9,239196573.3,2010-09-01,245966031.008,471.626575955,1039.74794935
Natural Gas,2010,10,580529.59,4,5851150.0,4889720.0,310520530.5,259497440.4,2010-10-01,273038282.535,470.326211168,1036.88116514
Natural Gas,2010,11,476563.99,4,4985960.0,4099380.0,264604897.2,217554096.6,2010-11-01,227757684.914,477.916270832,1053.61421068
Natural Gas,2010,12,595018.33,4,6203250.0,5032050.0,329206477.5,267050893.5,2010-12-01,279214419.213,469.253475288,1034.51621162
Natural Gas,2011,1,735733.99,1,7408210.0,6162990.0,393153704.7,327069879.3,2011-01-01,338025628.748,459.440005956,1012.88143713
Natural Gas,2011,2,619879.78,1,6115370.0,5105770.0,324542685.9,270963213.9,2011-02-01,279413467.765,450.754286202,993.732899362
Natural Gas,2011,3,864803.69,1,8148520.0,6893300.0,432441956.4,365827431.0,2011-03-01,380327776.138,439.785098671,969.550228531
Natural Gas,2011,4,554220.05,2,5776930.0,4726820.0,306581675.1,250852337.4,2011-04-01,260399004.671,469.847679944,1035.8261952
Natural Gas,2011,5,704351.91,2,6698290.0,5643410.0,355478250.3,299495768.7,2011-05-01,311513090.718,442.269107665,975.026474758
Natural Gas,2011,6,785213.38,2,7767100.0,6802240.0,412199997.0,360994876.8,2011-06-01,373706161.734,475.92943683,1049.23403643
Natural Gas,2011,7,2600180.15,3,24163080.0,22431460.0,1282334655.6,1190437582.2,2011-07-01,1230991135.86,473.425326263,1043.71347428
Natural Gas,2011,8,1649434.91,3,15782870.0,14532060.0,837596910.9,771216424.2,2011-08-01,791423956.106,479.81520902,1057.80060981
Natural Gas,2011,9,454638.18,3,5064070.0,4123280.0,268750194.9,218822469.6,2011-09-01,225654771.509,496.339246099,1094.22950195
Natural Gas,2011,10,660497.86,4,6612450.0,5650220.0,350922721.5,299857175.4,2011-10-01,309332237.213,468.331929512,1032.4845718
Natural Gas,2011,11,636104.22,4,6406250.0,5330250.0,339979687.5,282876367.5,2011-11-01,289335480.249,454.855464171,1002.77435631
Natural Gas,2011,12,895344.64,4,8277160.0,7226120.0,439268881.2,383490188.4,2011-12-01,391374813.076,437.121970235,963.67909558
Natural Gas,2012,1,1100588.93,1,9681600.0,8583300.0,513802512.0,455515731.0,2012-01-01,464959951.735,422.464681463,931.365636754
Natural Gas,2012,2,1624829.84,1,13684690.0,12336500.0,726246498.3,654698055.0,2012-02-01,673270983.797,414.363995061,913.506863512
Natural Gas,2012,3,1451153.94,1,12093300.0,10797880.0,641791431.0,573043491.6,2012-03-01,592908369.266,408.577169467,900.749227807
Natural Gas,2012,4,1588165.24,2,13755550.0,12318200.0,730007038.5,653726874.0,2012-04-01,675648224.824,425.426906349,937.896157736
Natural Gas,2012,5,2296850.32,2,20046210.0,18435620.0,1063852364.7,978378353.4,2012-05-01,993293328.289,432.458884952,953.398857765
Natural Gas,2012,6,2654244.76,2,23911740.0,22085920.0,1268996041.8,1172099774.4,2012-06-01,1199442955.25,451.896137586,996.250224921
Natural Gas,2012,7,4479460.34,3,42967820.0,39335610.0,2280302207.4,2087540822.7,2012-07-01,2142195819.4,478.226316744,1054.29773789
Natural Gas,2012,8,2169211.77,3,19450070.0,17836400.0,1032215214.9,946577748.0,2012-08-01,969524565.568,446.947863264,985.341259351
Natural Gas,2012,9,1001195.06,3,9631500.0,8371710.0,511143705.0,444286649.7,2012-09-01,456184191.751,455.639675001,1004.50322751
Natural Gas,2012,10,624936.46,4,6836670.0,5632300.0,362822076.9,298906161.0,2012-10-01,307632456.923,492.261976399,1085.24075317
Natural Gas,2012,11,1181538.14,4,10847560.0,9551260.0,575680009.2,506885368.2,2012-11-01,518058183.576,438.460821566,966.630727225
Natural Gas,2012,12,1404820.22,4,12511510.0,11135320.0,663985835.7,590951432.4,2012-12-01,603401408.971,429.52215549,946.924543994
Natural Gas,2013,1,1359675.3,1,12673480.0,10971010.0,672581583.6,582231500.7,2013-01-01,598353135.882,440.070607948,970.179662281
Natural Gas,2013,2,1115780.06,1,10370760.0,8830290.0,550376233.2,468623490.3,2013-02-01,478811273.552,429.126931657,946.053233532
Natural Gas,2013,3,1461428.31,1,13103320.0,11432400.0,695393192.4,606717468.0,2013-03-01,620282687.969,424.435932796,935.711457442
Natural Gas,2013,4,1364797.44,2,12892270.0,11259540.0,684192768.9,597543787.8,2013-04-01,613028303.883,449.171639627,990.243796721
Natural Gas,2013,5,1003920.07,2,9636720.0,8314210.0,511420730.4,441235124.7,2013-05-01,454614702.151,452.839539457,998.330048687
Natural Gas,2013,6,1116933.55,2,10495630.0,9138160.0,557003084.1,484962151.2,2013-06-01,500729034.441,448.306915341,988.33742556
Natural Gas,2013,7,2142159.3,3,19748990.0,17985030.0,1048078899.3,954465542.1,2013-07-01,983428284.892,459.08270449,1012.09373032
Natural Gas,2013,8,2089095.24,3,19194550.0,17535880.0,1018654768.5,930629151.6,2013-08-01,959467426.826,459.274143397,1012.51577653
Natural Gas,2013,9,1468595.89,3,13836890.0,12379040.0,734323752.3,656955652.8,2013-09-01,679170199.239,462.46227697,1019.54433581
Natural Gas,2013,10,1054642.51,4,9968250.0,8580950.0,529015027.5,455391016.5,2013-10-01,468848070.392,444.55639323,980.069024514
Natural Gas,2013,11,1215348.24,4,11396890.0,9888130.0,604832952.3,524763059.1,2013-11-01,537967600.162,442.644817721,975.854765147
Natural Gas,2013,12,1434221.02,4,13917410.0,11998360.0,738596948.7,636752965.2,2013-12-01,654121059.142,456.081071202,1005.47632957
Natural Gas,2014,1,1201788.69,1,14805030.0,9897960.0,785702942.1,525284737.2,2014-01-01,539120970.638,448.598805367,988.980926313
Natural Gas,2014,2,789853.25,1,8229400.0,6712970.0,436734258.0,356257317.9,2014-02-01,365177342.662,462.33568408,1019.26524912
Natural Gas,2014,3,682176.42,1,6975030.0,5836230.0,370164842.1,309728726.1,2014-03-01,318674368.046,467.143628398,1029.86484317
Natural Gas,2014,4,820854.48,2,8009140.0,6892960.0,425045059.8,365809387.2,2014-04-01,379526196.828,462.355028906,1019.30789673
Natural Gas,2014,5,1592285.89,2,14238940.0,12766290.0,755660545.8,677507010.3,2014-05-01,704950162.653,442.728386328,976.039000499
Natural Gas,2014,6,1168583.78,2,10288340.0,9125700.0,546002203.8,484300899.0,2014-06-01,496586392.648,424.947189193,936.838573295
Natural Gas,2014,7,1117000.47,3,10135670.0,9064190.0,537900006.9,481036563.3,2014-07-01,496583415.473,444.568671912,980.096094097
Natural Gas,2014,8,1647469.61,3,14276500.0,13123910.0,757653855.0,696485903.7,2014-08-01,717264877.105,435.373661979,959.8247752
Natural Gas,2014,9,915711.97,3,8536080.0,7368390.0,453009765.6,391040457.3,2014-09-01,397243903.663,433.80879215,956.374863175
Natural Gas,2014,10,1827326.03,4,15864830.0,14081770.0,841946528.1,747319533.9,2014-10-01,761411850.298,416.680897551,918.61470674
Natural Gas,2014,11,1208028.49,4,11487750.0,9828610.0,609654892.5,521604332.7,2014-11-01,530541346.69,439.17949873,968.215122901
Natural Gas,2014,12,1429416.28,4,13251500.0,11624700.0,703257105.0,616922829.0,2014-12-01,633607769.794,443.263294717,977.218259532
Natural Gas,2015,1,1667876.03,1,14715580.0,12991170.0,780955830.6,689441391.9,2015-01-01,708355948.791,424.705395395,936.305514688
Natural Gas,2015,2,1985689.65,1,17289090.0,15294670.0,917532006.3,811688136.9,2015-02-01,826110542.701,416.032053499,917.184265143
Natural Gas,2015,3,2106710.92,1,18002670.0,16027350.0,955401696.9,850571464.5,2015-03-01,867388493.737,411.726395635,907.692011818
Natural Gas,2015,4,1790586.4,2,15493320.0,13801300.0,822230492.4,732434991.0,2015-04-01,748747362.0,418.157628138,921.870306993
Natural Gas,2015,5,1475140.93,2,13300190.0,11694870.0,705841083.3,620646750.9,2015-05-01,638291698.744,432.698792205,953.927757296
Natural Gas,2015,6,2130134.52,2,18662730.0,16953470.0,990431081.1,899720652.9,2015-06-01,928117803.061,435.708540633,960.56304868
Natural Gas,2015,7,3182242.3,3,27605600.0,25342100.0,1465029192.0,1344905247.0,2015-07-01,1391964116.69,437.416131604,964.327603734
Natural Gas,2015,8,2548941.69,3,22621430.0,20673660.0,1200519290.1,1097151136.2,2015-08-01,1133288551.03,444.611406954,980.190307771
Natural Gas,2015,9,2387307.57,3,21209070.0,19297540.0,1125565344.9,1024120447.8,2015-09-01,1060635965.44,444.281239153,979.462419837
Natural Gas,2015,10,1685616.3,4,14820300.0,12891340.0,786513321.0,684143413.8,2015-10-01,711948927.408,422.36713504,931.150585909
Natural Gas,2015,11,1580843.27,4,14304030.0,12460490.0,759114872.1,661278204.3,2015-11-01,690707728.933,436.923597703,963.241763496
Natural Gas,2015,12,2554325.04,4,21530100.0,19166240.0,1142602407.0,1017152356.8,2015-12-01,1055731399.1,413.311298512,911.186088699
Natural Gas,2016,1,2499634.83,1,22022830.0,19141970.0,1168751588.1,1015864347.9,2016-01-01,1042365164.94,417.006977352,919.33358227
Natural Gas,2016,2,2542552.93,1,21697290.0,19194170.0,1151475180.3,1018634601.9,2016-02-01,1048299255.43,412.30184161,908.960640013
Natural Gas,2016,3,2945306.81,1,24876230.0,22075190.0,1320181526.1,1171530333.3,2016-03-01,1200477462.83,407.589952516,898.572809316
Natural Gas,2016,4,2408188.97,2,21052890.0,18552130.0,1117276872.3,984561539.1,2016-04-01,1017843434.36,422.659287554,931.794665341
Natural Gas,2016,5,2679464.8,2,23320110.0,21006210.0,1237598237.7,1114799564.7,2016-05-01,1146634480.38,427.934145796,943.423617822
Natural Gas,2016,6,3032572.36,2,26204820.0,23600350.0,1390689797.4,1252470574.5,2016-06-01,1297998864.0,428.019090697,943.610887351
Natural Gas,2016,7,3674568.11,3,32295810.0,30107720.0,1713938636.7,1597816700.4,2016-07-01,1649366825.69,448.86005003,989.556866295
Natural Gas,2016,8,4161250.35,3,36476980.0,33901110.0,1935833328.6,1799131907.7,2016-08-01,1845860406.52,443.583118357,977.92334273
Natural Gas,2016,9,1848090.33,3,17169570.0,14957550.0,911189079.9,793797178.5,2016-09-01,816846550.787,441.994927156,974.422016409
Natural Gas,2016,10,1434606.83,4,14218360.0,11907060.0,754568365.2,631907674.2,2016-10-01,655327168.976,456.799141947,1007.05938834
Natural Gas,2016,11,1661282.58,4,15592670.0,13208610.0,827502996.9,700980932.7,2016-11-01,724526246.419,436.124627527,961.480353846
Natural Gas,2016,12,1470764.99,4,15175240.0,12322650.0,805349986.8,653963035.5,2016-12-01,673187944.434,457.71278825,1009.07361298
Natural Gas,2017,1,1713360.79,1,17854470.0,14913220.0,947536722.9,791444585.4,2017-01-01,811132470.071,473.416034034,1043.69298863
Natural Gas,2017,2,1160347.07,1,12783940.0,10418860.0,678443695.8,552928900.2,2017-02-01,574389401.13,495.015169151,1091.31044191
Natural Gas,2017,3,1812713.08,1,17438950.0,14869370.0,925485076.5,789117465.9,2017-03-01,816128038.962,450.224609712,992.56517457
Nuclear,2001,1,3499966.0,1,,,0.0,0.0,2001-01-01,0.0,0.0,0.0
Nuclear,2001,2,2881225.0,1,,,0.0,0.0,2001-02-01,0.0,0.0,0.0
Nuclear,2001,3,2632046.0,1,,,0.0,0.0,2001-03-01,0.0,0.0,0.0
Nuclear,2001,4,2638005.0,2,,,0.0,0.0,2001-04-01,0.0,0.0,0.0
Nuclear,2001,5,2793539.0,2,,,0.0,0.0,2001-05-01,0.0,0.0,0.0
Nuclear,2001,6,3308942.0,2,,,0.0,0.0,2001-06-01,0.0,0.0,0.0
Nuclear,2001,7,3558436.0,3,,,0.0,0.0,2001-07-01,0.0,0.0,0.0
Nuclear,2001,8,3118795.0,3,,,0.0,0.0,2001-08-01,0.0,0.0,0.0
Nuclear,2001,9,3144519.0,3,,,0.0,0.0,2001-09-01,0.0,0.0,0.0
Nuclear,2001,10,3163899.0,4,,,0.0,0.0,2001-10-01,0.0,0.0,0.0
Nuclear,2001,11,2272756.0,4,,,0.0,0.0,2001-11-01,0.0,0.0,0.0
Nuclear,2001,12,2862812.0,4,,,0.0,0.0,2001-12-01,0.0,0.0,0.0
Nuclear,2002,1,3571245.0,1,,,0.0,0.0,2002-01-01,0.0,0.0,0.0
Nuclear,2002,2,2982621.0,1,,,0.0,0.0,2002-02-01,0.0,0.0,0.0
Nuclear,2002,3,3630304.0,1,,,0.0,0.0,2002-03-01,0.0,0.0,0.0
Nuclear,2002,4,3362865.0,2,,,0.0,0.0,2002-04-01,0.0,0.0,0.0
Nuclear,2002,5,2784188.0,2,,,0.0,0.0,2002-05-01,0.0,0.0,0.0
Nuclear,2002,6,3516409.0,2,,,0.0,0.0,2002-06-01,0.0,0.0,0.0
Nuclear,2002,7,3643140.0,3,,,0.0,0.0,2002-07-01,0.0,0.0,0.0
Nuclear,2002,8,3549010.0,3,,,0.0,0.0,2002-08-01,0.0,0.0,0.0
Nuclear,2002,9,3218504.0,3,,,0.0,0.0,2002-09-01,0.0,0.0,0.0
Nuclear,2002,10,3513459.0,4,,,0.0,0.0,2002-10-01,0.0,0.0,0.0
Nuclear,2002,11,3395436.0,4,,,0.0,0.0,2002-11-01,0.0,0.0,0.0
Nuclear,2002,12,3662656.0,4,,,0.0,0.0,2002-12-01,0.0,0.0,0.0
Nuclear,2003,1,3753514.0,1,,,0.0,0.0,2003-01-01,0.0,0.0,0.0
Nuclear,2003,2,3031411.0,1,,,0.0,0.0,2003-02-01,0.0,0.0,0.0
Nuclear,2003,3,2996618.0,1,,,0.0,0.0,2003-03-01,0.0,0.0,0.0
Nuclear,2003,4,2328800.0,2,,,0.0,0.0,2003-04-01,0.0,0.0,0.0
Nuclear,2003,5,3073435.0,2,,,0.0,0.0,2003-05-01,0.0,0.0,0.0
Nuclear,2003,6,2991965.0,2,,,0.0,0.0,2003-06-01,0.0,0.0,0.0
Nuclear,2003,7,3457237.0,3,,,0.0,0.0,2003-07-01,0.0,0.0,0.0
Nuclear,2003,8,3655631.0,3,,,0.0,0.0,2003-08-01,0.0,0.0,0.0
Nuclear,2003,9,3013383.0,3,,,0.0,0.0,2003-09-01,0.0,0.0,0.0
Nuclear,2003,10,2787140.0,4,,,0.0,0.0,2003-10-01,0.0,0.0,0.0
Nuclear,2003,11,2908487.0,4,,,0.0,0.0,2003-11-01,0.0,0.0,0.0
Nuclear,2003,12,3616229.0,4,,,0.0,0.0,2003-12-01,0.0,0.0,0.0
Nuclear,2004,1,3581971.0,1,,,0.0,0.0,2004-01-01,0.0,0.0,0.0
Nuclear,2004,2,3495967.0,1,,,0.0,0.0,2004-02-01,0.0,0.0,0.0
Nuclear,2004,3,3701591.0,1,,,0.0,0.0,2004-03-01,0.0,0.0,0.0
Nuclear,2004,4,3126955.0,2,,,0.0,0.0,2004-04-01,0.0,0.0,0.0
Nuclear,2004,5,3277849.0,2,,,0.0,0.0,2004-05-01,0.0,0.0,0.0
Nuclear,2004,6,3405836.0,2,,,0.0,0.0,2004-06-01,0.0,0.0,0.0
Nuclear,2004,7,3704441.0,3,,,0.0,0.0,2004-07-01,0.0,0.0,0.0
Nuclear,2004,8,3692558.0,3,,,0.0,0.0,2004-08-01,0.0,0.0,0.0
Nuclear,2004,9,3320019.0,3,,,0.0,0.0,2004-09-01,0.0,0.0,0.0
Nuclear,2004,10,2718017.0,4,,,0.0,0.0,2004-10-01,0.0,0.0,0.0
Nuclear,2004,11,2671335.0,4,,,0.0,0.0,2004-11-01,0.0,0.0,0.0
Nuclear,2004,12,3657014.0,4,,,0.0,0.0,2004-12-01,0.0,0.0,0.0
Nuclear,2005,1,3441971.0,1,,,0.0,0.0,2005-01-01,0.0,0.0,0.0
Nuclear,2005,2,2747291.0,1,,,0.0,0.0,2005-02-01,0.0,0.0,0.0
Nuclear,2005,3,2454167.0,1,,,0.0,0.0,2005-03-01,0.0,0.0,0.0
Nuclear,2005,4,1640032.0,2,,,0.0,0.0,2005-04-01,0.0,0.0,0.0
Nuclear,2005,5,2136594.0,2,,,0.0,0.0,2005-05-01,0.0,0.0,0.0
Nuclear,2005,6,2486938.0,2,,,0.0,0.0,2005-06-01,0.0,0.0,0.0
Nuclear,2005,7,3505056.0,3,,,0.0,0.0,2005-07-01,0.0,0.0,0.0
Nuclear,2005,8,3724545.0,3,,,0.0,0.0,2005-08-01,0.0,0.0,0.0
Nuclear,2005,9,3453258.0,3,,,0.0,0.0,2005-09-01,0.0,0.0,0.0
Nuclear,2005,10,3421453.0,4,,,0.0,0.0,2005-10-01,0.0,0.0,0.0
Nuclear,2005,11,3314548.0,4,,,0.0,0.0,2005-11-01,0.0,0.0,0.0
Nuclear,2005,12,3770511.0,4,,,0.0,0.0,2005-12-01,0.0,0.0,0.0
Nuclear,2006,1,3797267.0,1,,,0.0,0.0,2006-01-01,0.0,0.0,0.0
Nuclear,2006,2,3185733.0,1,,,0.0,0.0,2006-02-01,0.0,0.0,0.0
Nuclear,2006,3,3803203.0,1,,,0.0,0.0,2006-03-01,0.0,0.0,0.0
Nuclear,2006,4,3495692.0,2,,,0.0,0.0,2006-04-01,0.0,0.0,0.0
Nuclear,2006,5,2900846.0,2,,,0.0,0.0,2006-05-01,0.0,0.0,0.0
Nuclear,2006,6,3523377.0,2,,,0.0,0.0,2006-06-01,0.0,0.0,0.0
Nuclear,2006,7,3681103.0,3,,,0.0,0.0,2006-07-01,0.0,0.0,0.0
Nuclear,2006,8,3698743.0,3,,,0.0,0.0,2006-08-01,0.0,0.0,0.0
Nuclear,2006,9,2949198.0,3,,,0.0,0.0,2006-09-01,0.0,0.0,0.0
Nuclear,2006,10,2607986.0,4,,,0.0,0.0,2006-10-01,0.0,0.0,0.0
Nuclear,2006,11,2316090.0,4,,,0.0,0.0,2006-11-01,0.0,0.0,0.0
Nuclear,2006,12,3555793.0,4,,,0.0,0.0,2006-12-01,0.0,0.0,0.0
Nuclear,2007,1,3546509.0,1,,,0.0,0.0,2007-01-01,0.0,0.0,0.0
Nuclear,2007,2,3091984.0,1,,,0.0,0.0,2007-02-01,0.0,0.0,0.0
Nuclear,2007,3,2975121.0,1,,,0.0,0.0,2007-03-01,0.0,0.0,0.0
Nuclear,2007,4,2789358.0,2,,,0.0,0.0,2007-04-01,0.0,0.0,0.0
Nuclear,2007,5,3413843.0,2,,,0.0,0.0,2007-05-01,0.0,0.0,0.0
Nuclear,2007,6,3461717.0,2,,,0.0,0.0,2007-06-01,0.0,0.0,0.0
Nuclear,2007,7,3749691.0,3,,,0.0,0.0,2007-07-01,0.0,0.0,0.0
