year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2014,2,185968888.92,65116810245.8,350.148944934,2014 Q2,-0.248186279394,771.938364
2014,3,211082774.77,90500679959.7,428.744979586,2014 Q3,-0.0794307309564,945.211181995
2014,4,180227396.88,76600731431.3,425.02268111,2014 Q4,-0.0874229728502,937.005002774
2015,1,174276840.73,64959556406.7,372.737743779,2015 Q1,-0.199685293885,821.737629935
2015,2,179752696.52,69667475717.9,387.574022903,2015 Q2,-0.167829940986,854.445690892
2015,3,210155938.48,90300479195.3,429.683214514,2015 Q3,-0.0774162228389,947.279614717
2015,4,181175203.55,76069010516.4,419.864357958,2015 Q4,-0.098498539911,925.632963554
2016,1,174269490.91,60844686269.4,349.141355447,2016 Q1,-0.250349700451,769.717032219
2016,2,182580062.2,56550554060.0,309.730171951,2016 Q2,-0.334970456636,682.831137083
2016,3,209650942.02,83290184043.7,397.280275687,2016 Q3,-0.146989398342,875.844095779
2016,4,179547323.93,68621594276.1,382.19224199,2016 Q4,-0.179385299899,842.581016691
2017,1,181067193.74,60521642539.8,334.24963015,2017 Q1,-0.282324103242,736.886734628
