fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Other,2015,2,529171.26,1169940.0,860850.0,88886191.5,65403078.75,2015 Q2,73420594.9315,138.746376611,305.880261876
Other,2015,3,713930.22,3071850.0,2850410.0,233383803.75,216559899.75,2015 Q3,235780599.248,330.257205316,728.08503484
Other,2015,4,567602.49,1193010.0,925670.0,90638934.75,70327778.25,2015 Q4,78312604.8449,137.970862046,304.170562467
Other,2016,1,904309.3,5414620.0,4903790.0,411375754.5,372565445.25,2016 Q1,397990881.29,440.104819545,970.255085169
Other,2016,2,573044.9,1303630.0,1030980.0,99043289.25,78328705.5,2016 Q2,84070023.8151,146.707568316,323.43150511
Other,2016,3,810220.46,5011850.0,4680630.0,380775303.75,355610864.25,2016 Q3,373290275.314,460.726794425,1015.71829099
Other,2016,4,849966.38,3636840.0,3212540.0,276308919.0,244072726.5,2016 Q4,267125627.132,314.277874299,692.85700168
Other,2017,1,609886.13,2796900.0,2267830.0,212494477.5,172298384.25,2017 Q1,191051503.344,313.257662285,690.607842274
Other Renewables,2001,1,2380188.43,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Other Renewables,2001,2,2311983.64,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Other Renewables,2001,3,2402540.44,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Other Renewables,2001,4,2232901.39,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Other Renewables,2002,1,2262862.28,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Other Renewables,2002,2,2223663.89,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Other Renewables,2002,3,2389577.51,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Other Renewables,2002,4,2305268.86,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Other Renewables,2003,1,2101454.29,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Other Renewables,2003,2,2054692.61,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Other Renewables,2003,3,2306634.2,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Other Renewables,2003,4,2148483.94,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Other Renewables,2004,1,2195519.62,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Other Renewables,2004,2,2075684.88,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Other Renewables,2004,3,2230517.15,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Other Renewables,2004,4,2256752.8,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Other Renewables,2005,1,2254644.05,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Other Renewables,2005,2,2218950.98,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Other Renewables,2005,3,2482805.68,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Other Renewables,2005,4,2361284.72,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Other Renewables,2006,1,2349162.22,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Other Renewables,2006,2,2159327.6,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Other Renewables,2006,3,2400766.2,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Other Renewables,2006,4,2376328.78,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Other Renewables,2007,1,2381940.2,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Other Renewables,2007,2,2322068.52,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Other Renewables,2007,3,2582443.02,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Other Renewables,2007,4,2464193.85,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Other Renewables,2008,1,2447325.52,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Other Renewables,2008,2,2348324.69,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Other Renewables,2008,3,2502029.99,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Other Renewables,2008,4,2419954.81,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Other Renewables,2009,1,2333994.96,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Other Renewables,2009,2,2271800.6,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Other Renewables,2009,3,2478144.1,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Other Renewables,2009,4,2435855.49,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Other Renewables,2010,1,2407129.09,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Other Renewables,2010,2,2375479.13,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Other Renewables,2010,3,2493962.2,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Other Renewables,2010,4,2347232.75,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Other Renewables,2011,1,2257608.22,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Other Renewables,2011,2,2122833.94,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Other Renewables,2011,3,2497082.25,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Other Renewables,2011,4,2322170.85,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Other Renewables,2012,1,2254902.82,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Other Renewables,2012,2,2167503.93,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Other Renewables,2012,3,2506169.25,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Other Renewables,2012,4,2448400.74,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Other Renewables,2013,1,2343290.22,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Other Renewables,2013,2,2262053.36,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Other Renewables,2013,3,2596426.39,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Other Renewables,2013,4,2560243.16,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Other Renewables,2014,1,2492116.21,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Other Renewables,2014,2,2307875.85,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Other Renewables,2014,3,2568034.26,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Other Renewables,2014,4,2589969.52,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Other Renewables,2015,1,2482839.86,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Other Renewables,2015,2,2199775.84,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Other Renewables,2015,3,2536296.19,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Other Renewables,2015,4,2429600.77,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Other Renewables,2016,1,2473321.16,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Other Renewables,2016,2,2209992.79,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Other Renewables,2016,3,2423159.41,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Other Renewables,2016,4,2289001.99,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Other Renewables,2017,1,2233756.39,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Solar,2008,1,11.74,,,0.0,0.0,2008 Q1,,,
Solar,2008,2,29.93,,,0.0,0.0,2008 Q2,,,
Solar,2008,3,28.92,,,0.0,0.0,2008 Q3,,,
Solar,2008,4,9.58,,,0.0,0.0,2008 Q4,,,
Solar,2009,1,5.49,,,0.0,0.0,2009 Q1,,,
Solar,2009,2,15.18,,,0.0,0.0,2009 Q2,,,
Solar,2009,3,15.9,,,0.0,0.0,2009 Q3,,,
Solar,2009,4,6.02,,,0.0,0.0,2009 Q4,,,
Solar,2010,1,27.72,,,0.0,0.0,2010 Q1,,,
Solar,2010,2,224.85,,,0.0,0.0,2010 Q2,,,
Solar,2010,3,416.73,,,0.0,0.0,2010 Q3,,,
Solar,2010,4,258.29,,,0.0,0.0,2010 Q4,,,
Solar,2011,1,670.42,,,0.0,0.0,2011 Q1,,,
Solar,2011,2,2244.47,,,0.0,0.0,2011 Q2,,,
Solar,2011,3,2313.3,,,0.0,0.0,2011 Q3,,,
Solar,2011,4,7794.3,,,0.0,0.0,2011 Q4,,,
Solar,2012,1,14404.67,,,0.0,0.0,2012 Q1,,,
Solar,2012,2,25294.65,,,0.0,0.0,2012 Q2,,,
Solar,2012,3,27348.42,,,0.0,0.0,2012 Q3,,,
Solar,2012,4,17125.52,,,0.0,0.0,2012 Q4,,,
Solar,2013,1,29294.09,,,0.0,0.0,2013 Q1,,,
Solar,2013,2,50887.08,,,0.0,0.0,2013 Q2,,,
Solar,2013,3,56749.13,,,0.0,0.0,2013 Q3,,,
Solar,2013,4,55843.51,,,0.0,0.0,2013 Q4,,,
Solar,2014,1,267321.0,,,0.0,0.0,2014 Q1,,,
Solar,2014,2,445562.93,,,0.0,0.0,2014 Q2,,,
Solar,2014,3,520715.5,,,0.0,0.0,2014 Q3,,,
Solar,2014,4,361734.56,,,0.0,0.0,2014 Q4,,,
Solar,2015,1,430711.27,,,0.0,0.0,2015 Q1,,,
Solar,2015,2,700194.23,,,0.0,0.0,2015 Q2,,,
Solar,2015,3,766820.78,,,0.0,0.0,2015 Q3,,,
Solar,2015,4,493746.78,,,0.0,0.0,2015 Q4,,,
Solar,2016,1,686546.99,,,0.0,0.0,2016 Q1,,,
Solar,2016,2,1053869.44,,,0.0,0.0,2016 Q2,,,
Solar,2016,3,1159041.53,,,0.0,0.0,2016 Q3,,,
Solar,2016,4,686844.88,,,0.0,0.0,2016 Q4,,,
Solar,2017,1,851713.86,,,0.0,0.0,2017 Q1,,,
Wind,2001,1,8898.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Wind,2001,2,7931.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Wind,2001,3,7334.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Wind,2001,4,8509.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Wind,2002,1,17121.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Wind,2002,2,18509.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Wind,2002,3,19074.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Wind,2002,4,37292.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Wind,2003,1,13687.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Wind,2003,2,10318.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Wind,2003,3,11202.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Wind,2003,4,16825.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Wind,2004,1,39154.71,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Wind,2004,2,29994.14,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Wind,2004,3,19174.14,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Wind,2004,4,39490.74,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Wind,2005,1,32754.82,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Wind,2005,2,21258.51,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Wind,2005,3,19827.54,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Wind,2005,4,40635.14,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Wind,2006,1,176914.96,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Wind,2006,2,132121.09,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Wind,2006,3,132518.45,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Wind,2006,4,224504.51,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Wind,2007,1,287900.19,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Wind,2007,2,215961.75,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Wind,2007,3,179205.11,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Wind,2007,4,259990.95,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Wind,2008,1,326579.0,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Wind,2008,2,380021.59,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Wind,2008,3,244148.95,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Wind,2008,4,455797.78,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Wind,2009,1,642237.17,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Wind,2009,2,708323.09,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Wind,2009,3,483699.82,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Wind,2009,4,810723.41,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Wind,2010,1,824128.81,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Wind,2010,2,724463.18,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Wind,2010,3,650428.94,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Wind,2010,4,1008826.37,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Wind,2011,1,1055350.45,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Wind,2011,2,851513.05,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Wind,2011,3,598769.1,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Wind,2011,4,1192649.74,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Wind,2012,1,1407225.25,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Wind,2012,2,929786.8,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Wind,2012,3,690714.04,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Wind,2012,4,1257418.33,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Wind,2013,1,1552411.58,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Wind,2013,2,1330893.95,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Wind,2013,3,891251.65,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Wind,2013,4,1645316.61,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Wind,2014,1,1861787.42,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Wind,2014,2,1384147.08,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Wind,2014,3,1022509.02,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Wind,2014,4,1755071.7,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Wind,2015,1,1956776.16,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Wind,2015,2,1461410.92,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Wind,2015,3,909720.7,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Wind,2015,4,1918374.38,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Wind,2016,1,2055632.56,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Wind,2016,2,1360962.4,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Wind,2016,3,1133725.02,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Wind,2016,4,1997468.58,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Wind,2017,1,1910356.17,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
