fuel category 1,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2011,11,432552.79,4,5480420.0,4536550.0,522010005.0,432106387.5,2011-11-01,481487738.792,1113.1305818,2454.00768064
Coal,2011,12,604047.94,4,7787090.0,6774430.0,741720322.5,645264457.5,2011-12-01,721420519.307,1194.31003987,2632.97591391
Coal,2012,1,1405127.18,1,16446100.0,14809110.0,1566491025.0,1410567727.5,2012-01-01,1546609219.41,1100.68984603,2426.58083457
Coal,2012,2,653791.02,1,8384450.0,7153960.0,798618862.5,681414690.0,2012-02-01,750352915.707,1147.69535334,2530.20917597
Coal,2012,3,272348.21,1,3854530.0,2696270.0,367143982.5,256819717.5,2012-03-01,290273443.902,1065.81733694,2349.70090101
Coal,2012,4,164287.63,2,2827860.0,1714150.0,269353665.0,163272787.5,2012-04-01,180982669.358,1101.62079372,2428.63320183
Coal,2012,5,220074.16,2,3465480.0,2337360.0,330086970.0,222633540.0,2012-05-01,246461201.035,1119.90067819,2468.93303513
Coal,2012,6,443427.94,2,5984460.0,4770830.0,570019815.0,454421557.5,2012-06-01,497067801.235,1120.96635416,2471.28242438
Coal,2012,7,1458728.92,3,17012360.0,15590600.0,1620427290.0,1485004650.0,2012-07-01,1578992202.79,1082.44388738,2386.35579411
Coal,2012,8,1233175.91,3,14231820.0,12671620.0,1355580855.0,1206971805.0,2012-08-01,1283384983.91,1040.71525685,2294.36085525
Coal,2012,9,378140.85,3,5023550.0,3882580.0,478493137.5,369815745.0,2012-09-01,401989013.979,1063.06688098,2343.6372458
Coal,2012,10,452052.51,4,5886960.0,4580540.0,560732940.0,436296435.0,2012-10-01,479065520.819,1059.75635622,2336.33886293
Coal,2012,11,849931.98,4,10035690.0,8629580.0,955899472.5,821967495.0,2012-11-01,909210186.341,1069.7446475,2358.35904987
Coal,2012,12,1122735.89,4,13053280.0,11549230.0,1243324920.0,1100064157.5,2012-12-01,1240384296.06,1104.7872497,2435.6139707
Coal,2013,1,1649669.14,1,18237260.0,17167970.0,1737099015.0,1635249142.5,2013-01-01,1792357680.18,1086.49524727,2395.28742213
Coal,2013,2,1625967.8,1,18225190.0,17317390.0,1735949347.5,1649481397.5,2013-02-01,1792433862.66,1102.37967975,2430.30624199
Coal,2013,3,1395173.99,1,15436720.0,14625180.0,1470347580.0,1393048395.0,2013-03-01,1536742697.67,1101.47028879,2428.30139866
Coal,2013,4,505579.6,2,6049100.0,5288610.0,576176775.0,503740102.5,2013-04-01,559487468.805,1106.62587811,2439.66741088
Coal,2013,5,435271.19,2,5281250.0,4702380.0,503039062.5,447901695.0,2013-05-01,496858717.477,1141.49231305,2516.53395335
Coal,2013,6,566048.23,2,6664430.0,6002480.0,634786957.5,571736220.0,2013-06-01,633654018.103,1119.43467804,2467.9056912
Coal,2013,7,1425184.51,3,15611130.0,14756630.0,1486960132.5,1405569007.5,2013-07-01,1512944356.28,1061.57788389,2340.35460282
Coal,2013,8,447798.39,3,5665870.0,4858060.0,539674117.5,462730215.0,2013-08-01,502589808.645,1122.35733729,2474.3489858
Coal,2013,9,296123.25,3,3782830.0,3142740.0,360314557.5,299345985.0,2013-09-01,331376181.629,1119.0481721,2467.05360022
Coal,2013,10,202954.51,4,2809620.0,2185810.0,267616305.0,208198402.5,2013-10-01,232473651.473,1145.44708306,2525.25263931
Coal,2013,11,574304.76,4,6636830.0,5911540.0,632158057.5,563074185.0,2013-11-01,621295450.403,1081.82187172,2384.9844984
Coal,2013,12,1739194.21,4,19469820.0,18482870.0,1854500355.0,1760493367.5,2013-12-01,1878206786.8,1079.92930059,2380.81213608
Coal,2014,1,1888861.58,1,20890300.0,19661360.0,1989801075.0,1872744540.0,2014-01-01,1970551740.18,1043.24835713,2299.94532813
Coal,2014,2,1915433.69,1,20753070.0,19677150.0,1976729917.5,1874248537.5,2014-02-01,2020760203.05,1054.9883369,2325.82728752
Coal,2014,3,2028409.33,1,21725710.0,20614290.0,2069373877.5,1963511122.5,2014-03-01,2101530226.2,1036.04839276,2284.07228667
Coal,2014,4,762773.77,2,8721080.0,7961240.0,830682870.0,758308110.0,2014-04-01,841176075.249,1102.78579093,2431.20155468
Coal,2014,5,184571.24,2,2649210.0,2035330.0,252337252.5,193865182.5,2014-05-01,220259007.718,1193.3549762,2630.87038054
Coal,2014,6,417060.61,2,4957000.0,4405180.0,472154250.0,419593395.0,2014-06-01,461055139.374,1105.48713621,2437.15694049
Coal,2014,7,579054.28,3,6976770.0,6306430.0,664537342.5,600687457.5,2014-07-01,655090875.47,1131.3116889,2494.08974934
Coal,2014,8,242192.04,3,3261160.0,2712790.0,310625490.0,258393247.5,2014-08-01,281310162.893,1161.51696354,2560.68029781
Coal,2014,9,250641.9,3,3204020.0,2671790.0,305182905.0,254487997.5,2014-09-01,280052043.064,1117.33929189,2463.2862029
Coal,2014,10,157442.06,4,2208700.0,1643100.0,210378675.0,156505275.0,2014-10-01,173223654.17,1100.23747257,2425.58353202
Coal,2014,11,711817.83,4,8278520.0,7570420.0,788529030.0,721082505.0,2014-11-01,810410469.829,1138.50824702,2509.95528138
Coal,2014,12,463735.37,4,5980540.0,5271730.0,569646435.0,502132282.5,2014-12-01,568769601.05,1226.49605323,2703.93319896
Coal,2015,1,1439187.28,1,16107100.0,14963450.0,1534201275.0,1425268612.5,2015-01-01,1559106739.64,1083.32442991,2388.29703818
Coal,2015,2,1687802.63,1,18702080.0,17477430.0,1781373120.0,1664725207.5,2015-02-01,1771085806.22,1049.34414412,2313.38410013
Coal,2015,3,964822.96,1,11077860.0,10082840.0,1055166165.0,960390510.0,2015-03-01,1064517824.93,1103.32969784,2432.40065187
Coal,2015,4,102036.72,2,1642140.0,1036450.0,156413835.0,98721862.5,2015-04-01,113110505.807,1108.52745764,2443.8596331
Coal,2015,5,129907.33,2,1958960.0,1375520.0,186590940.0,131018280.0,2015-05-01,146978455.491,1131.41002506,2494.30654124
Coal,2015,6,257453.22,2,1997220.0,1441980.0,190235205.0,137348595.0,2015-06-01,151936101.344,590.15032457,1301.04540555
Coal,2015,7,383151.96,3,5142410.0,4545820.0,489814552.5,432989355.0,2015-07-01,469722138.056,1225.94215114,2702.71206641
Coal,2015,8,220762.54,3,3030090.0,2434560.0,288616072.5,231891840.0,2015-08-01,251905472.24,1141.06982208,2515.60252976
Coal,2015,9,223986.82,3,3022650.0,2424190.0,287907412.5,230904097.5,2015-09-01,253174205.869,1130.30849703,2491.87811256
Coal,2015,10,282198.42,4,3693280.0,3003000.0,351784920.0,286035750.0,2015-10-01,312595474.83,1107.71518434,2442.06889539
Coal,2015,11,299967.75,4,3782030.0,3115180.0,360238357.5,296720895.0,2015-11-01,333674384.285,1112.36752713,2452.3254503
Coal,2015,12,270484.44,4,3468580.0,2847710.0,330382245.0,271244377.5,2015-12-01,305948068.765,1131.11152998,2493.648479
Coal,2016,1,677948.37,1,8082130.0,7287910.0,769822882.5,694173427.5,2016-01-01,740439258.103,1092.17647076,2407.81224743
Coal,2016,2,586272.31,1,6885180.0,6165990.0,655813395.0,587310547.5,2016-02-01,623963697.924,1064.28989956,2346.33351257
Coal,2016,3,175458.73,1,2504030.0,1813170.0,238508857.5,172704442.5,2016-03-01,185994626.942,1060.04772143,2336.98120667
Coal,2016,4,177735.82,2,2356680.0,1776930.0,224473770.0,169252582.5,2016-04-01,183922987.376,1034.81103233,2281.34440188
Coal,2016,5,155367.19,2,2070200.0,1467110.0,197186550.0,139742227.5,2016-05-01,149496534.424,962.214315801,2121.29768062
Coal,2016,6,270490.73,2,3376380.0,2775770.0,321600195.0,264392092.5,2016-06-01,281838162.03,1041.95127881,2297.08578927
Coal,2016,7,544963.25,3,6378900.0,5750560.0,607590225.0,547740840.0,2016-07-01,572831865.604,1051.13852283,2317.33998744
Coal,2016,8,584207.87,3,6828520.0,6187420.0,650416530.0,589351755.0,2016-08-01,616368514.211,1055.05000166,2325.96323365
Coal,2016,9,276247.04,3,3575470.0,2948050.0,340563517.5,280801762.5,2016-09-01,297834967.247,1078.14718032,2376.88327373
Coal,2016,10,148180.46,4,2130270.0,1497310.0,202908217.5,142618777.5,2016-10-01,156724618.19,1057.66049174,2331.71832009
Coal,2016,11,81412.81,4,1457790.0,786390.0,138854497.5,74903647.5,2016-11-01,82551972.8832,1013.99242801,2235.4477068
Coal,2016,12,653643.78,4,7841250.0,7087340.0,746879062.5,675069135.0,2016-12-01,732337183.663,1120.39188021,2470.01593911
Coal,2017,1,482503.02,1,5876030.0,5153440.0,559691857.5,490865160.0,2017-01-01,551393879.167,1142.77808907,2519.36857517
Coal,2017,2,407986.93,1,4640830.0,4410400.0,442039057.5,420090600.0,2017-02-01,467686954.917,1146.32827801,2527.1953217
Coal,2017,3,584780.53,1,6994490.0,6287280.0,666225172.5,598863420.0,2017-03-01,653340327.985,1117.24021999,2463.067789
Hydro,2001,1,2635631.0,1,,,0.0,0.0,2001-01-01,0.0,0.0,0.0
Hydro,2001,2,2510449.0,1,,,0.0,0.0,2001-02-01,0.0,0.0,0.0
Hydro,2001,3,2731940.0,1,,,0.0,0.0,2001-03-01,0.0,0.0,0.0
