fuel category 1,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2003,11,5588428.0,4,59157000.0,59109000.0,5634704250.0,5630132250.0,2003-11-01,6166511390.22,1103.44293426,2432.65029287
Coal,2003,12,6635714.0,4,72401000.0,72351000.0,6896195250.0,6891432750.0,2003-12-01,7181628470.46,1082.26913795,2385.97054152
Coal,2004,1,6517165.91,1,71010220.0,70191420.0,6763723455.0,6685732755.0,2004-01-01,7050881761.53,1081.89385676,2385.14319662
Coal,2004,2,5734503.87,1,62738040.0,61976890.0,5975798310.0,5903298772.5,2004-02-01,6163314826.12,1074.77734183,2369.4541278
Coal,2004,3,4752752.55,1,51969180.0,51425310.0,4950064395.0,4898260777.5,2004-03-01,5100755838.45,1073.22141954,2366.02394153
Coal,2004,4,4394120.06,2,47784240.0,47247070.0,4551448860.0,4500283417.5,2004-04-01,4739917528.63,1078.69549851,2378.09209601
Coal,2004,5,5274810.43,2,57518110.0,56883280.0,5478599977.5,5418132420.0,2004-05-01,5664038043.96,1073.78987721,2367.27716331
Coal,2004,6,5858662.81,2,62137810.0,61388630.0,5918626402.5,5847267007.5,2004-06-01,6281359465.3,1072.14899867,2363.65968247
Coal,2004,7,6536808.91,3,71133080.0,70291010.0,6775425870.0,6695218702.5,2004-07-01,6890630292.44,1054.12753949,2323.92957357
Coal,2004,8,6284457.54,3,68564780.0,67715370.0,6530795295.0,6449888992.5,2004-08-01,6550885471.14,1042.39473804,2298.06343948
Coal,2004,9,5931899.06,3,64565720.0,63759360.0,6149884830.0,6073079040.0,2004-09-01,6186406100.81,1042.90481652,2299.18795851
Coal,2004,10,5256017.14,4,57377370.0,56653290.0,5465194492.5,5396225872.5,2004-10-01,5633132521.98,1071.74926792,2362.77843606
Coal,2004,11,5707689.01,4,63068300.0,62275350.0,6007255575.0,5931727087.5,2004-11-01,6108343771.47,1070.19561871,2359.35326101
Coal,2004,12,6145844.49,4,69137830.0,68335950.0,6585378307.5,6508999237.5,2004-12-01,6829497568.01,1111.238265,2449.83587901
Coal,2005,1,6720781.87,1,73156920.0,72352750.0,6968196630.0,6891599437.5,2005-01-01,7193761246.24,1070.37564756,2359.75015262
Coal,2005,2,5425000.82,1,58915730.0,58202690.0,5611723282.5,5543806222.5,2005-02-01,5759571639.11,1061.67203107,2340.56215969
Coal,2005,3,5510597.08,1,58298800.0,57606540.0,5552960700.0,5487022935.0,2005-03-01,5625163319.34,1020.79016805,2250.43400448
Coal,2005,4,4892875.33,2,52986010.0,52364750.0,5046917452.5,4987742437.5,2005-04-01,5107537938.96,1043.87248693,2301.32128469
Coal,2005,5,5738954.27,2,61397310.0,60606420.0,5848093777.5,5772761505.0,2005-05-01,5931707821.33,1033.58687703,2278.64562909
Coal,2005,6,6312549.46,2,67801130.0,66986550.0,6458057632.5,6380468887.5,2005-06-01,6524861469.2,1033.63332209,2278.74802188
Coal,2005,7,6806293.58,3,73836690.0,72993030.0,7032944722.5,6952586107.5,2005-07-01,7127611823.62,1047.20898972,2308.67693873
Coal,2005,8,6657706.31,3,73693600.0,72847520.0,7019315400.0,6938726280.0,2005-08-01,7102727747.25,1066.84305623,2351.96220177
Coal,2005,9,5991283.76,3,63961600.0,63177650.0,6092342400.0,6017671162.5,2005-09-01,6208141490.66,1036.19553661,2284.39668
Coal,2005,10,5416107.25,4,58780660.0,58015100.0,5598857865.0,5525938275.0,2005-10-01,5595310030.05,1033.08700729,2277.54361626
Coal,2005,11,5263614.17,4,57599690.0,56849490.0,5486370472.5,5414913922.5,2005-11-01,5550410041.49,1054.48649202,2324.72092031
Coal,2005,12,6053523.49,4,65842120.0,65044840.0,6271461930.0,6195521010.0,2005-12-01,6301078989.19,1040.89444761,2294.75589919
Coal,2006,1,5294245.13,1,57461580.0,56670170.0,5473215495.0,5397833692.5,2006-01-01,5638310519.51,1064.9885642,2347.87378863
Coal,2006,2,5035816.88,1,54107700.0,53335230.0,5153758425.0,5080180657.5,2006-02-01,5183609728.65,1029.34833656,2269.30134278
Coal,2006,3,4900218.92,1,53522350.0,52757240.0,5098003837.5,5025127110.0,2006-03-01,5105433060.37,1041.87856578,2296.92548611
Coal,2006,4,3977438.78,2,43200380.0,42531400.0,4114836195.0,4051115850.0,2006-04-01,4088576996.71,1027.94215646,2266.20127814
Coal,2006,5,5082755.94,2,54688890.0,53981050.0,5209116772.5,5141695012.5,2006-05-01,5140925138.14,1011.44442087,2229.83037024
Coal,2006,6,6471616.9,2,68781810.0,67861870.0,6551467402.5,6463843117.5,2006-06-01,6507741697.24,1005.5820358,2216.90615613
Coal,2006,7,6997505.83,3,75316360.0,74361050.0,7173883290.0,7082890012.5,2006-07-01,7093927544.76,1013.77944043,2234.97815438
Coal,2006,8,6746149.69,3,73486770.0,72523240.0,6999614842.5,6907838610.0,2006-08-01,6907127775.86,1023.86221671,2257.20664296
Coal,2006,9,5692360.88,3,61945030.0,61124550.0,5900264107.5,5822113387.5,2006-09-01,5765742061.33,1012.89116816,2233.01986933
Coal,2006,10,5709629.08,4,61624580.0,60918590.0,5869741245.0,5802495697.5,2006-10-01,5731295726.06,1003.79475545,2212.96591786
Coal,2006,11,5966996.37,4,63848480.0,62381880.0,6081567720.0,5941874070.0,2006-11-01,5981835378.58,1002.48684726,2210.08250347
Coal,2006,12,6438668.65,4,69560360.0,68763520.0,6625624290.0,6549725280.0,2006-12-01,6491493889.99,1008.20437312,2222.68736098
Coal,2007,1,6706386.51,1,72196080.0,71358690.0,6876676620.0,6796915222.5,2007-01-01,6710476384.6,1000.60984773,2205.94447031
Coal,2007,2,6091811.79,1,64932680.0,64252110.0,6184837770.0,6120013477.5,2007-02-01,6091318876.52,999.919085899,2204.42161677
Coal,2007,3,5451962.53,1,58396350.0,57775870.0,5562252337.5,5503151617.5,2007-03-01,5484174826.64,1005.90838555,2217.62562679
Coal,2007,4,4872029.29,2,52346140.0,51662340.0,4985969835.0,4920837885.0,2007-04-01,4925445548.91,1010.96386243,2228.77093112
Coal,2007,5,5580938.4,2,60329600.0,59513350.0,5746394400.0,5668646587.5,2007-05-01,5746820576.05,1029.72298996,2270.12730368
Coal,2007,6,6023029.23,2,63841690.0,62952300.0,6080920972.5,5996206575.0,2007-06-01,6143734903.37,1020.04069195,2248.78170946
Coal,2007,7,6475460.38,3,70015700.0,69131770.0,6668995425.0,6584801092.5,2007-07-01,6569975581.41,1014.59590452,2236.7781311
Coal,2007,8,6455516.83,3,69651320.0,68733310.0,6634288230.0,6546847777.5,2007-08-01,6619948735.57,1025.47153232,2260.75454015
Coal,2007,9,6017259.69,3,64448130.0,63623730.0,6138684382.5,6060160282.5,2007-09-01,6127874441.9,1018.38291143,2245.12696653
Coal,2007,10,5070450.96,4,53952180.0,53087980.0,5138945145.0,5056630095.0,2007-10-01,5122922774.13,1010.34854977,2227.41441283
Coal,2007,11,5638126.58,4,60465720.0,59649320.0,5759359830.0,5681597730.0,2007-11-01,5650126735.02,1002.12839404,2209.2922575
Coal,2007,12,6305228.43,4,67956910.0,67240340.0,6472895677.5,6404642385.0,2007-12-01,6301820965.07,999.45958105,2203.40859238
Coal,2008,1,6271199.86,1,67418030.0,66878340.0,6421567357.5,6370161885.0,2008-01-01,6359283161.2,1014.04568554,2235.56511834
Coal,2008,2,5955877.08,1,64462550.0,63985960.0,6140057887.5,6094662690.0,2008-02-01,6055757224.35,1016.77001439,2241.57117373
Coal,2008,3,5474500.87,1,59490990.0,58959530.0,5666516797.5,5615895232.5,2008-03-01,5853726159.96,1069.27120827,2357.31530576
Coal,2008,4,4691837.09,2,50623960.0,50078900.0,4821932190.0,4770015225.0,2008-04-01,4741569886.96,1010.59985588,2227.96844227
Coal,2008,5,5167140.39,2,55683880.0,55124950.0,5303889570.0,5250651487.5,2008-05-01,5279339664.75,1021.71399774,2252.47067942
Coal,2008,6,6215918.66,2,66106730.0,65566640.0,6296666032.5,6245222460.0,2008-06-01,6335830120.0,1019.29102785,2247.129
Coal,2008,7,6752826.13,3,72687910.0,72170540.0,6923523427.5,6874243935.0,2008-07-01,6923355624.71,1025.25305575,2260.2728867
Coal,2008,8,6540715.11,3,70946010.0,70407850.0,6757607452.5,6706347712.5,2008-08-01,6783463986.2,1037.11350703,2286.42043759
Coal,2008,9,5939318.14,3,64022820.0,63487860.0,6098173605.0,6047218665.0,2008-09-01,6116503646.49,1029.83263437,2270.36902574
Coal,2008,10,5423623.28,4,58162490.0,57741380.0,5539977172.5,5499866445.0,2008-10-01,5594065887.69,1031.42596727,2273.88168745
Coal,2008,11,5590924.39,4,59023890.0,58644030.0,5622025522.5,5585843857.5,2008-11-01,5735215900.3,1025.80816699,2261.49668495
Coal,2008,12,6294298.55,4,66141590.0,65614000.0,6299986447.5,6249733500.0,2008-12-01,6407986362.2,1018.06203047,2244.41955237
Coal,2009,1,6575464.47,1,71103170.0,70592610.0,6772576942.5,6723946102.5,2009-01-01,6694646474.9,1018.12526027,2244.55894878
Coal,2009,2,5166274.81,1,55937390.0,55458590.0,5328036397.5,5282430697.5,2009-02-01,5294722386.97,1024.86270702,2259.41232389
Coal,2009,3,4865603.73,1,52928770.0,52496070.0,5041465342.5,5000250667.5,2009-03-01,4994395865.62,1026.4699188,2262.95558298
Coal,2009,4,4685586.61,2,51031840.0,50613590.0,4860782760.0,4820944447.5,2009-04-01,4797878355.92,1023.96535488,2257.43402137
Coal,2009,5,5209355.81,2,57016460.0,56568040.0,5430817815.0,5388105810.0,2009-05-01,5495280870.09,1054.8868364,2325.60351952
Coal,2009,6,6032212.91,2,65828260.0,65316320.0,6270141765.0,6221379480.0,2009-06-01,6240523818.67,1034.53308293,2280.73163463
Coal,2009,7,6247821.63,3,68257300.0,67785050.0,6501507825.0,6456526012.5,2009-07-01,6478346258.45,1036.89680053,2285.94268646
Coal,2009,8,5919822.52,3,64875810.0,64393330.0,6179420902.5,6133464682.5,2009-08-01,6167032266.12,1041.759655,2296.66333542
Coal,2009,9,5180735.78,3,57330720.0,56877370.0,5460751080.0,5417569492.5,2009-09-01,5419609499.59,1046.10806838,2306.24984754
Coal,2009,10,5089629.69,4,55821360.0,55417830.0,5316984540.0,5278548307.5,2009-10-01,5256675085.97,1032.8207367,2276.95659613
Coal,2009,11,5250621.4,4,57514250.0,57098730.0,5478232312.5,5438654032.5,2009-11-01,5386774550.48,1025.9308642,2261.76718321
Coal,2009,12,6079020.98,4,66021520.0,65553570.0,6288549780.0,6243977542.5,2009-12-01,6145214172.53,1010.88879159,2228.60542994
Coal,2010,1,5718729.09,1,62657380.0,62093350.0,5968115445.0,5914391587.5,2010-01-01,5898824486.66,1031.49220637,2274.02771816
Coal,2010,2,5447973.78,1,59260150.0,58767480.0,5644529287.5,5597602470.0,2010-02-01,5578108340.01,1023.88678163,2257.26079878
Coal,2010,3,5189549.25,1,56521940.0,56049560.0,5383714785.0,5338720590.0,2010-03-01,5357775297.43,1032.41631196,2276.06500135
Coal,2010,4,4252867.44,2,46290320.0,45828740.0,4409152980.0,4365187485.0,2010-04-01,4420843245.29,1039.49707054,2291.67524172
Coal,2010,5,4877620.5,2,53597020.0,53171010.0,5105116155.0,5064538702.5,2010-05-01,5066389030.28,1038.70094655,2289.92010677
Coal,2010,6,5880073.74,2,64769250.0,64282370.0,6169271062.5,6122895742.5,2010-06-01,6166102549.31,1048.64374529,2311.84000087
Coal,2010,7,6249703.04,3,68541740.0,68060710.0,6528600735.0,6482782627.5,2010-07-01,6497938673.04,1039.71958851,2292.16580482
Coal,2010,8,6452350.57,3,70434540.0,69955700.0,6708889935.0,6663280425.0,2010-08-01,6707198906.12,1039.49697608,2291.67503347
Coal,2010,9,5569844.05,3,61225630.0,60784390.0,5831741257.5,5789713147.5,2010-09-01,5815714036.88,1044.14306481,2301.91780068
Coal,2010,10,4699721.07,4,51505140.0,51114540.0,4905864585.0,4868659935.0,2010-10-01,4927007527.98,1048.36169096,2311.21818389
Coal,2010,11,4546982.32,4,49909910.0,49515990.0,4753918927.5,4716398047.5,2010-11-01,4761801206.02,1047.24427563,2308.75473006
Coal,2010,12,5094775.31,4,55272450.0,54792930.0,5264700862.5,5219026582.5,2010-12-01,5331394069.69,1046.44341414,2306.98915082
Coal,2011,1,5842723.45,1,63292850.0,62807330.0,6028643962.5,5982398182.5,2011-01-01,6130314960.44,1049.22216718,2313.11518976
Coal,2011,2,5022642.71,1,54835430.0,54342290.0,5223074707.5,5176103122.5,2011-02-01,5251963138.27,1045.65732454,2305.25613769
Coal,2011,3,5162103.49,1,55843550.0,55395870.0,5319098137.5,5276456617.5,2011-03-01,5426680604.11,1051.25374077,2317.5939969
Coal,2011,4,5007130.89,2,53821710.0,53339530.0,5126517877.5,5080590232.5,2011-04-01,5218348302.07,1042.18332149,2297.59735055
Coal,2011,5,5714994.65,2,62486900.0,62027110.0,5951877225.0,5908082227.5,2011-05-01,5993529151.34,1048.73749118,2312.04667305
Coal,2011,6,6317719.4,2,68587890.0,68070550.0,6532996522.5,6483719887.5,2011-06-01,6690806239.05,1059.05403761,2334.79053131
Coal,2011,7,6536306.61,3,71203880.0,70641620.0,6782169570.0,6728614305.0,2011-07-01,6965957038.98,1065.73290615,2349.5147649
Coal,2011,8,6353688.71,3,69306370.0,68775870.0,6601431742.5,6550901617.5,2011-08-01,6780499805.05,1067.17532359,2352.69471838
Coal,2011,9,4722681.07,3,51719340.0,51243340.0,4926267135.0,4880928135.0,2011-09-01,4992213941.7,1057.07200374,2330.42093945
Coal,2011,10,4663705.34,4,51172010.0,50732620.0,4874133952.5,4832282055.0,2011-10-01,4915220655.32,1053.93036159,2323.49487515
Coal,2011,11,5138972.23,4,55859260.0,55364490.0,5320594515.0,5273467672.5,2011-11-01,5345559263.04,1040.20006799,2293.22506989
Coal,2011,12,5652127.32,4,61737700.0,61183920.0,5880515925.0,5827768380.0,2011-12-01,5892819708.46,1042.584389,2298.48154398
Coal,2012,1,5183100.0,1,57300610.0,56774300.0,5457883102.5,5407752075.0,2012-01-01,5447250324.4,1050.96377157,2316.95473079
Coal,2012,2,4599787.15,1,51167340.0,50754060.0,4873689135.0,4834324215.0,2012-02-01,4808427349.1,1045.35866384,2304.59771031
Coal,2012,3,3630719.13,1,41002960.0,40579470.0,3905531940.0,3865194517.5,2012-03-01,3881535238.91,1069.08166122,2356.89743032
Coal,2012,4,3104568.03,2,34732510.0,34353530.0,3308271577.5,3272173732.5,2012-04-01,3240001745.61,1043.62401284,2300.77349871
Coal,2012,5,4488456.0,2,49004800.0,48562360.0,4667707200.0,4625564790.0,2012-05-01,4624036491.06,1030.20648772,2271.19322284
Coal,2012,6,5349362.99,2,58497870.0,57992450.0,5571922117.5,5523780862.5,2012-06-01,5646213023.54,1055.49259493,2326.93897478
Coal,2012,7,6140007.65,3,66772060.0,66290970.0,6360038715.0,6314214892.5,2012-07-01,6473699671.51,1054.34716706,2324.4137645
Coal,2012,8,5886572.88,3,64251010.0,63777410.0,6119908702.5,6074798302.5,2012-08-01,6255501493.55,1062.67290341,2342.76868287
Coal,2012,9,4991930.72,3,54734760.0,54333460.0,5213485890.0,5175262065.0,2012-09-01,5313797213.41,1064.47735585,2346.74677871
Coal,2012,10,4537434.77,4,49378420.0,48923300.0,4703294505.0,4659944325.0,2012-10-01,4794451981.31,1056.64372588,2329.47675808
Coal,2012,11,4377848.57,4,48028840.0,47537990.0,4574747010.0,4527993547.5,2012-11-01,4647069961.07,1061.49627763,2340.17469366
Coal,2012,12,4994500.76,4,54934020.0,54486000.0,5232465405.0,5189791500.0,2012-12-01,5321742167.22,1065.52034386,2349.04615008
Coal,2013,1,5154170.53,1,56631360.0,56196470.0,5394137040.0,5352713767.5,2013-01-01,5367240379.79,1041.33930931,2295.73664131
Coal,2013,2,4850791.54,1,53107170.0,52707820.0,5058457942.5,5020419855.0,2013-02-01,5063801556.95,1043.91242444,2301.40933091
Coal,2013,3,4393251.03,1,48383970.0,47932310.0,4608573142.5,4565552527.5,2013-03-01,4592653348.75,1045.388328,2304.66310792
Coal,2013,4,4144765.35,2,45670980.0,45226060.0,4350160845.0,4307782215.0,2013-04-01,4397336719.19,1060.93743502,2338.94266925
Coal,2013,5,4598066.29,2,50496770.0,50032050.0,4809817342.5,4765552762.5,2013-05-01,4878853363.52,1061.06633872,2339.22685034
Coal,2013,6,4802657.57,2,53256000.0,52779580.0,5072634000.0,5027254995.0,2013-06-01,5118669712.06,1065.79943239,2349.66142864
Coal,2013,7,6064450.17,3,66468540.0,65947420.0,6331128435.0,6281491755.0,2013-07-01,6353160002.33,1047.60692631,2309.55422974
Coal,2013,8,5984361.8,3,65954960.0,65436440.0,6282209940.0,6232820910.0,2013-08-01,6292513507.75,1051.49282715,2318.12108673
Coal,2013,9,5402622.44,3,59154710.0,58693860.0,5634486127.5,5590590165.0,2013-09-01,5696995451.03,1054.48705963,2324.72217165
Coal,2013,10,4269812.31,4,47556870.0,47173390.0,4529791867.5,4493265397.5,2013-10-01,4597994249.6,1076.86097556,2374.04770672
Coal,2013,11,4719273.12,4,51909620.0,51355200.0,4944391305.0,4891582800.0,2013-11-01,4953885084.99,1049.71358068,2314.19855996
Coal,2013,12,5382488.43,4,58775430.0,58311580.0,5598359707.5,5554177995.0,2013-12-01,5620931508.06,1044.2997846,2302.26330513
Coal,2014,1,5402869.01,1,59028920.0,58582000.0,5622504630.0,5579935500.0,2014-01-01,5710844244.49,1057.00216569,2330.26697447
Coal,2014,2,4982835.33,1,54630620.0,54185070.0,5203566555.0,5161127917.5,2014-02-01,5261849009.66,1055.99496294,2328.04649531
Coal,2014,3,4744654.33,1,51963790.0,51498420.0,4949550997.5,4905224505.0,2014-03-01,4992390032.59,1052.21364621,2319.71020444
Coal,2014,4,4078260.51,2,44517690.0,44043670.0,4240309972.5,4195159567.5,2014-04-01,4267195926.13,1046.32745154,2306.73349965
Coal,2014,5,4752111.8,2,52068050.0,51602460.0,4959481762.5,4915134315.0,2014-05-01,5009584957.87,1054.18078713,2324.04696332
Coal,2014,6,5398907.53,2,59778940.0,59308250.0,5693944035.0,5649110812.5,2014-06-01,5759270356.73,1066.74736041,2351.75123076
Coal,2014,7,5804977.59,3,63824560.0,63344970.0,6079289340.0,6033608392.5,2014-07-01,6154159789.42,1060.15220455,2337.21155016
Coal,2014,8,5978619.29,3,65498870.0,64991900.0,6238767367.5,6190478475.0,2014-08-01,6293925677.52,1052.73899745,2320.86839379
Coal,2014,9,4802968.36,3,52998170.0,52548880.0,5048075692.5,5005280820.0,2014-09-01,5050022405.16,1051.43778319,2317.99973682
Coal,2014,10,4099990.83,4,45536320.0,45083510.0,4337334480.0,4294204327.5,2014-10-01,4386516511.76,1069.88446893,2358.66730019
Coal,2014,11,4228015.28,4,46789470.0,46336300.0,4456697017.5,4413532575.0,2014-11-01,4470656069.58,1057.38881568,2331.11938304
Coal,2014,12,4384024.13,4,48635530.0,48168090.0,4632534232.5,4588010572.5,2014-12-01,4692838156.25,1070.44076791,2359.89371693
Coal,2015,1,4513462.56,1,49731610.0,49234670.0,4736935852.5,4689602317.5,2015-01-01,4781864897.72,1059.46705753,2335.70107503
Coal,2015,2,4021764.61,1,44258670.0,43880100.0,4215638317.5,4179579525.0,2015-02-01,4231042836.92,1052.03641864,2319.31948853
Coal,2015,3,4174059.99,1,46232250.0,45844070.0,4403621812.5,4366647667.5,2015-03-01,4419924622.16,1058.90299439,2334.45754143
Coal,2015,4,3788043.06,2,41632260.0,41202640.0,3965472765.0,3924551460.0,2015-04-01,3939255717.84,1039.9184105,2292.60412778
Coal,2015,5,3715097.88,2,41475150.0,41025590.0,3950508037.5,3907687447.5,2015-05-01,3996469319.03,1075.73728825,2371.57042569
Coal,2015,6,4849052.53,2,53381980.0,52944040.0,5084633595.0,5042919810.0,2015-06-01,5181578258.32,1068.57540236,2355.78133205
Coal,2015,7,5492120.65,3,60740800.0,60261900.0,5785561200.0,5739945975.0,2015-07-01,5879210542.56,1070.48095212,2359.98230704
Coal,2015,8,5151343.39,3,56666100.0,56207210.0,5397446025.0,5353736752.5,2015-08-01,5523529979.73,1072.25039403,2363.88321869
Coal,2015,9,4349146.81,3,47936390.0,47503150.0,4565941147.5,4524675037.5,2015-09-01,4703960738.94,1081.58242167,2384.4566068
Coal,2015,10,3960251.45,4,43721920.0,43296400.0,4164512880.0,4123982100.0,2015-10-01,4379831545.48,1105.94784214,2438.17261279
Coal,2015,11,2631798.04,4,30192780.0,29828570.0,2875862295.0,2841171292.5,2015-11-01,2982422404.62,1133.22616679,2498.3104073
Coal,2015,12,2814224.84,4,32169450.0,31780010.0,3064140112.5,3027045952.5,2015-12-01,3185161509.42,1131.80775898,2495.18338544
Coal,2016,1,3668892.93,1,41579450.0,41044180.0,3960442612.5,3909458145.0,2016-01-01,4048257558.41,1103.40029967,2432.55630065
Coal,2016,2,2899365.37,1,32570950.0,32095980.0,3102382987.5,3057142095.0,2016-02-01,3211816290.88,1107.76527999,2442.17933626
Coal,2016,3,2218699.18,1,25331760.0,24889540.0,2412850140.0,2370728685.0,2016-03-01,2451504744.28,1104.92885488,2435.92615346
Coal,2016,4,1880947.44,2,21505430.0,21149250.0,2048392207.5,2014466062.5,2016-04-01,2082344102.5,1107.07192462,2440.65076501
Coal,2016,5,2333745.91,2,26017450.0,25623020.0,2478162112.5,2440592655.0,2016-05-01,2539246567.87,1088.05614055,2398.72856747
Coal,2016,6,3879391.54,2,43261830.0,42859670.0,4120689307.5,4082383567.5,2016-06-01,4203619263.73,1083.57695283,2388.8537502
Coal,2016,7,4604804.09,3,50802310.0,50402060.0,4838920027.5,4800796215.0,2016-07-01,4981324025.28,1081.7667653,2384.86301078
Coal,2016,8,5044558.59,3,55507580.0,55125990.0,5287096995.0,5250750547.5,2016-08-01,5437720698.72,1077.9378615,2376.42180947
Coal,2016,9,4096364.18,3,44778200.0,44403890.0,4265123550.0,4229470522.5,2016-09-01,4356555799.2,1063.5176971,2344.63111503
Coal,2016,10,4078235.72,4,44556120.0,44137970.0,4243970430.0,4204141642.5,2016-10-01,4303310921.47,1055.18935562,2326.27045341
Coal,2016,11,3104485.09,4,34130690.0,33763530.0,3250948222.5,3215976232.5,2016-11-01,3324162243.67,1070.76122039,2360.60018648
Coal,2016,12,4450561.98,4,49029240.0,48583200.0,4670035110.0,4627549800.0,2016-12-01,4732341149.09,1063.31316592,2344.18020559
Coal,2017,1,3563558.54,1,39640170.0,39163380.0,3775726192.5,3730311945.0,2017-01-01,3821583217.45,1072.40646521,2364.2272932
Coal,2017,2,2779200.59,1,30953990.0,30539670.0,2948367547.5,2908903567.5,2017-02-01,2984809637.37,1073.98136288,2367.69931261
