year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,87579512.0,63804428750.6,2001-01-01,1,728.531448663,0.0223754575309,1606.12043172
2001,2,74964278.0,55562393679.6,2001-02-01,1,741.184937173,0.0401325716925,1634.01631249
2001,3,79591830.0,58520927345.7,2001-03-01,1,735.262995533,0.0318220892762,1620.96079995
2001,4,70256004.0,51737345159.2,2001-04-01,2,736.411725882,0.0334341455822,1623.49329088
2001,5,73299127.0,53893882963.0,2001-05-01,2,735.259547676,0.0318172507694,1620.95319881
2001,6,81324475.0,59566149359.2,2001-06-01,2,732.450462904,0.027875156939,1614.76029052
2001,7,87346632.0,65410327343.8,2001-07-01,3,748.859181471,0.0509021260334,1650.93495147
2001,8,92650236.0,68919877419.9,2001-08-01,3,743.871579775,0.0439028378423,1639.93928477
2001,9,73552686.0,55143330707.2,2001-09-01,3,749.711991581,0.0520989063899,1652.81505664
2001,10,72931610.0,52693724113.2,2001-10-01,4,722.508718965,0.013923535459,1592.84272183
2001,11,69336199.0,50031825599.0,2001-11-01,4,721.58304494,0.0126245024436,1590.80198088
2001,12,77071477.0,54669859691.9,2001-12-01,4,709.339717104,-0.00455701788956,1563.81034033
2002,1,82608432.0,59161352004.3,2002-01-01,1,716.166020489,0.00502258922179,1578.85960877
2002,2,72369873.0,52095280042.8,2002-02-01,1,719.847609001,0.0101891002173,1586.9760388
2002,3,77527577.0,56477521148.0,2002-03-01,1,728.482990614,0.0223074545354,1606.01360111
2002,4,72953706.0,52862843105.1,2002-04-01,2,724.608056307,0.0168696141489,1597.47092094
2002,5,74852508.0,54488861528.4,2002-05-01,2,727.949710494,0.0215590825783,1604.83793176
2002,6,83192509.0,62340389347.4,2002-06-01,2,749.350994419,0.0515923055565,1652.0192023
2002,7,95564419.0,71176341763.8,2002-07-01,3,744.799607517,0.0452051739165,1641.98521473
2002,8,94165400.0,70289819877.5,2002-08-01,3,746.450605822,0.0475220816508,1645.6250056
2002,9,80625761.0,60091451590.4,2002-09-01,3,745.31329497,0.0459260507514,1643.11769009
2002,10,76475081.0,56228025104.5,2002-10-01,4,735.246362203,0.0317987471024,1620.92413011
2002,11,76728043.0,55509767764.8,2002-11-01,4,723.461274319,0.0152602920508,1594.94272536
2002,12,85550680.0,62259459212.9,2002-12-01,4,727.749437092,0.0212780314154,1604.39640901
2003,1,91160993.0,67826076892.3,2003-01-01,1,744.02520925,0.0441184318359,1640.27797631
2003,2,79342561.0,58753673089.1,2003-02-01,1,740.506385836,0.0391803351966,1632.52037821
2003,3,77246798.0,57318938511.2,2003-03-01,1,742.02348829,0.0413093418697,1635.86498228
2003,4,71355596.0,52095719632.6,2003-04-01,2,730.08597157,0.0245569777255,1609.54753292
2003,5,71953665.01,52867901971.9,2003-05-01,2,734.749257936,0.0311011420725,1619.82821405
2003,6,79037717.0,57947192017.4,2003-06-01,2,733.158727465,0.0288690911143,1616.32173057
2003,7,90057895.0,67229948244.6,2003-07-01,3,746.519205724,0.0476183504611,1645.77624094
2003,8,92997554.0,68983190069.8,2003-08-01,3,741.774241394,0.0409595643688,1635.31549258
2003,9,77408509.0,57857518812.5,2003-09-01,3,747.430993826,0.0488978968413,1647.78636899
2003,10,75565287.0,55413014564.3,2003-10-01,4,733.313096056,0.0290857223379,1616.66205157
2003,11,75581904.0,55629658299.3,2003-11-01,4,736.018218055,0.032881921316,1622.62576352
2003,12,86290097.0,62650923538.7,2003-12-01,4,726.049983913,0.0188931251424,1600.64979453
2004,1,91761583.92,67144220147.3,2004-01-01,1,731.724729227,0.0268567077,1613.16033805
2004,2,80830825.03,58023152369.0,2004-02-01,1,717.834469059,0.00736398556641,1582.53787049
2004,3,79861400.34,57048770617.3,2004-03-01,1,714.347236267,0.00247022123024,1574.84991708
2004,4,72701967.88,50306236687.2,2004-04-01,2,691.9515132,-0.0289585354272,1525.476306
2004,5,80322167.93,56800200292.4,2004-05-01,2,707.154721494,-0.0076233040326,1558.99329901
2004,6,83919346.3,59750694763.3,2004-06-01,2,712.0014323,-0.000821733302186,1569.67835765
2004,7,90968110.1,64743393304.8,2004-07-01,3,711.715272898,-0.00122331150508,1569.04749063
2004,8,88838546.68,63129295258.8,2004-08-01,3,710.607023843,-0.00277855889491,1566.60424477
2004,9,80707077.24,57820414653.8,2004-09-01,3,716.423102299,0.00538336175153,1579.42637133
2004,10,75166778.38,53341028793.5,2004-10-01,4,709.635692032,-0.00414166519127,1564.46284665
2004,11,75366760.44,54367353240.6,2004-11-01,4,721.370441335,0.0123261478452,1590.33327497
2004,12,87787719.86,63378635555.5,2004-12-01,4,721.953317122,0.013144119259,1591.61828293
2005,1,87673562.13,63680479460.1,2005-01-01,1,726.336171509,0.0192947429114,1601.28072371
2005,2,77649212.16,55536022764.4,2005-02-01,1,715.216822161,0.00369054367198,1576.76700614
2005,3,83743697.95,60424623278.0,2005-03-01,1,721.542334016,0.01256737128,1590.71222957
2005,4,71462491.32,49477315370.7,2005-04-01,2,692.353631349,-0.0283942279743,1526.36281567
2005,5,74035682.76,50686223271.3,2005-05-01,2,684.618840291,-0.0392487498497,1509.31069531
2005,6,89991788.97,64296671567.7,2005-06-01,2,714.472645823,0.0026462131545,1575.12639498
2005,7,98848845.63,71033150099.2,2005-07-01,3,718.60373934,0.00844353135206,1584.23380375
2005,8,100456741.59,72123229916.9,2005-08-01,3,717.953108724,0.00753047705009,1582.79942349
2005,9,86705319.97,62467444888.8,2005-09-01,3,720.456886733,0.0110441224693,1588.31925249
2005,10,79282823.98,56925942698.7,2005-10-01,4,718.011037461,0.00761177061481,1582.92713319
2005,11,78372889.0,55254452742.9,2005-11-01,4,705.019981372,-0.010619064769,1554.28705093
2005,12,90575236.74,64076851133.4,2005-12-01,4,707.443374587,-0.0072182263409,1559.62966361
2006,1,85220971.27,60002748739.6,2006-01-01,1,704.08430983,-0.0119321276756,1552.22426945
2006,2,80456723.73,57459635053.7,2006-02-01,1,714.168218513,0.00221899891336,1574.45525453
2006,3,81287430.61,59467199528.2,2006-03-01,1,731.566972679,0.0266353220289,1612.81254797
2006,4,71282157.86,50991467300.9,2006-04-01,2,715.34685301,0.00387302082944,1577.05367215
