fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,11683911.0,1,122245000.0,121917000.0,11643836250.0,11612594250.0,2001-01-01,11896191624.5,1018.16862731,2244.65455577
Coal,2001,2,10236786.0,1,110297000.0,110021000.0,10505789250.0,10479500250.0,2001-02-01,10538731815.2,1029.49615389,2269.62722086
Coal,2001,3,11004470.0,1,117653000.0,117363000.0,11206448250.0,11178825750.0,2001-03-01,11330431635.7,1029.62083914,2269.90210197
Coal,2001,4,9767225.0,2,104409000.0,104138000.0,9944957250.0,9919144500.0,2001-04-01,10040913521.5,1028.02111363,2266.3753471
Coal,2001,5,11449397.0,2,123905000.0,123638000.0,11801951250.0,11776519500.0,2001-05-01,11838217405.4,1033.95990246,2279.46800097
Coal,2001,6,12312672.0,2,129732000.0,129438000.0,12356973000.0,12328969500.0,2001-06-01,12570396549.3,1020.93165069,2250.74591711
Coal,2001,7,13218435.0,3,143147000.0,142823000.0,13634751750.0,13603890750.0,2001-07-01,13783592631.6,1042.75526048,2298.85824726
Coal,2001,8,12779997.0,3,139176000.0,138840000.0,13256514000.0,13224510000.0,2001-08-01,13521762246.1,1058.0411127,2332.55743705
Coal,2001,9,11579150.0,3,126252000.0,125975000.0,12025503000.0,11999118750.0,2001-09-01,11962175111.9,1033.0788626,2277.52566049
Coal,2001,10,9736388.0,4,104744000.0,104487000.0,9976866000.0,9952386750.0,2001-10-01,10079377360.1,1035.22757722,2282.26271673
Coal,2001,11,9897054.0,4,106836000.0,106581000.0,10176129000.0,10151840250.0,2001-11-01,10365946054.1,1047.37693198,2309.04718424
Coal,2001,12,11434436.0,4,125083000.0,124797000.0,11914155750.0,11886914250.0,2001-12-01,12235545140.1,1070.0610979,2359.05669644
Coal,2002,1,12124303.0,1,123296000.0,123296000.0,11743944000.0,11743944000.0,2002-01-01,12424525604.1,1024.76205057,2259.1904167
Coal,2002,2,10717731.0,1,115401000.0,115401000.0,10991945250.0,10991945250.0,2002-02-01,11398541996.1,1063.52193352,2344.64045464
Coal,2002,3,10329854.0,1,110373000.0,110373000.0,10513028250.0,10513028250.0,2002-03-01,10929941442.2,1058.0925386,2332.67081059
Coal,2002,4,10337077.0,2,110612000.0,110612000.0,10535793000.0,10535793000.0,2002-04-01,10844642735.1,1049.10147569,2312.84911331
Coal,2002,5,12287496.0,2,128811000.0,128811000.0,12269247750.0,12269247750.0,2002-05-01,12587756811.5,1024.43628966,2258.47224419
