fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,42453848.0,461680000.0,435946000.0,43975020000.0,41523856500.0,44110121405.5,1039.01350486,2290.60917282
Coal,2002,42295499.0,459708000.0,432024000.0,43787187000.0,41150286000.0,43682942737.2,1032.80357887,2276.91876997
Coal,2003,42977688.0,459100000.0,436052000.0,43729275000.0,41533953000.0,44200329453.4,1028.44828352,2267.31708586
Coal,2004,42069622.68,451061990.0,423973310.0,42963654547.5,40383457777.5,43267682901.9,1028.47803583,2267.38267778
Coal,2005,41020936.35,442641930.0,415259460.0,42161643832.5,39553463565.0,41762888439.1,1018.08715634,2244.47494487
Coal,2006,40594392.09,440230730.0,413656690.0,41931977032.5,39400799722.5,41558359335.7,1023.74631559,2256.95112735
Coal,2007,41471604.19,445463460.0,420555420.0,42430394565.0,40057903755.0,41510889274.4,1000.9472767,2206.68836621
Coal,2008,37971990.4,407162780.0,383536110.0,38782254795.0,36531814477.5,37828805908.4,996.229207633,2196.28691115
Coal,2009,27198294.55,295630480.0,278480730.0,28158803220.0,26525289532.5,27833674670.6,1023.361028,2256.10172233
Coal,2010,27662891.2,300186810.0,282482410.0,28592793652.5,26906449552.5,28358280820.0,1025.13799498,2260.01922372
Coal,2011,16274143.81,183924730.0,169690140.0,17518830532.5,16162985835.0,17384977737.1,1068.25759561,2355.08069528
Coal,2012,8653822.2,106206540.0,90385830.0,10116172935.0,8609250307.5,9419854719.12,1088.51955834,2399.75021832
Coal,2013,10863269.58,123870050.0,114441660.0,11798622262.5,10900568115.0,11937176860.0,1098.85672745,2422.53954133
Coal,2014,9601993.7,109606080.0,100530810.0,10439979120.0,9575559652.5,10481282296.3,1091.57354439,2406.48303596
Coal,2015,6261762.07,73624400.0,64748130.0,7012724100.0,6167259382.5,6784364369.4,1083.45930324,2388.59437992
Coal,2016,4331928.36,53486800.0,45543950.0,5094617700.0,4338061237.5,4634847393.84,1069.9270645,2358.7612064
Coal,2017,1475270.48,17511350.0,15851120.0,1667956087.5,1509819180.0,1674149327.47,1134.80839627,2501.79859042
Natural Gas,2001,71990049.0,683094000.0,626647000.0,36251798580.0,33256156290.0,35327477143.9,490.727227369,1081.85724546
Natural Gas,2002,83226662.0,782418000.0,727026000.0,41522923260.0,38583269820.0,40957935654.7,492.12517564,1084.93916222
Natural Gas,2003,74703089.0,669265000.0,634505000.0,35517893550.0,33673180350.0,35834914755.5,479.697897841,1057.54198558
Natural Gas,2004,76392655.16,666576830.0,622718790.0,35375232368.1,33047686185.3,35407983496.2,463.499840686,1021.83174878
Natural Gas,2005,82280878.31,716656990.0,672951680.0,38032986459.3,35713545657.6,37708475785.2,458.289660486,1010.34538551
Natural Gas,2006,95011599.07,825452840.0,781511700.0,43806782218.8,41474825919.0,43745957723.4,460.427549389,1015.05857538
Natural Gas,2007,99775502.35,860171000.0,820069980.0,45649274970.0,43521113838.6,45099717366.7,452.011929827,996.505500497
Natural Gas,2008,95093915.74,825401750.0,779226840.0,43804070872.5,41353568398.8,42821746878.8,450.310059751,992.753557727
Natural Gas,2009,92809323.73,791005090.0,749982190.0,41978640126.3,39801554823.3,41764804375.8,450.006558579,992.084459044
Natural Gas,2010,107538474.81,911874020.0,870544310.0,48393154241.4,46199786531.7,48692657042.5,452.792892298,998.227210359
