plant id,lat,lon,nerc,state
54729,40.106269,-108.711161,WECC,CO
54719,41.935,-91.6361,MRO,IA
54730,30.403538,-88.12833,SERC,AL
54748,29.978759999999998,-93.952294,SERC,TX
54721,44.724242,-121.247729,WECC,OR
54752,31.9698,-87.4806,SERC,AL
54758,41.584429,-72.041629,NPCC,CT
54755,36.4364,-77.6167,SERC,NC
54746,40.162633,-74.768164,RFC,PA
54749,33.1185,-117.0995,WECC,CA
54763,32.4541,-87.9759,SERC,AL
54775,41.6572,-91.54,MRO,IA
54761,45.8042,-119.37,WECC,OR
54756,43.047306,-85.95617299999999,RFC,MI
54735,42.53,-90.6847,MRO,IA
54842,44.2869,-88.3339,RFC,WI
54772,43.304413000000004,-73.63993,NPCC,NY
54750,35.0663,-118.339444,WECC,CA
54782,42.9281,-76.8408,NPCC,NY
54753,42.647376,-114.89031000000001,WECC,ID
54768,35.4837,-119.0298,WECC,CA
54769,40.6467,-74.0211,NPCC,NY
54780,40.105169000000004,-88.241528,SERC,IL
54910,43.17642,-83.847974,RFC,MI
54779,36.1261,-97.07,SPP,OK
54788,42.044038,-87.699556,RFC,IL
54766,37.193584,-77.467185,SERC,VA
54785,39.942219,-75.188069,RFC,PA
54793,42.6878,-95.405,MRO,IA
54931,35.074,-118.3153,WECC,CA
54817,32.3994,-97.4078,TRE,TX
54790,41.1603,-87.8542,RFC,IL
54801,36.423715,-79.952494,SERC,NC
54805,42.129360999999996,-71.511496,NPCC,MA
54795,39.2744,-76.5956,RFC,MD
54830,33.7919,-84.2831,SERC,GA
54803,43.7644,-71.6881,NPCC,NH
519,40.365056,-105.325074,WECC,CO
52015,39.9663,-117.8557,WECC,NV
52007,36.6,-78.53,SERC,VA
52010,26.631549,-81.76065600000001,FRCC,FL
511,37.178979,-104.487492,WECC,CO
52019,37.820805,-77.446246,SERC,VA
52021,41.83442,-87.628465,RFC,IL
52034,41.15461,-87.85478,RFC,IL
52026,41.6731,-70.9994,NPCC,MA
52028,19.478976,-154.888362,HICC,HI
52031,29.6833,-89.975,SERC,LA
52024,41.8103,-71.41,NPCC,RI
51033,41.859601,-74.51025899999999,NPCC,NY
52039,37.1854,-113.3583,WECC,UT
52048,36.145896,-86.803833,SERC,TN
52056,40.7264,-73.5892,NPCC,NY
52058,44.704089,-75.487049,NPCC,NY
52065,29.71977,-95.270562,TRE,TX
52051,38.6892,-77.2375,SERC,VA
52064,33.8431,-118.2347,WECC,CA
52061,41.7631,-72.6733,NPCC,CT
52068,40.915319000000004,-74.180986,RFC,NJ
52071,30.5681,-97.0614,TRE,TX
52072,37.180440999999995,-80.542767,RFC,VA
52081,35.3639,-119.6592,WECC,CA
52073,34.0692,-118.4439,WECC,CA
52076,35.3161,-119.6597,WECC,CA
52087,36.775,-76.3083,SERC,VA
52082,35.346102,-119.643431,WECC,CA
52085,35.1133,-119.4706,WECC,CA
52077,35.666111,-119.766944,WECC,CA
52088,29.378697,-94.94382900000001,TRE,TX
52089,37.3439,-80.765,RFC,VA
52086,36.1556,-120.3972,WECC,CA
52099,33.6433,-117.9556,WECC,CA
521,39.143808,-108.004777,WECC,CO
52104,35.3633,-119.6756,WECC,CA
52109,37.9418,-122.3909,WECC,CA
52118,37.104141,-79.276958,SERC,VA
52107,35.4406,-118.9617,WECC,CA
51026,44.2131,-72.0572,NPCC,VT
51038,40.7869,-73.1064,NPCC,NY
51035,40.7139,-73.6003,NPCC,NY
51030,42.009722,-71.668909,NPCC,RI
512,38.453191,-107.337483,WECC,CO
514,38.451753000000004,-107.539299,WECC,CO
520,39.193659999999994,-108.04408799999999,WECC,CO
515,40.421031,-105.223804,WECC,CO
513,40.376771000000005,-105.50966499999998,WECC,CO
54627,26.5769,-80.7469,FRCC,FL
54625,40.0967,-75.3103,RFC,PA
54626,35.576322999999995,-119.00624499999999,WECC,CA
54637,29.963502000000002,-93.929737,SERC,TX
54646,21.302106,-158.096318,HICC,HI
54676,28.9802,-95.34200000000001,TRE,TX
54656,34.3533,-78.2137,SERC,NC
54638,41.491465999999996,-78.675759,RFC,PA
54655,36.576778000000004,-79.432503,SERC,VA
54682,33.893685,-116.567811,WECC,CA
54690,43.6058,-116.5753,WECC,ID
54677,29.9327,-89.9782,SERC,LA
54653,39.558896999999995,-121.296117,WECC,CA
54640,40.0613,-74.1686,RFC,NJ
54654,40.0941,-123.508983,WECC,CA
54691,43.884444,-75.43055600000001,NPCC,NY
54707,40.627823,-74.935979,RFC,NJ
54663,43.241555,-70.966404,NPCC,NH
54592,44.9503,-74.8928,NPCC,NY
54717,42.0356,-91.6458,MRO,IA
54685,33.887401000000004,-116.578231,WECC,CA
54668,44.0597,-111.3535,WECC,ID
54674,46.383828,-115.94933799999998,WECC,ID
54679,40.0111,-105.3347,WECC,CO
54675,35.1103,-81.9675,SERC,SC
54693,39.985640999999994,-76.676158,RFC,PA
54680,40.0111,-105.3347,WECC,CO
546,41.4281,-72.1019,NPCC,CT
54689,32.7146,-115.51799999999999,WECC,CA
54659,41.0333,-87.8678,RFC,IL
547,42.610683,-72.471643,NPCC,MA
54607,32.9883,-96.7489,TRE,TX
54718,43.3744,-92.1331,MRO,IA
54678,31.088010999999998,-91.618853,SERC,LA
54681,33.898856,-116.57281,WECC,CA
54700,41.598889,-93.355,MRO,IA
54623,25.748565,-80.15279100000001,FRCC,FL
54686,35.0506,-118.1714,WECC,CA
54586,42.632124,-71.31323499999999,NPCC,MA
54714,42.02425,-91.70405,MRO,IA
54624,25.549834,-80.336253,FRCC,FL
54580,43.2469,-73.8281,NPCC,NY
54694,32.728821999999994,-114.654053,WECC,AZ
54715,42.056000000000004,-92.8971,MRO,IA
54594,32.578011,-110.852608,WECC,AZ
54630,39.648565000000005,-106.949394,WECC,CO
54604,42.299332,-83.705318,RFC,MI
54593,42.9828,-78.1592,NPCC,NY
54710,42.490556,-90.745,MRO,IA
54605,41.748327,-72.63669300000001,NPCC,CT
54639,44.3889,-71.1645,NPCC,NH
54705,29.8667,-89.8261,SERC,LA
54620,42.5428,-71.8528,NPCC,MA
54650,33.942,-116.661,WECC,CA
54634,40.8222,-76.1736,RFC,PA
54716,42.0289,-91.5975,MRO,IA
54618,36.033761,-80.227404,SERC,NC
54628,31.764458,-106.391314,WECC,TX
54661,42.5825,-88.0436,RFC,WI
54667,32.6956,-108.1225,WECC,NM
54987,41.74,-88.06,RFC,IL
54974,41.515211,-84.293549,RFC,OH
54887,35.665960999999996,-77.35744,SERC,NC
54863,42.6944,-74.9242,NPCC,NY
550,48.620336,-118.11105900000001,WECC,WA
54980,40.024937,-74.250137,RFC,NJ
54981,42.205236,-72.592862,NPCC,MA
55005,41.6225,-87.5978,RFC,IL
54897,35.4856,-80.1758,SERC,NC
54854,36.1375,-115.0339,WECC,NV
54998,36.8083,-76.3036,SERC,VA
54989,42.764456,-82.747087,RFC,MI
55002,34.9944,-78.1583,SERC,NC
54918,32.388271,-90.908344,SERC,MS
54912,38.0169,-122.1117,WECC,CA
54880,33.273835,-82.407813,SERC,GA
54855,41.91708,-87.79218,RFC,IL
55004,41.5839,-87.6047,RFC,IL
54995,41.6844,-87.4214,RFC,IN
54865,43.227058,-76.302137,NPCC,NY
54867,46.4094,-86.6443,MRO,MI
55006,42.73227,-71.522418,NPCC,NH
54937,42.293927000000004,-71.308111,NPCC,MA
54932,41.5776,-87.7704,RFC,IL
54906,33.757513,-84.386871,SERC,GA
54895,35.3944,-80.0753,SERC,NC
54950,44.048333,-123.073889,WECC,OR
54890,43.27975,-83.865066,RFC,MI
54882,36.0205,-78.516,SERC,NC
54885,44.2769,-88.3344,RFC,WI
54872,33.689362,-83.99033299999999,SERC,GA
54898,35.4475,-83.863889,SERC,NC
54900,35.4923,-83.9806,SERC,TN
54886,41.9031,-87.6831,RFC,IL
54924,41.8794,-88.22,RFC,IL
54907,42.360986,-71.093876,NPCC,MA
54899,35.4478,-83.9383,SERC,NC
54915,43.9375,-86.425,RFC,MI
54914,40.699357,-73.976392,NPCC,NY
54909,35.1061,-118.3114,WECC,CA
54901,35.5453,-84.0503,SERC,TN
54896,35.6008,-80.2339,SERC,NC
54939,44.7806,-93.3094,MRO,MN
54933,42.3156,-89.0356,RFC,IL
54925,39.744983000000005,-86.494658,RFC,IN
54927,29.252062,-89.9721,SERC,LA
54935,39.403936,-76.317161,RFC,MD
54985,31.262356,-85.402737,SERC,AL
54951,36.7056,-121.7714,WECC,CA
54926,41.4936,-86.1658,RFC,IN
54945,41.750521,-72.652982,NPCC,CT
55007,42.59483,-114.435295,WECC,ID
54936,32.583571,-116.930907,WECC,CA
54965,42.8183,-82.4856,RFC,MI
54860,47.534465000000004,-121.702596,WECC,WA
54975,32.164818,-106.45128100000001,WECC,NM
54968,42.83815,-93.60325,MRO,IA
54953,43.2958,-73.5956,NPCC,NY
54969,41.845306,-89.481286,RFC,IL
54878,44.336358000000004,-75.50274,NPCC,NY
54996,33.157,-115.6386,WECC,CA
55283,38.6281,-104.7069,WECC,CO
55276,38.3681,-82.5339,RFC,WV
55284,38.3441,-82.5938,RFC,WV
55292,34.6292,-87.0214,SERC,AL
55299,29.7189,-95.2319,TRE,TX
55304,31.3869,-84.08,SERC,GA
55306,32.975,-112.6944,WECC,AZ
55296,41.6835,-87.5563,RFC,IL
55288,45.6072,-68.5453,NPCC,ME
55302,41.1097,-111.9554,WECC,UT
55312,32.8561,-108.0847,WECC,NM
55313,27.882778000000002,-97.242778,TRE,TX
55297,42.322379999999995,-86.29368000000001,RFC,MI
55285,36.6644,-82.1044,RFC,VA
55319,33.9625,-83.3981,SERC,GA
55308,37.048333,-88.353889,SERC,KY
55309,29.866497,-93.96515,SERC,TX
55317,42.2422,-70.9661,NPCC,MA
55320,33.0583,-97.9103,TRE,TX
55333,38.0169,-121.8439,WECC,CA
55298,40.1475,-74.7411,RFC,PA
54414,42.5734,-90.6926,MRO,IA
55358,30.2588,-93.7353,SERC,TX
55340,35.8619,-90.0253,SERC,AR
55332,33.092239,-82.97999200000001,SERC,GA
55349,39.3325,-81.3642,RFC,WV
55342,43.985833,-96.078611,MRO,MN
55343,32.299349,-107.7834,WECC,NM
55327,29.7731,-94.9019,TRE,TX
55311,29.002,-95.39399999999999,TRE,TX
55347,40.638021,-79.351725,RFC,PA
54427,30.7811,-89.8575,SERC,LA
55350,40.0928,-82.0276,RFC,OH
55345,32.581481,-116.914969,WECC,CA
55334,39.223144,-88.75840600000001,SERC,IL
55237,39.2794,-88.4772,SERC,IL
55357,29.4731,-95.6244,TRE,TX
55328,45.794046,-119.313323,WECC,OR
55233,41.2908,-79.8061,RFC,PA
54454,33.918395000000004,-116.57390600000001,WECC,CA
55245,39.798175,-88.34977099999999,SERC,IL
55232,37.0286,-88.3958,SERC,KY
55354,44.421711,-96.434694,MRO,MN
55234,39.3092,-91.5369,SERC,MO
55337,40.3509,-76.3658,RFC,PA
55251,36.2454,-88.61200000000001,SERC,TN
55264,41.4079,-84.1095,RFC,OH
55244,33.837699,-83.699577,SERC,GA
55239,40.448674,-74.34887900000001,RFC,NJ
55281,41.7181,-87.5449,RFC,IL
55253,41.429444000000004,-87.6187,RFC,IL
55247,39.7139,-83.1778,RFC,OH
55241,30.7478,-88.0575,SERC,AL
55250,41.440893,-87.753189,RFC,IL
55348,41.47724,-83.45983000000001,RFC,OH
55262,41.397369,-83.64123599999999,RFC,OH
55271,32.6514,-86.7386,SERC,AL
55265,44.129369,-96.11697099999999,MRO,MN
55267,32.9111,-84.3064,SERC,GA
55263,40.7167,-82.789,RFC,OH
55274,34.086,-84.245,SERC,GA
55259,41.6739,-87.4775,RFC,IN
55248,39.727678999999995,-84.209489,RFC,OH
55270,42.2488,-84.3767,RFC,MI
55286,28.3661,-80.7947,FRCC,FL
55282,33.3417,-112.8897,WECC,AZ
55287,42.8417,-95.405,MRO,IA
55269,34.9939,-90.0378,SERC,MS
55294,43.6575,-70.375,NPCC,ME
54562,46.103887,-122.918429,WECC,WA
54564,42.870968,-78.87554899999999,NPCC,NY
54566,32.8061,-83.5456,SERC,GA
54569,39.909424,-74.17804100000001,RFC,NJ
54555,38.144636,-120.38049699999999,WECC,CA
54572,43.473238,-71.53362299999999,NPCC,NH
54561,37.368153,-121.943607,WECC,CA
54418,43.236111,-70.817222,NPCC,NH
54409,43.701916,-72.286735,NPCC,NH
54573,41.598395000000004,-73.922036,NPCC,NY
54567,38.596283,-121.687518,WECC,CA
54536,42.105669,-83.49884499999999,RFC,MI
54422,53.8796,-166.5532,ASCC,AK
54410,35.440539,-119.01286100000002,WECC,CA
54574,44.7132,-73.4557,NPCC,NY
54424,28.374622,-82.188887,FRCC,FL
54415,44.26169,-85.435224,RFC,MI
54579,42.6056,-113.6839,WECC,ID
54426,27.8489,-81.8775,FRCC,FL
54429,31.5825,-87.4889,SERC,AL
54877,33.7611,-84.3892,SERC,GA
54447,35.354444,-119.6617,WECC,CA
54451,33.7686,-118.2867,WECC,CA
54464,32.7714,-83.6281,SERC,GA
54449,35.220833,-119.583056,WECC,CA
54462,33.477027,-81.982732,SERC,GA
54471,43.633373,-72.317162,NPCC,NH
54472,41.5417,-109.1328,WECC,WY
54458,31.3403,-101.7653,TRE,TX
54453,38.1167,-121.8333,WECC,CA
54457,34.0864,-84.2677,SERC,GA
54466,28.442622999999998,-81.412343,FRCC,FL
54512,29.9468,-90.0018,SERC,LA
54520,32.775093,-97.14209,TRE,TX
54476,48.9905,-122.2733,WECC,WA
54513,41.7697,-88.28,RFC,IL
54529,28.0274,-81.8475,FRCC,FL
54518,30.4992,-91.1872,SERC,LA
54533,44.796405,-95.179787,MRO,MN
54526,43.617965000000005,-75.30544300000001,NPCC,NY
54514,42.69984,-114.822603,WECC,ID
54517,37.966389,-120.317777,WECC,CA
54525,41.1128,-87.8681,RFC,IL
54524,43.904084999999995,-116.244193,WECC,ID
54538,34.339588,-82.81987099999999,SERC,GA
54534,27.9828,-82.4919,FRCC,FL
54554,38.3914,-120.0008,WECC,CA
54537,48.828813000000004,-122.68666699999999,WECC,WA
54548,43.980806,-75.624677,NPCC,NY
54549,42.772888,-84.52367,RFC,MI
54539,42.985,-83.9764,RFC,MI
54515,42.971653,-71.87268,NPCC,NH
54547,43.495,-76.4511,NPCC,NY
54556,41.7775,-87.8233,RFC,IL
54558,42.6051,-114.09299999999999,WECC,ID
54550,30.432029999999997,-88.18241,SERC,AL
54540,42.2891,-88.413,RFC,IL
54523,41.998889,-88.302222,RFC,IL
55417,38.6996,-88.5392,SERC,IL
55429,37.8948,-86.6854,SERC,KY
55457,35.297740000000005,-97.58985,SPP,OK
55451,34.835,-89.2026,SERC,MS
55464,29.713414,-95.134508,TRE,TX
55439,37.8667,-78.3813,SERC,VA
55419,30.3217,-91.2347,SERC,LA
55404,30.2294,-91.065,SERC,LA
55480,32.7563,-96.4916,TRE,TX
55470,29.378096999999997,-94.932773,TRE,TX
55478,44.1203,-103.26,WECC,SD
55440,32.6497,-86.74,SERC,AL
55455,33.334562,-112.84064099999999,WECC,AZ
55447,39.0192,-92.2629,SERC,MO
55499,38.398866999999996,-121.923973,WECC,CA
55482,45.8114,-120.833,WECC,WA
55453,38.5569,-104.6875,WECC,CO
55463,35.6856,-97.2264,SPP,OK
55505,39.941129,-104.682015,WECC,CO
55503,39.5333,-81.7178,RFC,OH
55467,32.7061,-92.0683,SERC,LA
55496,40.106931,-88.599867,SERC,IL
55481,33.345046999999994,-112.864227,WECC,AZ
55514,36.415999,-114.960916,WECC,NV
55510,32.562447999999996,-116.94386899999999,WECC,CA
55517,41.448694,-72.835364,NPCC,CT
55479,44.2858,-105.3833,WECC,WY
55504,39.2038,-103.7005,WECC,CO
55501,34.6831,-95.9349,SPP,OK
55522,32.9285,-111.5899,WECC,AZ
55526,29.9522,-95.2422,TRE,TX
55512,32.796490999999996,-116.972071,WECC,CA
55494,39.55715,-119.51783400000001,WECC,NV
55513,33.121943,-117.11744099999999,WECC,CA
55365,29.7028,-95.0718,TRE,TX
55369,20.0939,-155.4711,HICC,HI
55508,36.652905,-120.58060900000001,WECC,CA
55375,40.7825,-73.8964,NPCC,NY
55367,31.1392,-102.2253,TRE,TX
55525,42.8869,-87.8422,RFC,WI
55516,39.8592,-79.9182,RFC,PA
55386,33.8697,-81.0178,SERC,SC
55381,37.9892,-75.54,RFC,VA
55518,34.5953,-117.3647,WECC,CA
55372,33.47596,-113.11343400000001,WECC,AZ
55236,41.8287,-89.4054,RFC,IL
55391,42.9767,-89.0492,MRO,WI
55392,42.4776,-87.895,RFC,IL
55364,39.3931,-87.5108,RFC,IN
55377,39.7475,-79.838888,RFC,PA
55395,34.183,-90.5621,SERC,MS
55401,39.0839,-82.3328,RFC,OH
55396,33.9014,-116.7167,WECC,CA
55243,40.787,-73.9048,NPCC,NY
55382,34.7094,-84.9175,SERC,GA
55393,37.2207,-121.7457,WECC,CA
55368,42.678819,-78.243792,NPCC,NY
55409,33.5883,-85.9731,SERC,AL
55414,28.3665,-82.558611,FRCC,FL
55405,42.2728,-73.8492,NPCC,NY
554,41.5725,-72.0458,NPCC,CT
55390,32.9192,-96.9894,TRE,TX
55418,34.29759,-92.868344,SERC,AR
55400,35.280318,-119.470707,WECC,CA
55402,43.1864,-84.8429,RFC,MI
55397,39.58,-81.6564,RFC,OH
55415,27.523607000000002,-81.923951,FRCC,FL
55406,32.277252000000004,-81.28441099999999,SERC,GA
55438,42.000060999999995,-88.24457199999999,RFC,IL
55035,41.4928,-90.6275,MRO,IA
55015,29.0728,-95.745,TRE,TX
55031,44.506315,-70.242312,NPCC,ME
55042,41.1692,-73.1844,NPCC,CT
55044,31.4894,-87.8989,SERC,AL
55029,44.448609999999995,-88.07204,MRO,WI
55052,32.05,-100.6917,TRE,TX
55053,33.195763,-97.802547,TRE,TX
55040,32.4856,-83.6039,SERC,GA
55036,35.949209,-83.92606500000001,SERC,TN
55037,36.211389000000004,-86.69444399999999,SERC,TN
55047,29.72475,-95.176479,TRE,TX
55041,42.0476,-72.6478,NPCC,MA
55048,41.6422,-71.1706,NPCC,RI
55025,30.8847,-101.9208,TRE,TX
55067,41.852709000000004,-87.61851,RFC,IL
55063,34.3356,-89.9275,SERC,MS
55068,44.8242,-68.7094,NPCC,ME
55061,33.3516,-84.9996,SERC,GA
55049,40.4731,-122.3206,WECC,CA
55076,33.3761,-89.2183,SERC,MS
55064,35.6957,-101.36,SPP,TX
55086,27.889290000000003,-97.25841700000001,TRE,TX
55077,35.788889000000005,-114.99416699999999,WECC,NV
55074,42.060171999999994,-80.020765,RFC,PA
55065,32.9728,-102.7417,SPP,TX
55051,30.2586,-91.185,SERC,LA
55043,35.0727,-81.613,SERC,SC
55088,42.3026,-83.154,RFC,MI
55211,42.110577,-71.453468,NPCC,MA
55079,42.112291,-72.015113,NPCC,MA
55075,34.2181,-91.9025,SERC,AR
55081,35.5438,-89.198,SERC,TN
55062,30.5924,-95.9178,SERC,TX
55094,32.844845,-117.162747,WECC,CA
55096,41.6317,-87.1728,RFC,IN
55066,41.6789,-87.42,RFC,IN
55103,42.173889,-121.810556,WECC,OR
55100,44.5303,-70.5219,NPCC,ME
55091,32.4302,-97.0537,TRE,TX
55098,26.208000000000002,-98.3992,TRE,TX
55084,38.0569,-122.2161,WECC,CA
55230,33.101,-97.9574,TRE,TX
55107,41.8017,-71.5186,NPCC,RI
55101,42.281345,-85.494956,RFC,MI
55097,33.6308,-95.59,TRE,TX
55126,41.224354999999996,-73.099728,NPCC,CT
55102,45.030397,-84.730795,RFC,MI
55099,32.6889,-92.0811,SERC,LA
55122,29.954321000000004,-93.88359200000001,SERC,TX
55116,36.3297,-79.8297,SERC,NC
55109,42.0931,-88.2397,RFC,IL
55110,39.4522,-84.4647,RFC,OH
55111,39.922328,-87.44635799999999,RFC,IN
55026,41.8312,-71.1239,NPCC,MA
55009,40.846806,-121.956446,WECC,CA
55117,30.221,-93.2992,SERC,LA
55027,41.0772,-95.87,MRO,NE
55014,41.73379,-88.084908,RFC,IL
55010,44.7956,-92.9119,MRO,MN
55011,42.855463,-88.72991999999999,RFC,WI
55153,29.6244,-98.1419,TRE,TX
55039,35.025999999999996,-106.64399999999999,WECC,NM
55034,44.8061,-70.2186,NPCC,ME
55172,31.8594,-97.3586,TRE,TX
55173,30.428611,-92.41305600000001,SPP,LA
55176,32.4481,-94.6903,SPP,TX
55170,42.9042,-71.4261,NPCC,NH
55177,34.8678,-114.5317,WECC,AZ
55178,38.7931,-94.3006,SPP,MO
55179,47.7858,-116.9203,WECC,ID
55433,30.2825,-92.5997,SERC,LA
55188,41.712216,-90.279679,RFC,IL
55182,35.2097,-119.585,WECC,CA
55183,41.774444,-89.607222,RFC,IL
55184,35.953293,-120.859952,WECC,CA
55197,33.6464,-88.2717,SERC,MS
55187,29.836952,-95.12174399999999,TRE,TX
55202,38.1114,-89.3467,SERC,IL
55193,40.4219,-75.9356,RFC,PA
55196,40.546667,-79.768333,RFC,PA
55477,44.285,-105.3786,WECC,WY
552,41.44842,-73.295321,NPCC,CT
55206,27.8139,-97.4283,TRE,TX
55200,39.6692,-105.0018,WECC,CO
55201,40.4705,-88.3987,SERC,IL
55207,40.0205,-105.2009,WECC,CO
55208,44.2917,-96.375,MRO,MN
55210,32.114185,-106.846483,WECC,NM
55204,38.7619,-89.0128,SERC,IL
55215,31.8403,-102.3264,TRE,TX
55216,41.411944,-88.332778,RFC,IL
55502,39.0911,-84.8669,RFC,IN
55218,32.378969,-90.21990600000001,SERC,MS
55220,33.0147,-89.6753,SERC,MS
55222,41.393315,-87.943612,RFC,IL
55199,41.4388,-88.1236,RFC,IL
55221,34.5923,-92.2166,SERC,AR
55228,40.075783,-84.61513599999999,RFC,OH
55224,38.6716,-87.2931,RFC,IN
55225,36.0119,-95.6967,SPP,OK
55124,35.054029,-114.13327199999999,WECC,AZ
55229,40.6206,-85.3057,RFC,IN
55125,45.936157,-118.65999,WECC,OR
55223,32.32,-96.675,TRE,TX
55127,40.217143,-103.68504,WECC,CO
55231,39.8614,-75.3358,RFC,PA
55123,26.3403,-98.19,TRE,TX
55128,33.8148,-83.6954,SERC,GA
55129,32.9042,-111.7889,WECC,AZ
55131,41.4797,-88.2581,RFC,IL
55217,38.030071,-121.87300400000001,WECC,CA
55144,29.7806,-97.9894,TRE,TX
55133,44.8196,-93.1156,MRO,MN
55135,44.1936,-88.5064,RFC,WI
55137,29.593056,-97.973215,TRE,TX
55380,33.296146,-92.589364,SERC,AR
55132,32.017826,-94.619743,TRE,TX
55138,32.54098,-85.03887900000001,SERC,AL
55148,39.0708,-87.0128,RFC,IN
55166,35.0786,-81.575,SERC,SC
55155,42.704390999999994,-73.850866,NPCC,NY
55156,38.638333,-77.414722,SERC,VA
55152,33.7708,-84.3861,SERC,GA
55154,30.1478,-97.2714,TRE,TX
55164,38.3902,-85.4133,SERC,KY
55165,30.1608,-93.345,SERC,LA
55160,36.388000000000005,-119.39399999999999,WECC,CA
55163,41.7861,-72.6544,NPCC,CT
56188,40.736610999999996,-73.388424,NPCC,NY
56194,42.4622,-92.6264,MRO,IA
56278,38.396737,-82.808819,SERC,KY
56177,40.0614,-111.7294,WECC,UT
56076,33.582793,-86.779866,SERC,AL
56258,21.996451,-159.375803,HICC,HI
56207,43.651389,-95.368611,MRO,MN
56266,43.3358,-88.4097,RFC,WI
56266,43.3358,-88.4097,MRO,WI
56200,43.9931,-96.2186,MRO,MN
56190,43.590456,-84.779,RFC,MI
56090,33.9328,-117.855,WECC,CA
56270,32.303889,-100.02166700000001,TRE,TX
56240,32.311556,-100.061589,TRE,TX
562,41.554944,-72.579075,NPCC,CT
56146,55.489180000000005,-133.1345,ASCC,AK
56209,44.05,-96.0933,MRO,MN
56195,45.943000000000005,-118.59100000000001,WECC,OR
56249,34.968651,-79.921738,SERC,NC
56229,32.229921999999995,-110.952797,WECC,AZ
56208,43.651389,-95.3825,MRO,MN
56160,41.7194,-89.0492,RFC,IL
56126,39.7503,-92.5,SERC,MO
56223,46.158402,-123.40596000000001,WECC,OR
56201,43.984444,-96.219444,MRO,MN
56111,32.94793,-101.147784,TRE,TX
56280,37.7258,-85.7258,SERC,KY
56128,39.761389,-92.453333,SERC,MO
56169,40.244833,-74.254694,RFC,NJ
56242,46.64974,-97.00953,MRO,ND
56210,43.651389,-95.3755,MRO,MN
56202,43.980278000000006,-96.223333,MRO,MN
56271,37.763653000000005,-121.614392,WECC,CA
56241,44.536688,-92.91552800000001,MRO,MN
56231,33.7036,-84.1494,SERC,GA
56196,40.7889,-73.9069,NPCC,NY
56181,41.5092,-83.3606,RFC,OH
56224,40.7461,-116.5297,WECC,NV
56211,32.3606,-100.3389,TRE,TX
55968,32.4301,-100.235652,TRE,TX
56139,29.7336,-91.4431,SERC,LA
56149,44.82983,-91.373134,MRO,WI
56283,30.1694,-91.9923,SPP,LA
56259,42.625239,-73.75002099999999,NPCC,NY
56251,42.5539,-95.3283,MRO,IA
56233,32.747058,-100.954661,TRE,TX
55980,43.899722,-95.950556,MRO,MN
56163,40.7119,-112.1225,WECC,UT
56129,34.8894,-81.0725,SERC,SC
56250,42.8586,-77.0872,NPCC,NY
56184,40.1501,-122.2124,WECC,CA
56273,35.5094,-98.7346,SPP,OK
56260,35.9861,-79.9497,SERC,NC
56261,35.7736,-80.2594,SERC,NC
56252,42.5644,-93.6369,MRO,IA
56244,45.220717,-96.616781,MRO,SD
56284,35.040833,-120.63666699999999,WECC,CA
56234,40.8142,-72.9403,NPCC,NY
56212,32.3472,-100.3703,TRE,TX
56132,34.44128,-82.3652,SERC,SC
56275,35.0925,-118.3952,WECC,CA
56262,35.28914,-81.205219,SERC,NC
56,31.488019,-87.910747,SERC,AL
56192,46.153954999999996,-123.40658,WECC,OR
56172,43.3897,-95.2997,MRO,IA
56141,40.6097,-73.7622,NPCC,NY
56274,45.221111,-96.637222,MRO,SD
56276,35.0772,-118.3811,WECC,CA
56253,37.112092,-113.516581,WECC,UT
56263,35.407208000000004,-80.151849,SERC,NC
56150,32.3478,-81.1817,SERC,GA
56123,43.6383,-96.391944,MRO,MN
56016,46.7289,-117.1514,WECC,WA
56205,44.0236,-96.0789,MRO,MN
56142,44.011,-96.0446,MRO,MN
56245,45.585,-95.9042,MRO,MN
56226,41.3786,-83.7383,RFC,OH
56164,44.3356,-93.29055600000001,MRO,MN
56134,37.9369,-121.3294,WECC,CA
56277,38.8608,-84.6556,SERC,KY
56032,40.6439,-73.5683,NPCC,NY
56215,43.4,-95.6333,MRO,IA
56206,44.0197,-96.1183,MRO,MN
56151,38.6803,-94.4824,SPP,MO
56265,55.56333299999999,-132.89111100000002,ASCC,AK
56255,46.4211,-117.8331,WECC,WA
56143,33.9636,-117.4528,WECC,CA
56144,33.9308,-117.2933,WECC,CA
56125,34.2253,-119.0858,WECC,CA
56228,34.6584,-112.4008,WECC,AZ
56173,37.7033,-102.6231,WECC,CO
56237,40.331666999999996,-111.754167,WECC,UT
56152,28.988761,-95.39541700000001,TRE,TX
56239,36.6697,-119.7404,WECC,CA
56174,44.0667,-96.0667,MRO,MN
56189,41.0372,-73.5564,NPCC,CT
56166,43.751826,-87.878056,MRO,WI
56067,35.830877,-80.242154,SERC,NC
56054,43.978486,-92.851078,MRO,MN
56248,30.187508,-90.983963,SERC,LA
56114,38.7417,-89.6847,SERC,IL
55964,38.847584999999995,-76.785912,RFC,MD
55965,33.406385,-85.036988,SERC,GA
56116,38.6658,-88.4625,SERC,IL
56118,38.6714,-88.4894,SERC,IL
55966,60.676539,-151.377713,ASCC,AK
55033,41.2033,-95.9292,MRO,NE
56121,34.5739,-82.4621,SERC,SC
55976,39.8725,-77.1672,RFC,PA
55985,33.1197,-117.117778,WECC,CA
55969,41.10603,-72.37615500000001,NPCC,NY
56122,34.102996000000005,-80.790494,SERC,SC
