nerc,year,month,ngcc,turbine,other,total,ngcc fraction,turbine fraction,other fraction,datetime
HICC,2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-01
HICC,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-01
HICC,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-01
HICC,2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01
HICC,2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01
HICC,2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01
MRO,2001,1,660.4,3752.0,2425.1000000000004,6837.5,0.09658500914076783,0.5487385740402194,0.35467641681901285,2001-01-01
MRO,2001,2,660.4,3752.0,2425.1000000000004,6837.5,0.09658500914076783,0.5487385740402194,0.35467641681901285,2001-02-01
MRO,2001,3,660.4,3752.0,2427.1000000000004,6839.5,0.09655676584545654,0.5485781124351196,0.35486512171942397,2001-03-01
MRO,2001,4,660.4,3752.0,2427.1000000000004,6839.5,0.09655676584545654,0.5485781124351196,0.35486512171942397,2001-04-01
MRO,2001,5,660.4,3752.0,2427.1000000000004,6839.5,0.09655676584545654,0.5485781124351196,0.35486512171942397,2001-05-01
MRO,2001,6,660.4,3868.0,2430.2000000000003,6958.6,0.09490414738596843,0.5558589371425287,0.34923691547150293,2001-06-01
MRO,2001,7,660.4,4339.000000000001,2430.2000000000003,7429.6,0.08888769247334984,0.5840152901905891,0.32709701733606117,2001-07-01
MRO,2001,8,660.4,4339.000000000001,2430.2000000000003,7429.6,0.08888769247334984,0.5840152901905891,0.32709701733606117,2001-08-01
MRO,2001,9,660.4,4339.000000000001,2430.2000000000003,7429.6,0.08888769247334984,0.5840152901905891,0.32709701733606117,2001-09-01
MRO,2001,10,660.4,4339.000000000001,2430.2000000000003,7429.6,0.08888769247334984,0.5840152901905891,0.32709701733606117,2001-10-01
MRO,2001,11,660.4,4339.000000000001,2430.2000000000003,7429.6,0.08888769247334984,0.5840152901905891,0.32709701733606117,2001-11-01
MRO,2001,12,660.4,4339.000000000001,2436.4,7435.800000000001,0.08881357755722315,0.5835283358885393,0.32765808655423756,2001-12-01
MRO,2002,1,660.4,5216.700000000001,2478.4000000000005,8355.5,0.07903775955957154,0.6243432469630783,0.2966189934773503,2002-01-01
MRO,2002,2,660.4,5216.700000000001,2478.4000000000005,8355.5,0.07903775955957154,0.6243432469630783,0.2966189934773503,2002-02-01
MRO,2002,3,660.4,5216.700000000001,2478.4000000000005,8355.5,0.07903775955957154,0.6243432469630783,0.2966189934773503,2002-03-01
MRO,2002,4,660.4,5216.700000000001,2478.4000000000005,8355.5,0.07903775955957154,0.6243432469630783,0.2966189934773503,2002-04-01
MRO,2002,5,660.4,5266.2,2478.4000000000005,8405.0,0.07857227840571088,0.6265556216537775,0.29487209994051167,2002-05-01
MRO,2002,6,660.4,5390.2,2478.4000000000005,8529.0,0.07742994489389142,0.6319849923789425,0.2905850627271662,2002-06-01
MRO,2002,7,832.4,5390.2,2478.4000000000005,8701.0,0.09566716469371336,0.6194920124123664,0.2848408228939203,2002-07-01
MRO,2002,8,832.4,5390.2,2477.4000000000005,8700.0,0.09567816091954023,0.6195632183908045,0.28475862068965524,2002-08-01
MRO,2002,9,832.4,5390.2,2477.4000000000005,8700.0,0.09567816091954023,0.6195632183908045,0.28475862068965524,2002-09-01
MRO,2002,10,832.4,5390.2,2477.4000000000005,8700.0,0.09567816091954023,0.6195632183908045,0.28475862068965524,2002-10-01
MRO,2002,11,832.4,5390.2,2477.4000000000005,8700.0,0.09567816091954023,0.6195632183908045,0.28475862068965524,2002-11-01
MRO,2002,12,832.4,5390.2,2473.7000000000003,8696.3,0.09571886894426365,0.6198268229016939,0.2844543081540426,2002-12-01
MRO,2003,1,832.4,5436.7,2470.2999999999997,8739.4,0.09524681328237637,0.6220907613794997,0.28266242533812386,2003-01-01
MRO,2003,2,832.4,5436.7,2470.2999999999997,8739.4,0.09524681328237637,0.6220907613794997,0.28266242533812386,2003-02-01
MRO,2003,3,832.4,5436.7,2470.2999999999997,8739.4,0.09524681328237637,0.6220907613794997,0.28266242533812386,2003-03-01
MRO,2003,4,832.4,5436.7,2470.2999999999997,8739.4,0.09524681328237637,0.6220907613794997,0.28266242533812386,2003-04-01
MRO,2003,5,832.4,5504.700000000001,2470.2999999999997,8807.4,0.09451143356722756,0.6250085155664555,0.28048005086631694,2003-05-01
MRO,2003,6,1148.4,5668.7,2472.7,9289.8,0.1236194535942647,0.6102068935822085,0.2661736528235269,2003-06-01
MRO,2003,7,1148.4,5668.7,2472.7,9289.8,0.1236194535942647,0.6102068935822085,0.2661736528235269,2003-07-01
MRO,2003,8,1148.4,5668.7,2472.7,9289.8,0.1236194535942647,0.6102068935822085,0.2661736528235269,2003-08-01
MRO,2003,9,1148.4,5715.7,2472.7,9336.8,0.1229971724787936,0.612169051495159,0.26483377602604746,2003-09-01
MRO,2003,10,1148.4,5715.7,2472.7,9336.8,0.1229971724787936,0.612169051495159,0.26483377602604746,2003-10-01
MRO,2003,11,1195.4,5715.7,2472.7,9383.8,0.1273897568149364,0.6091029220571623,0.26350732112790126,2003-11-01
MRO,2003,12,1195.4,5753.7,2472.7,9421.8,0.1268759684985884,0.6106794879959244,0.2624445435054873,2003-12-01
MRO,2004,1,1195.4,6081.0,2483.2000000000003,9759.6,0.12248452805442847,0.6230788147055207,0.2544366572400508,2004-01-01
MRO,2004,2,1195.4,6081.0,2483.2000000000003,9759.6,0.12248452805442847,0.6230788147055207,0.2544366572400508,2004-02-01
MRO,2004,3,1195.4,6081.0,2483.2000000000003,9759.6,0.12248452805442847,0.6230788147055207,0.2544366572400508,2004-03-01
MRO,2004,4,1195.4,6081.0,2483.2000000000003,9759.6,0.12248452805442847,0.6230788147055207,0.2544366572400508,2004-04-01
MRO,2004,5,1242.4,6157.0,2483.2000000000003,9882.6,0.1257159047214296,0.6230141865500981,0.25126990872847227,2004-05-01
MRO,2004,6,1747.5,6157.0,2483.2000000000003,10387.7,0.16822780788817543,0.5927202364334742,0.23905195567835036,2004-06-01
MRO,2004,7,2313.9,6157.0,2488.8,10959.7,0.21112804182596237,0.5617854503316696,0.22708650784236795,2004-07-01
MRO,2004,8,2313.9,6157.0,2488.8,10959.7,0.21112804182596237,0.5617854503316696,0.22708650784236795,2004-08-01
MRO,2004,9,2342.5,6157.0,2488.8,10988.3,0.2131812928296461,0.5603232529144636,0.22649545425589038,2004-09-01
MRO,2004,10,2342.5,6157.0,2488.8,10988.3,0.2131812928296461,0.5603232529144636,0.22649545425589038,2004-10-01
MRO,2004,11,2342.5,6157.0,2488.8,10988.3,0.2131812928296461,0.5603232529144636,0.22649545425589038,2004-11-01
MRO,2004,12,2342.5,6157.0,2488.8,10988.3,0.2131812928296461,0.5603232529144636,0.22649545425589038,2004-12-01
MRO,2005,1,2519.1,6250.4,2484.5,11254.0,0.22384041229784965,0.5553936378176648,0.22076594988448553,2005-01-01
MRO,2005,2,2739.1,6250.4,2484.5,11474.0,0.2387223287432456,0.5447446400557783,0.2165330312009761,2005-02-01
MRO,2005,3,2739.1,6250.4,2484.5,11474.0,0.2387223287432456,0.5447446400557783,0.2165330312009761,2005-03-01
MRO,2005,4,2739.1,6250.4,2484.5,11474.0,0.2387223287432456,0.5447446400557783,0.2165330312009761,2005-04-01
MRO,2005,5,2863.5,6250.4,2484.5,11598.4,0.2468875017243758,0.5389019175058629,0.21421058076976135,2005-05-01
MRO,2005,6,3016.5,6250.4,2484.5,11751.4,0.2566928195789438,0.5318855625712681,0.2114216178497881,2005-06-01
MRO,2005,7,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-07-01
MRO,2005,8,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-08-01
MRO,2005,9,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-09-01
MRO,2005,10,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-10-01
MRO,2005,11,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-11-01
MRO,2005,12,3016.5,6998.2,2484.5,12499.2,0.24133544546850996,0.5598918330773169,0.19877272145417305,2005-12-01
MRO,2006,1,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-01-01
MRO,2006,2,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-02-01
MRO,2006,3,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-03-01
MRO,2006,4,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-04-01
MRO,2006,5,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-05-01
MRO,2006,6,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-06-01
MRO,2006,7,3016.5,6947.2,2487.8,12451.5,0.24225996867847246,0.5579408103441352,0.1997992209773923,2006-07-01
MRO,2006,8,3346.5,7029.3,2487.8,12863.599999999999,0.2601526788768308,0.546448894555179,0.19339842656799033,2006-08-01
MRO,2006,9,3346.5,7029.3,2487.8,12863.599999999999,0.2601526788768308,0.546448894555179,0.19339842656799033,2006-09-01
MRO,2006,10,3346.5,7029.3,2487.8,12863.599999999999,0.2601526788768308,0.546448894555179,0.19339842656799033,2006-10-01
MRO,2006,11,3346.5,7029.3,2487.8,12863.599999999999,0.2601526788768308,0.546448894555179,0.19339842656799033,2006-11-01
MRO,2006,12,3346.5,6999.9,2440.9,12787.3,0.26170497290280204,0.5474103211780439,0.19088470591915419,2006-12-01
MRO,2007,1,3346.5,6999.9,2441.9,12788.3,0.2616845084960472,0.5473675156197462,0.19094797588420667,2007-01-01
MRO,2007,2,3346.5,6999.9,2441.9,12788.3,0.2616845084960472,0.5473675156197462,0.19094797588420667,2007-02-01
MRO,2007,3,3346.5,6999.9,2441.9,12788.3,0.2616845084960472,0.5473675156197462,0.19094797588420667,2007-03-01
MRO,2007,4,3346.5,6999.9,2441.9,12788.3,0.2616845084960472,0.5473675156197462,0.19094797588420667,2007-04-01
MRO,2007,5,3346.5,7046.5,2441.9,12834.9,0.2607344038519973,0.5490108999680559,0.19025469617994686,2007-05-01
MRO,2007,6,3346.5,7203.300000000001,2441.9,12991.7,0.2575875366580201,0.5544539975522834,0.1879584657896965,2007-06-01
MRO,2007,7,3346.5,7203.300000000001,2441.9,12991.7,0.2575875366580201,0.5544539975522834,0.1879584657896965,2007-07-01
MRO,2007,8,3346.5,7203.300000000001,2441.9,12991.7,0.2575875366580201,0.5544539975522834,0.1879584657896965,2007-08-01
MRO,2007,9,3454.5,7203.300000000001,2441.9,13099.7,0.26370832919837855,0.5498828217440095,0.186408849057612,2007-09-01
MRO,2007,10,3454.5,7203.300000000001,2441.9,13099.7,0.26370832919837855,0.5498828217440095,0.186408849057612,2007-10-01
MRO,2007,11,3454.5,7203.300000000001,2441.9,13099.7,0.26370832919837855,0.5498828217440095,0.186408849057612,2007-11-01
MRO,2007,12,3454.5,7203.300000000001,2441.9,13099.7,0.26370832919837855,0.5498828217440095,0.186408849057612,2007-12-01
MRO,2008,1,3454.5,7203.300000000001,2440.5,13098.300000000001,0.2637365154256659,0.5499415954742218,0.18632188910011221,2008-01-01
MRO,2008,2,3454.5,7203.300000000001,2440.5,13098.300000000001,0.2637365154256659,0.5499415954742218,0.18632188910011221,2008-02-01
MRO,2008,3,3454.5,7203.300000000001,2440.5,13098.300000000001,0.2637365154256659,0.5499415954742218,0.18632188910011221,2008-03-01
MRO,2008,4,3454.5,7203.300000000001,2440.5,13098.300000000001,0.2637365154256659,0.5499415954742218,0.18632188910011221,2008-04-01
MRO,2008,5,3454.5,7519.300000000001,2440.5,13414.300000000001,0.2575236874082136,0.5605435989951023,0.18193271359668411,2008-05-01
MRO,2008,6,3984.5,7519.300000000001,2440.5,13944.300000000001,0.2857439957545377,0.5392382550576221,0.1750177491878402,2008-06-01
MRO,2008,7,3984.5,7519.300000000001,2440.5,13944.300000000001,0.2857439957545377,0.5392382550576221,0.1750177491878402,2008-07-01
MRO,2008,8,3984.5,7596.1,2440.5,14021.1,0.28417884474114014,0.5417620586116638,0.17405909664719602,2008-08-01
MRO,2008,9,3984.5,7596.1,2440.5,14021.1,0.28417884474114014,0.5417620586116638,0.17405909664719602,2008-09-01
MRO,2008,10,3984.5,7596.1,2440.5,14021.1,0.28417884474114014,0.5417620586116638,0.17405909664719602,2008-10-01
MRO,2008,11,3984.5,7596.1,2440.5,14021.1,0.28417884474114014,0.5417620586116638,0.17405909664719602,2008-11-01
MRO,2008,12,3984.5,7596.1,2440.5,14021.1,0.28417884474114014,0.5417620586116638,0.17405909664719602,2008-12-01
MRO,2009,1,3984.5,7596.1,2434.5,14015.1,0.28430050445590827,0.5419939921941335,0.17370550334995827,2009-01-01
MRO,2009,2,3984.5,7596.1,2434.5,14015.1,0.28430050445590827,0.5419939921941335,0.17370550334995827,2009-02-01
MRO,2009,3,3984.5,7596.1,2434.5,14015.1,0.28430050445590827,0.5419939921941335,0.17370550334995827,2009-03-01
MRO,2009,4,3984.5,7596.1,2434.5,14015.1,0.28430050445590827,0.5419939921941335,0.17370550334995827,2009-04-01
MRO,2009,5,3984.5,7596.1,2434.5,14015.1,0.28430050445590827,0.5419939921941335,0.17370550334995827,2009-05-01
MRO,2009,6,4278.5,7596.1,2434.5,14309.1,0.29900552795074464,0.5308579854777729,0.17013648657148248,2009-06-01
MRO,2009,7,4278.5,7596.1,2434.5,14309.1,0.29900552795074464,0.5308579854777729,0.17013648657148248,2009-07-01
MRO,2009,8,4278.5,7779.299999999999,2434.5,14492.3,0.29522574056567974,0.5367885014800963,0.16798575795422396,2009-08-01
MRO,2009,9,4278.5,7779.299999999999,2434.5,14492.3,0.29522574056567974,0.5367885014800963,0.16798575795422396,2009-09-01
MRO,2009,10,4278.5,7779.299999999999,2429.5,14487.3,0.29532763178784177,0.5369737632271023,0.16769860498505587,2009-10-01
MRO,2009,11,4278.5,7779.299999999999,2429.5,14487.3,0.29532763178784177,0.5369737632271023,0.16769860498505587,2009-11-01
MRO,2009,12,4278.5,7779.299999999999,2411.8,14469.599999999999,0.2956888925747775,0.5376306186763974,0.16668048874882516,2009-12-01
MRO,2010,1,4278.5,7779.299999999999,2410.8,14468.599999999999,0.2957093291679914,0.5376677771173438,0.16662289371466488,2010-01-01
MRO,2010,2,4278.5,7779.299999999999,2410.8,14468.599999999999,0.2957093291679914,0.5376677771173438,0.16662289371466488,2010-02-01
MRO,2010,3,4278.5,7779.299999999999,2410.8,14468.599999999999,0.2957093291679914,0.5376677771173438,0.16662289371466488,2010-03-01
MRO,2010,4,4278.5,7779.299999999999,2210.4,14268.199999999999,0.29986263158632487,0.5452194390322536,0.15491792938142165,2010-04-01
MRO,2010,5,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-05-01
MRO,2010,6,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-06-01
MRO,2010,7,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-07-01
MRO,2010,8,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-08-01
MRO,2010,9,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-09-01
MRO,2010,10,4278.5,7779.299999999999,2209.9,14267.699999999999,0.2998731400295773,0.5452385458062616,0.15488831416416102,2010-10-01
MRO,2010,11,4278.5,7719.2,2189.5,14187.2,0.30157465884741175,0.5440960866132851,0.15432925453930302,2010-11-01
MRO,2010,12,4278.5,7719.2,2189.5,14187.2,0.30157465884741175,0.5440960866132851,0.15432925453930302,2010-12-01
MRO,2011,1,4278.5,7810.000000000001,2192.4,14280.9,0.299595963839814,0.5468843000091032,0.15351973615108291,2011-01-01
MRO,2011,2,4278.5,7810.000000000001,2187.9,14276.4,0.29969039813958703,0.5470566809559834,0.15325292090442968,2011-02-01
MRO,2011,3,4278.5,7810.000000000001,2187.9,14276.4,0.29969039813958703,0.5470566809559834,0.15325292090442968,2011-03-01
MRO,2011,4,4278.5,7810.000000000001,2187.9,14276.4,0.29969039813958703,0.5470566809559834,0.15325292090442968,2011-04-01
MRO,2011,5,4278.5,7810.000000000001,2186.0,14274.5,0.2997302882762969,0.5471294966548741,0.15314021506882902,2011-05-01
MRO,2011,6,4278.5,7810.000000000001,2186.0,14274.5,0.2997302882762969,0.5471294966548741,0.15314021506882902,2011-06-01
MRO,2011,7,4278.5,7863.3,2186.0,14327.8,0.2986152793869261,0.548814193386284,0.15257052722678988,2011-07-01
MRO,2011,8,4278.5,7863.3,2186.0,14327.8,0.2986152793869261,0.548814193386284,0.15257052722678988,2011-08-01
MRO,2011,9,4278.5,7863.3,2186.0,14327.8,0.2986152793869261,0.548814193386284,0.15257052722678988,2011-09-01
MRO,2011,10,4278.5,7863.3,2165.4,14307.199999999999,0.2990452359651085,0.5496043949899352,0.1513503690449564,2011-10-01
MRO,2011,11,4278.5,7863.3,2165.4,14307.199999999999,0.2990452359651085,0.5496043949899352,0.1513503690449564,2011-11-01
MRO,2011,12,4278.5,7863.3,2165.4,14307.199999999999,0.2990452359651085,0.5496043949899352,0.1513503690449564,2011-12-01
MRO,2012,1,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-01-01
MRO,2012,2,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-02-01
MRO,2012,3,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-03-01
MRO,2012,4,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-04-01
MRO,2012,5,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-05-01
MRO,2012,6,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-06-01
MRO,2012,7,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-07-01
MRO,2012,8,4326.5,7863.2,2166.4,14356.1,0.30137014927452443,0.5477253571652468,0.15090449356022875,2012-08-01
MRO,2012,9,4616.5,7863.2,2166.4,14646.1,0.3152033647182526,0.5368801250844935,0.14791651019725388,2012-09-01
MRO,2012,10,4616.5,7863.2,2166.4,14646.1,0.3152033647182526,0.5368801250844935,0.14791651019725388,2012-10-01
MRO,2012,11,4616.5,7863.2,2166.4,14646.1,0.3152033647182526,0.5368801250844935,0.14791651019725388,2012-11-01
MRO,2012,12,4616.5,7863.2,2136.0,14615.7,0.3158589735695177,0.5379968116477486,0.14614421478273362,2012-12-01
MRO,2013,1,4616.5,7981.2,2135.2,14732.900000000001,0.31334632014063757,0.5417263403674768,0.1449273394918855,2013-01-01
MRO,2013,2,4616.5,7981.2,2135.2,14732.900000000001,0.31334632014063757,0.5417263403674768,0.1449273394918855,2013-02-01
MRO,2013,3,4616.5,7981.2,2144.5,14742.2,0.31314864809865556,0.541384596600236,0.14546675530110836,2013-03-01
MRO,2013,4,4616.5,7981.2,2135.7,14733.400000000001,0.31333568626386304,0.5417079560725969,0.14495635766353995,2013-04-01
MRO,2013,5,4616.5,8033.2,2133.7,14783.400000000001,0.3122759311119228,0.5433932654193216,0.14433080346875546,2013-05-01
MRO,2013,6,4616.5,8033.2,2129.0,14778.7,0.31237524274800893,0.5435660782071494,0.14405867904484154,2013-06-01
MRO,2013,7,4616.5,8033.2,2129.0,14778.7,0.31237524274800893,0.5435660782071494,0.14405867904484154,2013-07-01
MRO,2013,8,4616.5,8033.2,2129.0,14778.7,0.31237524274800893,0.5435660782071494,0.14405867904484154,2013-08-01
MRO,2013,9,4616.5,8033.2,2126.5,14776.2,0.3124280938265589,0.5436580446934935,0.14391386147994747,2013-09-01
MRO,2013,10,4616.5,8073.2,2126.5,14816.2,0.3115846168383256,0.544890052780065,0.1435253303816093,2013-10-01
MRO,2013,11,4616.5,8073.2,2126.5,14816.2,0.3115846168383256,0.544890052780065,0.1435253303816093,2013-11-01
MRO,2013,12,4616.5,8107.8,2126.5,14850.8,0.3108586742801735,0.5459503865111645,0.14319093920866216,2013-12-01
MRO,2014,1,4616.5,8107.8,2125.3999999999996,14849.699999999999,0.3108817013138313,0.5459908280975374,0.1431274705886314,2014-01-01
MRO,2014,2,4616.5,8147.8,2125.2,14889.5,0.31005070687397157,0.5472178380738104,0.142731455052218,2014-02-01
MRO,2014,3,4616.5,8187.8,2125.2,14929.5,0.3092200006698148,0.5484309588398808,0.14234904049030442,2014-03-01
MRO,2014,4,4616.5,8187.8,2151.2000000000003,14955.5,0.30868242452609407,0.547477516632677,0.143840058841229,2014-04-01
MRO,2014,5,4616.5,8187.8,2151.2000000000003,14955.5,0.30868242452609407,0.547477516632677,0.143840058841229,2014-05-01
MRO,2014,6,4616.5,8187.8,2147.3,14951.599999999999,0.3087629417587416,0.5476203215709357,0.14361673667032293,2014-06-01
MRO,2014,7,4616.5,8187.8,2155.3,14959.599999999999,0.30859782347121584,0.5473274686488944,0.14407470787988985,2014-07-01
MRO,2014,8,4616.5,8187.8,2155.3,14959.599999999999,0.30859782347121584,0.5473274686488944,0.14407470787988985,2014-08-01
MRO,2014,9,4616.5,8275.8,2155.3,15047.599999999999,0.30679310986469605,0.549974746803477,0.14323214333182702,2014-09-01
MRO,2014,10,4616.5,8275.8,2155.3,15047.599999999999,0.30679310986469605,0.549974746803477,0.14323214333182702,2014-10-01
MRO,2014,11,4616.5,8275.8,2155.3,15047.599999999999,0.30679310986469605,0.549974746803477,0.14323214333182702,2014-11-01
MRO,2014,12,4616.5,8275.8,2155.3,15047.599999999999,0.30679310986469605,0.549974746803477,0.14323214333182702,2014-12-01
MRO,2015,1,4616.5,8275.8,2142.9,15035.199999999999,0.30704613174417367,0.5504283281898478,0.1425255400659785,2015-01-01
MRO,2015,2,4616.5,8355.8,2142.9,15115.199999999999,0.3054210331322113,0.5528077696623267,0.14177119720546208,2015-02-01
MRO,2015,3,4616.5,8355.8,2142.9,15115.199999999999,0.3054210331322113,0.5528077696623267,0.14177119720546208,2015-03-01
MRO,2015,4,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-04-01
MRO,2015,5,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-05-01
MRO,2015,6,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-06-01
MRO,2015,7,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-07-01
MRO,2015,8,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-08-01
MRO,2015,9,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-09-01
MRO,2015,10,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-10-01
MRO,2015,11,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-11-01
MRO,2015,12,4616.5,8313.8,2142.9,15073.199999999999,0.3062720590186557,0.5515617121779052,0.14216622880343924,2015-12-01
MRO,2016,1,4616.5,8313.8,2141.8,15072.099999999999,0.30629441152858594,0.5516019665474619,0.14210362192395223,2016-01-01
MRO,2016,2,4616.5,8313.8,2141.8,15072.099999999999,0.30629441152858594,0.5516019665474619,0.14210362192395223,2016-02-01
MRO,2016,3,4616.5,8313.8,2141.8,15072.099999999999,0.30629441152858594,0.5516019665474619,0.14210362192395223,2016-03-01
MRO,2016,4,4616.5,8313.8,2141.5,15071.8,0.3063005082339203,0.5516129460316618,0.14208654573441792,2016-04-01
MRO,2016,5,4616.5,8313.8,2159.7,15090.0,0.3059310801855534,0.5509476474486414,0.14312127236580516,2016-05-01
MRO,2016,6,4616.5,8313.8,2131.7,15062.0,0.30649980082326383,0.5519718496879564,0.1415283494887797,2016-06-01
MRO,2016,7,4616.5,8313.8,2131.7,15062.0,0.30649980082326383,0.5519718496879564,0.1415283494887797,2016-07-01
MRO,2016,8,4616.5,8313.8,2131.7,15062.0,0.30649980082326383,0.5519718496879564,0.1415283494887797,2016-08-01
MRO,2016,9,4616.5,8313.8,2093.2,15023.5,0.3072852531034712,0.5533863613671913,0.13932838552933735,2016-09-01
MRO,2016,10,4616.5,8348.8,2093.2,15058.5,0.3065710396121792,0.554424411461965,0.13900454892585581,2016-10-01
MRO,2016,11,4616.5,8348.8,2093.2,15058.5,0.3065710396121792,0.554424411461965,0.13900454892585581,2016-11-01
MRO,2016,12,4616.5,8348.8,2093.2,15058.5,0.3065710396121792,0.554424411461965,0.13900454892585581,2016-12-01
MRO,2017,1,4616.5,8348.8,2093.2,15058.5,0.3065710396121792,0.554424411461965,0.13900454892585581,2017-01-01
MRO,2017,2,4616.5,8348.8,2204.8,15170.099999999999,0.3043157263300835,0.5503457459080692,0.14533852776184733,2017-02-01
MRO,2017,3,4616.5,8348.8,2204.8,15170.099999999999,0.3043157263300835,0.5503457459080692,0.14533852776184733,2017-03-01
MRO,2017,4,4616.5,8348.8,2204.8,15170.099999999999,0.3043157263300835,0.5503457459080692,0.14533852776184733,2017-04-01
MRO,2017,5,4616.5,8348.8,2136.2,15101.5,0.30569810945932524,0.5528457438002847,0.14145614674039,2017-05-01
MRO,2017,6,4616.5,8428.8,2027.5,15072.8,0.3062801868266016,0.5592059869433682,0.13451382623003025,2017-06-01
MRO,2017,7,4616.5,8428.8,2027.5,15072.8,0.3062801868266016,0.5592059869433682,0.13451382623003025,2017-07-01
MRO,2017,8,4616.5,8384.5,2027.5,15028.5,0.3071830189306983,0.557906644042985,0.13491033702631666,2017-08-01
MRO,2017,9,4616.5,8384.5,2027.5,15028.5,0.3071830189306983,0.557906644042985,0.13491033702631666,2017-09-01
MRO,2017,10,4616.5,8384.5,2027.5,15028.5,0.3071830189306983,0.557906644042985,0.13491033702631666,2017-10-01
MRO,2017,11,4616.5,8384.5,1929.1,14930.1,0.3092075739613264,0.5615836464591664,0.12920877957950716,2017-11-01
MRO,2017,12,4616.5,8384.5,1927.1,14928.1,0.30924900020766205,0.5616588849217248,0.12909211487061312,2017-12-01
NPCC,2001,1,7975.299999999999,2285.8,11892.800000000005,22153.9,0.3599953055669656,0.10317822144182288,0.5368264729912117,2001-01-01
NPCC,2001,2,7975.299999999999,2442.6,11896.700000000004,22314.600000000006,0.3574027766574349,0.10946196660482371,0.5331352567377413,2001-02-01
NPCC,2001,3,7975.299999999999,2442.6,11896.700000000004,22314.600000000006,0.3574027766574349,0.10946196660482371,0.5331352567377413,2001-03-01
NPCC,2001,4,7975.299999999999,2442.6,11896.700000000004,22314.600000000006,0.3574027766574349,0.10946196660482371,0.5331352567377413,2001-04-01
NPCC,2001,5,8310.2,2442.6,11896.700000000004,22649.500000000007,0.3669043466743194,0.10784344025254416,0.5252522130731363,2001-05-01
NPCC,2001,6,8816.2,2442.6,11896.700000000004,23155.500000000007,0.38073891731985915,0.10548681738679791,0.5137742652933429,2001-06-01
