end,f,geography,last_updated,sector,series_id,start,type,units,year,month,generation (MWh),datetime,quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg)
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2017,3,117469.14,2017-03-01,1,1591650.0,1280420.0,151604662.5,121960005.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2017,2,83577.3,2017-02-01,1,1220020.0,949160.0,116206905.0,90407490.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2017,1,133826.81,2017-01-01,1,1752500.0,1415690.0,166925625.0,134844472.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,12,119695.72,2016-12-01,4,1614710.0,1294510.0,153801127.5,123302077.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,11,85862.68,2016-11-01,4,1126530.0,932200.0,107301982.5,88792050.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,10,94334.47,2016-10-01,4,1311920.0,1042540.0,124960380.0,99301935.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,9,109196.38,2016-09-01,3,1460120.0,1191080.0,139076430.0,113450370.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,8,153468.7,2016-08-01,3,1837000.0,1632870.0,174974250.0,155530867.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,7,136959.8,2016-07-01,3,1681080.0,1484840.0,160122870.0,141431010.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,6,98181.07,2016-06-01,2,1291030.0,1074770.0,122970607.5,102371842.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,5,99092.19,2016-05-01,2,1325260.0,1103110.0,126231015.0,105071227.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,4,87132.66,2016-04-01,2,1219100.0,950100.0,116119275.0,90497025.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,3,90131.67,2016-03-01,1,1263200.0,1020490.0,120319800.0,97201672.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,2,118606.91,2016-02-01,1,1617410.0,1310770.0,154058302.5,124850842.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2016,1,121878.81,2016-01-01,1,1707620.0,1412580.0,162650805.0,134548245.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,12,101078.95,2015-12-01,4,1380040.0,1125220.0,131448810.0,107177205.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,11,104902.84,2015-11-01,4,1432930.0,1127620.0,136486582.5,107405805.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,10,88204.05,2015-10-01,4,1247220.0,993430.0,118797705.0,94624207.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,9,104984.16,2015-09-01,3,1417340.0,1165020.0,135001635.0,110968155.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,8,102835.85,2015-08-01,3,1382300.0,1145410.0,131664075.0,109100302.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,7,119816.3,2015-07-01,3,1557880.0,1298000.0,148388070.0,123634500.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,6,103552.76,2015-06-01,2,1408870.0,1142290.0,134194867.5,108803122.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,5,107116.19,2015-05-01,2,1431590.0,1165230.0,136358947.5,110988157.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,4,61019.75,2015-04-01,2,949540.0,673410.0,90443685.0,64142302.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,3,116481.4,2015-03-01,1,1746780.0,1318570.0,166380795.0,125593792.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,2,446441.32,2015-02-01,1,5190350.0,4800530.0,494380837.5,457250482.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2015,1,302662.11,2015-01-01,1,3780120.0,3387090.0,360056430.0,322620322.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,12,121077.32,2014-12-01,4,1680870.0,1313380.0,160102867.5,125099445.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,11,136690.26,2014-11-01,4,1701950.0,1412060.0,162110737.5,134498715.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,10,99421.78,2014-10-01,4,1363960.0,1083170.0,129917190.0,103171942.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,9,121190.73,2014-09-01,3,1553600.0,1299230.0,147980400.0,123751657.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,8,185010.67,2014-08-01,3,2336120.0,2055270.0,222515430.0,195764467.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,7,262842.11,2014-07-01,3,3130130.0,2832190.0,298144882.5,269766097.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,6,187422.69,2014-06-01,2,2171030.0,1907890.0,206790607.5,181726522.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,5,128659.69,2014-05-01,2,1648210.0,1351740.0,156992002.5,128753235.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,4,103749.27,2014-04-01,2,1456080.0,1092870.0,138691620.0,104095867.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,3,276852.1,2014-03-01,1,3407000.0,2964810.0,324516750.0,282398152.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,2,496936.02,2014-02-01,1,5665930.0,5283380.0,539679832.5,503241945.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2014,1,399253.57,2014-01-01,1,4615850.0,4237780.0,439659712.5,403648545.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,12,168198.35,2013-12-01,4,2168910.0,1774040.0,206588677.5,168977310.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,11,125986.78,2013-11-01,4,1697950.0,1354010.0,161729737.5,128969452.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,10,122490.95,2013-10-01,4,1622240.0,1305940.0,154518360.0,124390785.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,9,132580.0,2013-09-01,3,1720010.0,1418480.0,163830952.5,135110220.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,8,164110.09,2013-08-01,3,2020610.0,1714510.0,192463102.5,163307077.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,7,263051.57,2013-07-01,3,3122860.0,2766610.0,297452415.0,263519602.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,6,174735.29,2013-06-01,2,2138620.0,1805890.0,203703555.0,172011022.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,5,147323.13,2013-05-01,2,1896840.0,1534580.0,180674010.0,146168745.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,4,97407.34,2013-04-01,2,1308520.0,1019490.0,124636530.0,97106422.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,3,221819.69,2013-03-01,1,2700450.0,2409010.0,257217862.5,229458202.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,2,204389.96,2013-02-01,1,2800980.0,2368870.0,266793345.0,225634867.5
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2013,1,199525.23,2013-01-01,1,2712440.0,2237500.0,258359910.0,213121875.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2012,12,102843.81,2012-12-01,4,1528120.0,1138980.0,145553430.0,108487845.0
201703,M,USA-NJ,2017-05-24T14:26:30-04:00,99,ELEC.GEN.COW-NJ-99.M,200101,COW,megawatthours,2012,11,141741.88,2012-11-01,4,1857630.0,1483830.0,176939257.5,141334807.5
