end,f,geography,last_updated,sector,series_id,start,type,units,year,month,generation (MWh),datetime,quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg)
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2017,3,392171.22,2017-03-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2017,2,330699.78,2017-02-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2017,1,272113.99,2017-01-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,12,546436.08,2016-12-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,11,380362.38,2016-11-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,10,425051.2,2016-10-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,9,276798.54,2016-09-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,8,217868.0,2016-08-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,7,263296.86,2016-07-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,6,210404.47,2016-06-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,5,263647.77,2016-05-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,4,303325.6,2016-04-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,3,433302.51,2016-03-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,2,551034.62,2016-02-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2016,1,491677.46,2016-01-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,12,500969.69,2015-12-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,11,444702.23,2015-11-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,10,284486.91,2015-10-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,9,258565.22,2015-09-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,8,202020.5,2015-08-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,7,205548.93,2015-07-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,6,158878.23,2015-06-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,5,240390.66,2015-05-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,4,263694.37,2015-04-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,3,357181.09,2015-03-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,2,397521.57,2015-02-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2015,1,442748.61,2015-01-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,12,432473.99,2014-12-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,11,506418.26,2014-11-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,10,356795.87,2014-10-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,9,217868.69,2014-09-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,8,191012.82,2014-08-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,7,177399.43,2014-07-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,6,270506.34,2014-06-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,5,258494.88,2014-05-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,4,412031.42,2014-04-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,3,509131.66,2014-03-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,2,455948.58,2014-02-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2014,1,617675.07,2014-01-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,12,608312.05,2013-12-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,11,460648.22,2013-11-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,10,366109.77,2013-10-01,4,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,9,284531.17,2013-09-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,8,170238.41,2013-08-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,7,165343.62,2013-07-01,3,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,6,261835.34,2013-06-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,5,308350.03,2013-05-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,4,403540.3,2013-04-01,2,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,3,407224.78,2013-03-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,2,441555.43,2013-02-01,1,,,0.0,0.0
201703,M,USA-WY,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-WY-99.M,200101,AOR,megawatthours,2013,1,555594.89,2013-01-01,1,,,0.0,0.0
