year,nerc,month,type,generation (mwh),total fuel (mmbtu),elec fuel (mmbtu)
2016,SERC,1,HYC,1575663.404536706,,
2016,SERC,1,NG,642185.2734648491,14013298.748398889,5619853.341949178
2016,SERC,1,OOG,29945.928852338126,,
2016,SERC,1,OTH,108724.1870788324,,
2016,SERC,1,PC,9706.641999999993,343933.0,49243.0
2016,SERC,1,PEL,14548.439197458063,257611.01305555983,121341.65580003874
2016,SERC,1,SUN,153023.63999999998,,
2016,SERC,1,WAS,137826.66388566064,,
2016,SERC,1,WND,2240.021245235064,,
2016,SERC,1,WWW,545600.5025214322,,
2016,SERC,2,COW,81333.88990593176,3710546.230026249,636878.2964087476
2016,SERC,2,HYC,1418962.883136775,,
2016,SERC,2,NG,589026.4125187914,13206024.843301373,5126634.214364824
2016,SERC,2,OOG,27384.633526778285,,
2016,SERC,2,OTH,95609.48504320902,,
2016,SERC,2,PC,14287.859999999986,435438.0,72478.0
2016,SERC,2,PEL,8298.403106288659,143112.459993969,65211.821546860636
2016,SERC,2,SUN,268686.48000000004,,
2016,SERC,2,WAS,120788.70751682963,,
2016,SERC,2,WND,2524.4446371179,,
2016,SERC,2,WWW,509196.4056886609,,
2016,SERC,3,COW,67741.09775971768,3369164.7135571777,491010.1545295844
2016,SERC,3,HYC,1160393.2414759696,,
2016,SERC,3,NG,667204.4727753716,13930720.422052614,5832458.422446998
2016,SERC,3,OOG,29639.67945726836,,
2016,SERC,3,OTH,107315.3183614067,,
2016,SERC,3,PC,18512.535999999964,507658.0,93908.0
2016,SERC,3,PEL,6336.206096382945,87221.89916390427,47572.08719043754
2016,SERC,3,SUN,293085.58,,
2016,SERC,3,WAS,129037.23231160053,,
2016,SERC,3,WND,2662.5775797891865,,
2016,SERC,3,WWW,515892.8782322038,,
2016,SERC,4,COW,195790.08352446673,3687811.346070648,1819289.2713607359
2016,SERC,4,HYC,959020.450637663,,
2016,SERC,4,NG,638941.1556514887,13308994.73715158,5591910.155660205
2016,SERC,4,OOG,24374.00953520346,,
2016,SERC,4,OTH,109821.64791683218,,
2016,SERC,4,PC,17144.619000000006,354113.0,86973.0
2016,SERC,4,PEL,5592.133796158799,55490.64325782419,37220.589681714664
2016,SERC,4,SUN,306886.44999999995,,
2016,SERC,4,WAS,129715.36423953873,,
2016,SERC,4,WND,2421.9968727109854,,
2016,SERC,4,WWW,461952.10907321284,,
2016,SERC,5,COW,102272.73003959244,3067627.8943369696,869555.8660760949
2016,SERC,5,HYC,1043244.931123083,,
2016,SERC,5,NG,684280.4093199712,14008930.198218945,6104318.44890951
2016,SERC,5,OOG,12509.672999999984,,
2016,SERC,5,OTH,116511.01603637825,,
2016,SERC,5,PC,18695.55800000002,382690.0,94840.0
2016,SERC,5,PEL,7588.562425129696,105302.04940878833,55038.99496283327
2016,SERC,5,SUN,373389.17,,
2016,SERC,5,WAS,137287.45585495053,,
2016,SERC,5,WND,2407.4849002167457,,
2016,SERC,5,WWW,506998.74336986965,,
2016,SERC,6,COW,131799.2671414367,3926499.1506639845,1162234.9270391234
2016,SERC,6,HYC,986316.294817262,,
2016,SERC,6,NG,777523.1198576236,14938466.52164702,6888656.620850485
2016,SERC,6,OOG,16711.41500000002,,
2016,SERC,6,OTH,113470.68689023118,,
2016,SERC,6,PC,19126.617000000027,406560.0,97020.0
2016,SERC,6,PEL,8856.736771751963,161572.93746012458,67705.88655528854
2016,SERC,6,SUN,394852.31,,
2016,SERC,6,WAS,132537.9765018486,,
2016,SERC,6,WND,2242.381475446601,,
2016,SERC,6,WWW,528416.1761061265,,
2016,SERC,7,COW,221132.93365344257,4318967.137710933,2045304.0245151175
2016,SERC,7,HYC,1072761.5037993325,,
2016,SERC,7,NG,1312077.8049213248,19350169.409354623,11247003.371682664
2016,SERC,7,OOG,17818.91099999999,,
2016,SERC,7,OTH,120219.83743964578,,
2016,SERC,7,PC,19994.863000000012,448169.0,101429.0
2016,SERC,7,PEL,10595.74743497515,165475.41325489248,82066.76731594463
2016,SERC,7,SUN,438649.88404191623,,
2016,SERC,7,WAS,138315.93208726973,,
2016,SERC,7,WND,2037.485946632771,,
2016,SERC,7,WWW,551813.5088480229,,
2016,SERC,8,COW,208346.71710725193,3882136.7263723165,1889156.233046047
2016,SERC,8,HYC,1108450.733039303,,
2016,SERC,8,NG,912080.375160479,16856754.56028484,8250594.615285881
2016,SERC,8,OOG,17027.385000000002,,
2016,SERC,8,OTH,121305.82403374847,,
2016,SERC,8,PC,20739.771000000066,441230.0,105209.0
2016,SERC,8,PEL,7017.810195628155,88607.70976259181,57067.06675310072
2016,SERC,8,SUN,400997.78893238853,,
2016,SERC,8,WAS,137006.0568577657,,
2016,SERC,8,WND,1631.883202033028,,
2016,SERC,8,WWW,541671.4234277876,,
2016,SERC,9,COW,138322.63678182656,3259801.3144503916,1262907.6110728523
2016,SERC,9,HYC,994773.4780519152,,
2016,SERC,9,NG,756724.0016770595,14814416.018236076,6688432.6221640315
2016,SERC,9,OOG,22080.508786116978,,
2016,SERC,9,OTH,56814.13295124916,,
2016,SERC,9,PC,17754.353999999992,330349.0,90059.0
2016,SERC,9,PEL,6641.97473325338,88596.81194193372,52213.7690578188
2016,SERC,9,SUN,374957.4497620495,,
2016,SERC,9,WAS,126924.87995780303,,
2016,SERC,9,WND,1895.3149443157272,,
2016,SERC,9,WWW,513252.2097049495,,
2016,SERC,10,COW,96493.47159787545,3087812.0744977067,776370.469752511
2016,SERC,10,HYC,905866.2390096837,,
2016,SERC,10,NG,626864.8088320385,13141394.649762558,5525055.289290081
2016,SERC,10,OOG,16104.349000000031,,
2016,SERC,10,OTH,50848.390077585915,,
2016,SERC,10,PC,13878.209999999992,527710.0,70400.0
2016,SERC,10,PEL,6843.17987588927,76660.36516048151,47208.4675087791
2016,SERC,10,SUN,312667.1460859474,,
2016,SERC,10,WAS,126493.99872912324,,
2016,SERC,10,WND,2090.0245459302037,,
2016,SERC,10,WWW,497698.1465960338,,
2016,SERC,11,COW,83346.72112974069,2861118.7234993656,728039.0734912421
2016,SERC,11,HYC,735074.0371567341,,
2016,SERC,11,NG,576903.631273807,12894371.871999113,5130751.467637357
2016,SERC,11,OOG,16839.252000000004,,
2016,SERC,11,OTH,51517.27982263721,,
2016,SERC,11,PC,15123.318000000028,363926.0,76716.0
2016,SERC,11,PEL,6858.566115815151,52872.83677378268,32359.31666838103
2016,SERC,11,SUN,265753.71002674795,,
2016,SERC,11,WAS,125906.36622044655,,
2016,SERC,11,WND,2245.9374721578242,,
2016,SERC,11,WWW,517718.2782662347,,
2016,SERC,12,COW,114484.71030624988,3439473.2860174766,1032929.36758868
2016,SERC,12,HYC,925026.1310822187,,
2016,SERC,12,NG,585985.3180530169,13554442.068874847,5264304.857220714
2016,SERC,12,OOG,16177.702000000001,,
2016,SERC,12,OTH,50545.74531310523,,
2016,SERC,12,PC,16823.907999999996,423762.0,85342.0
2016,SERC,12,PEL,9646.675755007233,115300.40104108478,73107.52708975591
2016,SERC,12,SUN,201768.66999999998,,
2016,SERC,12,WAS,138426.84864664872,,
2016,SERC,12,WND,2836.3643979370827,,
2016,SERC,12,WWW,543074.6371113799,,
2016,SPP,1,HYC,14328.093519503378,,
2016,SPP,1,NG,84747.60050698114,1916579.0755424239,732810.4410398066
2016,SPP,1,OOG,6723.140263589774,,
2016,SPP,1,OTH,4164.259921167603,,
2016,SPP,1,PEL,531.3747603211991,31564.166995797288,31554.611969740214
2016,SPP,1,SUN,3966.5851537770054,,
2016,SPP,1,WND,61982.48378265533,,
2016,SPP,1,WWW,209150.9804012665,,
2016,SPP,2,HYC,13194.671838976421,,
2016,SPP,2,NG,76778.94542705198,1839011.6286377553,658430.953421525
2016,SPP,2,OOG,5492.582060384293,,
2016,SPP,2,OTH,3698.408956790997,,
2016,SPP,2,PEL,316.07571900367645,19979.116457133707,19969.826107082434
2016,SPP,2,SUN,6418.978982661835,,
2016,SPP,2,WND,70689.30757818722,,
2016,SPP,2,WWW,196009.91003523857,,
2016,SPP,3,HYC,10737.40519477224,,
2016,SPP,3,NG,124490.68294634871,2204729.5778890545,1070119.6907276819
2016,SPP,3,OOG,6915.265096023972,,
2016,SPP,3,OTH,4062.599638593305,,
2016,SPP,3,PEL,300.9769384624343,19042.194465893528,19041.722447260036
2016,SPP,3,SUN,6972.633038817219,,
2016,SPP,3,WND,83867.2820564283,,
2016,SPP,3,WWW,198525.4111684234,,
2016,SPP,4,HYC,6861.437783878805,,
2016,SPP,4,NG,141056.6637254255,2173403.8770687887,1097251.3754877467
2016,SPP,4,OOG,5531.020697465741,,
2016,SPP,4,OTH,4335.787083167808,,
2016,SPP,4,PEL,116.78981205913496,1142.0708315625443,1141.5611142694713
2016,SPP,4,SUN,7317.205743733683,,
2016,SPP,4,WND,73048.30258295359,,
2016,SPP,4,WWW,182189.62355762275,,
2016,SPP,5,HYC,7738.160559268781,,
2016,SPP,5,NG,132424.0359142328,2221728.83152423,1091658.010656565
2016,SPP,5,OOG,3797.5378048327284,,
2016,SPP,5,OTH,4401.223963621732,,
2016,SPP,5,PEL,341.8861599736656,21619.595560711874,21619.049715536705
2016,SPP,5,SUN,8840.177460862416,,
2016,SPP,5,WND,75368.53772603665,,
2016,SPP,5,WWW,200750.28400169883,,
2016,SPP,6,HYC,5816.086147718736,,
2016,SPP,6,NG,191602.31678256753,2729444.264754255,1639068.811481947
2016,SPP,6,OOG,5128.125304791092,,
2016,SPP,6,OTH,4341.686109768815,,
2016,SPP,6,PEL,321.00934901107536,20813.093414102026,20812.578984476506
2016,SPP,6,SUN,8800.68942658774,,
2016,SPP,6,WND,61019.73433730449,,
2016,SPP,6,WWW,205913.45130430453,,
2016,SPP,7,HYC,6825.284310024146,,
2016,SPP,7,NG,251339.81291446238,3299082.0792646282,2104811.2664137627
2016,SPP,7,OOG,5542.199650230351,,
2016,SPP,7,OTH,4563.050560354238,,
2016,SPP,7,PEL,379.51766950673357,24222.541471779066,24213.146665025204
2016,SPP,7,SUN,9631.530564183731,,
2016,SPP,7,WND,77257.35891738923,,
2016,SPP,7,WWW,212400.5504591612,,
2016,SPP,8,HYC,7043.103024875281,,
2016,SPP,8,NG,216031.83810830853,2965607.9997051666,1815208.9455904248
2016,SPP,8,OOG,5290.5695721369275,,
2016,SPP,8,OTH,4908.298966251507,,
2016,SPP,8,PEL,124.39117025755189,1252.934409973084,1252.375213189312
2016,SPP,8,SUN,8650.984148106,,
2016,SPP,8,WND,55737.13005288479,,
2016,SPP,8,WWW,209803.78582861277,,
2016,SPP,9,HYC,5860.939736519237,,
2016,SPP,9,NG,181280.7774068242,2594758.4256205773,1500922.7312838293
2016,SPP,9,OOG,4946.232856849803,,
2016,SPP,9,OTH,4783.479048750844,,
2016,SPP,9,PEL,310.8408809162251,21178.325491771448,21177.796139759845
2016,SPP,9,SUN,7845.803359042529,,
2016,SPP,9,WND,58387.56457182786,,
2016,SPP,9,WWW,198660.18248961607,,
2016,SPP,10,HYC,6149.341375033681,,
2016,SPP,10,NG,139586.17151042342,2223233.8795104786,1161220.0914273565
2016,SPP,10,OOG,4935.686678491477,,
2016,SPP,10,OTH,4047.4309224140843,,
2016,SPP,10,PEL,341.70333084666186,22252.47912148018,22251.916390447073
2016,SPP,10,SUN,6552.656976675244,,
2016,SPP,10,WND,74164.31679345052,,
2016,SPP,10,WWW,195539.80447583756,,
2016,SPP,11,HYC,4551.576574828588,,
2016,SPP,11,NG,101757.13412061596,1975650.1612749998,877152.6694293227
2016,SPP,11,OOG,5147.446967552972,,
2016,SPP,11,OTH,4065.9581773628006,,
2016,SPP,11,PEL,421.1285236637276,26375.475243067332,26374.821014245867
2016,SPP,11,SUN,5342.332687415725,,
2016,SPP,11,WND,60332.41202336292,,
2016,SPP,11,WWW,204151.7487748833,,
2016,SPP,12,HYC,6425.863798261423,,
2016,SPP,12,NG,77297.01140289391,1883880.770142121,640760.698709602
2016,SPP,12,OOG,4963.840323371749,,
2016,SPP,12,OTH,3832.4236868947696,,
2016,SPP,12,PEL,503.727129485591,31913.504416359785,31903.906979310683
2016,SPP,12,SUN,3766.852097124332,,
2016,SPP,12,WND,65749.98492360648,,
2016,SPP,12,WWW,210026.25742735964,,
2016,TRE,1,HYC,167358.25,,
2016,TRE,1,NG,824206.1627120354,13054874.328405026,7526631.547736438
2016,TRE,1,OOG,29571.385736410237,,
2016,TRE,1,OTH,30372.61,,
2016,TRE,1,PEL,277.698669006941,14636.820620226259,2345.935929648241
2016,TRE,1,SUN,8257.442320311155,,
2016,TRE,1,WND,41594.39434422173,,
2016,TRE,1,WWW,-144615.18849115874,,
2016,TRE,2,HYC,119448.29999999999,,
2016,TRE,2,NG,869670.7097779462,13464039.980426416,7873233.523686881
2016,TRE,2,OOG,24158.838939615707,,
2016,TRE,2,OTH,27146.86,,
2016,TRE,2,PC,2166.4040000000005,253209.0,13949.0
2016,TRE,2,PEL,159.96408366238452,8408.365221859745,1391.382689308612
2016,TRE,2,SUN,14375.511365831888,,
2016,TRE,2,WND,47261.14281409695,,
2016,TRE,2,WWW,-135628.36775934268,,
2016,TRE,3,HYC,82404.49,,
2016,TRE,3,NG,965716.7619580931,14311841.687755931,8579242.990604518
2016,TRE,3,OOG,30416.436903975988,,
2016,TRE,3,OTH,29294.620000000003,,
2016,TRE,3,PC,2411.6370000000006,306153.0,13173.0
2016,TRE,3,PEL,110.15099038529421,4750.399215179426,1010.7034309478427
2016,TRE,3,SUN,15372.935435577536,,
2016,TRE,3,WND,56773.162580191434,,
2016,TRE,3,WWW,-137249.4043695073,,
2016,TRE,4,HYC,60774.07000000001,,
2016,TRE,4,NG,882472.058897847,13341636.649361461,7815488.595298567
2016,TRE,4,OOG,24327.90930253425,,
2016,TRE,4,OTH,32170.43,,
2016,TRE,4,PC,2817.514,188201.0,18871.0
2016,TRE,4,PEL,119.43295069694828,5033.916363664676,1083.0324900363887
2016,TRE,4,SUN,15461.440088210893,,
2016,TRE,4,WND,49516.597880723166,,
2016,TRE,4,WWW,-126414.18426385327,,
2016,TRE,5,HYC,68559.92000000001,,
2016,TRE,5,NG,962876.6520450464,14474171.835483996,8617358.78574522
2016,TRE,5,OOG,16703.274195167276,,
2016,TRE,5,OTH,31786.35,,
2016,TRE,5,PC,2862.343999999999,213628.0,17938.0
2016,TRE,5,PEL,141.23988683860824,6033.165614270031,1261.9517414659504
2016,TRE,5,SUN,18732.2744012813,,
2016,TRE,5,WND,51617.92922761035,,
2016,TRE,5,WWW,-139048.61245960274,,
2016,TRE,6,HYC,32984.850000000006,,
2016,TRE,6,NG,1038078.4364685477,14758705.08710373,9261572.658039924
2016,TRE,6,OOG,22555.79469520892,,
2016,TRE,6,OTH,31486.019999999997,,
2016,TRE,6,PC,2950.8630000000003,222345.0,18885.0
2016,TRE,6,PEL,193.89577377673305,10319.627677382687,1655.9547738693466
2016,TRE,6,SUN,19690.30804228403,,
2016,TRE,6,WND,41957.45337208258,,
2016,TRE,6,WWW,-142622.47467838638,,
2016,TRE,7,HYC,45512.24,,
2016,TRE,7,NG,1116454.2119570302,15926352.148291072,9939243.53914058
2016,TRE,7,OOG,24377.079349769716,,
2016,TRE,7,OTH,33161.81,,
2016,TRE,7,PC,3072.415,246331.0,19661.0
2016,TRE,7,PEL,315.4235625325031,18893.54312230899,2559.116314330272
2016,TRE,7,SUN,21755.850757336833,,
2016,TRE,7,WND,52974.201426896994,,
2016,TRE,7,WWW,-146939.64962192148,,
2016,TRE,8,HYC,51023.17,,
2016,TRE,8,NG,1092959.1054806705,15766653.422134174,9755289.573237095
2016,TRE,8,OOG,23270.297427863097,,
2016,TRE,8,OTH,36830.56,,
2016,TRE,8,PC,3107.2960000000003,239878.0,19538.0
2016,TRE,8,PEL,274.8924295670661,,
2016,TRE,8,SUN,19297.1919849408,,
2016,TRE,8,WND,37965.67796607287,,
2016,TRE,8,WWW,-145336.11463863665,,
2016,TRE,9,HYC,49427.56,,
2016,TRE,9,NG,992807.1491221602,14579215.18594206,8847475.971255992
2016,TRE,9,OOG,21755.750143150173,,
2016,TRE,9,OTH,36148.479999999996,,
2016,TRE,9,PC,3325.6710000000003,176950.0,23530.0
2016,TRE,9,PEL,113.9338836315664,4571.961848999899,1067.805319701958
2016,TRE,9,SUN,17867.20559024842,,
2016,TRE,9,WND,39193.08735865097,,
2016,TRE,9,WWW,-137696.6524215928,,
2016,TRE,10,NG,886547.120626703,13287508.886498388,7859804.756499079
2016,TRE,10,OOG,21709.36332150851,,
2016,TRE,10,OTH,29904.489999999998,,
2016,TRE,10,PEL,154.66278430635947,,
2016,TRE,10,SUN,14733.255568437242,,
2016,TRE,10,WND,49712.18624097853,,
2016,TRE,10,WWW,-135294.5739305645,,
2016,TRE,11,HYC,23439.620000000003,,
2016,TRE,11,NG,880255.499344962,13439240.2792577,7838424.086042381
2016,TRE,11,OOG,22640.78003244704,,
2016,TRE,11,OTH,29782.18,,
2016,TRE,11,PEL,140.8752819147232,5022.020539252708,1309.5366487610465
2016,TRE,11,SUN,31311.015055553897,,
2016,TRE,11,WND,40339.52863562644,,
2016,TRE,11,WWW,-141227.7796605245,,
2016,TRE,12,HYC,34504.62,,
2016,TRE,12,NG,865544.5333618971,13570648.139456728,7809677.880064969
2016,TRE,12,OOG,21833.195676628213,,
2016,TRE,12,OTH,27260.47,,
2016,TRE,12,PC,2667.767,255049.0,16939.0
2016,TRE,12,PEL,168.2553308518074,5701.07384943591,1580.7706203430946
2016,TRE,12,SUN,8175.3155795501725,,
2016,TRE,12,WND,44126.47478010486,,
2016,TRE,12,WWW,-145392.58333141284,,
2016,WECC,1,COW,375877.36099999957,6325538.0,4298808.0
2016,WECC,1,GEO,532689.64,,
2016,WECC,1,HYC,2137328.4,,
2016,WECC,1,NG,2226912.48360908,27280667.507251076,17515510.059265114
2016,WECC,1,OOG,-36322.211,,
2016,WECC,1,OTH,54759.429000000004,,
2016,WECC,1,PEL,1556.28433099306,58763.17937977374,18890.064070351757
2016,WECC,1,SUN,293922.34252591175,,
2016,WECC,1,WAS,259262.827,,
2016,WECC,1,WND,243647.07187312262,,
2016,WECC,1,WWW,241641.64899999998,,
2016,WECC,2,COW,305166.2340000004,5529331.0,3600551.0
2016,WECC,2,GEO,495561.86999999994,,
2016,WECC,2,HYC,2254750.14,,
2016,WECC,2,NG,1657679.8862904392,20482708.593051802,12373583.675524443
2016,WECC,2,OOG,-35540.78400000002,,
2016,WECC,2,OTH,43595.69,,
2016,WECC,2,PEL,1712.378916337616,69878.63477814026,16325.617310691388
2016,WECC,2,SUN,470059.71965150617,,
2016,WECC,2,WAS,231546.115,,
2016,WECC,2,WND,262808.9596077159,,
2016,WECC,2,WWW,228093.186,,
2016,WECC,3,COW,251946.7310000005,4855175.0,2935195.0
2016,WECC,3,GEO,531777.3400000001,,
2016,WECC,3,HYC,2991430.8400000003,,
2016,WECC,3,NG,1584275.475236625,20608759.17292529,12292363.468237242
2016,WECC,3,OOG,-35705.320999999996,,
2016,WECC,3,OTH,48030.96,,
2016,WECC,3,PEL,535.4343442157624,8205.600784820574,6508.296569052158
2016,WECC,3,SUN,517778.56152560527,,
2016,WECC,3,WAS,247511.11,,
2016,WECC,3,WND,307191.28536337987,,
2016,WECC,3,WWW,229738.18600000002,,
2016,WECC,4,COW,194462.48899999983,2753730.0,2218840.0
2016,WECC,4,GEO,489120.26,,
2016,WECC,4,HYC,2974530.9099999997,,
2016,WECC,4,NG,2025788.253757413,24412822.411471996,15203485.513148217
2016,WECC,4,OOG,-25064.530999999974,,
2016,WECC,4,OTH,49663.489,,
2016,WECC,4,PEL,598.5016433999684,9883.083636335323,8239.967509963612
2016,WECC,4,SUN,562842.6141680554,,
2016,WECC,4,WAS,233100.924,,
2016,WECC,4,WND,284697.6295363228,,
2016,WECC,4,WWW,189705.29299999998,,
2016,WECC,5,COW,225186.8580000003,3941231.0,2501652.0
2016,WECC,5,GEO,530340.01,,
2016,WECC,5,HYC,2860176.17,,
2016,WECC,5,NG,2222180.519538362,26371627.31647011,16891099.865345214
2016,WECC,5,OOG,-37349.03199999998,,
2016,WECC,5,OTH,52759.176,,
2016,WECC,5,PEL,983.761113161391,15523.83438572997,12533.048258534049
2016,WECC,5,SUN,688526.7181378561,,
2016,WECC,5,WAS,250455.72499999998,,
2016,WECC,5,WND,278867.53304635274,,
2016,WECC,5,WWW,208820.338,,
2016,WECC,6,COW,311820.81100000034,4995875.0,3449815.0
2016,WECC,6,GEO,480557.31,,
2016,WECC,6,HYC,2592903.469999999,,
2016,WECC,6,NG,2616681.987230528,29020687.38091846,19991044.196699884
2016,WECC,6,OOG,-35962.30799999999,,
2016,WECC,6,OTH,51047.96000000001,,
2016,WECC,6,PEL,1396.876226223265,88013.37232261732,15682.045226130653
2016,WECC,6,SUN,681503.6625311282,,
2016,WECC,6,WAS,241001.85199999998,,
2016,WECC,6,WND,245771.05229061324,,
2016,WECC,6,WWW,230693.142,,
2016,WECC,7,COW,368712.402,5599349.0,4122115.0
2016,WECC,7,GEO,497302.28,,
2016,WECC,7,HYC,2528873.16,,
2016,WECC,7,NG,2852694.793278613,32316300.406689357,22489318.13465474
2016,WECC,7,OOG,-34370.78600000001,,
2016,WECC,7,OTH,54254.026,,
2016,WECC,7,PEL,1616.9784374674928,72486.456877691,18827.883685669727
2016,WECC,7,SUN,748088.8086784794,,
2016,WECC,7,WAS,251488.584,,
2016,WECC,7,WND,259347.10965571375,,
2016,WECC,7,WWW,247783.011,,
2016,WECC,8,COW,373680.9199999999,5698392.0,4174002.0
2016,WECC,8,GEO,505687.18000000005,,
2016,WECC,8,HYC,2284289.8100000005,,
2016,WECC,8,NG,2875826.1597011182,33061812.07252143,22817040.245808516
2016,WECC,8,OOG,-34569.15400000001,,
2016,WECC,8,OTH,55258.761,,
2016,WECC,8,PEL,1675.2415704329358,64586.0,19358.0
2016,WECC,8,SUN,686886.423866953,,
2016,WECC,8,WAS,250754.9,,
2016,WECC,8,WND,191292.7419810423,,
2016,WECC,8,WWW,247565.16199999995,,
2016,WECC,9,COW,321409.7410000006,4886812.0,3638232.0
2016,WECC,9,GEO,511617.75,,
2016,WECC,9,HYC,1858010.44,,
2016,WECC,9,NG,2277830.818324715,27097970.5791969,18087048.328286663
2016,WECC,9,OOG,-37392.257,,
2016,WECC,9,OTH,45370.893,,
2016,WECC,9,PEL,1451.065971755083,64592.085751314815,16154.242280612754
2016,WECC,9,SUN,629749.331050709,,
2016,WECC,9,WAS,235978.106,,
2016,WECC,9,WND,208554.68806952127,,
2016,WECC,9,WWW,225785.05800000002,,
2016,WECC,10,COW,299760.3600000001,4411834.0,3397434.0
2016,WECC,10,GEO,531163.7600000001,,
2016,WECC,10,HYC,1869832.6500000001,,
2016,WECC,10,NG,2124432.876628323,25974242.559260804,17088656.557023868
2016,WECC,10,OOG,-36856.70300000002,,
2016,WECC,10,OTH,42244.331999999995,,
2016,WECC,10,PEL,597.7512156936384,7523.0,6178.0
2016,WECC,10,SUN,534788.2774548875,,
2016,WECC,10,WAS,234657.682,,
2016,WECC,10,WND,253084.9369655713,,
2016,WECC,10,WWW,206794.483,,
2016,WECC,11,COW,296129.13800000004,4647355.0,3364535.0
2016,WECC,11,GEO,541762.38,,
2016,WECC,11,HYC,2282949.5900000003,,
2016,WECC,11,NG,1856753.6141861288,24048392.184044022,14698734.468163593
2016,WECC,11,OOG,-33491.023000000016,,
2016,WECC,11,OTH,41810.33900000001,,
2016,WECC,11,PEL,490.2747180852773,6483.979460747292,5063.463351238954
2016,WECC,11,SUN,438468.12225703045,,
2016,WECC,11,WAS,230370.80800000002,,
2016,WECC,11,WND,237927.90934101102,,
2016,WECC,11,WWW,211736.76200000005,,
2016,WECC,12,COW,347526.3450000002,5331135.0,3947705.0
2016,WECC,12,GEO,591011.69,,
2016,WECC,12,HYC,2764451.65,,
2016,WECC,12,NG,1940143.133538335,25160070.55837783,15057842.079638487
2016,WECC,12,OOG,-36352.388999999996,,
2016,WECC,12,OTH,41856.371,,
2016,WECC,12,PEL,2343.123669148191,87553.92615056409,23500.229379656907
2016,WECC,12,SUN,346260.17232332553,,
2016,WECC,12,WAS,247692.09999999998,,
2016,WECC,12,WND,288622.4502962885,,
2016,WECC,12,WWW,240493.04400000005,,
2017,-,1,COW,385323.8784937249,4253249.665151345,4108321.621302412
2017,-,1,HYC,553156.8455777455,,
2017,-,1,NG,78766.26017509979,870917.7352897861,827020.839157686
2017,-,1,OTH,-0.0039999999999054126,,
2017,-,1,PC,-0.0010000000002037268,4.0,2.0
2017,-,1,PEL,90.48462595455204,2132.1311504596033,2132.5016504579035
2017,-,1,SUN,105.13000000000011,,
2017,-,1,WAS,169.75266450193732,,
2017,-,1,WND,70301.31479969784,,
2017,-,1,WWW,2.754918515125771,,
2017,-,2,COW,2674.1031670541806,123384.81789865956,15486.75157579348
2017,-,2,HYC,463543.9266964017,,
2017,-,2,NG,45830.608131836234,593239.2956773945,548707.1151393324
2017,-,2,OTH,-0.00200000000018008,,
2017,-,2,PC,-0.004000000000019099,-2.0,5.0
2017,-,2,PEL,59.42558901742168,1224.4362036559846,1225.7389565839198
2017,-,2,SUN,487.4056057501064,,
2017,-,2,WAS,156.8419532907032,,
2017,-,2,WND,90449.04754267982,,
2017,-,2,WWW,2.621791968534717,,
2017,-,3,COW,2949.9797789073286,111243.63579807969,16618.639674765513
2017,-,3,HYC,437910.1613492421,,
2017,-,3,NG,99132.05869242814,957565.0851911973,889977.6200673769
2017,-,3,OTH,4.547473508864641e-13,,
2017,-,3,PC,-0.0030000000006111804,-3.0,-2.0
2017,-,3,PEL,61.10787392550498,1423.0359123534554,1423.167906672895
2017,-,3,SUN,967.9815244101982,,
2017,-,3,WAS,0.00045259451769989295,,
2017,-,3,WND,113626.13019525938,,
2017,-,3,WWW,2.744651844386641,,
2017,-,4,COW,3101.4915331434363,115427.5717121882,18296.66656478287
2017,-,4,HYC,405828.88765836164,,
2017,-,4,NG,88001.61453869991,812928.2279632231,752862.2319626132
2017,-,4,OTH,0.0009999999999763531,,
2017,-,4,PC,0.0030000000000427463,5.0,-2.0
2017,-,4,PEL,82.92389990082648,1523.9569565685363,1525.7236883566243
2017,-,4,SUN,1020.2291839083659,,
2017,-,4,WAS,-6.860538597967702e-14,,
2017,-,4,WND,124587.307153876,,
2017,-,4,WWW,2.5958183494438143,,
2017,-,5,COW,3610.328052053098,126364.6565284983,21081.142072494345
2017,-,5,HYC,533244.3115586303,,
2017,-,5,NG,107731.70555742734,932636.7210662753,865469.7800321437
2017,-,5,OTH,0.0009999999992942321,,
2017,-,5,PC,0.003000000000156433,-3.0,-3.0
2017,-,5,PEL,84.81632459000042,1902.7916905169673,1904.836613374718
2017,-,5,SUN,1199.5462475596905,,
2017,-,5,WAS,0.0,,
2017,-,5,WND,94701.19862995854,,
2017,-,5,WWW,2.6303465006290256,,
2017,-,6,COW,5571.532837224071,189953.4793525845,36036.324005083385
2017,-,6,HYC,510256.0576742497,,
2017,-,6,NG,124347.1253203293,1143091.2674079617,1065343.325321028
2017,-,6,OTH,0.005000000001018634,,
2017,-,6,PC,0.0039999999999054126,2.0,1.0
2017,-,6,PEL,79.37307877856816,1220.5392464115225,1222.458941522027
2017,-,6,SUN,1268.0720597249342,,
2017,-,6,WAS,-0.00015086483922186343,,
2017,-,6,WND,105841.30094926605,,
2017,-,6,WWW,2.7202565887711976,,
2017,FRCC,1,COW,6911.367000000086,128490.0,36452.0
2017,FRCC,1,NG,702380.7810000014,8486608.0,6970325.0
2017,FRCC,1,OOG,-5627.247,,
2017,FRCC,1,OTH,4880.6020000000135,,
2017,FRCC,1,PEL,4003.489999999998,76593.0,48394.0
2017,FRCC,1,SUN,7809.68,,
2017,FRCC,1,WAS,80160.75400000002,,
2017,FRCC,1,WWW,91115.611,,
