year,nerc,month,type,generation (mwh),total fuel (mmbtu),elec fuel (mmbtu)
2016,-,2,NG,4198.387250476717,132288.79337274996,39229.054123261645
2016,-,2,OTH,1137.871,,
2016,-,2,PEL,154.63899536725617,782.638400441063,710.6079938675784
2016,-,2,WND,1259.6344468405262,,
2016,-,2,WWW,180.37449664862578,,
2016,-,3,COW,35263.45117777327,997730.2777286142,237127.7367236793
2016,-,3,HYC,94211.85175450696,,
2016,-,3,NG,6503.862101170975,155973.2768224167,61313.9553342856
2016,-,3,OTH,1148.0880000000002,,
2016,-,3,PEL,126.69577799486933,613.5181180025623,591.649996348016
2016,-,3,WND,1303.4430120161485,,
2016,-,3,WWW,188.10144210341525,,
2016,-,4,COW,31342.352272186326,778929.1309293596,212450.2987772567
2016,-,4,HYC,80770.63000311464,,
2016,-,4,NG,11455.807405905882,177563.42354062517,86306.26950127188
2016,-,4,OTH,1377.0520000000001,,
2016,-,4,PEL,148.60937304254327,616.1773984131771,586.0687851200407
2016,-,4,WND,1236.1660595717967,,
2016,-,4,WWW,165.37444252033566,,
2016,-,5,COW,32750.85334078801,872349.998137065,220068.9680155791
2016,-,5,HYC,47325.04741647685,,
2016,-,5,NG,9918.874086868489,166443.44790398993,75838.64824758549
2016,-,5,OTH,1240.823,,
2016,-,5,PEL,169.7832167069682,773.4763991447454,739.4788117807794
2016,-,5,WND,1127.5106903823253,,
2016,-,5,WWW,193.09681540984124,,
2016,-,6,COW,49673.35261531348,1037159.9440663253,340428.86087057454
2016,-,6,HYC,2943.607860873417,,
2016,-,6,NG,12468.583919043018,197648.2691340068,106245.42151326386
2016,-,6,OTH,1272.6550000000002,,
2016,-,6,PEL,154.34450719728696,788.0550822761055,691.8792642519512
2016,-,6,WND,1053.5702647903079,,
2016,-,6,WWW,198.73082642116293,,
2016,-,7,COW,48889.69181382726,1051829.8022536766,331562.439249554
2016,-,7,HYC,90057.14320420823,,
2016,-,7,NG,17694.005968229856,247468.84390309796,156268.46569251432
2016,-,7,OTH,1293.9,,
2016,-,7,PEL,181.8741629641446,742.8104725655922,775.336871806453
2016,-,7,SUN,1311.5859507099426,,
2016,-,7,WND,933.9968007314873,,
2016,-,7,WWW,202.77406263217227,,
2016,-,8,COW,41629.133292663595,977844.3088995267,267143.05947179795
2016,-,8,HYC,71453.78834601471,,
2016,-,8,NG,19307.096778395673,256484.69611348672,159198.96458464686
2016,-,8,OTH,1636.9539999999997,,
2016,-,8,PEL,174.10908694079114,789.2995542874871,819.4830072474966
2016,-,8,SUN,1379.3685776522004,,
2016,-,8,WND,759.0975287873454,,
2016,-,8,WWW,201.86527189540337,,
2016,-,9,COW,35069.51888918514,878841.6911574765,236381.876270808
2016,-,9,HYC,72586.36705442061,,
2016,-,9,NG,10565.360087302786,184021.16220574843,92907.8897490043
2016,-,9,OTH,1688.8580000000002,,
2016,-,9,PEL,146.87161852113405,690.1045546332388,663.7941612706459
2016,-,9,SUN,1249.3784780559188,,
2016,-,9,WND,946.3023044766156,,
2016,-,9,WWW,185.70221912102966,,
2016,-,10,COW,40553.33450790678,928118.6715712053,276827.2405040875
2016,-,10,HYC,51426.81778403202,,
2016,-,10,NG,7713.5047159019305,154966.25912600663,69231.23424451794
2016,-,10,PEL,177.82297870987685,701.164243919999,733.16858513479
2016,-,10,SUN,1038.2643207733072,,
2016,-,10,WND,1072.5462964524284,,
2016,-,10,WWW,187.4474889559604,,
2016,-,11,COW,25896.54544202167,792062.6852171231,173509.94591506754
2016,-,11,HYC,47470.04246726968,,
2016,-,11,NG,5432.034654081101,138393.2565003148,49792.70489926885
2016,-,11,OTH,1208.5140000000001,,
2016,-,11,PEL,194.40705702265714,807.1296189315805,791.7208657792394
2016,-,11,SUN,857.0161784804362,,
2016,-,11,WND,1154.0578673032655,,
2016,-,11,WWW,193.88129512743237,,
2016,-,12,COW,22903.475136412133,904112.9985237711,146740.26010751803
2016,-,12,HYC,76840.48285343725,,
2016,-,12,NG,4426.413713167612,138784.91075659252,41972.397282881255
2016,-,12,OTH,980.3859999999995,,
2016,-,12,PEL,249.26607973199347,1036.1974958102317,1020.5986957391768
2016,-,12,WND,1436.7223414349126,,
2016,-,12,WWW,196.72411751305657,,
2016,SPP,1,COW,-0.0001788044694829844,0.16581884866847393,0.09089294523926986
2016,SPP,1,HYC,17937.3808693221,,
2016,SPP,1,NG,88887.25519421394,1852753.940988915,827402.2370656903
2016,SPP,1,OOG,9243.890247293783,,
2016,SPP,1,OTH,3117.140809358986,,
2016,SPP,1,PEL,788.624432249993,44009.84745977567,33701.677706974304
2016,SPP,1,SUN,4972.174323886366,,
2016,SPP,1,WND,85301.34785794112,,
2016,SPP,1,WWW,44941.23334460694,,
2016,SPP,2,COW,0.00022350557644594107,0.33163769733694787,0.1817858904785397
2016,SPP,2,HYC,16518.447056426117,,
2016,SPP,2,NG,81479.1968800279,1785028.080254305,762806.2095581603
2016,SPP,2,OOG,7551.950985674864,,
2016,SPP,2,OTH,2768.429854801086,,
2016,SPP,2,PEL,465.43469476053036,27154.069949180568,21259.34607513656
2016,SPP,2,SUN,8046.286981326126,,
2016,SPP,2,WND,97152.82802094656,,
2016,SPP,2,WWW,42029.24267029033,,
2016,SPP,3,COW,0.0001788044642790897,0.08290942433423697,0.04544647261963493
2016,SPP,3,HYC,13442.187982978981,,
2016,SPP,3,NG,130739.65548466716,2144847.623842588,1186083.711000746
2016,SPP,3,OOG,9508.049672082156,,
2016,SPP,3,OTH,3041.0433943315256,,
2016,SPP,3,PEL,411.0876740652384,23186.456539453597,20026.871862322438
2016,SPP,3,SUN,8740.300692265886,,
2016,SPP,3,WND,115787.83999224874,,
2016,SPP,3,WWW,42674.80892458605,,
2016,SPP,4,COW,-8.940222953759749e-05,0.08290942433423697,0.04544647261963493
2016,SPP,4,HYC,8589.853400458362,,
2016,SPP,4,NG,146949.9279998982,2112326.7924350593,1201308.22828153
2016,SPP,4,OOG,7604.801666830628,,
2016,SPP,4,OTH,3245.5368092980225,,
2016,SPP,4,PEL,221.16190459421807,5447.876188611868,2108.590956966406
2016,SPP,4,SUN,9172.227775557249,,
2016,SPP,4,WND,100899.86537466806,,
2016,SPP,4,WWW,38756.132176354615,,
2016,SPP,5,COW,-0.0001788044642790897,0.16581884866847393,0.09089294523926986
2016,SPP,5,HYC,9687.425126771619,,
2016,SPP,5,NG,138288.96767896213,2157276.431541905,1203208.4316722862
2016,SPP,5,OOG,5221.372945011138,,
2016,SPP,5,OTH,3294.5193354518847,,
2016,SPP,5,PEL,479.33729626939476,26855.75163755951,22828.700960943235
2016,SPP,5,SUN,11081.295796119482,,
2016,SPP,5,WND,104492.29082594866,,
2016,SPP,5,WWW,42921.211363698385,,
2016,SPP,6,COW,-0.00013410334690834358,0.2487282730027109,0.1363394178589048
2016,SPP,6,HYC,7281.174725612435,,
2016,SPP,6,NG,197730.82940028387,2656191.3928043176,1758893.7471222496
2016,SPP,6,OOG,7050.846127453526,,
2016,SPP,6,OTH,3249.952503059121,,
2016,SPP,6,PEL,496.8081104764764,29575.03405233952,22316.722620841247
2016,SPP,6,SUN,11031.796949502177,,
2016,SPP,6,WND,84720.89625837268,,
2016,SPP,6,WWW,44027.22916899031,,
2016,SPP,7,COW,-0.00013410334690834358,-0.16581884866847393,-0.09089294523926986
2016,SPP,7,HYC,8544.592764114988,,
2016,SPP,7,NG,257489.9496405094,3184055.126623762,2234157.064932047
2016,SPP,7,OOG,7620.172015861626,,
2016,SPP,7,OTH,3415.6540144257983,,
2016,SPP,7,PEL,653.0011457144831,40102.438512420864,26453.376323873006
2016,SPP,7,SUN,12073.268848233429,,
2016,SPP,7,WND,107156.89298290081,,
2016,SPP,7,WWW,45570.58051340582,,
2016,SPP,8,COW,4.470112257464082e-05,0.33163769733694787,0.09089294523926986
2016,SPP,8,HYC,8817.280630329202,,
2016,SPP,8,NG,222700.7458809339,2884155.6507733087,1939041.0402633534
2016,SPP,8,OOG,7274.196663032739,,
2016,SPP,8,OTH,3674.0883859015266,,
2016,SPP,8,PEL,348.2680263874016,1417.8888212238307,1391.3237244391703
2016,SPP,8,SUN,10844.13912470838,,
2016,SPP,8,WND,77120.96084563891,,
2016,SPP,8,WWW,44842.105288698396,,
2016,SPP,9,COW,0.00022350557124204635,0.16581884866847393,0.09089294523926986
2016,SPP,9,HYC,7337.327060504401,,
2016,SPP,9,NG,187855.9371129225,2524435.943370866,1617374.1170241423
2016,SPP,9,OOG,6800.755580527601,,
2016,SPP,9,OTH,3580.6549148820122,,
2016,SPP,9,PEL,424.6751333894964,25201.49192315301,22230.794643811376
2016,SPP,9,SUN,9834.832859934057,,
2016,SPP,9,WND,80360.52916976034,,
2016,SPP,9,WWW,42389.31076089159,,
2016,SPP,10,COW,4.47011173707461e-05,-0.16581884866847393,-0.09089294523926986
2016,SPP,10,HYC,7698.377888817911,,
2016,SPP,10,NG,145142.51844833058,2157837.50469695,1262169.176612962
2016,SPP,10,OOG,6786.2552560585855,,
2016,SPP,10,OTH,3029.6889099518435,,
2016,SPP,10,PEL,489.48446672936336,22515.998167783706,22489.277342291953
2016,SPP,10,SUN,8213.854363276618,,
2016,SPP,10,WND,102023.97164194846,,
2016,SPP,10,WWW,41935.995203000566,,
2016,SPP,11,COW,-0.00013410334690834358,-0.2487282730027109,-0.1363394178589048
2016,SPP,11,HYC,5698.1316088879585,,
2016,SPP,11,NG,107619.75813374756,1916892.3559498338,980730.9813770768
2016,SPP,11,OOG,7077.412184826047,,
2016,SPP,11,OTH,3043.5574156597795,,
2016,SPP,11,PEL,564.9546732099892,30829.882268301786,27669.309815621007
2016,SPP,11,SUN,6696.694609652806,,
2016,SPP,11,WND,82919.10367102582,,
2016,SPP,11,WWW,43805.51636925436,,
2016,SPP,12,COW,0.00022350557124204635,0.2487282730027109,0.1363394178589048
2016,SPP,12,HYC,8044.557093859546,,
2016,SPP,12,NG,81978.11461677616,1828816.4051836883,744371.8224603941
2016,SPP,12,OOG,6824.964727099066,,
2016,SPP,12,OTH,2868.746067566348,,
2016,SPP,12,PEL,675.7834661929163,36996.4028298636,33468.92658186788
2016,SPP,12,SUN,4721.805924515406,,
2016,SPP,12,WND,90495.30304830335,,
2016,SPP,12,WWW,44976.375496215274,,
2016,FRCC,1,COW,14884.375292781597,634785.2674216549,70336.37546003521
2016,FRCC,1,NG,260089.72328464987,3050450.053502874,2135343.755622852
2016,FRCC,1,OOG,-1892.798513185603,,
2016,FRCC,1,OTH,82128.83421794584,,
2016,FRCC,1,PEL,2887.427883481618,86685.98974095719,31285.035460686067
2016,FRCC,1,SUN,2853.99,,
2016,FRCC,1,WAS,129938.85428520723,,
2016,FRCC,1,WWW,66279.75059795227,,
2016,FRCC,2,COW,12449.121738210886,544239.5709928077,58764.058139625784
2016,FRCC,2,NG,234745.12017867845,2791010.2951739277,1912402.6241241745
2016,FRCC,2,OOG,-5384.020728742009,,
2016,FRCC,2,OTH,72645.08599116727,,
2016,FRCC,2,PEL,1359.518107136482,46573.23284684472,14966.862289425944
2016,FRCC,2,SUN,6826.299999999999,,
2016,FRCC,2,WAS,122505.93045526666,,
2016,FRCC,2,WWW,59324.456983864664,,
2016,FRCC,3,COW,11740.834722780603,473900.5925391758,55441.678112828035
2016,FRCC,3,NG,279190.21951087617,3100989.712996156,2276025.0978821083
2016,FRCC,3,OOG,-6615.951324764731,,
2016,FRCC,3,OTH,78060.95941766548,,
2016,FRCC,3,PEL,806.258618130164,25014.227176415334,8831.482489616466
2016,FRCC,3,SUN,8514.04,,
2016,FRCC,3,WAS,126532.59946818628,,
2016,FRCC,3,WWW,62771.51885665019,,
2016,FRCC,4,COW,7080.992492107968,337398.97191488976,33012.283501357524
2016,FRCC,4,NG,265323.813359621,2956437.4582808847,2114663.3091966743
2016,FRCC,4,OOG,-6121.056994999943,,
2016,FRCC,4,OTH,79388.34613409395,,
2016,FRCC,4,PEL,718.9322161392281,25340.206962032353,7873.178631995952
2016,FRCC,4,SUN,7350.9000000000015,,
2016,FRCC,4,WAS,125739.1419996049,,
2016,FRCC,4,WWW,55498.29589898629,,
2016,FRCC,5,COW,10997.618616689755,361591.3814515404,52145.15013528384
2016,FRCC,5,NG,282301.9522358377,3100472.777312556,2288378.863829225
2016,FRCC,5,OOG,-6431.957562341793,,
2016,FRCC,5,OTH,87309.38431839398,,
2016,FRCC,5,PEL,983.7863388010826,31314.587113542264,10166.030038664278
2016,FRCC,5,SUN,9817.509999999998,,
2016,FRCC,5,WAS,124981.20329837252,,
2016,FRCC,5,WWW,68639.4813222585,,
2016,FRCC,6,COW,14049.622541758967,431239.17138281465,65988.53081284645
2016,FRCC,6,NG,313055.0570783978,3456707.290329161,2578992.2217573784
2016,FRCC,6,OOG,-3770.3623312221794,,
2016,FRCC,6,OTH,83245.15787441783,,
2016,FRCC,6,PEL,1558.0728669492241,56244.240189407086,16624.56964274423
2016,FRCC,6,SUN,12203.32,,
2016,FRCC,6,WAS,115344.02433519087,,
2016,FRCC,6,WWW,72257.47894124674,,
2016,FRCC,7,COW,13191.1045820455,400670.3043511748,62279.15344267731
2016,FRCC,7,NG,346043.7531579093,3591542.315845965,2820629.070681242
2016,FRCC,7,OOG,-2904.229326020265,,
2016,FRCC,7,OTH,87730.71106307012,,
2016,FRCC,7,PEL,2809.378740738991,106300.61220649714,30666.65474012239
2016,FRCC,7,SUN,13672.689999999999,,
2016,FRCC,7,WAS,121948.91859350554,,
2016,FRCC,7,WWW,72803.71579030626,,
2016,FRCC,8,COW,12133.117478304579,356990.7592563643,57745.64407812211
2016,FRCC,8,NG,338620.0248550029,3637240.7855383377,2743834.123351539
2016,FRCC,8,OOG,-4514.777555825991,,
2016,FRCC,8,OTH,86981.74956478727,,
2016,FRCC,8,PEL,2324.7056269591085,87937.35798599581,24672.831972731103
2016,FRCC,8,SUN,13270.240000000002,,
2016,FRCC,8,WAS,128030.90701323154,,
2016,FRCC,8,WWW,68883.44995275432,,
2016,FRCC,9,COW,11284.233665328533,340368.9733002785,53530.976654360755
2016,FRCC,9,NG,306629.45058577484,3332901.1941068512,2466045.3184662093
2016,FRCC,9,OOG,-4593.011090460874,,
2016,FRCC,9,OTH,79883.19416111687,,
2016,FRCC,9,PEL,821.8579253142454,23550.192018341917,8558.612683705085
2016,FRCC,9,SUN,12760.900000000001,,
2016,FRCC,9,WAS,113165.50222592596,,
2016,FRCC,9,WWW,69437.73434953702,,
2016,FRCC,10,COW,11785.685449124641,452204.411973528,55417.39285443833
2016,FRCC,10,NG,262980.2650514784,2904518.3355869832,2111055.2437785333
2016,FRCC,10,OOG,-4378.934999820788,,
2016,FRCC,10,OTH,80310.92266569058,,
2016,FRCC,10,PEL,1033.819118457717,38399.10497324918,11305.005371871168
2016,FRCC,10,SUN,10192.91,,
2016,FRCC,10,WAS,119248.49822910987,,
2016,FRCC,10,WWW,61492.654857242305,,
2016,FRCC,11,COW,9188.761830303118,375422.4531859006,43650.79346691128
2016,FRCC,11,NG,286239.11859350785,3234970.9233951033,2450002.417953766
2016,FRCC,11,OOG,-5075.23746788245,,
2016,FRCC,11,OTH,78426.12425938246,,
2016,FRCC,11,PEL,1065.4275122833208,26378.908294036206,10432.380770714295
2016,FRCC,11,SUN,8752.25,,
2016,FRCC,11,WAS,115965.01484562022,,
2016,FRCC,11,WWW,68304.69135939078,,
2016,FRCC,12,COW,10286.410974883564,455618.9806244707,49270.08890011578
2016,FRCC,12,NG,227265.90849238614,2838707.7764517586,1832922.6275701972
2016,FRCC,12,OOG,-5005.7474349559225,,
2016,FRCC,12,OTH,83875.21713337215,,
2016,FRCC,12,PEL,1096.6482768924313,28545.811705228436,10933.418161773418
2016,FRCC,12,SUN,5520.639999999999,,
2016,FRCC,12,WAS,127687.28237524036,,
2016,FRCC,12,WWW,68845.77263969755,,
2016,NPCC,1,COW,1781.561000000016,88950.0,7740.0
2016,NPCC,1,HYC,1147818.5099999998,,
2016,NPCC,1,NG,1055877.5949999993,12383119.0,10140410.0
2016,NPCC,1,OTH,92798.538,,
2016,NPCC,1,PC,0.0,0.0,0.0
2016,NPCC,1,PEL,24637.984999999997,293337.0,243090.0
2016,NPCC,1,SUN,4174.84,,
2016,NPCC,1,WAS,177024.48700000002,,
2016,NPCC,1,WND,43013.490000000005,,
2016,NPCC,1,WWW,103040.02200000003,,
2016,NPCC,2,COW,1680.0289999999804,85480.0,7306.0
2016,NPCC,2,HYC,978218.9199999999,,
2016,NPCC,2,NG,678012.4859999999,8297056.0,6225334.0
2016,NPCC,2,OTH,82226.38199999998,,
2016,NPCC,2,PC,0.0,0.0,0.0
2016,NPCC,2,PEL,24401.92699999999,269309.0,212392.0
2016,NPCC,2,SUN,8016.459999999999,,
2016,NPCC,2,WAS,154755.674,,
2016,NPCC,2,WND,44955.609999999986,,
2016,NPCC,2,WWW,91379.85200000001,,
2016,NPCC,3,COW,1610.3800000000047,85363.0,6993.0
2016,NPCC,3,HYC,856156.0299999999,,
2016,NPCC,3,NG,742830.5140000007,8817600.0,6770695.0
2016,NPCC,3,OTH,87551.53,,
2016,NPCC,3,PC,0.0,0.0,0.0
2016,NPCC,3,PEL,1267.847,,
2016,NPCC,3,SUN,9035.17,,
2016,NPCC,3,WAS,165200.185,,
2016,NPCC,3,WND,45282.45999999998,,
2016,NPCC,3,WWW,96028.06700000002,,
2016,NPCC,4,COW,1260.5210000000152,32030.0,5473.0
2016,NPCC,4,HYC,651350.0700000001,,
2016,NPCC,4,NG,698623.2460000009,7757221.0,6217660.0
2016,NPCC,4,OTH,89170.85500000001,,
2016,NPCC,4,PC,0.0,0.0,0.0
2016,NPCC,4,PEL,8256.619,89649.0,65049.0
2016,NPCC,4,SUN,8648.07,,
2016,NPCC,4,WAS,166978.76400000002,,
2016,NPCC,4,WND,45510.21000000001,,
2016,NPCC,4,WWW,69134.92,,
2016,NPCC,5,COW,1385.2290000000248,64251.0,6020.0
2016,NPCC,5,HYC,639387.81,,
2016,NPCC,5,NG,712571.4389999998,8025314.0,6512079.0
2016,NPCC,5,OTH,97916.495,,
2016,NPCC,5,PC,0.0,0.0,0.0
2016,NPCC,5,PEL,8424.953,101874.0,87362.0
2016,NPCC,5,SUN,10579.71,,
2016,NPCC,5,WAS,180572.94400000002,,
2016,NPCC,5,WND,36598.609999999986,,
2016,NPCC,5,WWW,73022.23899999999,,
2016,NPCC,6,COW,1387.296000000002,67956.0,6025.0
2016,NPCC,6,HYC,432572.1,,
2016,NPCC,6,NG,870054.754,9581948.0,7886383.0
2016,NPCC,6,OTH,93605.874,,
2016,NPCC,6,PC,0.0,0.0,0.0
2016,NPCC,6,PEL,12091.392,160132.0,119182.0
2016,NPCC,6,SUN,13940.240000000002,,
2016,NPCC,6,WAS,176852.838,,
2016,NPCC,6,WND,34193.58000000002,,
2016,NPCC,6,WWW,89935.84500000002,,
2016,NPCC,7,COW,1550.546000000002,68293.0,6740.0
2016,NPCC,7,HYC,591497.9100000001,,
2016,NPCC,7,NG,1072394.495000001,11932543.0,9887183.0
2016,NPCC,7,OTH,97752.582,,
2016,NPCC,7,PC,0.0,0.0,0.0
2016,NPCC,7,PEL,18309.45999999999,255080.0,183833.0
2016,NPCC,7,SUN,15235.439999999999,,
2016,NPCC,7,WAS,181963.789,,
2016,NPCC,7,WND,29081.850000000013,,
2016,NPCC,7,WWW,101289.19400000002,,
2016,NPCC,8,COW,1613.6170000000275,71512.0,7007.0
2016,NPCC,8,HYC,642112.6200000001,,
2016,NPCC,8,NG,1100642.7990000006,12182348.0,10131999.0
2016,NPCC,8,OTH,97347.87400000001,,
2016,NPCC,8,PC,0.0,0.0,0.0
2016,NPCC,8,PEL,36011.370000000024,457597.0,371225.0
2016,NPCC,8,SUN,13939.939999999999,,
2016,NPCC,8,WAS,179899.00400000002,,
2016,NPCC,8,WND,25392.04999999999,,
2016,NPCC,8,WWW,94609.36599999998,,
2016,NPCC,9,COW,1269.4660000000003,56083.0,5516.0
2016,NPCC,9,HYC,381720.1199999999,,
2016,NPCC,9,NG,841115.8250000003,9588391.0,7733908.0
2016,NPCC,9,OTH,90104.353,,
2016,NPCC,9,PC,0.0,0.0,0.0
2016,NPCC,9,PEL,10608.46900000001,128861.0,110190.0
2016,NPCC,9,SUN,12792.369999999999,,
2016,NPCC,9,WAS,169443.914,,
2016,NPCC,9,WND,35297.119999999995,,
2016,NPCC,9,WWW,90787.72499999998,,
2016,NPCC,10,COW,1217.7569999999978,41950.0,5291.0
2016,NPCC,10,HYC,397945.4499999999,,
2016,NPCC,10,NG,608653.6209999995,7380185.0,5753226.0
2016,NPCC,10,OTH,90072.214,,
2016,NPCC,10,PC,0.0,0.0,0.0
2016,NPCC,10,PEL,7836.272000000006,99372.0,76410.0
2016,NPCC,10,SUN,10528.38,,
2016,NPCC,10,WAS,165594.14,,
2016,NPCC,10,WND,41523.200000000026,,
2016,NPCC,10,WWW,78556.24899999998,,
2016,NPCC,11,COW,1244.6059999999925,56777.0,5406.0
2016,NPCC,11,HYC,455759.77,,
2016,NPCC,11,NG,598131.1489999995,7389808.0,5644613.0
2016,NPCC,11,OTH,87872.006,,
2016,NPCC,11,PC,0.0,0.0,0.0
2016,NPCC,11,PEL,4575.033000000022,36900.0,32194.0
2016,NPCC,11,SUN,8785.2,,
2016,NPCC,11,WAS,166026.362,,
2016,NPCC,11,WND,44769.259999999966,,
2016,NPCC,11,WWW,75870.065,,
2016,NPCC,12,COW,1547.1909999999625,62437.0,6718.0
2016,NPCC,12,HYC,599118.7499999998,,
2016,NPCC,12,NG,653763.74,7921175.0,6170221.0
2016,NPCC,12,OTH,95038.16299999999,,
2016,NPCC,12,PC,0.0,0.0,0.0
2016,NPCC,12,PEL,14739.215000000004,207079.0,140569.0
2016,NPCC,12,SUN,6221.15,,
2016,NPCC,12,WAS,183377.98599999998,,
2016,NPCC,12,WND,61730.12,,
2016,NPCC,12,WWW,95375.65599999999,,
2016,TRE,1,HYC,167358.25,,
2016,TRE,1,NG,813638.1395498796,12991214.158370348,7381462.98247487
2016,TRE,1,OOG,27050.635752706232,,
2016,TRE,1,OTH,30372.61,,
2016,TRE,1,PEL,83.69308953549894,2669.9407759058513,638.7407144067749
2016,TRE,1,SUN,9820.123715526697,,
2016,TRE,1,WND,16775.69792945504,,
2016,TRE,1,WWW,14491.102271588054,,
2016,TRE,2,HYC,119448.29999999999,,
2016,TRE,2,NG,858519.7373390361,13398384.574411305,7721379.934554218
2016,TRE,2,OOG,22099.47001432514,,
2016,TRE,2,OTH,27146.86,,
2016,TRE,2,PC,2166.4040000000005,253209.0,13949.0
2016,TRE,2,PEL,48.21012799339477,1533.7919174557014,378.8393202688458
2016,TRE,2,SUN,17049.39450754111,,
2016,TRE,2,WND,19061.19005096815,,
2016,TRE,2,WWW,13590.581795973309,,
2016,TRE,3,HYC,82404.49,,
2016,TRE,3,NG,953334.2810083348,14242052.101703037,8413772.369639821
2016,TRE,3,OOG,27823.652327917807,,
2016,TRE,3,OTH,29294.620000000003,,
2016,TRE,3,PC,2411.6370000000006,306153.0,13173.0
2016,TRE,3,PEL,33.19741046547792,866.5327597792644,275.18971144016024
2016,TRE,3,SUN,18242.7168226569,,
2016,TRE,3,WND,22897.54282904807,,
2016,TRE,3,WWW,13753.017066770053,,
2016,TRE,4,HYC,60774.07000000001,,
2016,TRE,4,NG,871156.9467568496,13276578.125144858,7664748.751186117
2016,TRE,4,OOG,22254.128333169367,,
2016,TRE,4,OTH,32170.43,,
2016,TRE,4,PC,2817.514,188201.0,18871.0
2016,TRE,4,PEL,35.994816510693056,918.2498652251888,294.8831371176105
2016,TRE,4,SUN,18376.911268101816,,
2016,TRE,4,WND,19970.85188131132,,
2016,TRE,4,WWW,12667.278533187193,,
2016,TRE,5,HYC,68559.92000000001,,
2016,TRE,5,NG,950530.587162896,14403590.670397388,8451153.013171297
2016,TRE,5,OOG,15279.439054988869,,
2016,TRE,5,OTH,31786.35,,
2016,TRE,5,PC,2862.343999999999,213628.0,17938.0
2016,TRE,5,PEL,42.56701170891072,1100.5255375660693,343.59845326709274
2016,TRE,5,SUN,22262.11505550826,,
2016,TRE,5,WND,20818.35310066665,,
2016,TRE,5,WWW,13933.305933475334,,
2016,TRE,6,HYC,32984.850000000006,,
2016,TRE,6,NG,1024768.1295853328,14686736.437563196,9082941.725157635
2016,TRE,6,OOG,20633.073872546487,,
2016,TRE,6,OTH,31486.019999999997,,
2016,TRE,6,PC,2950.8630000000003,222345.0,18885.0
2016,TRE,6,PEL,58.43649309981159,1882.4303066156392,450.8757984047823
2016,TRE,6,SUN,23353.57546067377,,
2016,TRE,6,WND,16922.1255593792,,
2016,TRE,6,WWW,14291.42324782731,,
2016,TRE,7,HYC,45512.24,,
2016,TRE,7,NG,1102138.965960052,15848689.639998183,9747542.149852263
2016,TRE,7,OOG,22299.106984138445,,
2016,TRE,7,OTH,33161.81,,
2016,TRE,7,PC,3072.415,246331.0,19661.0
2016,TRE,7,PEL,95.06265390122923,3446.4206737547997,696.7844953508389
2016,TRE,7,SUN,25794.550813817397,,
2016,TRE,7,WND,21365.359808759542,,
2016,TRE,7,WWW,14724.023891534449,,
2016,TRE,8,HYC,51023.17,,
2016,TRE,8,NG,1078945.1152139604,15689769.661135644,9567136.163298506
2016,TRE,8,OOG,21286.67033696729,,
2016,TRE,8,OTH,36830.56,,
2016,TRE,8,PC,3107.2960000000003,239878.0,19538.0
2016,TRE,8,PEL,82.84734241852725,,
2016,TRE,8,SUN,22889.813555412547,,
2016,TRE,8,WND,15312.17740484502,,
2016,TRE,8,WWW,14563.342363672178,,
2016,TRE,9,HYC,49427.56,,
2016,TRE,9,NG,980077.313527443,14508121.792443061,8676831.854457196
2016,TRE,9,OOG,19901.22741947238,,
2016,TRE,9,OTH,36148.479999999996,,
2016,TRE,9,PC,3325.6710000000003,176950.0,23530.0
2016,TRE,9,PEL,34.33750243745486,833.9835325755358,290.7371527644631
2016,TRE,9,SUN,21177.877860304303,,
2016,TRE,9,WND,15807.211640354368,,
2016,TRE,9,WWW,13797.833363945754,,
2016,TRE,10,NG,875179.757788385,13222714.308337547,7708210.17232149
2016,TRE,10,OOG,19858.794743941406,,
2016,TRE,10,OTH,29904.489999999998,,
2016,TRE,10,PEL,46.61241734089179,,
2016,TRE,10,SUN,17471.182977226003,,
2016,TRE,10,WND,20049.73585839265,,
2016,TRE,10,WWW,13557.134130061333,,
2016,TRE,11,HYC,23439.620000000003,,
2016,TRE,11,NG,868968.8080697078,13373705.805329219,7687241.877737696
2016,TRE,11,OOG,20710.814815173966,,
2016,TRE,11,OTH,29782.18,,
2016,TRE,11,PEL,42.45712672945109,916.0799167449403,356.5546543706784
2016,TRE,11,SUN,36307.25635734469,,
2016,TRE,11,WND,16269.590113694752,,
2016,TRE,11,WWW,14151.668438167422,,
2016,TRE,12,HYC,34504.62,,
2016,TRE,12,NG,854446.4670160358,13504472.874470921,7659050.109087526
2016,TRE,12,OOG,19972.0712729009,,
2016,TRE,12,OTH,27260.47,,
2016,TRE,12,PC,2667.767,255049.0,16939.0
2016,TRE,12,PEL,50.70895197359893,1039.9478091591297,430.4050006611169
2016,TRE,12,SUN,9707.097965191213,,
2016,TRE,12,WND,17796.92728488041,,
2016,TRE,12,WWW,14569.000784552449,,
2017,WECC,1,COW,285211.505,3946765.0,3317121.0
2017,WECC,1,GEO,784271.1,,
2017,WECC,1,HYC,4496473.28,,
2017,WECC,1,NG,1581574.148546663,16255130.245339412,13915985.528091697
2017,WECC,1,OOG,-82919.08799999999,,
2017,WECC,1,OTH,3647.4600000000096,,
2017,WECC,1,PC,0.0,0.0,0.0
2017,WECC,1,PEL,1534.120682514117,98646.2068660675,16781.396259312914
2017,WECC,1,SUN,1016806.1457557529,,
2017,WECC,1,WAS,255588.24299999996,,
