year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2014,3,1820847822.73,1.60139805613e+12,879.479348105,2014 Q3,-0.0540383991471,1938.90017083
2014,4,1617500674.33,1.40883963352e+12,870.997864716,2014 Q4,-0.063161021095,1920.20189255
2015,1,1783202916.61,1.51143691746e+12,847.596705558,2015 Q1,-0.0883311379678,1868.61169707
2015,2,1510349286.17,1.26787364968e+12,839.457244286,2015 Q2,-0.0970858834108,1850.66744075
2015,3,1858655305.58,1.572272339e+12,845.91926985,2015 Q3,-0.090135375636,1864.91362231
2015,4,1392924803.94,1.13940940784e+12,817.997787547,2015 Q4,-0.120167519261,1803.35792243
2016,1,1516648974.65,1.21565592253e+12,801.540727518,2016 Q1,-0.137868613531,1767.07668789
2016,2,1435298454.65,1.14482725222e+12,797.623134417,2016 Q2,-0.142082348225,1758.43996214
2016,3,1923377079.69,1.58145140625e+12,822.226396973,2016 Q3,-0.115619257666,1812.68031477
2016,4,1460849560.33,1.1900772957e+12,814.647399718,2016 Q4,-0.123771172082,1795.97165742
2017,1,1529034501.33,1.23594395651e+12,808.31659157,2017 Q1,-0.130580543357,1782.01475778
