fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Natural Gas,2001,11000.0,117000.0,117000.0,6209190.0,6209190.0,6629851.94283,602.713812985,1328.74287211
Natural Gas,2002,3275.0,38000.0,38000.0,2016660.0,2016660.0,1878683.47045,573.643807771,1264.65513861
Natural Gas,2003,2029.0,30000.0,30000.0,1592100.0,1592100.0,1410912.17141,695.373174671,1533.01970088
Natural Gas,2004,3224.0,51600.0,51600.0,2738412.0,2738412.0,2509840.21714,778.486419708,1716.25116089
Natural Gas,2005,2240.0,28660.0,28660.0,1520986.2,1520986.2,1481962.49352,661.590398894,1458.5421934
Natural Gas,2006,1875.0,31050.0,31050.0,1647823.5,1647823.5,1618071.87118,862.971664631,1902.50733185
Natural Gas,2007,1888.73,26450.0,26450.0,1403701.5,1403701.5,1381191.90354,731.280756669,1612.18155615
Natural Gas,2008,2655.44,37910.0,37910.0,2011883.7,2011883.7,2095086.75613,788.979135708,1739.38340258
Natural Gas,2009,4430.8,64110.0,64110.0,3402317.7,3402317.7,3686439.61418,832.003162901,1834.23417293
Natural Gas,2010,3782.67,55780.0,55780.0,2960244.6,2960244.6,3100102.80409,819.554125548,1806.78902518
Natural Gas,2011,3277.38,49800.0,49800.0,2642886.0,2642886.0,2778631.2114,847.820884792,1869.10592261
Natural Gas,2012,2538.77,38330.0,38330.0,2034173.1,2034173.1,2157938.12453,849.99354984,1873.89577998
Natural Gas,2013,3029.15,44330.0,44330.0,2352593.1,2352593.1,2415584.85966,797.446432055,1758.05040411
Natural Gas,2014,2464.52,36470.0,36470.0,1935462.9,1935462.9,1979162.86197,803.062203583,1770.43093402
Natural Gas,2015,1493.38,32680.0,21440.0,1734327.6,1137820.8,1093518.37737,732.243887941,1614.30487536
Natural Gas,2016,,,,,,,,
Natural Gas,2017,670.87,32680.0,8490.0,1734327.6,450564.3,541123.815566,806.600109657,1778.23060175
Nuclear,2001,4171120.0,,,0.0,0.0,,,
Nuclear,2002,3962616.0,,,0.0,0.0,,,
Nuclear,2003,4444152.0,,,0.0,0.0,,,
Nuclear,2004,3858020.0,,,0.0,0.0,,,
Nuclear,2005,4071547.0,,,0.0,0.0,,,
Nuclear,2006,5106523.0,,,0.0,0.0,,,
Nuclear,2007,4703728.0,,,0.0,0.0,,,
Nuclear,2008,4895053.0,,,0.0,0.0,,,
Nuclear,2009,5360608.0,,,0.0,0.0,,,
Nuclear,2010,4782473.0,,,0.0,0.0,,,
Nuclear,2011,4907355.0,,,0.0,0.0,,,
Nuclear,2012,4989338.0,,,0.0,0.0,,,
Nuclear,2013,4846327.0,,,0.0,0.0,,,
Nuclear,2014,5060582.0,,,0.0,0.0,,,
Other,2001,31740.0,509000.0,509000.0,38671275.0,38671275.0,41291187.3675,1300.9195768,2868.00729901
Other,2002,9406.0,179000.0,176000.0,13599525.0,13371600.0,12456737.3248,1324.33949871,2919.63885885
Other,2003,22607.0,328000.0,328000.0,24919800.0,24919800.0,22083819.5647,976.857591222,2153.58024561
Other,2004,17800.0,260280.0,260280.0,19774773.0,19774773.0,18124197.7322,1018.21335574,2244.75316407
Other,2005,10178.99,167630.0,167630.0,12735689.25,12735689.25,12408931.6508,1219.07297785,2687.56828697
Other,2006,7371.0,118550.0,118550.0,9006836.25,9006836.25,8844216.86211,1199.86662083,2645.22595227
Other,2007,7811.51,119230.0,119230.0,9058499.25,9058499.25,8913238.1937,1141.03908127,2515.53475856
Other,2008,4265.71,69280.0,69280.0,5263548.0,5263548.0,5481226.22845,1284.95050729,2832.80188837
Other,2009,2438.91,43370.0,43370.0,3295035.75,3295035.75,3570198.72628,1463.85013235,3227.20400177
Other,2010,4508.73,69190.0,69190.0,5256710.25,5256710.25,5505066.097,1220.97932167,2691.77101256
Other,2011,8157.83,279050.0,279050.0,21200823.75,21200823.75,22289750.8932,2732.3137272,6023.658843
Other,2012,3419.76,132760.0,132760.0,10086441.0,10086441.0,10700129.4898,3128.91240608,6898.00029044
Other,2013,5103.47,161590.0,161590.0,12276800.25,12276800.25,12605517.2095,2469.98947961,5445.33880674
Other,2014,5473.05,155950.0,155950.0,11848301.25,11848301.25,12115818.8108,2213.72339204,4880.3745901
Other,2015,3055.85,121680.0,49840.0,9244638.0,3786594.0,3639158.40408,1190.88253811,2625.41964351
Other,2016,,,,,,,,
Other,2017,557.73,21640.0,10320.0,1644099.0,784062.0,941651.660107,1688.36472865,3722.16888077
Renewables,2001,1266754.0,,,0.0,0.0,0.0,0.0,0.0
Renewables,2002,1480894.0,,,0.0,0.0,0.0,0.0,0.0
Renewables,2003,1559173.0,,,0.0,0.0,0.0,0.0,0.0
Renewables,2004,1591334.81,,,0.0,0.0,0.0,0.0,0.0
Renewables,2005,1632788.63,,,0.0,0.0,0.0,0.0,0.0
Renewables,2006,1968574.67,,,0.0,0.0,0.0,0.0,0.0
Renewables,2007,1110153.32,,,0.0,0.0,0.0,0.0,0.0
Renewables,2008,1918241.83,,,0.0,0.0,0.0,0.0,0.0
Renewables,2009,1914870.68,,,0.0,0.0,0.0,0.0,0.0
Renewables,2010,1829225.59,,,0.0,0.0,0.0,0.0,0.0
Renewables,2011,1857428.64,,,0.0,0.0,0.0,0.0,0.0
Renewables,2012,1613271.52,,,0.0,0.0,0.0,0.0,0.0
Renewables,2013,2030450.47,,,0.0,0.0,0.0,0.0,0.0
Renewables,2014,1995862.54,,,0.0,0.0,0.0,0.0,0.0
Renewables,2015,2031828.0,,,0.0,0.0,0.0,0.0,0.0
Renewables,2016,1736447.56,,,0.0,0.0,,,
Renewables,2017,527101.02,,,0.0,0.0,0.0,0.0,0.0
