year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,23065825.0,21128092634.0,915.991196241,2001 Q1,0.0461212149209,2019.39419123
2001,2,20283576.0,18765238971.5,925.144509604,2001 Q2,0.0565748910431,2039.57358587
2001,3,22057186.0,20674590506.7,937.317684434,2001 Q3,0.0704774443587,2066.4105671
2001,4,16404999.0,15069483946.5,918.590970136,2001 Q4,0.0490903249263,2025.12565276
2002,1,24036411.0,22104166474.6,919.611770435,2002 Q1,0.050256144918,2027.3761091
2002,2,22274584.0,20400569650.9,915.867593797,2002 Q2,0.0459800529327,2019.12169729
2002,3,24027149.0,22224252783.8,924.96420544,2002 Q3,0.0563689720207,2039.17608731
2002,4,24423608.0,21752276760.5,890.625036255,2002 Q4,0.0171514189104,1963.47195493
2003,1,24640627.0,21866680624.4,887.423872145,2003 Q1,0.0134954823672,1956.41466853
2003,2,23131723.0,20571821890.2,889.333747002,2003 Q2,0.0156766830311,1960.62517864
2003,3,24004413.0,22393651197.7,932.89726342,2003 Q3,0.065429037539,2056.66530694
2003,4,22934786.0,20861373496.7,909.595297586,2003 Q4,0.0388166848127,2005.29379306
2004,1,24242844.35,22002943472.8,907.605689958,2004 Q1,0.0365444241656,2000.90750408
2004,2,20120805.26,18027381848.8,895.957274863,2004 Q2,0.0232411804212,1975.22740816
2004,3,23757652.68,21649718956.7,911.27348515,2004 Q3,0.040733283598,2008.99352536
2004,4,21628259.44,19496718425.9,901.44648394,2004 Q4,0.0295102123637,1987.32891849
2005,1,23223005.42,20438136005.8,880.081438049,2005 Q1,0.00510994754004,1940.22753832
2005,2,21364507.76,18423017157.5,862.318821685,2005 Q2,-0.0151761096699,1901.06807429
2005,3,25836072.25,22776458953.0,881.575911872,2005 Q3,0.00681673334518,1943.52225531
2005,4,23202699.89,20342231009.6,876.718274425,2005 Q4,0.00126899706998,1932.8131078
2006,1,24917371.6,21550581864.1,864.881826624,2006 Q1,-0.0122489921913,1906.71847498
2006,2,22250477.5,18999565442.7,853.894728447,2006 Q2,-0.024796969225,1882.49631833
2006,3,25290451.14,21887557853.1,865.447505539,2006 Q3,-0.0116029502688,1907.96557071
2006,4,21357503.97,18573166739.5,869.631899193,2006 Q4,-0.00682410196563,1917.19048496
2007,1,23568314.27,20331765298.9,862.673718025,2007 Q1,-0.014770795086,1901.85047876
2007,2,22396177.39,20455306868.5,913.339205717,2007 Q2,0.0430924701464,2013.54761292
2007,3,25281857.56,22766595779.9,900.511195663,2007 Q3,0.028442052634,1985.26698196
2007,4,22686759.91,20367661844.2,897.777466901,2007 Q4,0.025319957503,1979.24020353
2008,1,25595095.44,22665914307.2,885.556936499,2008 Q1,0.0113633210594,1952.2988222
2008,2,21951058.01,19514315090.3,888.992005825,2008 Q2,0.015286392495,1959.87177604
2008,3,23534928.35,21395980822.9,909.116038286,2008 Q3,0.0382693396817,2004.237218
2008,4,20042014.84,17897626007.4,893.005326573,2008 Q4,0.0198698644694,1968.71954296
2009,1,19614708.15,17477274003.8,891.029010994,2009 Q1,0.0176127842015,1964.36255764
2009,2,16730773.26,16169698290.0,966.464492628,2009 Q2,0.103764985248,2130.66762045
