fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2444784.0,26199000.0,25606000.0,2495454750.0,2438971500.0,2001 Q1,2476772328.03,1013.08431667,2233.44568452
Coal,2001,2,1562999.0,17521000.0,16938000.0,1668875250.0,1613344500.0,2001 Q2,1661991892.77,1063.33522463,2344.22883623
Coal,2001,3,2479944.0,26270000.0,25825000.0,2502217500.0,2459831250.0,2001 Q3,2514769974.26,1014.04304866,2235.55930507
Coal,2001,4,2594631.0,28688000.0,28101000.0,2732532000.0,2676620250.0,2001 Q4,2703011476.6,1041.77105592,2296.68846988
Coal,2002,1,2558406.0,28815000.0,28376000.0,2744628750.0,2702814000.0,2002 Q1,2914989144.13,1139.37707468,2511.87069884
Coal,2002,2,1102320.0,13115000.0,12626000.0,1249203750.0,1202626500.0,2002 Q2,1339817570.96,1215.45247384,2679.58652382
Coal,2002,3,2200618.0,25586000.0,25392000.0,2437066500.0,2418588000.0,2002 Q3,2509064313.26,1140.16349646,2513.60444431
Coal,2002,4,2799460.0,32411000.0,32081000.0,3087147750.0,3055715250.0,2002 Q4,2896015618.78,1034.49080136,2280.63842068
Coal,2003,1,2848709.0,30298000.0,29987000.0,2885884500.0,2856261750.0,2003 Q1,3177433051.62,1115.39404398,2458.99770935
Coal,2003,2,2494133.0,26556000.0,26055000.0,2529459000.0,2481738750.0,2003 Q2,2737354293.34,1097.5173711,2419.58679633
Coal,2003,3,2860219.0,29748000.0,29392000.0,2833497000.0,2799588000.0,2003 Q3,2956367276.66,1033.61570448,2278.7091821
Coal,2003,4,2886737.0,30884000.0,30449000.0,2941701000.0,2900267250.0,2003 Q4,3110325583.59,1077.45374227,2375.3545202
Coal,2004,1,2813822.17,30527030.0,30075900.0,2907699607.5,2864729475.0,2004 Q1,3004606536.95,1067.80256726,2354.07753979
Coal,2004,2,2012423.21,21887700.0,21571860.0,2084803425.0,2054719665.0,2004 Q2,2213874013.45,1100.10359772,2425.28839152
Coal,2004,3,2830354.31,29895750.0,29664460.0,2847570187.5,2825539815.0,2004 Q3,2996192038.77,1058.59256849,2333.7731765
Coal,2004,4,2752730.86,29267560.0,28955180.0,2787735090.0,2757980895.0,2004 Q4,2956509209.95,1074.02770569,2367.80147997
