fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,401378.0,4503000.0,4077000.0,428910750.0,388334250.0,2001 Q1,407064723.55,1014.16800012,2235.83477305
Coal,2001,2,388195.0,4031000.0,3784000.0,383952750.0,360426000.0,2001 Q2,379327997.652,977.158380844,2154.24336641
Coal,2001,3,413178.0,4392000.0,4096000.0,418338000.0,390144000.0,2001 Q3,409019483.123,989.935289689,2182.41133965
Coal,2001,4,402013.0,4317000.0,3905000.0,411194250.0,371951250.0,2001 Q4,390533406.969,971.44472186,2141.64703381
Coal,2002,1,375783.0,4139000.0,3980000.0,394239750.0,379095000.0,2002 Q1,397782929.34,1058.54423787,2333.66662681
Coal,2002,2,402917.0,4511000.0,4288000.0,429672750.0,408432000.0,2002 Q2,427323836.869,1060.57534646,2338.1444088
Coal,2002,3,401359.0,4314000.0,4156000.0,410908500.0,395859000.0,2002 Q3,416765457.578,1038.38572843,2289.2251769
Coal,2002,4,365737.0,3815000.0,3754000.0,363378750.0,357568500.0,2002 Q4,376589146.387,1029.67199487,2270.01487988
Coal,2003,1,411512.0,4510000.0,4193000.0,429577500.0,399383250.0,2003 Q1,424046532.119,1030.45970013,2271.7514549
Coal,2003,2,410164.0,4430000.0,4315000.0,421957500.0,411003750.0,2003 Q2,437837163.537,1067.46853341,2353.34112875
Coal,2003,3,405254.0,4371000.0,4231000.0,416337750.0,403002750.0,2003 Q3,428213852.936,1056.65546284,2329.50263337
Coal,2003,4,417207.0,4571000.0,4371000.0,435387750.0,416337750.0,2003 Q4,442936613.779,1061.67109799,2340.56010263
Coal,2004,1,382957.82,4438220.0,3741350.0,422740455.0,356363587.5,2004 Q1,376836770.438,984.016387074,2169.36252694
Coal,2004,2,373176.45,4431270.0,3647170.0,422078467.5,347392942.5,2004 Q2,369847293.677,991.078868125,2184.93247267
Coal,2004,3,415530.76,4526440.0,4054910.0,431143410.0,386230177.5,2004 Q3,409397371.345,985.239627855,2172.05928357
Coal,2004,4,432086.29,4605090.0,4214300.0,438634822.5,401412075.0,2004 Q4,426012720.416,985.943618844,2173.6113021
Coal,2005,1,392674.56,4013620.0,3741650.0,382297305.0,356392162.5,2005 Q1,380233586.081,968.31734167,2134.75241145
Coal,2005,2,412893.87,4145340.0,3906780.0,394843635.0,372120795.0,2005 Q2,390757356.082,946.386915558,2086.40459404
Coal,2005,3,409605.23,4153580.0,3887420.0,395628495.0,370276755.0,2005 Q3,391088341.321,954.793329473,2104.93737416
Coal,2005,4,415744.39,4232890.0,3969530.0,403182772.5,378097732.5,2005 Q4,398813325.326,959.275302131,2114.81833108
Coal,2006,1,334708.94,3486660.0,3220970.0,332104365.0,306797392.5,2006 Q1,326005298.678,973.996388258,2147.27243755
Coal,2006,2,394482.87,4008590.0,3743550.0,381818197.5,356573137.5,2006 Q2,378463194.757,959.390694853,2115.07272587
Coal,2006,3,417236.99,4259390.0,3986050.0,405706897.5,379671262.5,2006 Q3,401111305.125,961.351257772,2119.39498288
Coal,2006,4,402166.37,4134800.0,3872380.0,393839700.0,368844195.0,2006 Q4,391203374.005,972.740147329,2144.5029288
Coal,2007,1,417817.08,4335970.0,3973880.0,413001142.5,378512070.0,2007 Q1,396602613.243,949.225467859,2092.66246644
Coal,2007,2,413404.23,4178930.0,3939930.0,398043082.5,375278332.5,2007 Q2,393759636.475,952.480908274,2099.83941038
Coal,2007,3,423254.76,4688830.0,4063900.0,446611057.5,387086475.0,2007 Q3,403062092.465,952.291930431,2099.42278983
Coal,2007,4,324455.29,4008960.0,3124820.0,381853440.0,297639105.0,2007 Q4,313838699.286,967.27872517,2132.46267751
Coal,2008,1,417461.13,4430560.0,4020540.0,422010840.0,382956435.0,2008 Q1,407324073.376,975.717364096,2151.06650089
Coal,2008,2,408126.93,4476010.0,3930440.0,426339952.5,374374410.0,2008 Q2,398116020.021,975.47108695,2150.52355829
Coal,2008,3,412111.91,4506690.0,3968730.0,429262222.5,378021532.5,2008 Q3,401032250.859,973.114926136,2145.32916616
Coal,2008,4,409891.94,4433470.0,3881100.0,422288017.5,369674775.0,2008 Q4,390659672.283,953.079663588,2101.15942635
Coal,2009,1,334104.78,3953910.0,3290770.0,376609927.5,313445842.5,2009 Q1,332769745.114,996.004143114,2195.79073391
Coal,2009,2,366731.46,4150080.0,3400870.0,395295120.0,323932867.5,2009 Q2,343607411.13,936.945554467,2065.59016938
Coal,2009,3,392016.23,4359950.0,3635790.0,415285237.5,346308997.5,2009 Q3,365630907.474,932.693290465,2056.21562816
Coal,2009,4,407313.44,4461080.0,3777920.0,424917870.0,359846880.0,2009 Q4,378310882.06,928.795480109,2047.62251545
Coal,2010,1,386790.77,4286980.0,3815910.0,408334845.0,363465427.5,2010 Q1,382948244.604,990.065622827,2182.69867208
Coal,2010,2,360397.1,3913320.0,3654350.0,372743730.0,348076837.5,2010 Q2,367625657.389,1020.05720187,2248.81810725
Coal,2010,3,396321.55,4323520.0,4008640.0,411815280.0,381822960.0,2010 Q3,400765750.855,1011.21362403,2229.32155553
Coal,2010,4,402003.98,4523270.0,4074200.0,430841467.5,388067550.0,2010 Q4,407945443.186,1014.77961284,2237.18313447
Coal,2011,1,377455.78,4224540.0,3842110.0,402387435.0,365960977.5,2011 Q1,387905147.074,1027.68368542,2265.63145288
Coal,2011,2,386629.59,4598580.0,3910130.0,438014745.0,372439882.5,2011 Q2,392597962.978,1015.43692757,2238.63225053
Coal,2011,3,365162.29,3890310.0,3628320.0,370552027.5,345597480.0,2011 Q3,365479051.213,1000.86745324,2206.51238742
Coal,2011,4,294788.03,3358730.0,3060890.0,319919032.5,291549772.5,2011 Q4,309707177.569,1050.60974684,2316.17424788
Coal,2012,1,365296.5,4126190.0,3684450.0,393019597.5,350943862.5,2012 Q1,370700656.759,1014.79389142,2237.21461303
Coal,2012,2,383555.47,4043070.0,3880610.0,385102417.5,369628102.5,2012 Q2,389749868.715,1016.14994231,2240.20416283
Coal,2012,3,395050.09,4091910.0,3968190.0,389754427.5,377970097.5,2012 Q3,395594570.104,1001.37825587,2207.63850288
Coal,2012,4,393438.22,4310480.0,4000690.0,410573220.0,381065722.5,2012 Q4,401088771.683,1019.4453698,2247.46926227
Coal,2013,1,246616.17,2774920.0,2506360.0,264311130.0,238730790.0,2013 Q1,254531309.92,1032.09497544,2275.35658286
Coal,2013,2,385093.29,4017450.0,3876310.0,382662112.5,369218527.5,2013 Q2,393753695.723,1022.48911095,2254.17949399
Coal,2013,3,392349.16,4312970.0,3971400.0,410810392.5,378275850.0,2013 Q3,406854705.914,1036.97101305,2286.10629537
Coal,2013,4,379695.24,4197270.0,3815820.0,399789967.5,363456855.0,2013 Q4,389560907.847,1025.98312227,2261.88239136
Coal,2014,1,347517.65,4046240.0,3545530.0,385404360.0,337711732.5,2014 Q1,362302033.363,1042.54282729,2298.38991704
Coal,2014,2,375405.5,4281480.0,3831850.0,407810970.0,364983712.5,2014 Q2,390369456.228,1039.86078048,2292.47707665
Coal,2014,3,394851.38,4423390.0,4006620.0,421327897.5,381630555.0,2014 Q3,409310907.766,1036.62017787,2285.33284412
Coal,2014,4,393409.3,4490030.0,3997720.0,427675357.5,380782830.0,2014 Q4,407895158.762,1036.82134297,2285.7763327
Coal,2015,1,309185.38,2811750.0,2462760.0,267819187.5,234577890.0,2015 Q1,253873234.65,821.103619615,1810.2050398
Coal,2015,2,267289.73,3008030.0,2716330.0,286514857.5,258730432.5,2015 Q2,278585823.211,1042.26160583,2297.7699362
Coal,2015,3,384419.41,4451940.0,3909200.0,424047285.0,372351300.0,2015 Q3,399991822.024,1040.50891193,2293.90594724
Coal,2015,4,376517.63,4265710.0,3833080.0,406308877.5,365100870.0,2015 Q4,389758351.061,1035.16627113,2282.12756133
Coal,2016,1,381120.26,4336760.0,3877260.0,413076390.0,369309015.0,2016 Q1,391416898.184,1027.01676942,2264.16116985
Coal,2016,2,369580.18,4179290.0,3764420.0,398077372.5,358561005.0,2016 Q2,384834066.839,1041.27355217,2295.59167311
Coal,2016,3,386469.27,4284790.0,3935800.0,408126247.5,374884950.0,2016 Q3,406864887.205,1052.77422757,2320.9460621
Coal,2016,4,381921.49,4350720.0,3888430.0,414406080.0,370372957.5,2016 Q4,400005937.249,1047.35121674,2308.99049242
Coal,2017,1,287306.09,3136880.0,2927080.0,298787820.0,278804370.0,2017 Q1,302369745.099,1052.43068499,2320.18868812
Hydro,2001,1,22405.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Hydro,2001,2,26110.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Hydro,2001,3,25649.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Hydro,2001,4,26586.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Hydro,2002,1,28176.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Hydro,2002,2,22269.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Hydro,2002,3,27280.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Hydro,2002,4,17342.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Hydro,2003,1,19394.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Hydro,2003,2,24750.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Hydro,2003,3,22495.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Hydro,2003,4,23866.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Hydro,2004,1,25574.13,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Hydro,2004,2,38601.08,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Hydro,2004,3,7540.69,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Hydro,2004,4,22184.88,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Hydro,2005,1,12472.26,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Hydro,2005,2,32018.75,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Hydro,2005,3,30690.79,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Hydro,2005,4,21006.14,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Hydro,2006,1,35170.27,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Hydro,2006,2,34684.54,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Hydro,2006,3,25111.25,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Hydro,2006,4,25121.16,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Hydro,2007,1,27633.66,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Hydro,2007,2,12864.13,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Hydro,2007,3,19291.1,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Hydro,2007,4,32554.58,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Hydro,2008,1,42607.74,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Hydro,2008,2,18107.58,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Hydro,2008,3,10913.57,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Hydro,2008,4,12714.43,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Hydro,2009,1,39245.4,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Hydro,2009,2,24928.36,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Hydro,2009,3,18543.24,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Hydro,2009,4,29931.64,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Hydro,2010,1,16160.6,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Hydro,2010,2,18759.5,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Hydro,2010,3,15024.83,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Hydro,2010,4,20478.09,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Hydro,2011,1,11672.44,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Hydro,2011,2,34714.06,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Hydro,2011,3,5709.23,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Hydro,2011,4,41045.01,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Hydro,2012,1,33642.99,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Hydro,2012,2,36531.65,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Hydro,2012,3,25747.01,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Hydro,2012,4,18659.35,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Hydro,2013,1,36308.76,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Hydro,2013,2,18206.13,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Hydro,2013,3,13802.09,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Hydro,2013,4,9977.67,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Hydro,2014,1,22182.83,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Hydro,2014,2,16869.8,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Hydro,2014,3,25415.46,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Hydro,2014,4,29615.02,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Hydro,2015,1,3450.06,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Hydro,2015,2,35541.04,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Hydro,2015,3,35440.27,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Hydro,2015,4,46738.95,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Hydro,2016,1,,,,0.0,0.0,2016 Q1,0.0,,
Hydro,2016,2,,,,0.0,0.0,2016 Q2,0.0,,
Hydro,2016,3,,,,0.0,0.0,2016 Q3,0.0,,
Hydro,2016,4,12203.73,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Hydro,2017,1,9765.85,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Other,2001,1,2066984.47,21699000.0,20661000.0,1648581525.0,1569719475.0,2001 Q1,1645431542.91,796.054139154,1754.98095518
Other,2001,2,2041231.29,20913000.0,20264000.0,1588865175.0,1539557400.0,2001 Q2,1620297164.5,793.784208795,1749.97666671
Other,2001,3,2229944.49,23033000.0,22374000.0,1749932175.0,1699864650.0,2001 Q3,1782105480.34,799.170332864,1761.85091583
Other,2001,4,2092995.38,21459000.0,20970000.0,1630347525.0,1593195750.0,2001 Q4,1672789550.29,799.232318557,1761.98756949
Other,2002,1,2217627.24,22414000.0,21887000.0,1702903650.0,1662864825.0,2002 Q1,1744837682.34,786.803864447,1734.58779956
Other,2002,2,2409842.6,24110000.0,23619000.0,1831757250.0,1794453525.0,2002 Q2,1877455158.72,779.077919329,1717.55518095
Other,2002,3,2560231.92,25388000.0,24817000.0,1928853300.0,1885471575.0,2002 Q3,1985048776.72,775.339437501,1709.31332391
Other,2002,4,2463586.24,24338000.0,23767000.0,1849079550.0,1805697825.0,2002 Q4,1901750860.46,771.944099047,1701.82796076
Other,2003,1,2023183.65,20023000.0,18546000.0,1521247425.0,1409032350.0,2003 Q1,1496044918.41,739.450874077,1630.19339699
Other,2003,2,2121775.7,21122000.0,19494000.0,1604743950.0,1481056650.0,2003 Q2,1577751158.41,743.599409877,1639.33925901
Other,2003,3,2339072.4,23066000.0,21183000.0,1752439350.0,1609378425.0,2003 Q3,1710058147.74,731.083889385,1611.74754254
Other,2003,4,2230667.7,22106000.0,20804000.0,1679503350.0,1580583900.0,2003 Q4,1681563779.55,753.838762963,1661.91293683
