fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,2232851.0,41118000.0,22775000.0,3916489500.0,2169318750.0,2264579641.89,1014.2099235,2235.92719735
Coal,2002,2327808.0,43236000.0,25589000.0,4118229000.0,2437352250.0,2516753169.63,1081.16870877,2383.54453536
Coal,2003,2326304.0,41722000.0,23166000.0,3974020500.0,2206561500.0,2327925667.54,1000.69710044,2206.13682763
Coal,2004,2237808.33,42359450.0,19729640.0,4034737612.5,1879248210.0,1976702332.44,883.32066064,1947.36872845
Coal,2005,2135374.83,40116510.0,18720880.0,3821097577.5,1783163820.0,1878290685.25,879.607017399,1939.18163056
Coal,2006,2235341.93,41796510.0,19702670.0,3981117577.5,1876679317.5,1963775259.02,878.512245784,1936.76809706
Coal,2007,2298305.59,42120170.0,20342070.0,4011946192.5,1937582167.5,2078584237.22,904.39854746,1993.83703773
Coal,2008,2280400.51,40401920.0,22029650.0,3848282880.0,2098324162.5,2213912164.55,970.843566664,2140.32172707
Coal,2009,2049946.88,36084860.0,19416300.0,3437082915.0,1849402575.0,1934645148.68,943.753795553,2080.59961768
Coal,2010,2100221.28,36930420.0,20283410.0,3517622505.0,1931994802.5,2016724783.79,960.24395286,2116.95381848
Coal,2011,1982182.39,36573240.0,18846620.0,3483601110.0,1795140555.0,1875071508.6,945.96315559,2085.47037281
Coal,2012,1375083.24,27912530.0,12163220.0,2658668482.5,1158546705.0,1202784055.96,874.699088009,1928.36160942
Coal,2013,823170.95,21376880.0,6951020.0,2036147820.0,662084655.0,694161260.941,843.277160037,1859.08882702
Coal,2014,804759.59,20696440.0,7074440.0,1971335910.0,673840410.0,703914286.927,874.688907934,1928.33916643
Coal,2015,297874.06,14570370.0,1568890.0,1387827742.5,149436772.5,158323024.925,531.509943918,1171.76682236
Coal,2016,318875.82,15081900.0,1669530.0,1436550975.0,159022732.5,165177822.683,518.000463888,1141.98382269
Coal,2017,78329.89,3732110.0,413030.0,355483477.5,39341107.5,41052459.7613,524.096992365,1155.42422937
Natural Gas,2001,111932270.0,1197256000.0,1050855000.0,63538375920.0,55768874850.0,58217843107.0,520.116701886,1146.64928098
Natural Gas,2002,89624044.0,965543000.0,795287000.0,51241367010.0,42205881090.0,43580809876.9,486.262479708,1072.01426277
Natural Gas,2003,91432181.0,915278000.0,768288000.0,48573803460.0,40773044160.0,43015622290.1,470.464794995,1037.18668704
Natural Gas,2004,100222232.86,989301890.0,798891600.0,52502251302.3,42397177212.0,44595811579.3,444.969247907,980.979203937
Natural Gas,2005,93353849.29,890088000.0,718135440.0,47236970160.0,38111447800.8,40144588288.8,430.026063137,948.035458791
Natural Gas,2006,105691116.21,976877690.0,811491750.0,51842899008.3,43065867172.5,45064536957.9,426.379610452,939.996489203
Natural Gas,2007,115700470.38,1042831640.0,887759850.0,55343075134.8,47113415239.5,50541960966.0,436.83453317,963.045411827
Natural Gas,2008,119991737.23,1052818390.0,904822420.0,55873071957.3,48018925829.4,50664089906.7,422.229822455,930.847866585
Natural Gas,2009,113463454.72,1008594730.0,853194190.0,53526122321.1,45279015663.3,47366013854.6,417.456122515,920.323767697
Natural Gas,2010,107522313.47,941720070.0,790091540.0,49977084114.9,41930158027.8,43769056093.4,407.069515907,897.425454769
Natural Gas,2011,88973830.75,804763820.0,664374630.0,42708815927.4,35258361614.1,36828285739.7,413.922671748,912.533922136
Natural Gas,2012,119668328.63,1051844530.0,910885880.0,55821389207.1,48340713651.6,50186530575.9,419.380224914,924.565643844
Natural Gas,2013,119522859.29,1028825430.0,892150410.0,54599765570.1,47346422258.7,49640256616.6,415.320189891,915.614890634
Natural Gas,2014,120426435.49,1033570330.0,905211390.0,54851577413.1,48039568467.3,50183601458.3,416.715825343,918.691708551
Natural Gas,2015,116139608.69,1006213190.0,879438730.0,53399733993.3,46671813401.1,49447151144.9,425.756136968,938.62197956
Natural Gas,2016,97530980.53,864295910.0,731690430.0,45868183943.7,38830811120.1,40333785824.1,413.548449989,911.708912847
Natural Gas,2017,18319038.25,162611880.0,136402210.0,8629812471.6,7238865284.7,7553758516.27,412.344710087,909.055147858
Nuclear,2001,33219520.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,34352340.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,35593789.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,30267887.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,36154898.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,31958621.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,35792490.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,32482351.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,31763804.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,32200757.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,36663247.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,18507408.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,17911943.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,16985978.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,18505385.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,18907578.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,4740638.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,4040040.74,41575000.0,34363000.0,3907664375.0,3195719925.0,3336052981.31,825.747361476,1820.44263311
Other,2002,3358234.76,30301000.0,27542000.0,3051514100.0,2769872450.0,2860105784.06,851.669400283,1877.59035986
Other,2003,3520444.21,31150000.0,26653000.0,3028811625.0,2622597175.0,2766843924.04,785.936023693,1732.67455783
Other,2004,3940598.2,29824780.0,25767870.0,2985204106.75,2580943563.25,2714786229.0,688.927439747,1518.80943367
Other,2005,5362582.24,33211720.0,27959970.0,3305086582.0,2788084259.5,2936820854.91,547.650501843,1207.35029636
Other,2006,4950833.61,32658510.0,26192630.0,3244115304.75,2606300461.75,2727257830.7,550.86840834,1214.44449303
Other,2007,4883306.84,31319800.0,25855970.0,3108779496.25,2577904875.75,2765504622.02,566.318012084,1248.50468944
Other,2008,4318027.67,21685690.0,20376180.0,2163840791.5,2038859039.25,2151171353.53,498.183781563,1098.29596483
Other,2009,4071228.76,18202760.0,16885190.0,1816698399.75,1690905216.5,1768842337.63,434.473826431,957.840997749
Other,2010,3421712.75,12719470.0,12172170.0,1281150740.75,1225471267.0,1279215799.54,373.852480614,824.195178762
Other,2011,3405690.06,10975560.0,10561270.0,1107332392.25,1065292020.75,1112725524.96,326.725422854,720.298867225
Other,2012,3102148.9,1776960.0,1662880.0,166833929.75,155414433.0,161348697.702,52.0119126784,114.665462691
Other,2013,2486909.68,826260.0,771360.0,69872221.0,65384036.0,68551754.7226,27.5650359456,60.7698782456
Other,2014,2142351.31,810240.0,780580.0,67865081.5,65376276.75,68294056.7937,31.878084829,70.278425814
Other,2015,2557520.38,1008660.0,882170.0,76632943.5,67022865.75,71008378.1065,27.7645404751,61.2097059315
Other,2016,2072895.63,1026870.0,755430.0,78016448.25,57393794.25,59615262.6777,28.7594135541,63.4030031214
Other,2017,571399.57,80270.0,55830.0,6098513.25,4241684.25,4426199.0335,7.74624144974,17.0773639001
Renewables,2001,47171390.26,,,0.0,0.0,0.0,0.0,0.0
Renewables,2002,54547609.24,,,0.0,0.0,0.0,0.0,0.0
Renewables,2003,59915820.16,,,0.0,0.0,0.0,0.0,0.0
