fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,6138552.0,1,65274000.0,64627000.0,6217348500.0,6155721750.0,2001-01-01,6468520898.43,1053.75353967,2323.10505355
Coal,2001,2,5232077.0,1,55781000.0,55212000.0,5313140250.0,5258943000.0,2001-02-01,5618900033.16,1073.93297789,2367.59264306
Coal,2001,3,4829982.0,1,51424000.0,50902000.0,4898136000.0,4848415500.0,2001-03-01,5276964993.17,1092.54340765,2408.62119651
Coal,2001,4,4631481.0,2,49235000.0,48757000.0,4689633750.0,4644104250.0,2001-04-01,4816889316.6,1040.03218767,2292.85496095
Coal,2001,5,4959117.0,2,51601000.0,51101000.0,4914995250.0,4867370250.0,2001-05-01,5142056917.37,1036.8896151,2285.92684545
Coal,2001,6,5397994.0,2,56447000.0,55960000.0,5376576750.0,5330190000.0,2001-06-01,5454302448.13,1010.43136545,2227.59698828
Coal,2001,7,6111445.0,3,64712000.0,64194000.0,6163818000.0,6114478500.0,2001-07-01,5986276465.24,979.518995137,2159.44757668
Coal,2001,8,6387065.0,3,68310000.0,67800000.0,6506527500.0,6457950000.0,2001-08-01,6544514138.12,1024.65125032,2258.94614645
Coal,2001,9,5423641.0,3,58088000.0,57637000.0,5532882000.0,5489924250.0,2001-09-01,5502742406.66,1014.58455799,2236.75311653
Coal,2001,10,5349164.0,4,56443000.0,56010000.0,5376195750.0,5334952500.0,2001-10-01,5416627143.21,1012.61190407,2232.40420371
Coal,2001,11,5400794.0,4,56988000.0,56513000.0,5428107000.0,5382863250.0,2001-11-01,5428700407.61,1005.16709351,2215.99137434
Coal,2001,12,5887372.0,4,63717000.0,63190000.0,6069044250.0,6018847500.0,2001-12-01,6042038475.46,1026.27088546,2262.51679408
Coal,2002,1,5694372.0,1,60017000.0,59512000.0,5716619250.0,5668518000.0,2002-01-01,5683572210.15,998.10342741,2200.41881607
Coal,2002,2,4426344.0,1,46535000.0,46141000.0,4432458750.0,4394930250.0,2002-02-01,4400647515.12,994.194648025,2191.80152104
Coal,2002,3,4946056.0,1,52461000.0,51893000.0,4996910250.0,4942808250.0,2002-03-01,4917832524.9,994.293741297,2192.01998206
Coal,2002,4,4555353.0,2,48202000.0,47742000.0,4591240500.0,4547425500.0,2002-04-01,4594486120.45,1008.59057914,2223.53879077
Coal,2002,5,4712163.0,2,49787000.0,49352000.0,4742211750.0,4700778000.0,2002-05-01,4762328993.52,1010.64606499,2228.07031487
Coal,2002,6,5981048.0,2,62300000.0,61922000.0,5934075000.0,5898070500.0,2002-06-01,5973864601.81,998.798973326,2201.95221659
Coal,2002,7,6420602.0,3,68024000.0,67539000.0,6479286000.0,6433089750.0,2002-07-01,6483104669.3,1009.73470545,2226.06113164
Coal,2002,8,6569190.0,3,69764000.0,69325000.0,6645021000.0,6603206250.0,2002-08-01,6700538483.74,1019.99462396,2248.68014797
Coal,2002,9,5772223.0,3,60953000.0,60523000.0,5805773250.0,5764815750.0,2002-09-01,5784828645.46,1002.18384589,2209.41450664
Coal,2002,10,5631396.0,4,57681000.0,57193000.0,5494115250.0,5447633250.0,2002-10-01,5615482545.27,997.174154556,2198.37014113
Coal,2002,11,5980093.0,4,62208000.0,61593000.0,5925312000.0,5866733250.0,2002-11-01,5918051934.29,989.625401191,2181.72815947
Coal,2002,12,6746127.0,4,69648000.0,68997000.0,6633972000.0,6571964250.0,2002-12-01,6574815866.82,974.606002351,2148.61639278
Coal,2003,1,6718583.0,1,69179000.0,68672000.0,6589299750.0,6541008000.0,2003-01-01,6542094739.62,973.73132692,2146.68808333
Coal,2003,2,6173917.0,1,63286000.0,62839000.0,6027991500.0,5985414750.0,2003-02-01,5966906591.65,966.470166614,2130.68012932
Coal,2003,3,6060383.0,1,63696000.0,63277000.0,6067044000.0,6027134250.0,2003-03-01,5840301557.97,963.6852255,2124.54044814
Coal,2003,4,4578192.0,2,48191000.0,47835000.0,4590192750.0,4556283750.0,2003-04-01,4401529532.15,961.412175845,2119.52928287
Coal,2003,5,5498370.0,2,57681000.0,57288000.0,5494115250.0,5456682000.0,2003-05-01,5349080183.39,972.848350219,2144.74147289
Coal,2003,6,6388752.0,2,67583000.0,67154000.0,6437280750.0,6396418500.0,2003-06-01,6232887719.29,975.60332899,2150.81509909
Coal,2003,7,7132907.0,3,75603000.0,75096000.0,7201185750.0,7152894000.0,2003-07-01,7021701047.36,984.40944868,2170.22907056
Coal,2003,8,7200716.0,3,77672000.0,77164000.0,7398258000.0,7349871000.0,2003-08-01,7115148987.41,988.116874407,2178.40246132
