fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Natural Gas,2001,1,395294.0,1,3525000.0,3500000.0,187071750.0,185745000.0,2001-01-01,187701463.342,474.840152752,1046.83260076
Natural Gas,2001,2,430410.0,1,3646000.0,3622000.0,193493220.0,192219540.0,2001-02-01,196857188.537,457.37131697,1008.32080539
Natural Gas,2001,3,575886.0,1,4679000.0,4648000.0,248314530.0,246669360.0,2001-03-01,253787888.478,440.691193184,971.547804493
Natural Gas,2001,4,436575.0,2,3733000.0,3705000.0,198110310.0,196624350.0,2001-04-01,200827546.483,460.006978145,1014.13138402
Natural Gas,2001,5,644422.0,2,5277000.0,5257000.0,280050390.0,278988990.0,2001-05-01,284503400.909,441.486170411,973.300411288
Natural Gas,2001,6,607578.0,2,4954000.0,4929000.0,262908780.0,261582030.0,2001-06-01,271257129.499,446.456470608,984.257935103
Natural Gas,2001,7,682271.0,3,5673000.0,5654000.0,301066110.0,300057780.0,2001-07-01,310330570.764,454.849423123,1002.76103822
Natural Gas,2001,8,775841.0,3,6274000.0,6254000.0,332961180.0,331899780.0,2001-08-01,341875836.544,440.65193325,971.461252042
Natural Gas,2001,9,749340.0,3,6162000.0,6140000.0,327017340.0,325849800.0,2001-09-01,332084378.334,443.169159973,977.010730077
Natural Gas,2001,10,732117.0,4,6000000.0,5980000.0,318420000.0,317358600.0,2001-10-01,323783165.068,442.256039769,974.997665275
Natural Gas,2001,11,557877.0,4,4517000.0,4481000.0,239717190.0,237806670.0,2001-11-01,242513985.516,434.708700154,958.35880036
Natural Gas,2001,12,737519.0,4,6004000.0,5955000.0,318632280.0,316031850.0,2001-12-01,325711108.674,441.630803645,973.619269716
Natural Gas,2002,1,673164.0,1,5887000.0,5847000.0,312423090.0,310300290.0,2002-01-01,322127649.194,478.527742414,1054.96226093
Natural Gas,2002,2,509293.0,1,4562000.0,4561000.0,242105340.0,242052270.0,2002-02-01,250495936.654,491.850342835,1084.33326581
